tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58286.427245399915,532427246015010010,1,532427246015,20.9053,-1,532,0.182184,19.0699,15.614112,18.9191,0.097515,100.0,0.0040434855,0.0955,300.67686,43.7692031,0.406667,18.6894,0.105,False,True,False,bulk_1.0.0,0.0,5.3540939601501e+17,,,,ZTF18abcjnkh
ztf,58289.40939809987,535409396015010007,1,535409396015,20.607632,-1,535,0.61376977,19.117058,15.6122,19.28,0.15365088,100.0,0.0060896436,0.1412,300.6768372,43.7690662,0.6566667,19.6044,0.2521,False,True,False,bulk_1.0.0,0.0,5.4447716601501e+17,0.0,729120160.0,,ZTF18abcjnkh
ztf,58292.466180600226,538466186015010005,2,538466186015,20.8591,-1,538,0.961735,18.2925,14.83817,18.6957,0.430942,100.0,0.017893154,0.1049,300.6766623,43.7690438,0.406667,18.9084,0.1597,False,True,False,bulk_1.0.0,0.0,5.4447716601501e+17,,,,ZTF18abcjnkh
ztf,58298.47716439981,544477166015010005,1,544477166015,19.268997,-1,544,0.2712553,18.474392,15.647513,18.6449,0.1848937,100.0,0.013682663,0.1882,300.6769297,43.7691481,0.47,18.7042,0.2565,True,True,False,bulk_1.0.0,0.0,0.0,0.0,729120160.0,,ZTF18abcjnkh
ztf,58305.39090280002,551390904815010062,2,551390904815,20.113089,-1,551,0.7097479,18.003227,14.8910885,18.4582,0.08708558,100.0,0.004955537,0.1068,300.6766811,43.7693425,0.51666665,17.7557,0.0708,True,True,False,bulk_1.0.0,0.0,0.0,0.0,728120248.0,,ZTF18abcjnkh
ztf,58435.16057869978,681160574815015188,1,681160574815,19.618263,1,681,0.5333566,18.31366,15.510598,18.1866,0.11526659,100.0,0.008719241,0.0745,300.6769673,43.7693771,0.6066667,17.7928,0.066,True,True,False,bulk_1.0.0,0.0,0.0,0.0,728120148.0,t8_f5_c3,ZTF18abcjnkh
ztf,58469.11857639998,715118574815015010,1,715118574815,19.61912,1,715,0.15353553,18.138971,15.496355,18.2233,0.18796754,0.009188036,0.016483001,0.1088,300.676861,43.7692126,0.52666664,18.0148,0.1156,True,True,False,bulk_1.0.0,0.0,0.0,0.0,728120148.0,t8_f5_c3,ZTF18abcjnkh
ztf,58472.140451400075,718140456015015025,1,718140456015,19.022106,1,718,0.8798039,17.989098,15.458909,18.1937,0.13903426,100.0,0.01352217,0.137,300.6767695,43.7694446,0.5733333,17.8581,0.1294,False,True,False,bulk_1.0.0,0.0,7.28116566015015e+17,0.0,729120160.0,t8_f5_c3,ZTF18abcjnkh
ztf,58482.11656250013,728116566015015055,1,728116566015,19.208393,1,728,0.9430471,18.421886,15.494191,18.36,0.14884152,100.0,0.010037969,0.108,300.6766617,43.7690373,0.57,18.0575,0.1049,True,True,False,bulk_1.0.0,0.0,0.0,0.0,729120160.0,t8_f5_c3,ZTF18abcjnkh
ztf,58577.48581020022,823485814815015069,1,823485814815,20.422043,1,823,0.34085643,18.027836,15.486141,18.0248,0.08285838,100.0,0.0079736775,0.0597,300.6769441,43.7693214,0.2857143,17.7592,0.0575,True,True,False,bulk_1.0.0,0.0,0.0,0.0,728120148.0,t15_f5_c3,ZTF18abcjnkh
ztf,58655.29112270009,901291124815015010,1,901291124815,19.6005,1,901,1.12131,18.5257,15.525267,18.3545,0.147021,100.0,0.009272701,0.1178,300.6773464,43.7691673,0.648571,17.9434,0.0989,False,True,False,bulk_1.0.0,0.0,9.06349664815015e+17,,,t17_f5_c3,ZTF18abcjnkh
ztf,58655.29781250004,901297816015015015,1,901297816015,19.857338,1,901,0.55810624,18.752033,15.513561,19.0849,0.13707167,100.0,0.006943188,0.1845,300.6769797,43.7693758,0.7271429,19.0759,0.2366,True,True,False,bulk_1.0.0,0.0,0.0,0.97955775,729120160.0,t17_f5_c3,ZTF18abcjnkh
ztf,58655.337511599995,901337514815015006,2,901337514815,19.7088,1,901,1.94841,18.4181,,18.5873,0.125428,,,0.1736,300.6776571,43.7691217,0.525714,17.9845,0.1175,False,False,True,bulk_1.0.0,0.0,9.26453954815015e+17,,,t17_f5_c3,ZTF18abcjnkh
ztf,58657.45284719998,903452844815015011,1,903452844815,20.15743,1,903,1.3217529,18.507473,15.524108,18.5002,0.124176,100.0,0.007955945,0.0977,300.6764738,43.7690382,0.5442857,18.4822,0.1243,False,True,False,bulk_1.0.0,0.0,9.07452524815015e+17,0.24776307,728120148.0,t17_f5_c3,ZTF18abcjnkh
ztf,58657.45284719998,903452844815015012,1,903452844815,20.15743,1,903,1.0102603,18.69875,15.535403,18.797,0.15300126,100.0,0.008305321,0.1608,300.6766228,43.7690382,0.47714287,18.5125,0.1439,False,True,False,bulk_1.0.0,0.0,9.04452174815015e+17,0.24776307,728120148.0,t17_f5_c3,ZTF18abcjnkh
ztf,58658.452175899874,904452174815015011,1,904452174815,20.398277,1,904,1.5238729,18.683573,,19.2666,0.1926247,,,0.2237,300.6764886,43.76893,0.31428573,18.845,0.1765,False,False,True,bulk_1.0.0,0.0,9.07452524815015e+17,0.06356388,728120148.0,t17_f5_c3,ZTF18abcjnkh
ztf,58660.349664399866,906349664815015034,1,906349664815,21.078178,1,906,0.9173281,18.471575,15.521772,18.8275,0.097143635,100.0,0.006419384,0.1294,300.6768579,43.7689725,0.36571428,18.409,0.0997,False,True,False,bulk_1.0.0,0.0,9.26453954815015e+17,0.12363562,728120148.0,t17_f5_c3,ZTF18abcjnkh
ztf,58661.45252310019,907452524815015012,1,907452524815,20.494553,1,907,1.1076123,18.853827,15.543276,18.726,0.12832297,100.0,0.006082529,0.1321,300.6765726,43.7690362,0.68714285,18.3618,0.1073,False,True,False,bulk_1.0.0,0.0,9.37300454815015e+17,0.02286097,728120148.0,t17_f5_c3,ZTF18abcjnkh
ztf,58663.45334490016,909453344815015021,1,909453344815,20.5001,1,909,0.803808,18.8912,15.545019,19.3215,0.283911,100.0,0.01302297,0.2496,300.6769937,43.7690085,0.364286,18.5967,0.1453,False,True,False,bulk_1.0.0,0.0,9.39279804815015e+17,,,t17_f5_c3,ZTF18abcjnkh
ztf,58668.30601850012,914306014815015018,1,914306014815,20.8494,1,914,0.954183,19.0194,15.55058,19.1473,0.2275,100.0,0.009320804,0.186,300.6772366,43.7690937,0.434286,18.454,0.1095,False,True,False,bulk_1.0.0,0.0,9.39279804815015e+17,,,t17_f5_c3,ZTF18abcjnkh
ztf,58674.34848379996,920348484815015018,1,920348484815,20.9898,1,920,0.932545,18.7971,15.540519,18.7749,0.299392,0.004393202,0.014914471,0.0889,300.676603,43.7690921,0.298571,19.0364,0.1412,False,True,False,bulk_1.0.0,0.0,9.48320724815015e+17,,,t17_f5_c3,ZTF18abcjnkh
ztf,58679.341851899866,925341854815015017,1,925341854815,19.8381,1,925,0.522922,19.0436,15.55156,18.3183,0.251195,100.0,0.010073843,0.1108,300.6767723,43.7691231,0.414286,18.8096,0.2247,False,True,False,bulk_1.0.0,0.0,9.50289734815015e+17,,,t17_f5_c3,ZTF18abcjnkh
ztf,58679.341851899866,925341854815015018,1,925341854815,19.8381,1,925,1.94712,19.5426,,18.7799,0.315964,,,0.1933,300.6774392,43.7688316,0.225714,18.2259,0.1405,False,False,True,bulk_1.0.0,0.0,9.50289734815015e+17,,,t17_f5_c3,ZTF18abcjnkh
ztf,58680.45395829994,926453954815015016,1,926453954815,19.393257,1,926,0.7225476,18.129257,15.4955,18.2655,0.13320494,100.0,0.011776529,0.1355,300.6771149,43.769086,0.7828571,18.6466,0.2493,False,True,False,bulk_1.0.0,0.0,9.50289734815015e+17,0.20575356,728120148.0,t17_f5_c3,ZTF18abcjnkh
ztf,58680.45395829994,926453954815015017,1,926453954815,19.393257,1,926,0.7951848,18.498611,15.523539,18.7575,0.14931588,100.0,0.009639993,0.2281,300.677115,43.7690584,0.58,18.2205,0.1738,False,True,False,bulk_1.0.0,0.0,9.50289734815015e+17,0.20575356,728120148.0,t17_f5_c3,ZTF18abcjnkh
ztf,58682.196053199936,928196054815015017,1,928196054815,19.7022,1,928,0.874153,18.8892,15.544927,19.005,0.250845,100.0,0.0115264645,0.2539,300.6772409,43.7691503,0.281429,18.3785,0.1727,False,True,False,bulk_1.0.0,0.0,9.50289734815015e+17,,,t17_f5_c3,ZTF18abcjnkh
ztf,58682.27515049977,928275154815015011,2,928275154815,20.1145,1,928,0.506635,18.4166,14.791771,17.9521,0.242543,100.0,0.008607108,0.0962,300.6770153,43.769113,0.492857,17.9208,0.1052,False,True,False,bulk_1.0.0,0.0,9.50289734815015e+17,,,t17_f5_c3,ZTF18abcjnkh
