tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58582.41998839984,828419986315015029,2,828419986315,20.19935,1,828,1.516599,16.012718,15.9135,0.15760714,0.0172,274.0290731,-14.7526308,0.061428573,t15_f5_c3,0.0,15.9222,0.021,333120263.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF19aapqevg
ztf,58605.438877299894,851438876315010057,2,851438876315,20.4113,-1,851,0.434118,15.47,15.5938,0.05324,0.014,274.0287612,-14.7522124,0.168571,t15_f5_c3,,15.604,0.0146,,False,True,True,bulk_1.0.0,0.0,8.6540908631501e+17,12.915652,100.0,0.00506406,ZTF19aapqevg
ztf,58607.35738429986,853357386315010070,2,853357386315,20.2607,-1,853,0.322296,15.416,15.5621,0.108162,0.0141,274.0288489,-14.7523287,0.192857,t15_f5_c3,,15.5727,0.0148,,False,True,True,bulk_1.0.0,0.0,8.6540908631501e+17,12.920931,100.0,0.010865434,ZTF19aapqevg
ztf,58608.418587999884,854418586315010124,1,854418586315,20.2425,-1,854,0.303481,16.7124,16.8143,0.043485,0.0292,274.0288027,-14.7522823,0.241429,t15_f5_c3,,16.8053,0.0312,,False,True,False,bulk_1.0.0,0.0,8.6540908631501e+17,14.076833,100.0,0.0038380672,ZTF19aapqevg
ztf,58608.48237269977,854482376315010071,2,854482376315,20.4115,-1,854,0.331413,15.4538,15.5904,0.106969,0.014,274.0288132,-14.7523095,0.157143,t15_f5_c3,,15.5992,0.0146,,False,True,True,bulk_1.0.0,0.0,8.6540908631501e+17,12.917206,100.0,0.010342373,ZTF19aapqevg
ztf,58619.40908560017,865409086315010078,2,865409086315,17.037455,-1,865,0.81606895,15.837245,15.8994,0.076866165,0.1234,274.0290735,-14.7523746,0.39714286,t15_f5_c3,0.0,15.837,0.1471,333120263.0,True,True,True,bulk_1.0.0,0.0,0.0,12.886412,100.0,0.0050745998,ZTF19aapqevg
ztf,59300.46405090019,1546464056315010026,2,1546464056315,18.848688,-1,1546,0.7379377,15.948824,16.3813,0.09720863,0.0371,274.0289249,-14.7524502,0.47142857,t17_f5_c3,0.46205583,16.4508,0.0456,333120263.0,True,True,True,correction_0.0.1,0.0,,12.879434,100.0,0.005753719,ZTF19aapqevg
ztf,59320.480127300136,1566480126315010042,2,1566480126315,18.7247,-1,1566,0.504576,15.0501,15.1711,0.051731,0.0196,274.0287557,-14.7523172,0.727143,t17_f5_c3,,15.1564,0.022,,False,True,True,correction_0.0.1,0.0,,12.965544,100.0,0.0075845257,ZTF19aapqevg
ztf,59329.439421299845,1575439426315030069,2,1575439426315,19.6862,-1,1575,0.397203,15.1572,15.3021,0.103762,0.0117,274.0287774,-14.7522906,0.698571,t17_f5_c3,,15.3056,0.0129,,False,True,True,correction_0.0.1,0.0,,12.950693,0.00081276364,0.01359677,ZTF19aapqevg
ztf,59336.43878469989,1582438786315030040,1,1582438786315,19.4014,-1,1582,0.804391,16.5692,16.5471,0.080056,0.0285,274.0287111,-14.7523994,0.668571,t17_f5_c3,,16.5216,0.0331,,False,True,False,correction_0.0.1,0.0,,14.090428,100.0,0.008163663,ZTF19aapqevg
ztf,59336.47557870019,1582475576315030059,2,1582475576315,19.4818,-1,1582,0.479536,15.1322,15.3109,0.07042,0.0122,274.0287868,-14.7523396,0.66,t17_f5_c3,,15.3222,0.0137,,False,True,True,correction_0.0.1,0.0,,12.954013,100.0,0.009471546,ZTF19aapqevg
ztf,59339.39934029989,1585399346315010040,1,1585399346315,20.3179,-1,1585,0.483515,16.4324,16.7133,0.081252,0.0243,274.0288122,-14.7523659,0.54,t17_f5_c3,,16.7005,0.026,,False,True,False,correction_0.0.1,0.0,,14.105398,100.0,0.009528697,ZTF19aapqevg
ztf,59341.439363399986,1587439366315010093,2,1587439366315,19.6472,-1,1587,0.761864,15.2853,15.7398,0.084683,0.0155,274.0286999,-14.7523652,0.444286,t17_f5_c3,,15.7424,0.0165,,False,True,True,correction_0.0.1,0.0,,12.934974,100.0,0.00971999,ZTF19aapqevg
ztf,59346.41847220017,1592418476315010122,2,1592418476315,20.2736,-1,1592,0.556,15.6352,15.9644,0.115663,0.0192,274.0288602,-14.7524013,0.494286,t17_f5_c3,,15.9923,0.0206,,False,True,True,correction_0.0.1,0.0,,12.901173,100.0,0.0093236035,ZTF19aapqevg
ztf,59348.4186689998,1594418666315010067,2,1594418666315,20.498043,-1,1594,0.7912607,16.00529,16.3654,0.111897,0.0274,274.028914,-14.7524667,0.38714287,t17_f5_c3,0.8137656,16.387,0.0289,333120263.0,True,True,True,correction_0.0.1,0.0,,12.876182,100.0,0.006268671,ZTF19aapqevg
ztf,59377.356099499855,1623356096315010061,1,1623356096315,20.5797,-1,1623,0.482076,16.1702,16.1554,0.069312,0.0133,274.0287718,-14.7523259,0.524286,t17_f5_c3,,16.1113,0.014,,False,True,False,correction_0.0.1,0.0,,14.140747,100.0,0.010691218,ZTF19aapqevg
ztf,59377.377499999944,1623377506315010062,2,1623377506315,20.3476,-1,1623,0.325401,15.0617,15.0621,0.012127,0.0079,274.0288417,-14.7523245,0.554286,t17_f5_c3,,15.0642,0.0083,,False,True,True,correction_0.0.1,0.0,,12.963854,100.0,0.0017563658,ZTF19aapqevg
ztf,59379.314351900015,1625314356315010079,1,1625314356315,20.3528,-1,1625,0.313531,16.1732,16.1818,0.051647,0.0152,274.0288081,-14.7523008,0.774286,t17_f5_c3,,16.1703,0.0164,,False,True,False,correction_0.0.1,0.0,,14.1402855,100.0,0.007941068,ZTF19aapqevg
ztf,59379.356597200036,1625356596315010061,2,1625356596315,20.437,-1,1625,0.405134,14.9599,15.1541,0.114912,0.0087,274.0288516,-14.7523556,0.597143,t17_f5_c3,,15.1585,0.009,,False,True,True,correction_0.0.1,0.0,,12.979422,0.012231563,0.018542755,ZTF19aapqevg
ztf,59381.314421299845,1627314426315010022,1,1627314426315,19.6763,-1,1627,0.356005,16.414,16.4687,0.042386,0.0299,274.0287804,-14.75227,0.484286,t17_f5_c3,,16.4458,0.0331,,False,True,False,correction_0.0.1,0.0,,14.107576,100.0,0.005065861,ZTF19aapqevg
ztf,59381.39603010006,1627396036315010037,2,1627396036315,18.9318,-1,1627,0.445235,14.8802,15.3316,0.144518,0.0172,274.0288632,-14.7523662,0.418571,t17_f5_c3,,15.3386,0.0196,,False,True,True,correction_0.0.1,0.0,,12.992849,0.021130849,0.025408644,ZTF19aapqevg
ztf,59386.33649310004,1632336496315010036,1,1632336496315,19.4262,-1,1632,0.458279,16.8571,16.8498,0.067967,0.0388,274.0287806,-14.752328,0.862857,t17_f5_c3,,16.8196,0.0451,,False,True,False,correction_0.0.1,0.0,,14.064941,100.0,0.0051931986,ZTF19aapqevg
ztf,59391.31401620014,1637314016315010060,2,1637314016315,19.1207,-1,1637,0.803859,15.6649,15.9576,0.12976,0.0261,274.0286458,-14.7522441,0.507143,t17_f5_c3,,15.976,0.031,,False,True,True,correction_0.0.1,0.0,,12.898814,100.0,0.010155619,ZTF19aapqevg
ztf,59396.29370369995,1642293706315010042,1,1642293706315,20.2725,-1,1642,0.853445,17.0329,17.9081,0.147492,0.0746,274.0286979,-14.7524082,0.291429,t17_f5_c3,,17.88,0.0791,,False,True,False,correction_0.0.1,0.0,,14.05261,100.0,0.009476604,ZTF19aapqevg
ztf,59399.315219900105,1645315216315010089,2,1645315216315,20.3859,-1,1645,0.840265,15.9437,16.1608,0.099272,0.0226,274.02864,-14.7522241,0.475714,t17_f5_c3,,16.1785,0.0239,,False,True,True,correction_0.0.1,0.0,,12.879739,100.0,0.0059053036,ZTF19aapqevg
ztf,59403.356944399886,1649356946315010031,1,1649356946315,19.8567,-1,1649,0.421373,16.679,17.0404,0.122947,0.0415,274.0288147,-14.7523442,0.427143,t17_f5_c3,,16.9966,0.0448,,False,True,False,correction_0.0.1,0.0,,14.079831,100.0,0.011221477,ZTF19aapqevg
ztf,59405.3141667,1651314166315010030,1,1651314166315,20.1246,-1,1651,0.752146,16.9753,16.8194,0.125916,0.0289,274.0287174,-14.7523838,0.658571,t17_f5_c3,,16.8232,0.0319,,False,True,False,correction_0.0.1,0.0,,14.056418,100.0,0.008561073,ZTF19aapqevg
ztf,59407.25300930021,1653253006315010029,1,1653253006315,20.087841,-1,1653,0.8547299,16.543701,16.6049,0.060855996,0.0248,274.0288825,-14.7524903,0.6571429,t17_f5_c3,0.9279748,16.5894,0.0269,333120163.0,True,True,False,correction_0.0.1,0.0,,14.093062,100.0,0.0063686585,ZTF19aapqevg
ztf,59781.334965299815,2027334966315010033,1,2027334966315,19.74,-1,2027,0.178058,16.3592,16.2582,0.057625,0.0207,274.0288512,-14.7522871,0.837143,t17_f5_c3,,16.2245,0.0231,,False,True,False,dev,0.0,2.05118927631501e+18,14.114315,100.0,0.0072888196,ZTF19aapqevg
ztf,59783.3582870001,2029358286315010096,2,2029358286315,20.2067,-1,2029,0.449044,14.9798,15.0974,0.081101,0.0089,274.0287746,-14.7523121,0.624286,t17_f5_c3,,15.1031,0.0094,,False,True,False,dev,0.0,2.05118927631501e+18,12.976245,100.0,0.012811619,ZTF19aapqevg
ztf,59785.293807900045,2031293806315010036,2,2031293806315,19.5918,-1,2031,0.372923,14.9668,15.1044,0.100642,0.0121,274.0287871,-14.752294,0.468571,t17_f5_c3,,15.114,0.0132,,False,True,False,dev,0.0,2.05118927631501e+18,12.9783125,0.008127208,0.016120723,ZTF19aapqevg
ztf,59785.31598380022,2031315986315010040,1,2031315986315,20.2011,-1,2031,0.425763,16.347,16.245,0.065594,0.0182,274.028789,-14.7523263,0.584286,t17_f5_c3,,16.2386,0.0198,,False,True,False,dev,0.0,2.05118927631501e+18,14.115869,100.0,0.008402554,ZTF19aapqevg
ztf,59787.25234950008,2033252346315010047,1,2033252346315,20.408,-1,2033,0.612683,16.4004,16.3477,0.071925,0.0178,274.0288119,-14.7524055,0.528571,t17_f5_c3,,16.3387,0.0192,,False,True,False,dev,0.0,2.05118927631501e+18,14.109214,100.0,0.008717766,ZTF19aapqevg
