tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,rbversion,oid
ztf,58285.4345602002,531434562615015047,1,531434562615,21.074806,1,531,1.6739119,20.132921,20.3151,0.13238709,0.2121,283.1518035,10.0180272,0.56666666,0.0,20.2949,0.2582,539120126.0,False,False,False,bulk_1.0.0,0.0,5.6033465261501504e+17,,,,,ZTF18abbnxrv
ztf,58290.40098380018,536400982615015055,1,536400982615,20.966198,1,536,1.1870545,19.879038,19.9621,0.20499887,0.1649,283.1519037,10.0181558,0.53333336,0.0,19.9065,0.1951,539120126.0,False,True,True,bulk_1.0.0,0.0,5.6537444261501504e+17,17.635044,100.0,0.025950987,,ZTF18abbnxrv
ztf,58292.4153355998,538415332615015078,1,538415332615,20.961744,1,538,1.4811993,19.66509,19.5892,0.1336232,0.1176,283.1518006,10.0180842,0.6433333,0.0,19.4342,0.1267,539120126.0,False,False,False,bulk_1.0.0,0.0,5.6537444261501504e+17,,,,,ZTF18abbnxrv
ztf,58293.41273149988,539412732615015043,1,539412732615,20.027899,1,539,1.7543526,19.741777,19.5502,0.1899228,0.2177,283.1517488,10.0180209,0.47666666,0.0,19.3482,0.2304,539120126.0,False,False,False,bulk_1.0.0,0.0,5.6537444261501504e+17,,,,,ZTF18abbnxrv
ztf,58295.36061340012,541360612615015039,1,541360612615,19.6632,1,541,1.47864,19.4355,19.4417,0.225033,0.2974,283.1518416,10.0180746,0.426667,,19.2137,0.3086,,False,False,False,bulk_1.0.0,0.0,5.6537444261501504e+17,,,,t8_f5_c3,ZTF18abbnxrv
ztf,58301.317013899796,547317012615015107,1,547317012615,20.294518,1,547,1.4153619,19.16384,18.9073,0.15842758,0.1125,283.1518294,10.0180934,0.5133333,0.0,18.7556,0.1241,539120126.0,False,False,False,bulk_1.0.0,0.0,5.6537444261501504e+17,,,,,ZTF18abbnxrv
ztf,58303.40332179982,549403322615015174,1,549403322615,20.50927,1,549,1.4559393,19.114492,19.1473,0.1815342,0.1172,283.1518219,10.018089,0.46333334,0.0,19.0455,0.1349,539120126.0,False,False,False,bulk_1.0.0,0.0,5.6537444261501504e+17,,,,,ZTF18abbnxrv
ztf,58304.29606480012,550296062615015156,1,550296062615,20.996214,1,550,1.4464617,19.111385,19.1536,0.10852871,0.0796,283.1518427,10.0180855,0.6066667,0.0,19.1036,0.0939,539120126.0,False,False,False,bulk_1.0.0,0.0,5.6537444261501504e+17,,,,,ZTF18abbnxrv
ztf,58304.316365700215,550316362615015028,2,550316362615,20.636635,1,550,0.6686823,17.410547,17.5115,0.11848477,0.0296,283.1518185,10.0180284,0.46333334,0.0,17.4962,0.0349,539120226.0,False,True,False,bulk_1.0.0,0.0,5.80303142615015e+17,15.781887,100.0,0.026436154,,ZTF18abbnxrv
ztf,58305.33355320012,551333552615015061,1,551333552615,20.55445,1,551,1.5218688,19.1303,19.2761,0.10552528,0.1149,283.1518442,10.0180632,0.63,0.0,19.1213,0.1253,539120126.0,False,False,False,bulk_1.0.0,0.0,5.80303142615015e+17,,,,,ZTF18abbnxrv
ztf,58306.33652780019,552336522615015078,1,552336522615,21.0294,1,552,1.5624278,19.12524,19.2931,0.12229756,0.0894,283.1518117,10.0180603,0.56,0.0,19.2465,0.1056,539120126.0,False,False,False,bulk_1.0.0,0.0,5.80303142615015e+17,,,,,ZTF18abbnxrv
ztf,58307.35193290003,553351932615015056,1,553351932615,20.812065,1,553,1.5801951,18.991657,19.0131,0.12779456,0.0795,283.1518033,10.0180568,0.61333334,0.0,18.9683,0.0946,539120126.0,False,False,False,bulk_1.0.0,0.0,5.80303142615015e+17,,,,,ZTF18abbnxrv
ztf,58308.335532399826,554335532615015018,2,554335532615,19.942638,1,554,0.5273174,17.353794,17.3036,0.13704029,0.0424,283.1518366,10.0180668,0.46,0.0,17.2902,0.0514,539120226.0,False,True,False,bulk_1.0.0,0.0,5.80303142615015e+17,15.768965,100.0,0.031835843,,ZTF18abbnxrv
ztf,58310.353425899986,556353422615015016,1,556353422615,20.307404,1,556,1.6087009,19.096933,19.002,0.13618147,0.1038,283.1517516,10.018065,0.56666666,0.0,18.8539,0.1141,539120126.0,False,False,False,bulk_1.0.0,0.0,5.80303142615015e+17,,,,,ZTF18abbnxrv
ztf,58311.33557870006,557335572615015106,1,557335572615,20.542051,1,557,1.5730531,18.829378,18.8704,0.12782763,0.0858,283.1517937,10.0180594,0.62333333,0.0,18.7852,0.099,539120126.0,False,False,False,bulk_1.0.0,0.0,5.80303142615015e+17,,,,,ZTF18abbnxrv
ztf,58311.38013890013,557380132615015045,2,557380132615,20.681889,1,557,0.6975624,17.28194,17.4023,0.10351911,0.0273,283.1518052,10.0180246,0.44333333,0.0,17.4132,0.0325,539120226.0,False,True,False,bulk_1.0.0,0.0,5.80303142615015e+17,15.7518425,100.0,0.025291905,,ZTF18abbnxrv
ztf,58312.3351619998,558335162615015032,1,558335162615,20.499664,1,558,1.5371673,18.898106,18.9474,0.15176313,0.0906,283.1517527,10.0180863,0.5966667,0.0,18.8968,0.1082,539120126.0,False,False,False,bulk_1.0.0,0.0,5.80303142615015e+17,,,,,ZTF18abbnxrv
ztf,58313.33592589991,559335922615015065,1,559335922615,20.854181,1,559,1.5293491,18.818642,18.9423,0.09957313,0.0736,283.1518272,10.0180616,0.66,0.0,18.9313,0.09,539120126.0,False,False,False,bulk_1.0.0,0.0,5.80303142615015e+17,,,,,ZTF18abbnxrv
ztf,58314.33465280011,560334652615015020,1,560334652615,20.407377,1,560,1.532397,18.800028,18.8603,0.117413595,0.0872,283.1517602,10.0180834,0.66333336,0.0,18.8826,0.1115,539120126.0,False,False,False,bulk_1.0.0,0.0,5.80303142615015e+17,,,,,ZTF18abbnxrv
ztf,58314.416284699924,560416282615015041,2,560416282615,20.555218,1,560,0.6060812,17.121363,17.1587,0.08810155,0.0232,283.1517839,10.0180559,0.49666667,0.0,17.165,0.0278,539120226.0,False,True,False,bulk_1.0.0,0.0,5.80303142615015e+17,15.710363,100.0,0.024020597,,ZTF18abbnxrv
ztf,58315.378275500145,561378272615015060,1,561378272615,20.582663,1,561,1.5840412,18.750393,18.8441,0.1271706,0.0814,283.1517871,10.0180602,0.62666667,0.0,18.8965,0.1062,539120126.0,False,False,False,bulk_1.0.0,0.0,5.80303142615015e+17,,,,,ZTF18abbnxrv
