tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58291.47380790021,537473800615015036,2,537473800615,20.609304,1,537,0.16705532,20.162378,18.36327,20.2775,0.20760185,0.03681276,0.03959024,0.295,340.3404759,58.85235,0.54,0.0,20.5987,0.5044,831120206.0,False,True,False,bulk_1.0.0,0.0,5.4745200061501504e+17,,ZTF18abcrmnv
ztf,58292.470891200006,538470890615015028,2,538470890615,20.6891,1,538,0.304863,20.3267,18.392748,21.0442,0.27682,0.04415674,0.046624742,0.5463,340.3403865,58.8523989,0.516667,,20.4421,0.3995,,False,True,False,bulk_1.0.0,0.0,5.4745200061501504e+17,,ZTF18abcrmnv
ztf,58293.47569439979,539475690615015014,2,539475690615,20.4889,1,539,0.331399,20.3688,18.399725,20.4203,0.237446,0.035669178,0.038719986,0.364,340.3403742,58.8524061,0.62,,20.6108,0.5528,,False,True,False,bulk_1.0.0,0.0,5.4745200061501504e+17,,ZTF18abcrmnv
ztf,58294.470601900015,540470600615015048,2,540470600615,20.680698,1,540,0.24029633,20.26474,18.382061,20.6325,0.18625584,0.02935887,0.032888062,0.3843,340.3404928,58.8524425,0.5933333,0.0,20.6232,0.4844,831120206.0,False,True,False,bulk_1.0.0,0.0,5.4745200061501504e+17,,ZTF18abcrmnv
ztf,58299.41379630007,545413790615015025,2,545413790615,19.8525,1,545,0.086812,19.3904,18.16751,19.6696,0.233335,0.074668236,0.07565255,0.3168,340.3405013,58.8523896,0.476667,,19.4405,0.3288,,False,True,False,bulk_1.0.0,0.0,5.4745200061501504e+17,,ZTF18abcrmnv
ztf,58300.43055560021,546430550615015045,2,546430550615,20.18377,1,546,0.13364835,19.59785,18.230528,19.934,0.19584961,0.0540743,0.055589616,0.3247,340.3405468,58.8524184,0.55,0.0,19.7435,0.3487,831120206.0,False,True,False,bulk_1.0.0,0.0,5.4745200061501504e+17,,ZTF18abcrmnv
ztf,58301.45200229995,547452000615015034,2,547452000615,20.26534,1,547,0.04952464,19.517624,18.207148,19.7703,0.18824068,0.05487015,0.0563019,0.2518,340.3405356,58.8523929,0.63,0.0,20.2321,0.4916,831120206.0,False,True,False,bulk_1.0.0,0.0,5.72413740615015e+17,,ZTF18abcrmnv
ztf,58303.3606480998,549360640615015013,2,549360640615,20.166416,1,549,0.1588574,19.529566,18.210707,19.5278,0.15904143,0.045473862,0.047202643,0.2112,340.3404867,58.8524108,0.6666667,0.0,19.5838,0.2838,831120206.0,False,True,False,bulk_1.0.0,0.0,5.72413740615015e+17,,ZTF18abcrmnv
ztf,58304.400590300094,550400590615015011,2,550400590615,20.316519,1,550,0.22856306,19.60099,18.231419,19.7093,0.1356357,0.036187924,0.03841893,0.2161,340.3404412,58.8524146,0.61333334,0.0,19.6209,0.254,831120206.0,False,True,False,bulk_1.0.0,0.0,5.72413740615015e+17,,ZTF18abcrmnv
ztf,58305.40416669985,551404160615015006,2,551404160615,19.800667,1,551,0.10877779,19.42702,18.179247,19.3095,0.16299812,0.05016541,0.051650416,0.2175,340.3405328,58.8523517,0.5733333,0.0,19.007,0.2107,831120206.0,False,True,False,bulk_1.0.0,0.0,5.72413740615015e+17,,ZTF18abcrmnv
