tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,60966.52924769977,3212529241915010002,2,3212529241915,19.635899,-1,3212,0.35395867,18.642286,18.5138,0.09320345,0.1335,173.5731758,20.9067857,0.95285714,t17_f5_c3,0.99998814,18.4709,0.1633,1619120219,True,True,False,27.5.6,0.0,17.439978,100.0,0.030797,ZTF19aaflnpe
ztf,60966.533148100134,3212533141915010006,2,3212533141915,19.479242,-1,3212,0.26615226,18.486334,18.4266,0.09454794,0.1383,173.5731821,20.9068165,0.95428574,t17_f5_c3,0.9999962,18.499,0.1886,1619120219,True,True,False,27.5.6,0.0,17.496857,100.0,0.038006812,ZTF19aaflnpe
ztf,60966.53704860015,3212537041915010007,2,3212537041915,19.212032,-1,3212,0.3077995,18.501387,18.2764,0.10439228,0.1537,173.5731636,20.9068233,0.94714284,t17_f5_c3,0.9990814,18.2066,0.1846,1619120219,True,True,False,27.5.6,0.0,17.490864,100.0,0.0411585,ZTF19aaflnpe
ztf,60966.53751160018,3212537511915010006,2,3212537511915,19.258606,-1,3212,0.45953965,18.499142,18.4903,0.12066991,0.1865,173.5731115,20.9068374,0.9442857,t17_f5_c3,0.99983007,18.317,0.2033,1619120219,True,True,False,27.5.6,0.0,17.49175,100.0,0.047713656,ZTF19aaflnpe
ztf,60966.542708300054,3212542701915010037,2,3212542701915,18.615923,-1,3212,0.35508564,18.279972,18.1354,0.10975032,0.2477,173.5731799,20.9067819,0.8357143,t17_f5_c3,0.99999565,18.0051,0.2819,1619120219,True,True,False,27.5.6,0.0,17.592293,100.0,0.058255136,ZTF19aaflnpe
ztf,60966.547905100044,3212547901915010046,2,3212547901915,17.657993,-1,3212,0.08731443,18.00002,17.9596,0.18426488,0.4868,173.5732226,20.9068527,0.56142855,t17_f5_c3,0.9987447,17.8199,0.5507,1619120219,True,True,False,27.5.6,0.0,17.776602,0.13127588,0.14999469,ZTF19aaflnpe
ztf,60967.528680600226,3213528681915010003,2,3213528681915,19.767162,-1,3213,0.30828252,18.566336,18.6699,0.08397178,0.1405,173.573177,20.9068032,0.96,t17_f5_c3,0.9999998,18.7129,0.1855,1619120219,True,True,False,27.5.6,0.0,17.466288,100.0,0.030486984,ZTF19aaflnpe
ztf,60967.53258100012,3213532581915010005,2,3213532581915,19.60419,-1,3213,0.18322559,18.515566,18.49,0.08758101,0.1355,173.5732364,20.9068085,0.9514286,t17_f5_c3,0.99999774,18.4592,0.1678,1619120219,True,True,False,27.5.6,0.0,17.485325,100.0,0.03390888,ZTF19aaflnpe
ztf,60967.53648150014,3213536481915010000,2,3213536481915,19.361229,-1,3213,0.19618829,18.656292,18.444,0.119036734,0.1656,173.5732337,20.9068054,0.95428574,t17_f5_c3,0.99998415,18.4791,0.2186,1619120219,True,True,False,27.5.6,0.0,17.435389,100.0,0.038665157,ZTF19aaflnpe
ztf,60968.53060190007,3214530601915010006,2,3214530601915,19.899652,-1,3214,0.25606787,18.583782,18.7319,0.09439843,0.1415,173.5731743,20.9068378,0.95428574,t17_f5_c3,0.99999785,18.7614,0.1844,1619120219,True,True,False,27.5.6,0.0,17.460024,100.0,0.033532124,ZTF19aaflnpe
ztf,60968.53451390006,3214534511915010006,2,3214534511915,19.699066,-1,3214,0.283209,18.654915,18.7682,0.07502188,0.1711,173.5731707,20.9068926,0.9442857,t17_f5_c3,0.99999785,18.8055,0.2255,1619120219,True,True,False,27.5.6,0.0,17.435837,100.0,0.024409372,ZTF19aaflnpe
ztf,60968.53841440007,3214538411915010004,2,3214538411915,19.17292,-1,3214,0.3908379,18.483706,18.6032,0.11354532,0.2216,173.5731323,20.9068387,0.96,t17_f5_c3,0.9999995,18.5413,0.268,1619120219,True,True,False,27.5.6,0.0,17.497915,100.0,0.04579871,ZTF19aaflnpe
ztf,60969.529328700155,3215529321915010003,2,3215529321915,19.962856,-1,3215,0.29350278,18.546432,18.3879,0.085927404,0.0964,173.5731768,20.9068102,0.94,t17_f5_c3,0.99999964,18.4361,0.1278,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.473606,100.0,0.031989023,ZTF19aaflnpe
ztf,60969.53331020009,3215533311915010001,2,3215533311915,19.915611,-1,3215,0.2730214,18.544523,18.7078,0.07965202,0.1401,173.5732487,20.9067822,0.95428574,t17_f5_c3,0.99999154,18.7544,0.1854,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.474318,100.0,0.029724492,ZTF19aaflnpe
ztf,60969.53729170002,3215537291915010003,2,3215537291915,19.65712,-1,3215,0.24614882,18.55069,18.7799,0.09609302,0.1897,173.5731818,20.906828,0.9342857,t17_f5_c3,0.99999225,18.7505,0.2355,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.472025,100.0,0.035581645,ZTF19aaflnpe
ztf,60970.53094909992,3216530941915010004,2,3216530941915,19.994587,-1,3216,0.21383241,18.669552,18.812,0.08339752,0.1354,173.5731837,20.9068587,0.95,t17_f5_c3,0.9999951,18.7886,0.1674,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.431116,100.0,0.02665502,ZTF19aaflnpe
ztf,60970.53493059985,3216534931915010006,2,3216534931915,19.905851,-1,3216,0.32202193,18.58109,18.6319,0.07471534,0.1246,173.5732014,20.9067795,0.95857143,t17_f5_c3,0.99999976,18.6592,0.1619,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.460981,100.0,0.02662966,ZTF19aaflnpe
ztf,60970.53890050016,3216538901915010007,2,3216538901915,19.322289,-1,3216,0.32429168,18.55759,18.4617,0.08829493,0.1352,173.5731852,20.9067891,0.9042857,t17_f5_c3,0.9997828,18.4803,0.1754,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.46948,100.0,0.032410964,ZTF19aaflnpe
ztf,60972.52885420015,3218528851915010004,2,3218528851915,20.193441,-1,3218,0.2366569,18.602608,18.6219,0.06966426,0.1009,173.5732273,20.9067952,0.94857144,t17_f5_c3,0.9999957,18.5418,0.1179,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.453413,100.0,0.024173101,ZTF19aaflnpe
ztf,60972.53280089982,3218532801915010006,2,3218532801915,20.16378,-1,3218,0.25726476,18.642279,18.6753,0.08440348,0.1093,173.5731827,20.9068201,0.94285715,t17_f5_c3,0.9999992,18.6933,0.1401,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.43998,100.0,0.027889505,ZTF19aaflnpe
ztf,60972.53675930016,3218536751915010004,2,3218536751915,19.999222,-1,3218,0.15306574,18.65141,18.5016,0.09320804,0.1044,173.5732209,20.9068242,0.94714284,t17_f5_c3,0.9999968,18.5066,0.1328,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.43698,100.0,0.03045661,ZTF19aaflnpe
ztf,60973.53075229982,3219530751915010008,2,3219530751915,19.880514,-1,3219,0.24945764,18.667152,18.4771,0.088534445,0.1038,173.5731926,20.9068116,0.9342857,t17_f5_c3,0.9999914,18.445,0.1275,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.431885,100.0,0.028379524,ZTF19aaflnpe
ztf,60973.53473380022,3219534731915010003,2,3219534731915,19.993591,-1,3219,0.32688424,18.682667,18.7666,0.087801225,0.1326,173.5731795,20.906793,0.95,t17_f5_c3,0.9999588,18.7238,0.1612,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.426958,100.0,0.027619578,ZTF19aaflnpe
ztf,60973.53871530015,3219538711915010006,2,3219538711915,19.81856,-1,3219,0.31009507,18.66021,18.7424,0.1003887,0.151,173.5731558,20.9068453,0.9357143,t17_f5_c3,0.99999857,18.6315,0.1734,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.43412,100.0,0.032452542,ZTF19aaflnpe
ztf,60974.5310531999,3220531051915010005,2,3220531051915,19.807829,-1,3220,0.23433658,18.564693,18.5422,0.07991193,0.1083,173.5732004,20.9068103,0.96,t17_f5_c3,0.9999988,18.4688,0.1282,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.466885,100.0,0.0290729,ZTF19aaflnpe
ztf,60974.535115700215,3220535111915010004,2,3220535111915,19.887177,-1,3220,0.12979296,18.648584,18.6443,0.08070929,0.1209,173.5732164,20.9068375,0.94857144,t17_f5_c3,0.9999993,18.6208,0.1498,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.437904,100.0,0.026463758,ZTF19aaflnpe
ztf,60974.539178200066,3220539171915010001,2,3220539171915,19.640337,-1,3220,0.27338773,18.581486,18.393,0.10357493,0.1127,173.5731676,20.9068427,0.95857143,t17_f5_c3,0.9999484,18.396,0.1436,1619120219,True,True,False,27.5.6,0.0,17.46084,100.0,0.036897447,ZTF19aaflnpe
ztf,60975.529930599965,3221529931915010005,2,3221529931915,19.806143,-1,3221,0.2475197,18.60345,18.5837,0.09887265,0.1149,173.5731775,20.9068365,0.95428574,t17_f5_c3,0.99993336,18.5307,0.1386,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.453121,100.0,0.034272384,ZTF19aaflnpe
ztf,60975.533993099816,3221533991915010001,2,3221533991915,19.604342,-1,3221,0.35266057,18.574286,18.8086,0.09815634,0.1523,173.5731606,20.9068026,0.93857145,t17_f5_c3,0.9999794,19.0001,0.2306,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.463417,100.0,0.035283424,ZTF19aaflnpe
ztf,60975.538067100104,3221538061915010004,2,3221538061915,19.488892,-1,3221,0.2948127,18.592249,18.785,0.08459308,0.1703,173.5731674,20.9068244,0.93714285,t17_f5_c3,0.9999918,18.869,0.2341,1619120219,True,True,False,27.5.7a32.dev1,0.0,17.457031,100.0,0.029733619,ZTF19aaflnpe
