tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,59356.46557869995,1602465573515015014,1,1602465573515,20.253773,1,1602,1.7887945,19.834072,19.7411,0.20038679,0.2011,342.3771648,41.159086,0.6957143,t17_f5_c3,0.9639516,19.8639,0.2808,733120135.0,True,False,False,correction_0.0.1,0.0,,,,,ZTF21abchalq
ztf,59455.3271643999,1701327164615015006,1,1701327164615,20.4994,1,1701,0.599983,18.8371,18.8728,0.115236,0.1012,342.3777192,41.1591408,0.807143,t17_f5_c3,,18.7864,0.117,,False,True,True,correction_1.0.6,0.0,16.968103,100.0,0.020605812,1.731264503515015e+18,ZTF21abchalq
ztf,59459.26797450008,1705267973515015010,2,1705267973515,20.7925,1,1705,0.796643,19.0492,19.1581,0.208741,0.1121,342.3778699,41.1591054,0.435714,t17_f5_c3,,19.2528,0.1473,,False,True,False,correction_1.0.6,0.0,16.324892,100.0,0.016977934,1.731264503515015e+18,ZTF21abchalq
ztf,59461.26416670019,1707264164615015005,1,1707264164615,20.6861,1,1707,0.695561,19.0385,19.1588,0.152304,0.1035,342.3778773,41.1591377,0.825714,t17_f5_c3,,19.2003,0.1327,,False,True,True,correction_1.0.6,0.0,17.001482,100.0,0.023329416,1.731264503515015e+18,ZTF21abchalq
ztf,59463.24620370008,1709246204615015009,1,1709246204615,20.8038,1,1709,0.480871,19.027,18.9614,0.11542,0.0836,342.3778007,41.1591794,0.91,t17_f5_c3,,18.9734,0.1038,,False,True,True,correction_1.0.6,0.0,16.999712,100.0,0.0178388,1.731264503515015e+18,ZTF21abchalq
ztf,59463.32407409977,1709324074615015005,2,1709324074615,20.5267,1,1709,0.276778,18.5454,18.6114,0.1223,0.0768,342.3777752,41.159235,0.865714,t17_f5_c3,,18.5513,0.0885,,False,True,False,correction_1.0.6,0.0,16.2529,100.0,0.014805583,1.731264503515015e+18,ZTF21abchalq
ztf,59465.323634299915,1711323633515015006,1,1711323633515,20.6033,1,1711,0.174942,19.4303,19.1098,0.212242,0.1007,342.3777644,41.1592606,0.738571,t17_f5_c3,,19.0693,0.1192,,False,True,True,correction_1.0.6,0.0,17.019257,0.008539567,0.023036359,1.731264503515015e+18,ZTF21abchalq
ztf,59465.345925900154,1711345924615015003,2,1711345924615,20.4198,1,1711,0.235445,18.5734,18.8269,0.085096,0.0966,342.3778232,41.1593179,0.908571,t17_f5_c3,,18.7943,0.1146,,False,True,False,correction_1.0.6,0.0,16.25625,100.0,0.01007045,1.731264503515015e+18,ZTF21abchalq
ztf,59467.21900459984,1713219004615015009,1,1713219004615,20.584,1,1713,0.660727,19.1532,19.2841,0.216088,0.1321,342.3778901,41.1591559,0.504286,t17_f5_c3,,19.1733,0.1483,,False,True,True,correction_1.0.6,0.0,17.018284,0.012545924,0.030245733,1.731264503515015e+18,ZTF21abchalq
ztf,59467.22339119995,1713223393515015020,1,1713223393515,20.4495,1,1713,0.759242,19.4715,19.4099,0.140661,0.159,342.3777294,41.1590982,0.84,t17_f5_c3,,19.221,0.1666,,False,True,True,correction_1.0.6,0.0,17.023653,100.0,0.014758245,1.731264503515015e+18,ZTF21abchalq
ztf,59471.24127310002,1717241273515015010,2,1717241273515,20.0588,1,1717,0.627197,18.7527,18.7047,0.108183,0.1159,342.3777452,41.1591387,0.878571,t17_f5_c3,,18.7709,0.1542,,False,True,False,correction_1.0.6,0.0,16.29751,100.0,0.011274132,1.731264503515015e+18,ZTF21abchalq
ztf,59471.24174770014,1717241744615015004,2,1717241744615,20.1245,1,1717,0.527228,18.8369,18.767,0.116463,0.1192,342.3778591,41.1591922,0.881429,t17_f5_c3,,18.6138,0.1291,,False,True,False,correction_1.0.6,0.0,16.284296,100.0,0.011095486,1.731264503515015e+18,ZTF21abchalq
ztf,59471.29109949991,1717291094615015005,1,1717291094615,20.6705,1,1717,0.679749,19.1459,19.0773,0.132749,0.1054,342.3778834,41.1591456,0.785714,t17_f5_c3,,19.2206,0.1483,,False,True,True,correction_1.0.6,0.0,17.01726,100.0,0.01868851,1.731264503515015e+18,ZTF21abchalq
ztf,59473.36747690011,1719367473515015007,1,1719367473515,20.7502,1,1719,0.623831,19.4825,19.2022,0.219341,0.1054,342.3776694,41.1591479,0.777143,t17_f5_c3,,19.1756,0.1264,,False,True,True,correction_1.0.6,0.0,17.024801,0.0075923074,0.022805547,1.731264503515015e+18,ZTF21abchalq
ztf,59473.42740740022,1719427403515015001,2,1719427403515,20.6228,1,1719,0.293862,18.664,18.6957,0.099547,0.081,342.3777593,41.1592287,0.847143,t17_f5_c3,,18.7142,0.1001,,False,True,False,correction_1.0.6,0.0,16.287922,100.0,0.011158273,1.731264503515015e+18,ZTF21abchalq
ztf,59473.42788190022,1719427884615015002,2,1719427884615,20.4666,1,1719,0.277868,18.7203,18.6536,0.104408,0.0834,342.3778416,41.1592884,0.944286,t17_f5_c3,,18.5708,0.0946,,False,True,False,correction_1.0.6,0.0,16.272633,100.0,0.010956366,1.731264503515015e+18,ZTF21abchalq
ztf,59476.25196760008,1722251964615015003,1,1722251964615,19.6861,1,1722,0.800746,19.3313,19.1681,0.21039,0.2464,342.3777413,41.1590835,0.755714,t17_f5_c3,,19.2991,0.355,,False,True,True,correction_1.0.6,0.0,17.041523,100.0,0.025533695,1.731264503515015e+18,ZTF21abchalq
ztf,59476.34369210014,1722343694615015002,2,1722343694615,19.7542,1,1722,0.419795,18.7254,18.8813,0.174217,0.1866,342.3777155,41.1591938,0.677143,t17_f5_c3,,19.0901,0.2866,,False,True,False,correction_1.0.6,0.0,16.273167,0.008462139,0.018205255,1.731264503515015e+18,ZTF21abchalq
ztf,59480.26675930014,1726266753515015003,2,1726266753515,19.729,1,1726,0.484924,18.6953,19.1672,0.094749,0.2386,342.3778588,41.1592002,0.87,t17_f5_c3,,19.231,0.3211,,False,True,False,correction_1.0.6,0.0,16.291386,100.0,0.01035164,1.731264503515015e+18,ZTF21abchalq
ztf,59480.32842590008,1726328423515015004,1,1726328423515,19.6081,1,1726,0.50943,19.2834,19.2645,0.175983,0.2838,342.3777714,41.159165,0.925714,t17_f5_c3,,19.4997,0.4503,,False,True,True,correction_1.0.6,0.0,17.002316,0.0044542314,0.021529658,1.731264503515015e+18,ZTF21abchalq
ztf,59480.3289005002,1726328904615015001,1,1726328904615,19.5849,1,1726,0.371746,18.981,19.0758,0.228245,0.2406,342.3778287,41.1592235,0.87,t17_f5_c3,,19.1899,0.3415,,False,True,True,correction_1.0.6,0.0,16.992474,0.024785073,0.036558677,1.731264503515015e+18,ZTF21abchalq
ztf,59485.22429399984,1731224294615015008,2,1731224294615,20.4391,1,1731,0.435006,18.699,18.6856,0.172191,0.0879,342.3778924,41.1592719,0.834286,t17_f5_c3,,18.6928,0.1077,,False,True,False,correction_1.0.6,0.0,16.270378,0.008925736,0.018389149,1.731264503515015e+18,ZTF21abchalq
ztf,59485.243784700055,1731243783515015003,2,1731243783515,20.3373,1,1731,0.250417,18.5901,18.5725,0.097979,0.0825,342.3778209,41.1592616,0.908571,t17_f5_c3,,18.5211,0.0963,,False,True,False,correction_1.0.6,0.0,16.279383,100.0,0.011663975,1.731264503515015e+18,ZTF21abchalq
ztf,59485.26450229995,1731264503515015006,1,1731264503515,20.228662,1,1731,0.75555795,19.429388,19.4232,0.19642594,0.1882,342.3775332,41.159185,0.89428574,t17_f5_c3,0.995697,19.3978,0.2302,733120135.0,True,True,True,correction_1.0.6,0.0,17.01916,100.0,0.02133571,,ZTF21abchalq
ztf,59900.22539350018,2146225394615015006,2,2146225394615,19.5654,1,2146,0.155704,18.4991,18.33,0.135063,0.0734,342.3777308,41.1593529,0.565714,t17_f5_c3,,18.2473,0.0847,,False,True,False,1.1.6,0.0,16.247187,0.00635746,0.016973494,2.176218963515015e+18,ZTF21abchalq
ztf,59900.23987270007,2146239873515015003,2,2146239873515,19.2915,1,2146,0.123316,18.246,18.4433,0.10827,0.0924,342.3777485,41.1593471,0.722857,t17_f5_c3,,18.4612,0.1179,,False,True,False,1.1.6,0.0,16.232224,0.005497344,0.016943285,2.176218963515015e+18,ZTF21abchalq
ztf,59902.1588773001,2148158873515015004,2,2148158873515,20.0696,1,2148,0.145407,18.3733,18.486,0.058923,0.0874,342.3777675,41.159273,0.941429,t17_f5_c3,,18.4844,0.1088,,False,True,False,1.1.6,0.0,16.251186,100.0,0.008345247,2.176218963515015e+18,ZTF21abchalq
ztf,59902.15935190022,2148159354615015005,2,2148159354615,20.1113,1,2148,0.180996,18.616,18.4769,0.08374,0.0788,342.3777604,41.1592611,0.884286,t17_f5_c3,,18.5063,0.1,,False,True,False,1.1.6,0.0,16.261204,100.0,0.009572275,2.176218963515015e+18,ZTF21abchalq
ztf,59902.183935199864,2148183933515015013,1,2148183933515,20.2876,1,2148,0.388472,18.9334,18.8441,0.116811,0.0905,342.3776232,41.159331,0.94,t17_f5_c3,,18.7721,0.1055,,False,True,False,1.1.6,0.0,16.95293,100.0,0.018849337,2.176218963515015e+18,ZTF21abchalq
ztf,59902.288668999914,2148288664615015005,1,2148288664615,19.6836,1,2148,0.660791,18.9207,18.8873,0.172487,0.1152,342.3779125,41.1591679,0.612857,t17_f5_c3,,18.7212,0.1247,,False,True,False,1.1.6,0.0,16.982588,0.011330044,0.028940847,2.176218963515015e+18,ZTF21abchalq
ztf,59904.15972220013,2150159724615015004,1,2150159724615,20.4841,1,2150,0.369426,19.2085,19.0398,0.112783,0.1076,342.3778559,41.1592419,0.941429,t17_f5_c3,,18.9715,0.1261,,False,True,False,1.1.6,0.0,17.025856,100.0,0.0151072815,2.176218963515015e+18,ZTF21abchalq
