tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58297.436527799815,543436521315015011,2,543436521315,19.901993,1,543,0.2933207,17.59677,15.292508,17.6788,0.10238343,100.0,0.012260979,0.0588,330.3662663,52.5127954,0.57,0.0,17.6279,0.069,803120213.0,False,True,False,bulk_1.0.0,0.0,5.6645559131501504e+17,,ZTF18abdfpkh
ztf,58299.42864579987,545428641315015003,2,545428641315,19.7089,1,545,0.504419,17.2351,15.24229,17.5758,0.280532,0.03905968,0.04475672,0.0568,330.3662539,52.5127016,0.393333,,17.5459,0.0681,,False,True,False,bulk_1.0.0,0.0,5.6645559131501504e+17,t8_f5_c3,ZTF18abdfpkh
ztf,58300.43288190011,546432881315015012,2,546432881315,20.139393,1,546,0.12842207,17.40006,15.266985,17.5717,0.09526337,100.0,0.013356587,0.0462,330.3663465,52.5128147,0.45666668,0.0,17.5283,0.0537,803120213.0,False,True,False,bulk_1.0.0,0.0,5.6645559131501504e+17,,ZTF18abdfpkh
ztf,58301.450555600226,547450551315015006,2,547450551315,20.165987,1,547,0.16574618,17.16486,15.230774,17.4897,0.18118866,0.021531614,0.030513829,0.041,330.3663323,52.5127895,0.38666666,0.0,17.4642,0.0481,803120213.0,False,True,False,bulk_1.0.0,0.0,5.6645559131501504e+17,,ZTF18abdfpkh
ztf,58303.36019679997,549360191315015018,2,549360191315,20.335709,1,549,0.44056186,17.717497,15.306278,17.4765,0.10387608,100.0,0.0112727005,0.0374,330.3665505,52.5127268,0.35333332,0.0,17.4927,0.0447,803120213.0,False,True,False,bulk_1.0.0,0.0,5.6645559131501504e+17,,ZTF18abdfpkh
ztf,58304.40012730006,550400121315015009,2,550400121315,20.4896,1,550,0.612212,18.0535,15.3381,17.5285,0.566479,0.03985362,0.04645413,0.0358,330.3666187,52.5127039,0.3,,17.5188,0.0413,,False,True,False,bulk_1.0.0,0.0,5.6645559131501504e+17,t8_f5_c3,ZTF18abdfpkh
ztf,58305.40462959977,551404621315015004,2,551404621315,19.802,1,551,0.3432413,17.385702,15.26496,17.3708,0.08705455,100.0,0.0123451,0.0422,330.3665177,52.5127475,0.63666666,0.0,17.3875,0.0524,803120213.0,False,True,False,bulk_1.0.0,0.0,5.6645559131501504e+17,,ZTF18abdfpkh
ztf,58305.40462959977,551404621315015005,2,551404621315,19.802,1,551,0.08750558,17.326153,15.256314,17.2917,0.049677942,100.0,0.007382918,0.04,330.366436,52.5128023,0.6766667,0.0,17.2528,0.0469,803120213.0,False,True,False,bulk_1.0.0,0.0,5.6645559131501504e+17,,ZTF18abdfpkh
ztf,58307.411597200204,553411591315015069,2,553411591315,20.821543,1,553,0.20184952,17.273418,15.248313,17.2992,0.036499504,100.0,0.0056525543,0.0253,330.3664309,52.5127577,0.42333335,0.0,17.2925,0.0284,803120213.0,False,True,False,bulk_1.0.0,0.0,5.6645559131501504e+17,,ZTF18abdfpkh
ztf,58307.411597200204,553411591315015070,2,553411591315,20.8215,1,553,0.240594,17.4357,15.271912,17.3048,0.250531,0.025723504,0.034146503,0.0267,330.3664477,52.5127503,0.383333,,17.2673,0.029,,False,True,False,bulk_1.0.0,0.0,5.6645559131501504e+17,t8_f5_c3,ZTF18abdfpkh
