tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,60288.546134300064,2534546133615015001,2,2534546133615,19.2595,1,2534,2.12423,19.4905,19.2549,0.280631,0.2469,211.1050196,-8.1172727,0.46,t17_f5_c3,19.3277,0.3382,False,False,False,23.12.x,0.0,2.534548623615015e+18,,,,,,ZTF23absqrst
ztf,60288.54862269992,2534548623615015001,2,2534548623615,19.358114,1,2534,1.3916923,19.2495,19.4307,0.20454633,0.2871,211.1048658,-8.1174472,0.61142856,t17_f5_c3,19.42,0.3641,True,True,True,23.12.x,0.0,,18.510588,0.09594484,0.103568316,0.9963553,374120236.0,ZTF23absqrst
ztf,60288.553611100186,2534553613615015000,2,2534553613615,19.2495,1,2534,1.68111,19.2801,19.5479,0.249223,0.3271,211.1049343,-8.1173908,0.464286,t17_f5_c3,19.5424,0.4169,False,False,False,23.12.x,0.0,2.534556113615015e+18,,,,,,ZTF23absqrst
ztf,60288.55611110013,2534556113615015000,2,2534556113615,19.356644,1,2534,1.6856627,19.275768,19.1789,0.21301202,0.2352,211.1049578,-8.1174818,0.5542857,t17_f5_c3,18.9891,0.253,True,False,False,23.12.x,0.0,,,,,0.9974803,374120236.0,ZTF23absqrst
ztf,60290.54686339991,2536546863615015001,2,2536546863615,19.826622,1,2536,1.6524748,19.210848,18.8277,0.15317605,0.1501,211.1049526,-8.1175289,0.57857144,t17_f5_c3,18.8823,0.2015,True,False,False,23.12.x,0.0,,,,,0.9998976,374120236.0,ZTF23absqrst
ztf,60290.549305600114,2536549303615015000,2,2536549303615,19.938433,1,2536,1.9910283,19.306974,19.4376,0.16073892,0.2511,211.1050147,-8.1173761,0.92,t17_f5_c3,19.5264,0.3485,True,False,False,23.12.x,0.0,,,,,0.99984884,374120236.0,ZTF23absqrst
ztf,60290.55173610011,2536551733615015000,2,2536551733615,19.682833,1,2536,2.0317094,19.2622,19.278,0.15235247,0.2339,211.1050458,-8.1174219,0.9257143,t17_f5_c3,19.2947,0.3041,True,False,False,23.12.x,0.0,,,,,0.99999446,374120236.0,ZTF23absqrst
ztf,60290.554166700225,2536554163615015000,2,2536554163615,19.953491,1,2536,1.970236,19.347034,19.3135,0.15349199,0.2197,211.105033,-8.1174417,0.68857145,t17_f5_c3,19.5216,0.3399,True,False,False,23.12.x,0.0,,,,,0.999037,374120236.0,ZTF23absqrst
ztf,60290.556608799845,2536556603615015002,2,2536556603615,19.919388,1,2536,1.7656243,19.262184,19.0795,0.13669981,0.1837,211.1049699,-8.1174259,0.93714285,t17_f5_c3,19.2019,0.2628,True,False,False,23.12.x,0.0,,,,,0.99437714,374120236.0,ZTF23absqrst
ztf,60291.54723379994,2537547233615015000,2,2537547233615,19.773138,1,2537,1.9148372,19.278387,19.3537,0.14363433,0.2328,211.1050238,-8.1174843,0.93857145,t17_f5_c3,19.4631,0.3294,True,False,False,23.12.x,0.0,,,,,0.99999297,374120236.0,ZTF23absqrst
ztf,60291.54974539997,2537549743615015000,2,2537549743615,19.75865,1,2537,1.6914074,19.304989,19.1092,0.14858772,0.182,211.1049504,-8.1174346,0.9142857,t17_f5_c3,18.8788,0.1881,True,False,False,23.12.x,0.0,,,,,0.99994063,374120236.0,ZTF23absqrst
ztf,60291.552245399915,2537552243615015001,2,2537552243615,19.696632,1,2537,1.9792327,19.349903,19.3146,0.16403197,0.2298,211.105026,-8.1174009,0.88857144,t17_f5_c3,19.2148,0.2682,True,False,False,23.12.x,0.0,,,,,0.99993974,374120236.0,ZTF23absqrst
ztf,60291.55475689983,2537554753615015000,2,2537554753615,19.6495,1,2537,1.98623,19.6009,19.2199,0.274312,0.2026,211.1050437,-8.1176137,0.301429,t17_f5_c3,19.1942,0.2531,False,False,False,23.12.x,0.0,2.537557263615015e+18,,,,,,ZTF23absqrst
ztf,60291.55726849986,2537557263615015000,2,2537557263615,19.724552,1,2537,1.9466345,19.28146,19.544,0.15473506,0.2821,211.1050152,-8.1173966,0.92142856,t17_f5_c3,19.4418,0.3285,True,False,False,23.12.x,0.0,,,,,0.99994135,374120236.0,ZTF23absqrst
ztf,60292.551990699954,2538551993615015001,2,2538551993615,19.825167,1,2538,1.9901472,19.273966,19.3166,0.1551056,0.2442,211.1050185,-8.117366,0.93857145,t17_f5_c3,19.1916,0.2786,True,False,False,23.12.x,0.0,,,,,0.99998605,374120236.0,ZTF23absqrst
ztf,60292.55446759984,2538554463615015001,2,2538554463615,19.898329,1,2538,1.9793857,19.447365,19.3746,0.15144162,0.2526,211.1050422,-8.1174849,0.94285715,t17_f5_c3,19.2079,0.2772,True,False,False,23.12.x,0.0,,,,,0.9998894,374120236.0,ZTF23absqrst
ztf,60292.55696759978,2538556963615015002,2,2538556963615,19.989206,1,2538,1.8272237,19.397238,19.077,0.13659093,0.1802,211.1049824,-8.1174053,0.8057143,t17_f5_c3,18.9818,0.2111,True,False,False,23.12.x,0.0,,,,,0.9991775,374120236.0,ZTF23absqrst
ztf,60292.56194439996,2538561943615015002,2,2538561943615,19.873657,1,2538,2.2259834,19.232239,19.0721,0.14212377,0.1976,211.1050998,-8.1174068,0.94142854,t17_f5_c3,19.51,0.378,True,False,False,23.12.x,0.0,,,,,0.99998164,374120236.0,ZTF23absqrst
