tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58336.22890050011,582228901915015027,2,582228901915,20.42626,1,582,5.9108405,19.317951,19.5216,0.120289996,0.1964,276.6067111,-11.4022265,0.55,t8_f5_c3,0.0,19.8971,0.3463,383120219.0,False,False,False,bulk_1.0.0,0.0,5.91322551915015e+17,,,,ZTF18ablrbmy
ztf,58338.19081019983,584190811915015032,2,584190811915,20.566395,1,584,6.0372725,19.198444,19.848,0.118440196,0.2551,276.6067392,-11.4021844,0.47666666,t8_f5_c3,0.0,19.533,0.2357,383120219.0,False,False,False,bulk_1.0.0,0.0,5.91322551915015e+17,,,,ZTF18ablrbmy
ztf,58345.3225579001,591322551915015009,2,591322551915,19.873352,1,591,5.9019437,18.999798,18.6413,0.12140536,0.1223,276.6067115,-11.402241,0.56,t8_f5_c3,0.0,19.3128,0.2854,383120219.0,False,False,False,bulk_1.0.0,0.0,6.11146561915015e+17,,,,ZTF18ablrbmy
ztf,58348.19709490007,594197091915015040,2,594197091915,20.059248,1,594,6.0341363,18.894186,18.8966,0.11083086,0.1449,276.6067389,-11.4022001,0.67333335,t8_f5_c3,0.0,19.0583,0.2106,383120219.0,False,False,False,bulk_1.0.0,0.0,6.11146561915015e+17,,,,ZTF18ablrbmy
ztf,58365.146562499925,611146561915015047,2,611146561915,20.638603,1,611,5.855383,19.018244,19.5351,0.09334192,0.1707,276.6066945,-11.4022261,0.68,t8_f5_c3,0.0,19.4943,0.2034,383120219.0,False,False,False,bulk_1.0.0,0.0,6.17122521915015e+17,,,,ZTF18ablrbmy
ztf,58371.122523100115,617122521915015022,2,617122521915,19.70523,1,617,5.943941,19.083838,19.4823,0.17178553,0.3222,276.606726,-11.4022473,0.6333333,t8_f5_c3,0.0,19.3555,0.3642,383120219.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18ablrbmy
ztf,59255.55108800018,1501551081915015026,2,1501551081915,19.559149,1,1501,6.023688,19.548952,19.6472,0.19895358,0.355,276.606776,-11.4022507,0.54,t17_f5_c3,0.999318,19.8645,0.5542,383120219.0,True,False,False,correction_0.0.1,0.0,,,,,ZTF18ablrbmy
ztf,59255.55722220009,1501557221915015013,2,1501557221915,19.668266,1,1501,6.028715,19.37936,19.57,0.20121978,0.323,276.6067638,-11.4022292,0.45857143,t17_f5_c3,0.9999942,19.4251,0.3603,383120219.0,True,False,False,correction_0.0.1,0.0,,,,,ZTF18ablrbmy
ztf,59256.54576390004,1502545761915015012,2,1502545761915,19.6421,1,1502,5.95634,19.4295,20.3125,0.236451,0.6511,276.6067658,-11.4021848,0.34,t17_f5_c3,,19.6089,0.4354,,False,False,False,correction_0.0.1,0.0,,,,,ZTF18ablrbmy
ztf,59256.54883099999,1502548831915015019,2,1502548831915,19.606674,1,1502,5.9378095,19.511215,19.9284,0.21533243,0.4696,276.606695,-11.4021422,0.5,t17_f5_c3,7.835e-05,19.6137,0.449,383120219.0,True,False,False,correction_0.0.1,0.0,,,,,ZTF18ablrbmy
ztf,59256.55495369993,1502554951915015016,2,1502554951915,19.746958,1,1502,6.0284305,19.30647,19.4979,0.15354712,0.2999,276.6067325,-11.4021545,0.76714283,t17_f5_c3,0.99977344,19.4544,0.3655,383120219.0,True,False,False,correction_0.0.1,0.0,,,,,ZTF18ablrbmy
ztf,59256.558009299915,1502558001915015016,2,1502558001915,19.661257,1,1502,5.9632945,19.40881,19.8202,0.16704135,0.4245,276.6067058,-11.402153,0.6142857,t17_f5_c3,0.9991734,19.55,0.4214,383120219.0,True,False,False,correction_0.0.1,0.0,,,,,ZTF18ablrbmy
ztf,59282.51994210016,1528519941915015035,2,1528519941915,19.856047,1,1528,5.837428,19.437439,19.5846,0.14458106,0.2855,276.6067953,-11.4021667,0.7057143,t17_f5_c3,0.95723444,19.8673,0.4693,383120219.0,True,False,False,correction_0.0.1,0.0,,,,,ZTF18ablrbmy
ztf,59696.4598842999,1942459881915015028,2,1942459881915,20.028036,1,1942,6.026007,19.52376,19.4248,0.1605504,0.2164,276.6067678,-11.4022346,0.54714286,t17_f5_c3,0.9977186,19.2547,0.2328,383120219.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF18ablrbmy
