tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,61017.57182870014,3263571821115015004,2,3263571821115,18.4236,1,3263,1.67286,18.9613,18.0108,0.223199,0.2537,218.7508283,0.9863288,0.27,t17_f5_c3,17.9709,0.3142,False,False,False,27.5.7a32.dev1,0.0,3.277564971115015e+18,,,,,,ZTF25acjpvvr
ztf,61029.50425929995,3275504251115015005,1,3275504251115,19.95908,1,3275,1.2153504,14.930141,14.9568,0.03252986,0.005,218.7508816,0.9862294,0.61714286,t17_f5_c3,14.9529,0.0057,True,True,False,27.5.7a32.dev1,0.0,,14.928665,0.032484837,0.032485668,0.99999213,478120111.0,ZTF25acjpvvr
ztf,61029.54748839978,3275547481115015010,2,3275547481115,20.25137,1,3275,1.5271192,15.056046,15.0876,0.035796825,0.0052,218.7509088,0.9862149,0.46142858,t17_f5_c3,15.0776,0.0059,True,False,False,27.5.7a32.dev1,0.0,,,,,0.9988267,478120211.0,ZTF25acjpvvr
ztf,61030.56371530006,3276563711115015010,2,3276563711115,20.100845,1,3276,1.5239426,14.984583,15.0141,0.042592842,0.0052,218.7509058,0.9862176,0.50714284,t17_f5_c3,15.0064,0.006,True,False,False,27.5.7a32.dev1,0.0,,,,,0.99994576,478120211.0,ZTF25acjpvvr
ztf,61031.51917820005,3277519171115015013,1,3277519171115,18.885391,1,3277,1.2426952,14.755109,14.7767,0.034643658,0.0095,218.7508885,0.9862248,0.72571427,t17_f5_c3,14.7724,0.0114,True,True,False,27.5.7a32.dev1,0.0,,14.753853,0.034603026,0.034603592,0.99999213,478120111.0,ZTF25acjpvvr
ztf,61031.5563194002,3277556311115015023,2,3277556311115,19.2938,1,3277,1.52392,14.9405,14.9606,0.0422,0.0096,218.7509091,0.9862117,0.33,t17_f5_c3,14.9628,0.0116,False,False,False,27.5.7a32.dev1,0.0,3.306543901115015e+18,,,,,,ZTF25acjpvvr
ztf,61031.564976899885,3277564971115015005,2,3277564971115,18.524223,1,3277,1.5266632,14.930354,14.957,0.04573607,0.0161,218.7509084,0.9862213,0.6942857,t17_f5_c3,14.9394,0.0198,True,False,False,27.5.7a32.dev1,0.0,,,,,0.99995506,478120211.0,ZTF25acjpvvr
ztf,61054.49934029998,3300499341115015009,1,3300499341115,20.172096,1,3300,1.3441836,15.805172,15.7981,0.02390902,0.008,218.7509108,0.9862167,0.76714283,t17_f5_c3,15.7882,0.0094,True,True,False,27.5.7a32.dev1,0.0,,15.80187,0.023830768,0.023836425,0.9999985,478120111.0,ZTF25acjpvvr
ztf,61054.54468750022,3300544681115015008,2,3300544681115,19.640577,1,3300,1.4501997,15.653906,15.6868,0.024205117,0.0082,218.7509162,0.9861822,0.69142854,t17_f5_c3,15.6614,0.0096,True,False,False,27.5.7a32.dev1,0.0,,,,,0.9959003,478120211.0,ZTF25acjpvvr
ztf,61056.49563660007,3302495631115015010,2,3302495631115,19.98065,1,3302,1.5302693,15.651725,15.6826,0.0302933,0.0082,218.7509184,0.9862127,0.75142854,t17_f5_c3,15.6681,0.0097,True,False,False,27.5.7a32.dev1,0.0,,,,,0.99999964,478120211.0,ZTF25acjpvvr
