tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59712.39937500004,1958399375815015012,2,1958399375815,19.8039,1,1958,5.47247,19.6748,20.2667,0.278668,0.6133,276.091104,-0.1967178,0.322857,t17_f5_c3,19.2916,0.3131,False,False,False,1.1.2,0.0,1.987415925815015e+18,,,,,,ZTF21acqnfrm
ztf,59718.31686339993,1964316865815015011,2,1964316865815,19.3356,1,1964,5.09351,19.0316,19.4994,0.15425,0.4502,276.0910664,-0.1965928,0.598571,t17_f5_c3,19.2356,0.448,False,False,False,1.1.2,0.0,1.987415925815015e+18,,,,,,ZTF21acqnfrm
ztf,59721.41692129988,1967416925815015022,2,1967416925815,20.6045,1,1967,5.05905,18.9169,19.5605,0.092024,0.1985,276.0910964,-0.1965952,0.575714,t17_f5_c3,19.3218,0.1899,False,False,False,1.1.2,0.0,1.987415925815015e+18,,,,,,ZTF21acqnfrm
ztf,59723.3519444,1969351945815015024,2,1969351945815,20.6753,1,1969,5.06165,18.662,18.8189,0.077374,0.0977,276.0910798,-0.1965866,0.828571,t17_f5_c3,18.765,0.1095,False,False,False,1.1.2,0.0,1.987415925815015e+18,,,,,,ZTF21acqnfrm
ztf,59729.44150459999,1975441505815015020,2,1975441505815,20.178,1,1975,5.1244,17.9578,18.1267,0.076911,0.0602,276.0910827,-0.1966092,0.72,t17_f5_c3,18.0927,0.0721,False,False,False,1.1.2,0.0,1.987415925815015e+18,,,,,,ZTF21acqnfrm
ztf,59732.38119209977,1978381195815015025,2,1978381195815,20.5197,1,1978,5.08631,17.6356,17.7973,0.058077,0.0404,276.0910856,-0.1965968,0.754286,t17_f5_c3,17.6801,0.0435,False,False,False,1.1.2,0.0,1.987415925815015e+18,,,,,,ZTF21acqnfrm
ztf,59734.40245370008,1980402455815015018,1,1980402455815,20.6987,1,1980,5.26757,20.7705,20.8652,0.273403,0.4587,276.0910785,-0.1966608,0.55,t17_f5_c3,20.2666,0.3333,False,False,False,1.1.2,0.0,1.987415925815015e+18,,,,,,ZTF21acqnfrm
ztf,59734.44361109985,1980443615815015018,2,1980443615815,20.0813,1,1980,5.13739,17.4344,17.5004,0.076447,0.0421,276.0910759,-0.1966048,0.807143,t17_f5_c3,17.4408,0.0485,False,False,False,1.1.2,0.0,1.987415925815015e+18,,,,,,ZTF21acqnfrm
ztf,59737.294305600226,1983294305815015018,2,1983294305815,20.6104,1,1983,5.04952,17.1889,17.3725,0.053631,0.0279,276.091078,-0.1965831,0.82,t17_f5_c3,17.3476,0.0318,False,False,False,1.1.2,0.0,1.987415925815015e+18,,,,,,ZTF21acqnfrm
ztf,59739.296192099806,1985296195815015016,2,1985296195815,20.4223,1,1985,5.02309,17.0243,17.1354,0.055293,0.0253,276.0910818,-0.1965755,0.74,t17_f5_c3,17.1336,0.0299,False,False,False,1.1.2,0.0,1.987415925815015e+18,,,,,,ZTF21acqnfrm
ztf,59739.35724540008,1985357245815015016,1,1985357245815,20.2962,1,1985,4.98192,20.0695,20.2873,0.197531,0.3926,276.0910462,-0.19656,0.742857,t17_f5_c3,20.3231,0.5157,False,False,False,1.1.2,0.0,1.987415925815015e+18,,,,,,ZTF21acqnfrm
ztf,59741.33561340021,1987335615815015016,2,1987335615815,19.9271,1,1987,5.00745,16.8486,16.9589,0.052908,0.0299,276.0910703,-0.196568,0.835714,t17_f5_c3,16.9803,0.0374,False,False,False,1.1.2,0.0,1.987415925815015e+18,,,,,,ZTF21acqnfrm
ztf,59741.415925899986,1987415925815015014,1,1987415925815,20.015476,1,1987,5.2385826,19.98097,19.648,0.21347742,0.2718,276.0910227,-0.196631,0.6028572,t17_f5_c3,19.8983,0.4359,True,False,False,1.1.2,0.0,,0.9999999,435120158.0,,,,ZTF21acqnfrm
ztf,59799.2117130002,2045211715815015011,2,2045211715815,19.3771,1,2045,5.11056,16.4218,16.4892,0.038427,0.0275,276.0910792,-0.1966032,0.844286,t17_f5_c3,16.4815,0.0342,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59802.23126159981,2048231265815015020,2,2048231265815,18.3901,1,2048,5.01015,16.5249,16.8239,0.057975,0.1047,276.0910661,-0.1965671,0.502857,t17_f5_c3,16.8704,0.1397,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59802.29638889991,2048296385815015030,1,2048296385815,19.0995,1,2048,4.8781,19.2909,19.3845,0.235185,0.508,276.090972,-0.1964885,0.464286,t17_f5_c3,19.2218,0.5615,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59805.19305559993,2051193055815015011,2,2051193055815,20.3419,1,2051,4.9891,16.5656,16.6922,0.050585,0.0185,276.0910753,-0.1965647,0.751429,t17_f5_c3,16.6743,0.0216,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59805.21130790003,2051211305815015021,1,2051211305815,19.5504,1,2051,4.94169,19.4095,18.9047,0.169929,0.2303,276.0911415,-0.1965867,0.457143,t17_f5_c3,18.6655,0.2365,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59807.191122699995,2053191125815015013,1,2053191125815,20.5301,1,2053,5.16054,19.6556,19.7847,0.154194,0.2131,276.0910743,-0.1966298,0.832857,t17_f5_c3,19.8392,0.2822,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59807.27694439981,2053276945815015015,2,2053276945815,20.2403,1,2053,5.08842,16.5702,16.6432,0.051593,0.0185,276.0910629,-0.1965898,0.615714,t17_f5_c3,16.6321,0.0219,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59809.25258099986,2055252585815015013,2,2055252585815,20.3913,1,2055,5.10725,16.6169,16.7012,0.041108,0.0173,276.0910679,-0.1965935,0.661429,t17_f5_c3,16.6706,0.0198,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59812.24981479999,2058249815815015016,1,2058249815815,20.4992,1,2058,5.10492,19.9723,19.6969,0.206773,0.2024,276.0910688,-0.1966104,0.605714,t17_f5_c3,19.503,0.2138,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59814.249872699846,2060249875815015025,2,2060249875815,20.5623,1,2060,5.03284,16.7193,16.8197,0.055673,0.0178,276.0910722,-0.1965743,0.801429,t17_f5_c3,16.818,0.0207,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59814.27861109981,2060278615815015009,1,2060278615815,20.3464,1,2060,5.07304,20.0853,20.371,0.184683,0.4049,276.0910527,-0.196594,0.702857,t17_f5_c3,20.6353,0.6542,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59816.170509300195,2062170505815015019,2,2062170505815,20.5367,1,2062,5.09339,16.78,16.8798,0.04419,0.0189,276.0910714,-0.1965884,0.691429,t17_f5_c3,16.8464,0.0214,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59818.19263890013,2064192635815015022,1,2064192635815,20.5345,1,2064,4.96715,20.113,20.0938,0.192182,0.2783,276.0910739,-0.1965687,0.677143,t17_f5_c3,19.7316,0.252,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59824.1843634001,2070184365815015034,2,2070184365815,20.5368,1,2070,5.08725,17.0152,17.0992,0.047129,0.0227,276.0910618,-0.1965884,0.738571,t17_f5_c3,17.0854,0.0264,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59826.17192129977,2072171925815015017,2,2072171925815,20.1763,1,2072,5.0198,17.0441,17.1413,0.055039,0.0297,276.091075,-0.1965743,0.848571,t17_f5_c3,17.0998,0.0346,False,False,False,dev,0.0,2.074263985815015e+18,,,,,,ZTF21acqnfrm
ztf,59828.263981500175,2074263985815015015,2,2074263985815,19.07194,1,2074,5.254469,17.03328,17.1178,0.053947344,0.0547,276.0910348,-0.1966286,0.75,t17_f5_c3,17.2018,0.075,True,False,False,dev,0.0,,1.0,435120258.0,,,,ZTF21acqnfrm
ztf,59842.16936339997,2088169365815015023,2,2088169365815,20.3908,1,2088,5.11386,17.4578,17.5697,0.055836,0.0365,276.0910569,-0.1965921,0.798571,t17_f5_c3,17.5289,0.0422,False,False,False,1.1.6,0.0,2.117152455815015e+18,,,,,,ZTF21acqnfrm
ztf,59844.15109949978,2090151095815015026,2,2090151095815,20.3158,1,2090,5.10326,17.5357,17.6605,0.045264,0.0401,276.0910652,-0.1965962,0.735714,t17_f5_c3,17.5998,0.0462,False,False,False,1.1.6,0.0,2.117152455815015e+18,,,,,,ZTF21acqnfrm
ztf,59846.14995370014,2092149955815015017,2,2092149955815,20.5338,1,2092,5.11948,17.6058,17.7688,0.055026,0.0412,276.0910598,-0.1965938,0.802857,t17_f5_c3,17.7326,0.0472,False,False,False,1.1.6,0.0,2.117152455815015e+18,,,,,,ZTF21acqnfrm
ztf,59848.171759299934,2094171755815015012,2,2094171755815,20.3965,1,2094,5.09416,17.6825,17.9054,0.070101,0.0504,276.0910664,-0.1965904,0.752857,t17_f5_c3,17.8171,0.056,False,False,False,1.1.6,0.0,2.117152455815015e+18,,,,,,ZTF21acqnfrm
ztf,59850.14285880001,2096142855815015017,2,2096142855815,20.5007,1,2096,4.92326,17.6942,17.8778,0.073104,0.0464,276.0910749,-0.1965436,0.828571,t17_f5_c3,17.8404,0.0534,False,False,False,1.1.6,0.0,2.117152455815015e+18,,,,,,ZTF21acqnfrm
ztf,59853.19037039997,2099190375815015024,2,2099190375815,20.559,1,2099,5.06858,17.7889,17.9973,0.072319,0.0495,276.0910492,-0.1965781,0.777143,t17_f5_c3,17.9786,0.0578,False,False,False,1.1.6,0.0,2.117152455815015e+18,,,,,,ZTF21acqnfrm
ztf,59855.147962999996,2101147965815015022,2,2101147965815,19.8999,1,2101,5.06668,17.8457,18.1464,0.089018,0.0886,276.0910574,-0.196581,0.792857,t17_f5_c3,18.0918,0.1049,False,False,False,1.1.6,0.0,2.117152455815015e+18,,,,,,ZTF21acqnfrm
ztf,59857.19528939994,2103195285815015012,2,2103195285815,19.2174,1,2103,5.12037,17.8663,18.2055,0.079606,0.163,276.0910638,-0.1966006,0.765714,t17_f5_c3,18.0133,0.1737,False,False,False,1.1.6,0.0,2.117152455815015e+18,,,,,,ZTF21acqnfrm
ztf,59862.14291669987,2108142915815015014,2,2108142915815,19.5022,1,2108,5.08771,18.029,18.3777,0.069371,0.143,276.0910501,-0.196583,0.804286,t17_f5_c3,18.1083,0.1411,False,False,False,1.1.6,0.0,2.117152455815015e+18,,,,,,ZTF21acqnfrm
ztf,59866.17990740016,2112179905815015018,2,2112179905815,19.7543,1,2112,5.17131,18.0676,18.1425,0.074911,0.0904,276.091032,-0.1966021,0.841429,t17_f5_c3,18.0279,0.1019,False,False,False,1.1.6,0.0,2.117152455815015e+18,,,,,,ZTF21acqnfrm
ztf,59869.16704860004,2115167045815015029,2,2115167045815,19.8556,1,2115,5.10115,18.3266,18.6393,0.087149,0.1269,276.0910353,-0.1965804,0.637143,t17_f5_c3,18.422,0.1303,False,False,False,1.1.6,0.0,2.117152455815015e+18,,,,,,ZTF21acqnfrm
ztf,59871.15245370008,2117152455815015029,2,2117152455815,19.801718,1,2117,5.2051263,18.273806,18.2759,0.090573676,0.091,276.0910175,-0.1966058,0.69285715,t17_f5_c3,18.2901,0.1161,True,False,False,1.1.6,0.0,,0.9998386,435120258.0,,,,ZTF21acqnfrm
ztf,60193.28849539999,2439288495815015024,2,2439288495815,20.1014,1,2439,5.13265,16.9681,17.0548,0.050932,0.028,276.0910499,-0.1965962,0.825714,t17_f5_c3,17.0364,0.0335,False,False,False,1.2.1,0.0,2.469171995815015e+18,,,,,,ZTF21acqnfrm
ztf,60195.15071759978,2441150715815015012,1,2441150715815,20.3727,1,2441,5.31495,20.552,20.9711,0.32316,0.707,276.0911329,-0.1966975,0.421429,t17_f5_c3,20.2727,0.4724,False,False,False,1.2.1,0.0,2.469171995815015e+18,,,,,,ZTF21acqnfrm
ztf,60200.21150460001,2446211505815015017,1,2446211505815,20.4569,1,2446,5.19566,20.7314,20.7139,0.263365,0.5084,276.0911113,-0.196656,0.512857,t17_f5_c3,20.2431,0.418,False,False,False,1.2.1,0.0,2.469171995815015e+18,,,,,,ZTF21acqnfrm
ztf,60206.16987269977,2452169875815015021,2,2452169875815,20.4961,1,2452,5.04517,17.3659,17.4903,0.07197,0.0324,276.0910726,-0.1965779,0.824286,t17_f5_c3,17.4399,0.0368,False,False,False,1.2.1,0.0,2.469171995815015e+18,,,,,,ZTF21acqnfrm
ztf,60209.171481499914,2455171485815025027,2,2455171485815,19.739,1,2455,5.29817,17.4199,17.4178,0.047586,0.0402,276.0910712,-0.1966518,0.484286,t17_f5_c3,17.3147,0.0465,False,False,False,1.2.1,0.0,2.469171995815015e+18,,,,,,ZTF21acqnfrm
ztf,60212.17017359985,2458170175815015011,2,2458170175815,19.9937,1,2458,5.07137,17.5263,17.7795,0.066863,0.0589,276.0910679,-0.1965819,0.678571,t17_f5_c3,17.7392,0.0703,False,False,False,1.2.1,0.0,2.469171995815015e+18,,,,,,ZTF21acqnfrm
ztf,60214.170520800166,2460170525815025016,2,2460170525815,19.5375,1,2460,5.21699,17.5661,17.5818,0.058035,0.0614,276.0910829,-0.1966373,0.621429,t17_f5_c3,17.6444,0.0824,False,False,False,1.2.1,0.0,2.469171995815015e+18,,,,,,ZTF21acqnfrm
ztf,60216.133761600126,2462133765815015013,2,2462133765815,20.0608,1,2462,5.03473,17.6523,17.8372,0.071301,0.0612,276.0910655,-0.19657,0.76,t17_f5_c3,17.7162,0.0678,False,False,False,1.2.1,0.0,2.469171995815015e+18,,,,,,ZTF21acqnfrm
ztf,60221.144895799924,2467144895815015017,2,2467144895815,20.0585,1,2467,5.12573,17.8711,18.0704,0.068371,0.0681,276.0910514,-0.1965944,0.78,t17_f5_c3,17.9178,0.0733,False,False,False,1.2.1,0.0,2.469171995815015e+18,,,,,,ZTF21acqnfrm
ztf,60223.171990700066,2469171995815015017,2,2469171995815,19.805464,1,2469,5.3485518,17.924692,18.1864,0.081485696,0.0812,276.0910585,-0.196668,0.5885714,t17_f5_c3,17.761,0.0704,True,False,False,1.2.1,0.0,,0.995712,435120258.0,,,,ZTF21acqnfrm
ztf,60396.46469909977,2642464695815015017,2,2642464695815,19.295876,1,2642,5.3740797,18.740257,19.2976,0.16338405,0.3195,276.0909955,-0.1966463,0.27571428,t17_f5_c3,18.4675,0.1908,True,False,False,23.12.x,0.0,,0.99801207,435120258.0,,,,ZTF21acqnfrm
ztf,60398.47076389985,2644470765815015022,2,2644470765815,19.419647,1,2644,5.335231,18.525476,18.7171,0.124369554,0.1677,276.0910659,-0.1966669,0.49142858,t17_f5_c3,18.436,0.1661,True,False,False,23.12.x,0.0,,0.89611375,435120258.0,,,,ZTF21acqnfrm
ztf,60473.35793979978,2719357935815015034,2,2719357935815,20.7046,1,2719,5.06744,15.9819,16.0575,0.042159,0.009,276.0910684,-0.1965848,0.59,t17_f5_c3,16.0736,0.0103,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60476.33568290016,2722335685815015023,2,2722335685815,20.2568,1,2722,5.14149,16.0264,16.081,0.032955,0.0106,276.0910739,-0.1966113,0.58,t17_f5_c3,16.0507,0.0122,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60479.33704859996,2725337045815015022,2,2725337045815,20.1794,1,2725,5.08446,16.0752,16.1805,0.042168,0.0126,276.091075,-0.1965904,0.692857,t17_f5_c3,16.1664,0.0148,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60479.4233448999,2725423345815015018,1,2725423345815,20.3683,1,2725,5.05921,19.2329,19.4386,0.130305,0.1473,276.0910945,-0.1966083,0.831429,t17_f5_c3,19.3637,0.174,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60481.31628469983,2727316285815025016,2,2727316285815,19.8772,1,2727,5.03396,16.1038,16.1848,0.055951,0.0155,276.0910799,-0.1965814,0.708571,t17_f5_c3,16.1797,0.0189,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60483.31568290014,2729315685815015020,2,2729315685815,19.2924,1,2729,5.08677,16.1255,16.2023,0.040301,0.0224,276.0910788,-0.196593,0.84,t17_f5_c3,16.142,0.0266,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60485.369884300046,2731369885815015011,2,2731369885815,19.7581,1,2731,4.97776,16.2458,16.3198,0.042535,0.0194,276.0910752,-0.1965611,0.8,t17_f5_c3,16.3093,0.0237,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60488.335532399826,2734335535815015024,2,2734335535815,20.555,1,2734,5.06923,16.2677,16.3643,0.048548,0.0122,276.0910721,-0.196584,0.651429,t17_f5_c3,16.3593,0.0141,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60488.39976850012,2734399765815015010,1,2734399765815,20.0852,1,2734,5.1008,19.4691,19.3524,0.144676,0.2021,276.0910695,-0.1966102,0.855714,t17_f5_c3,19.3383,0.2539,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60490.272083300166,2736272085815015034,2,2736272085815,20.4223,1,2736,5.10086,16.2615,16.3326,0.039353,0.0121,276.0910767,-0.1965955,0.665714,t17_f5_c3,16.3242,0.0141,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60490.335833299905,2736335835815015018,1,2736335835815,20.3909,1,2736,5.11149,19.4768,19.5136,0.122375,0.1669,276.0910366,-0.1965967,0.804286,t17_f5_c3,19.3032,0.1745,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60499.29494210007,2745294945815015031,2,2745294945815,20.3327,1,2745,5.08589,16.4336,16.5182,0.044438,0.0147,276.0910732,-0.1965935,0.67,t17_f5_c3,16.5116,0.0173,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60499.3364467998,2745336445815015025,1,2745336445815,20.1103,1,2745,5.49753,19.7141,19.4139,0.254721,0.1597,276.0911306,-0.1967529,0.367143,t17_f5_c3,19.1844,0.1664,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60501.31453699991,2747314535815015028,2,2747314535815,20.4903,1,2747,5.06439,16.4735,16.5876,0.05012,0.0148,276.0910807,-0.1965912,0.538571,t17_f5_c3,16.571,0.0171,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60501.38246530015,2747382465815015028,1,2747382465815,20.1226,1,2747,4.87624,19.6811,19.8769,0.177852,0.2835,276.0911212,-0.1965628,0.707143,t17_f5_c3,20.0653,0.4282,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60503.27373840008,2749273735815015025,2,2749273735815,20.1046,1,2749,5.09197,16.5058,16.5896,0.047859,0.0179,276.0910776,-0.1965954,0.681429,t17_f5_c3,16.5912,0.0216,False,False,False,24.5.1,0.0,2.749316085815015e+18,,,,,,ZTF21acqnfrm
ztf,60503.31608799985,2749316085815015021,1,2749316085815,19.85973,1,2749,5.400107,19.697868,20.0834,0.17007565,0.4104,276.0910254,-0.1966827,0.68714285,t17_f5_c3,19.8661,0.4295,True,False,False,24.5.1,0.0,,0.9999125,435120158.0,,,,ZTF21acqnfrm
ztf,60694.57449069992,2940574492215010057,2,2940574492215,18.4273,-1,2940,0.023314,16.8145,16.8552,0.043572,0.064,276.0910743,-0.1965646,0.71,t17_f5_c3,17.0415,0.0973,False,True,False,26.0.1,0.0,2.951564035815015e+18,,,18.947247,0.18165164,0.31067446,ZTF21acqnfrm
ztf,60694.57495369995,2940574952215010050,2,2940574952215,18.3512,-1,2940,0.19252,16.8113,16.9277,0.053764,0.0704,276.0911057,-0.1965289,0.607143,t17_f5_c3,17.1767,0.1135,False,True,False,26.0.1,0.0,2.951564035815015e+18,,,18.970345,0.29658914,0.39274347,ZTF21acqnfrm
ztf,60694.575428199954,2940575422215010048,2,2940575422215,18.4117,-1,2940,0.129497,16.8363,16.8489,0.054172,0.0706,276.0910836,-0.1966042,0.661429,t17_f5_c3,16.7228,0.0805,False,True,False,26.0.1,0.0,2.951564035815015e+18,,,18.803339,0.24741986,0.33158138,ZTF21acqnfrm
ztf,60699.57327549998,2945573275815015016,2,2945573275815,18.8069,1,2945,4.97982,18.5641,18.9048,0.15996,0.3817,276.0910853,-0.1965662,0.481429,t17_f5_c3,18.685,0.3987,False,False,True,26.0.1,0.0,2.951564035815015e+18,,,,,,ZTF21acqnfrm
