tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,59895.55446759984,2141554461615015000,2,2141554461615,19.297503,1,2141,2.298985,13.475693,13.4898,0.025467146,0.0028,175.2451071,11.4696875,0.68142855,t17_f5_c3,0.9975398,13.4815,0.0033,523120216.0,True,False,False,1.1.6,0.0,,ZTF22abtknum
ztf,59897.49101850018,2143491011615015003,1,2143491011615,19.092022,1,2143,1.7986174,13.624952,13.64,0.021291899,0.0027,175.2450923,11.469651,0.5214286,t17_f5_c3,0.96947086,13.6185,0.0031,523120116.0,True,False,False,1.1.6,0.0,,ZTF22abtknum
ztf,59903.48987270007,2149489871615015003,2,2149489871615,19.7375,1,2149,2.16511,12.8042,12.8108,0.021935,0.0015,175.2450944,11.4696501,0.43,t17_f5_c3,,12.7993,0.0017,,False,False,False,1.1.6,0.0,2.149515821615015e+18,ZTF22abtknum
ztf,59903.5158218001,2149515821615015003,1,2149515821615,20.157433,1,2149,1.9135127,13.22778,13.2266,0.018530086,0.0018,175.2450969,11.4696831,0.56142855,t17_f5_c3,0.97153765,13.2134,0.0019,523120116.0,True,False,False,1.1.6,0.0,,ZTF22abtknum
ztf,59905.45089119999,2151450891615015001,2,2151450891615,17.058027,1,2151,2.3473427,12.841601,12.9084,0.0268203,0.0088,175.2451103,11.4697012,0.6628571,t17_f5_c3,0.999867,12.9224,0.0108,523120216.0,True,False,False,1.1.6,0.0,,ZTF22abtknum
ztf,59910.50349539984,2156503491615015066,1,2156503491615,20.059725,1,2156,1.9200608,13.343966,13.3547,0.022302497,0.0019,175.2450993,11.4696849,0.73285717,t17_f5_c3,0.83518445,13.3444,0.0021,523120116.0,True,False,False,1.1.6,0.0,,ZTF22abtknum
ztf,59914.48201389983,2160482011615015005,1,2160482011615,20.493382,1,2160,1.8379592,13.519941,13.539,0.022862064,0.0021,175.2451111,11.4696613,0.61714286,t17_f5_c3,0.9446769,13.5284,0.0022,523120116.0,True,False,False,1.1.6,0.0,,ZTF22abtknum
ztf,59914.53116900008,2160531161615015005,2,2160531161615,20.1853,1,2160,2.10839,13.1655,13.1842,0.025855,0.0018,175.2450974,11.4696341,0.355714,t17_f5_c3,,13.158,0.002,,False,False,False,1.1.6,0.0,2.169457081615015e+18,ZTF22abtknum
ztf,59923.45708330022,2169457081615015000,2,2169457081615,19.616665,1,2169,2.2913773,13.562159,13.5696,0.026345784,0.0026,175.2451022,11.4696855,0.5742857,t17_f5_c3,0.9978429,13.5633,0.003,523120216.0,True,False,False,1.1.6,0.0,,ZTF22abtknum
ztf,59930.500405100174,2176500401615015004,1,2176500401615,19.859663,1,2176,1.8738741,14.857708,14.8909,0.03710403,0.0055,175.2451,11.4696719,0.7828571,t17_f5_c3,0.99981534,14.8791,0.0065,523120116.0,True,False,False,1.1.6,0.0,,ZTF22abtknum
ztf,59930.54376159981,2176543761615015003,2,2176543761615,19.668463,1,2176,2.2044542,13.629522,13.6274,0.014484416,0.0025,175.2451038,11.469661,0.4342857,t17_f5_c3,0.9936037,13.6063,0.0028,523120216.0,True,False,False,1.1.6,0.0,,ZTF22abtknum
