tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,58966.46266200021,1212462663015015001,2,1212462663015,20.7644,1,1212,2.34228,18.5644,18.4339,0.240534,0.0877,274.5441058,53.729021,0.361429,t17_f5_c3,18.4448,0.0988,False,False,False,bulk_1.0.0,0.0,1.219363153015015e+18,,,,,,ZTF20aayjdxt
ztf,58967.45339119993,1213453393015015006,1,1213453393015,20.9301,1,1213,1.17153,17.9851,17.9134,0.208089,0.0478,274.5436629,53.7292231,0.354286,t17_f5_c3,17.9987,0.0565,False,True,False,bulk_1.0.0,0.0,1.219363153015015e+18,14.809124,100.0,0.011165004,,,ZTF20aayjdxt
ztf,58970.46748840017,1216467483015015003,1,1216467483015,21.1233,1,1216,0.969045,17.7553,17.695,0.163201,0.0372,274.5435813,53.7292566,0.431429,t17_f5_c3,17.6947,0.0395,False,True,False,bulk_1.0.0,0.0,1.219363153015015e+18,14.795479,100.0,0.010685479,,,ZTF20aayjdxt
ztf,58971.40925930021,1217409253015015004,2,1217409253015,20.5084,1,1217,2.44072,18.2177,17.7682,0.228961,0.0513,274.5443107,53.729149,0.202857,t17_f5_c3,17.7979,0.0601,False,False,False,bulk_1.0.0,0.0,1.219363153015015e+18,,,,,,ZTF20aayjdxt
ztf,58972.46962960018,1218469621915015001,1,1218469621915,20.9534,1,1218,0.626089,17.6961,17.61,0.095791,0.0356,274.5435036,53.7293315,0.685714,t17_f5_c3,17.5969,0.0375,False,True,False,bulk_1.0.0,0.0,1.232403023015015e+18,14.79057,100.0,0.0065934514,,,ZTF20aayjdxt
ztf,58973.36315969983,1219363153015015002,2,1219363153015,20.046106,1,1219,2.1550047,17.947184,17.5869,0.15336263,0.0542,274.5441909,53.729188,0.18,t17_f5_c3,17.6352,0.0673,False,False,False,bulk_1.0.0,0.0,1.232403023015015e+18,,,,0.00574297,798120230.0,ZTF20aayjdxt
ztf,58974.35124999983,1220351241915015001,2,1220351241915,19.5358,1,1220,0.860212,17.2003,17.7381,0.103029,0.0715,274.5431775,53.7292489,0.488571,t17_f5_c3,17.7169,0.0849,False,True,True,bulk_1.0.0,0.0,1.232403023015015e+18,14.573794,100.0,0.0091697415,,,ZTF20aayjdxt
ztf,58974.36178239994,1220361783015015001,2,1220361783015,19.7154,1,1220,2.65312,17.9289,17.6615,0.226466,0.0646,274.5436377,53.7287447,0.178571,t17_f5_c3,17.6272,0.0758,False,False,False,bulk_1.0.0,0.0,1.225341223015015e+18,,,,,,ZTF20aayjdxt
ztf,58974.496435199864,1220496431915015001,1,1220496431915,19.9503,1,1220,0.940564,17.6084,17.5462,0.120607,0.0511,274.5435888,53.7292608,0.385714,t17_f5_c3,17.5459,0.061,False,True,False,bulk_1.0.0,0.0,1.232403023015015e+18,14.784302,0.0032623077,0.008948145,,,ZTF20aayjdxt
ztf,58975.299305600114,1221299301915015001,1,1221299301915,19.2336,1,1221,0.329914,17.435,17.445,0.07439,0.0692,274.5434125,53.7293943,0.767143,t17_f5_c3,17.4103,0.0835,False,True,False,bulk_1.0.0,0.0,1.232403023015015e+18,14.770441,100.0,0.006392802,,,ZTF20aayjdxt
ztf,58977.38826389983,1223388261915015002,1,1223388261915,19.0098,1,1223,0.456571,17.5701,17.3496,0.100377,0.086,274.5432571,53.7293411,0.705714,t17_f5_c3,17.3497,0.108,False,True,False,bulk_1.0.0,0.0,1.232403023015015e+18,14.781413,100.0,0.0076941242,,,ZTF20aayjdxt
ztf,58977.46493060002,1223464933015015000,2,1223464933015,19.1527,1,1223,2.25391,18.0499,17.7997,0.295361,0.1367,274.5441483,53.7290907,0.177143,t17_f5_c3,17.6768,0.1536,False,False,False,bulk_1.0.0,0.0,1.232403023015015e+18,,,,,,ZTF20aayjdxt
ztf,58979.3412269,1225341223015015000,2,1225341223015,19.983278,1,1225,1.6723129,17.948734,17.5624,0.17138205,0.0577,274.5438031,53.7291098,0.33,t17_f5_c3,17.4236,0.0608,False,False,False,bulk_1.0.0,0.0,1.232403023015015e+18,,,,0.07962099,798120230.0,ZTF20aayjdxt
ztf,58979.3493170999,1225349311915015000,2,1225349311915,20.0331,1,1225,0.88597,17.7033,17.5565,0.078081,0.0543,274.5431244,53.729257,0.568571,t17_f5_c3,17.5254,0.0624,False,True,True,bulk_1.0.0,0.0,1.232403023015015e+18,14.610229,100.0,0.004521854,,,ZTF20aayjdxt
ztf,58980.42122690007,1226421221915015002,1,1226421221915,20.0013,1,1226,0.302504,17.4156,17.467,0.069533,0.0433,274.5434311,53.7294244,0.858571,t17_f5_c3,17.46,0.0505,False,True,False,bulk_1.0.0,0.0,1.232403023015015e+18,14.768761,100.0,0.0060737254,,,ZTF20aayjdxt
ztf,58981.41351850005,1227413511915015001,2,1227413511915,20.443,1,1227,0.913055,17.6828,17.5196,0.111284,0.0417,274.5430159,53.7293053,0.388571,t17_f5_c3,17.5295,0.0474,False,True,True,bulk_1.0.0,0.0,1.232403023015015e+18,14.609031,100.0,0.0065603177,,,ZTF20aayjdxt
ztf,58981.414456000086,1227414453015015001,2,1227414453015,20.3797,1,1227,1.81717,17.9768,17.4273,0.255245,0.0402,274.5440034,53.7291835,0.261429,t17_f5_c3,17.4043,0.0455,False,False,False,bulk_1.0.0,0.0,1.232403023015015e+18,,,,,,ZTF20aayjdxt
ztf,58983.39210649999,1229392103015015002,2,1229392103015,20.3743,1,1229,2.23186,18.0914,17.4122,0.242397,0.0399,274.5440828,53.7290535,0.115714,t17_f5_c3,17.4244,0.0459,False,False,False,bulk_1.0.0,0.0,1.232403023015015e+18,,,,,,ZTF20aayjdxt
ztf,58985.406423599925,1231406423015015002,2,1231406423015,20.7291,1,1231,2.06075,17.8863,17.4501,0.162834,0.0367,274.5437211,53.7289416,0.24,t17_f5_c3,17.4635,0.041,False,False,False,bulk_1.0.0,0.0,1.232403023015015e+18,,,,,,ZTF20aayjdxt
