tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,oid
ztf,60319.14678240009,2565146783015015040,2,2565146783015,19.9532,1,2565,4.79959,19.0186,19.1733,0.109245,0.1499,85.1334957,17.3601303,0.841429,t17_f5_c3,19.3626,0.228,False,False,True,23.12.x,0.0,2.565148653015015e+18,,,ZTF24aabgtob
ztf,60319.14724540012,2565147243015015033,2,2565147243015,20.0531,1,2565,5.05424,19.0936,19.3452,0.127822,0.1732,85.1334206,17.3601453,0.881429,t17_f5_c3,19.5184,0.2598,False,False,True,23.12.x,0.0,2.565149133015015e+18,,,ZTF24aabgtob
ztf,60319.147719900124,2565147713015015025,2,2565147713015,20.0129,1,2565,5.33035,19.0628,19.0442,0.098354,0.134,85.1333123,17.3601203,0.928571,t17_f5_c3,18.9239,0.1535,False,False,True,23.12.x,0.0,2.565149133015015e+18,,,ZTF24aabgtob
ztf,60319.14818290016,2565148183015015013,2,2565148183015,19.987,1,2565,5.43171,18.9745,18.9991,0.104222,0.1294,85.1332869,17.3601346,0.924286,t17_f5_c3,19.1045,0.1822,False,False,True,23.12.x,0.0,2.565149133015015e+18,,,ZTF24aabgtob
ztf,60319.14865740016,2565148653015015028,2,2565148653015,20.080786,1,2565,5.984136,19.038656,19.0524,0.11614132,0.1316,85.1330924,17.3600955,0.91571426,t17_f5_c3,19.2561,0.2028,True,False,True,23.12.x,0.0,,0.9999988,562120230.0,ZTF24aabgtob
ztf,60319.149131900165,2565149133015015011,2,2565149133015,19.847136,1,2565,6.1453376,19.109947,19.1726,0.12515673,0.1566,85.1330518,17.3601239,0.6842857,t17_f5_c3,19.4033,0.2478,True,False,True,23.12.x,0.0,,0.999997,562120230.0,ZTF24aabgtob
ztf,60319.1495949002,2565149593015015041,2,2565149593015,19.795523,1,2565,6.363294,19.091125,19.1265,0.1394528,0.1546,85.1329782,17.3601139,0.74857146,t17_f5_c3,19.0038,0.177,True,False,True,23.12.x,0.0,,0.9996711,562120230.0,ZTF24aabgtob
ztf,60319.15054399986,2565150543015015052,2,2565150543015,19.91616,1,2565,7.3008223,18.995941,18.8868,0.1315316,0.123,85.1326865,17.3601167,0.8,t17_f5_c3,18.896,0.1586,True,False,True,23.12.x,0.0,,0.9999927,562120230.0,ZTF24aabgtob
