tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60961.539861099795,3207539863615010008,2,3207539863615,18.563183,-1,3207,0.5666625,17.172346,15.934182,17.3363,0.067482784,100.0,0.021573847,0.1265,166.122711,2.6365443,0.73285717,t17_f5_c3,0.9623308,17.2595,0.1511,1464120236,True,True,False,27.5.6,0.0,ZTF23abvbltc
ztf,60961.54488429986,3207544883615010043,2,3207544883615,18.235806,-1,3207,0.41792288,17.041477,15.979583,17.4754,0.07229658,100.0,0.027186915,0.2041,166.1227407,2.6365866,0.47285715,t17_f5_c3,0.9975675,17.6907,0.3196,1464120236,True,True,False,27.5.6,0.0,ZTF23abvbltc
ztf,60966.54081019992,3212540813615010004,2,3212540813615,18.754898,-1,3212,0.33895218,17.028967,15.984324,17.211,0.069427975,100.0,0.026526356,0.0948,166.1227643,2.6365843,0.9114286,t17_f5_c3,0.99772954,17.2302,0.1236,1464120236,True,True,False,27.5.6,0.0,ZTF23abvbltc
ztf,60966.54600689979,3212546003615010022,2,3212546003615,18.141129,-1,3212,0.28709936,16.909212,16.03381,17.0452,0.0558894,100.0,0.024955606,0.1436,166.1227823,2.6365775,0.55714285,t17_f5_c3,0.9994341,16.8932,0.1603,1464120236,True,True,False,27.5.6,0.0,ZTF23abvbltc
ztf,60967.53907410009,3213539073615010003,2,3213539073615,18.977104,-1,3213,0.45091593,17.107645,15.955708,17.3592,0.07973009,100.0,0.02759608,0.0881,166.1227642,2.6365233,0.82285714,t17_f5_c3,0.9899715,17.3441,0.1109,1464120236,True,True,False,27.5.6,0.0,ZTF23abvbltc
ztf,60967.544097200036,3213544093615010013,2,3213544093615,18.28718,-1,3213,0.48908976,17.041798,15.979462,16.9996,0.06626735,100.0,0.024909522,0.1146,166.1227395,2.6365376,0.7228571,t17_f5_c3,0.9998777,17.0093,0.1484,1464120236,True,True,False,27.5.6,0.0,ZTF23abvbltc
ztf,60967.54910880001,3213549103615010031,2,3213549103615,17.549105,-1,3213,0.571652,16.817747,16.077278,17.0532,0.09375063,0.024378492,0.047400888,0.2324,166.1227125,2.636538,0.51857144,t17_f5_c3,0.9863593,17.1679,0.3318,1464120236,True,True,False,27.5.6,0.0,ZTF23abvbltc
ztf,60972.534861099906,3218534863615010000,2,3218534863615,19.825,-1,3218,0.7349422,17.63778,15.819452,17.9969,0.21116115,0.02318259,0.039562464,0.0826,166.1226897,2.636488,0.3557143,t17_f5_c3,0.63361907,18.0034,0.1042,1464120236,True,True,False,27.5.7a32.dev1,0.0,ZTF23abvbltc
ztf,60974.53259260021,3220532593615010000,2,3220532593615,19.778791,-1,3220,0.4275292,16.687313,16.149714,16.8888,0.07002027,100.0,0.04267606,0.0274,166.1227551,2.6365453,0.9114286,t17_f5_c3,0.9994048,16.8735,0.0337,1464120236,True,True,False,27.5.7a32.dev1,0.0,ZTF23abvbltc
ztf,60974.53665510006,3220536653615010000,2,3220536653615,19.731703,-1,3220,0.36269903,16.796335,16.088266,16.9599,0.070007384,100.0,0.036468375,0.0308,166.1227793,2.6365435,0.9242857,t17_f5_c3,0.9999913,17.0155,0.0405,1464120236,True,True,False,27.5.7a32.dev1,0.0,ZTF23abvbltc
ztf,60974.5407292,3220540723615010001,2,3220540723615,19.487858,-1,3220,0.37741968,16.82326,16.074501,16.9267,0.050276782,100.0,0.025226925,0.0349,166.1227625,2.6365604,0.9057143,t17_f5_c3,0.9999727,16.9427,0.0446,1464120236,True,True,False,27.5.7a32.dev1,0.0,ZTF23abvbltc
ztf,60975.53146990016,3221531463615010001,2,3221531463615,19.617596,-1,3221,0.46578437,16.999268,15.99589,17.1326,0.056343116,100.0,0.022360925,0.0345,166.1227527,2.6365302,0.94,t17_f5_c3,0.9999238,17.1017,0.0419,1464120236,True,True,False,27.5.7a32.dev1,0.0,ZTF23abvbltc
ztf,60975.53553240001,3221535533615010000,2,3221535533615,19.557299,-1,3221,0.501167,17.0212,15.987307,17.1256,0.06805658,100.0,0.026261093,0.0367,166.1227308,2.6365459,0.93714285,t17_f5_c3,0.9999913,17.1332,0.0464,1464120236,True,True,False,27.5.7a32.dev1,0.0,ZTF23abvbltc
ztf,60975.53960649995,3221539603615010000,2,3221539603615,19.320044,-1,3221,0.4045155,16.996304,15.997068,17.1318,0.047014143,100.0,0.018729858,0.0436,166.1227561,2.6365563,0.9357143,t17_f5_c3,0.99994946,17.1131,0.0541,1464120236,True,True,False,27.5.7a32.dev1,0.0,ZTF23abvbltc
