tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59316.28099540016,1562280995715015005,2,1562280995715,20.5719,1,1562,0.243815,20.2543,18.566336,20.385,0.236516,0.047140814,0.04996607,0.3545,149.488871,65.5907478,0.97,t17_f5_c3,20.4546,0.4805,False,True,True,correction_0.0.1,0.0,,,,ZTF20aapybqe
ztf,59319.218275499996,1565218275715015002,2,1565218275715,20.126,1,1565,0.313794,20.2002,18.55468,20.0066,0.266932,0.056303732,0.05863987,0.2652,149.4888174,65.5906048,0.851429,t17_f5_c3,19.9864,0.3308,False,True,True,correction_0.0.1,0.0,,,,ZTF20aapybqe
ztf,59324.21784720011,1570217845715065003,2,1570217845715,19.6915,1,1570,0.20143,19.9911,18.505169,19.7351,0.284491,0.07067972,0.072392955,0.3155,149.4887985,65.5906532,0.852857,t17_f5_c3,19.8958,0.4678,False,True,True,correction_0.0.1,0.0,,,,ZTF20aapybqe
ztf,59339.21988430014,1585219885715015005,1,1585219885715,20.5575,1,1585,0.330275,20.6765,19.411945,20.7999,0.287398,0.08675139,0.08967301,0.4906,149.4891407,65.5906972,0.814286,t17_f5_c3,20.8073,0.632,False,True,True,correction_0.0.1,0.0,,,,ZTF20aapybqe
ztf,59339.267476900015,1585267475715015001,2,1585267475715,20.3584,1,1585,0.339312,20.3684,18.589462,20.2279,0.235366,0.042480867,0.04572653,0.3862,149.4886979,65.5907005,0.911429,t17_f5_c3,20.4078,0.5811,False,True,True,correction_0.0.1,0.0,,,,ZTF20aapybqe
ztf,59341.20373839978,1587203735715015003,2,1587203735715,20.4114,1,1587,0.241581,20.0846,18.52821,19.9039,0.239575,0.054848928,0.057132736,0.2585,149.4890587,65.5907237,0.984286,t17_f5_c3,19.8237,0.3056,False,True,True,correction_0.0.1,0.0,,,,ZTF20aapybqe
ztf,59343.19907409977,1589199075715015002,2,1589199075715,20.3802,1,1589,0.208379,20.1274,18.538263,20.758,0.231369,0.0510455,0.05353661,0.615,149.4890221,65.5907224,0.894286,t17_f5_c3,20.1745,0.4589,False,True,True,correction_0.0.1,0.0,,,,ZTF20aapybqe
ztf,59345.18752310006,1591187525715015001,1,1591187525715,20.5051,1,1591,0.342126,20.7141,19.423538,20.3366,0.318358,0.094228074,0.096981965,0.3246,149.4888819,65.5907924,0.844286,t17_f5_c3,20.2917,0.3979,False,True,True,correction_0.0.1,0.0,,,,ZTF20aapybqe
ztf,59345.20740740001,1591207405715015001,2,1591207405715,20.330177,1,1591,0.33744046,20.008463,18.509562,19.6283,0.21363838,0.051366337,0.053717867,0.2234,149.488813,65.590767,0.88857144,t17_f5_c3,19.2504,0.2013,True,True,True,correction_0.0.1,0.0,0.9930086,817120257.0,,ZTF20aapybqe
ztf,59496.47068289993,1742470685715015002,2,1742470685715,20.1059,1,1742,0.048729,20.0189,18.512177,20.2516,0.29332,0.071508214,0.07322381,0.4137,149.4889518,65.5906816,0.978571,t17_f5_c3,20.1831,0.4958,False,True,False,correction_1.0.6,0.0,,,1.768493495715015e+18,ZTF20aapybqe
ztf,59500.493761599995,1746493765715015001,2,1746493765715,20.2704,1,1746,0.579584,19.9817,18.50277,19.8316,0.238447,0.059036978,0.061068825,0.2585,149.4886776,65.5908113,0.967143,t17_f5_c3,19.7588,0.3081,False,True,False,correction_1.0.6,0.0,,,1.768493495715015e+18,ZTF20aapybqe
ztf,59509.4541782001,1755454175715015004,2,1755454175715,19.7199,1,1755,0.154311,20.0074,18.509295,20.5101,0.280728,0.06886837,0.0706388,0.8391,149.4889935,65.5907113,0.901429,t17_f5_c3,19.6911,0.5066,False,True,False,correction_1.0.6,0.0,,,1.768493495715015e+18,ZTF20aapybqe
ztf,59512.51548610022,1758515485715015002,2,1758515485715,19.8934,1,1758,0.214293,19.8354,18.463383,19.5175,0.210156,0.057450533,0.05939294,0.2628,149.4890603,65.5906693,0.952857,t17_f5_c3,19.3175,0.2796,False,True,False,correction_1.0.6,0.0,,,1.768493495715015e+18,ZTF20aapybqe
ztf,59522.493495400064,1768493495715015011,2,1768493495715,20.46291,1,1768,0.1710727,19.934637,18.49052,19.8278,0.16516407,0.04085623,0.04367864,0.2352,149.4888545,65.5907228,0.93142855,t17_f5_c3,19.4694,0.2155,True,True,False,correction_1.0.6,0.0,0.9999722,817120257.0,,ZTF20aapybqe
ztf,59524.454097200185,1770454095715015001,2,1770454095715,20.42167,1,1770,0.048304304,20.026016,18.513948,19.8885,0.2040955,0.04818047,0.05069982,0.249,149.4889482,65.5906763,0.9785714,t17_f5_c3,19.6583,0.2565,True,True,False,correction_1.0.6,0.0,0.9994067,817120257.0,,ZTF20aapybqe
ztf,59524.53461810015,1770534615715015003,1,1770534615715,20.7863,1,1770,0.257714,20.9333,19.485754,20.5938,0.239697,0.05832992,0.06318934,0.3137,149.4890831,65.5906884,0.842857,t17_f5_c3,20.6139,0.4071,False,True,False,correction_1.0.6,0.0,,,1.772514585715015e+18,ZTF20aapybqe
ztf,59526.51458329987,1772514585715015005,2,1772514585715,20.495922,1,1772,0.31938165,19.982565,18.50299,19.7104,0.20172216,0.049211703,0.051632624,0.2015,149.488819,65.5907621,0.95428574,t17_f5_c3,19.542,0.2196,True,True,False,correction_1.0.6,0.0,0.99991333,817120257.0,,ZTF20aapybqe
ztf,59529.41212960007,1775412125715015000,2,1775412125715,20.0011,1,1775,0.073483,20.2396,18.563213,20.0792,0.332612,0.06907339,0.0710205,0.3491,149.4889636,65.5906733,0.925714,t17_f5_c3,20.147,0.4742,False,True,False,correction_1.0.6,0.0,,,1.777427445715015e+18,ZTF20aapybqe
ztf,59531.4274420999,1777427445715015004,2,1777427445715,20.463316,1,1777,0.28400058,20.022245,18.51301,20.1084,0.19286063,0.045371704,0.048034105,0.3106,149.4887589,65.5907273,0.8742857,t17_f5_c3,20.0358,0.37,True,True,False,correction_1.0.6,0.0,0.99987423,817120257.0,,ZTF20aapybqe
ztf,59550.368761599995,1796368765715015007,2,1796368765715,20.416704,1,1796,0.3777109,20.025642,18.513855,20.1035,0.20736615,0.049049143,0.05152562,0.3054,149.489152,65.5907269,0.9457143,t17_f5_c3,19.9733,0.345,True,True,False,correction_1.0.6,0.0,0.99995846,817120257.0,,ZTF20aapybqe
ztf,59671.361550900154,1917361555715015002,2,1917361555715,20.357832,1,1917,0.21532132,20.045055,18.518646,19.7041,0.1942594,0.044907592,0.04762322,0.221,149.4889529,65.5907412,0.94714284,t17_f5_c3,19.6079,0.2574,True,True,False,correction_1.0.6,0.0,0.9998556,817120257.0,,ZTF20aapybqe
ztf,59671.361550900154,1917361555715025002,2,1917361555715,20.3878,1,1917,0.208068,20.0194,18.5123,19.6835,0.218737,0.052261792,0.054586206,0.2112,149.4889449,65.5907398,0.945714,t17_f5_c3,19.509,0.2288,False,True,False,correction_1.0.6,0.0,,,1.936239625715015e+18,ZTF20aapybqe
ztf,59674.327893500216,1920327895715015002,2,1920327895715,20.2848,1,1920,0.126069,20.0048,18.50864,19.5572,0.222521,0.053848904,0.056092728,0.2116,149.488834,65.5906882,0.824286,t17_f5_c3,19.3353,0.2203,False,True,False,correction_1.0.6,0.0,,,1.936239625715015e+18,ZTF20aapybqe
ztf,59676.34762729984,1922347625715015002,2,1922347625715,19.6961,1,1922,0.43358,19.8424,18.465357,19.5131,0.361411,0.100541435,0.10166792,0.2369,149.4889518,65.5908035,0.788571,t17_f5_c3,19.3633,0.2637,False,True,False,correction_1.0.6,0.0,,,1.936239625715015e+18,ZTF20aapybqe
ztf,59690.2396296002,1936239625715015010,2,1936239625715,20.192612,1,1936,0.3848587,19.97492,18.50103,19.9442,0.20298895,0.049846448,0.05222953,0.3004,149.4890933,65.5906015,0.9728571,t17_f5_c3,19.8777,0.3607,True,True,False,correction_1.0.6,0.0,0.9997734,817120257.0,,ZTF20aapybqe
ztf,59694.18299769983,1940182995715015001,2,1940182995715,20.2039,1,1940,0.311939,20.04,18.517406,19.6891,0.277028,0.06628831,0.068153106,0.2718,149.4891266,65.590702,0.874286,t17_f5_c3,19.9309,0.4333,False,True,False,correction_1.0.6,0.0,,,1.953179015715015e+18,ZTF20aapybqe
ztf,59699.279664400034,1945279665715015002,2,1945279665715,20.2471,1,1945,0.055671,20.1779,18.549742,20.1201,0.238453,0.05066674,0.053227913,0.3805,149.488936,65.5906717,0.967143,t17_f5_c3,19.922,0.4049,False,True,False,correction_1.0.6,0.0,,,1.953179015715015e+18,ZTF20aapybqe
ztf,59707.179016199894,1953179015715015004,2,1953179015715,19.967075,1,1953,0.27146533,19.691301,18.420683,19.5402,0.20800732,0.062894076,0.064540334,0.2224,149.4887358,65.5906714,0.94142854,t17_f5_c3,19.2652,0.2206,True,True,False,correction_1.0.6,0.0,0.9944217,817120257.0,,ZTF20aapybqe
ztf,59872.4745139,2118474515715015001,1,2118474515715,20.3624,1,2118,0.419252,20.5386,19.36701,20.6858,0.322035,0.10727349,0.10946278,0.5269,149.4891821,65.5906612,0.754286,t17_f5_c3,20.9376,0.8501,False,True,False,1.1.6,0.0,,,2.126474795715015e+18,ZTF20aapybqe
ztf,59878.493773099966,2124493775715015011,2,2124493775715,20.2871,1,2124,0.332695,20.2385,18.562979,19.8343,0.250125,0.05083554,0.053450093,0.2676,149.4891184,65.5906337,0.881429,t17_f5_c3,19.6396,0.2853,False,True,False,1.1.6,0.0,,,2.126474795715015e+18,ZTF20aapybqe
ztf,59880.47479170002,2126474795715015001,2,2126474795715,20.033003,1,2126,0.45773017,19.98073,18.502522,20.3157,0.21627945,0.05318247,0.055428334,0.4459,149.4892115,65.590627,0.95714283,t17_f5_c3,20.597,0.7377,True,True,False,1.1.6,0.0,0.9998402,817120257.0,,ZTF20aapybqe
ztf,59882.51745369984,2128517455715015004,1,2128517455715,20.0518,1,2128,0.050116,20.3573,19.30193,20.899,0.374916,0.1403442,0.14183578,0.6146,149.4889302,65.5907057,0.612857,t17_f5_c3,20.7046,0.6582,False,True,False,1.1.6,0.0,,,2.133453875715015e+18,ZTF20aapybqe
ztf,59887.453877300024,2133453875715015002,2,2133453875715,20.273823,1,2133,0.3481566,20.027384,18.514288,20.1801,0.19666955,0.04618482,0.048808884,0.3569,149.4891341,65.5906416,0.98714286,t17_f5_c3,20.0209,0.3932,True,True,False,1.1.6,0.0,0.99966645,817120257.0,,ZTF20aapybqe
ztf,59901.51619210001,2147516195715015004,1,2147516195715,20.4739,1,2147,0.17363,20.5203,19.360754,20.2479,0.295827,0.099342816,0.10167623,0.3153,149.4890304,65.5906891,0.832857,t17_f5_c3,20.3306,0.4351,False,True,False,1.1.6,0.0,,,2.160415085715015e+18,ZTF20aapybqe
ztf,59910.47741900012,2156477415715015003,2,2156477415715,20.2527,1,2156,0.116292,20.0296,18.514837,20.0551,0.224012,0.053214367,0.05550938,0.3324,149.4889971,65.5906781,0.972857,t17_f5_c3,19.8153,0.3404,False,True,False,1.1.6,0.0,,,2.160415085715015e+18,ZTF20aapybqe
ztf,59914.415080999956,2160415085715015002,2,2160415085715,20.459856,1,2160,0.28496283,19.941116,18.492231,19.5502,0.16593498,0.04085934,0.043690164,0.1676,149.4890762,65.5906341,0.9071429,t17_f5_c3,19.3952,0.1844,True,True,False,1.1.6,0.0,0.9989155,817120257.0,,ZTF20aapybqe
ztf,59935.298252299894,2181298255715015004,2,2181298255715,20.229359,1,2181,0.15507549,19.868502,18.472635,19.5793,0.18689011,0.049385693,0.051670164,0.234,149.4889838,65.5907166,0.9342857,t17_f5_c3,19.553,0.2913,True,True,False,1.1.6,0.0,0.99989533,817120257.0,,ZTF20aapybqe
ztf,60016.215706000105,2262215705715015003,2,2262215705715,20.3687,1,2262,0.28093,19.9661,18.498753,20.8067,0.277052,0.07000783,0.07171704,0.6074,149.4890334,65.5907469,0.772857,t17_f5_c3,20.3054,0.4894,False,True,False,1.1.6,0.0,,,2.276350065715015e+18,ZTF20aapybqe
ztf,60020.21322919987,2266213225715015002,1,2266213225715,20.6572,1,2266,0.274966,20.5953,19.385952,21.2796,0.274807,0.08745145,0.09021698,0.6781,149.4890851,65.5907184,0.871429,t17_f5_c3,20.8934,0.6077,False,True,False,1.1.6,0.0,,,2.276350065715015e+18,ZTF20aapybqe
ztf,60020.2697222,2266269725715015001,2,2266269725715,20.4758,1,2266,0.147777,20.0879,18.528996,19.8802,0.264397,0.060836624,0.06290636,0.2382,149.4889758,65.590718,0.958571,t17_f5_c3,19.8759,0.3017,False,True,False,1.1.6,0.0,,,2.276350065715015e+18,ZTF20aapybqe
ztf,60030.35006939992,2276350065715015005,2,2276350065715,20.203358,1,2276,0.53679895,19.806597,18.455164,19.9258,0.20469978,0.057030916,0.058958232,0.2945,149.4888922,65.5908329,0.9628571,t17_f5_c3,20.1758,0.4729,True,True,False,1.1.6,0.0,0.999987,817120257.0,,ZTF20aapybqe
