tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59480.510833300184,1726510835515015004,2,1726510835515,19.603212,1,1726,1.4559202,18.760592,19.1983,0.12448587,0.275,142.4060174,35.5487574,0.9028571,t17_f5_c3,0.99998045,19.2528,0.369,666120255,True,False,False,correction_1.0.6,0.0,,,,ZTF21acdsnpa
ztf,59480.51331020007,1726513315515015005,2,1726513315515,19.612312,1,1726,1.5873468,18.869379,18.6728,0.11439544,0.1659,142.4060721,35.5487583,0.8685714,t17_f5_c3,0.9999956,18.7106,0.2189,666120255,True,False,False,correction_1.0.6,0.0,,,,ZTF21acdsnpa
ztf,59480.515775499865,1726515775515015002,2,1726515775515,19.58074,1,1726,1.557051,18.865824,18.8614,0.106522374,0.2004,142.4061031,35.5487117,0.82714283,t17_f5_c3,0.99999416,18.8483,0.2528,666120255,True,False,False,correction_1.0.6,0.0,,,,ZTF21acdsnpa
ztf,59487.47521989979,1733475215515015006,1,1733475215515,19.352982,1,1733,1.2616408,18.608374,18.6878,0.15555055,0.1424,142.4060893,35.5486698,0.7871429,t17_f5_c3,0.9929508,18.5729,0.1634,666120155,True,True,False,correction_1.0.6,0.0,17.660145,0.059426848,0.06495018,ZTF21acdsnpa
ztf,59496.453819400165,1742453815515015010,2,1742453815515,19.739895,1,1742,1.4769256,18.718422,18.6651,0.1225861,0.1132,142.4060162,35.5487671,0.78571427,t17_f5_c3,0.99992394,18.7577,0.1553,666120255,True,False,False,correction_1.0.6,0.0,,,,ZTF21acdsnpa
ztf,59500.508784700185,1746508785515015011,2,1746508785515,20.355146,1,1746,1.4720372,18.880606,19.0119,0.08630731,0.1184,142.4060589,35.5487213,0.93,t17_f5_c3,0.99999416,19.0732,0.1565,666120255,True,False,False,correction_1.0.6,0.0,,,,ZTF21acdsnpa
ztf,59503.4343634001,1749434365515015010,2,1749434365515,19.733494,1,1749,1.7604334,18.874546,18.7599,0.119326286,0.1318,142.406171,35.5487297,0.8485714,t17_f5_c3,0.9999922,18.7802,0.1697,666120255,True,False,False,correction_1.0.6,0.0,,,,ZTF21acdsnpa
ztf,59509.4763656999,1755476365515015001,2,1755476365515,19.8422,1,1755,1.5736527,19.12354,18.9932,0.1282192,0.1815,142.4061077,35.5487146,0.86714286,t17_f5_c3,0.99904436,19.082,0.2503,666120255,True,False,False,correction_1.0.6,0.0,,,,ZTF21acdsnpa
