tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59275.53305559978,1521533051715015006,2,1521533051715,19.3366,1,1521,0.26153,13.6666,13.017743,13.704,0.034039,0.014251351,0.01872552,0.0029,305.9970203,18.3424037,0.677143,t17_f5_c3,13.688,0.0032,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59275.535995400045,1521535991715015005,2,1521535991715,19.1665,1,1521,0.29515,13.6995,13.035718,13.7374,0.017629,100.0,0.009565661,0.0029,305.9970165,18.3423888,0.55,t17_f5_c3,13.7074,0.0032,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59275.538935199846,1521538931715015006,2,1521538931715,19.4651,1,1521,0.175174,13.7042,13.038266,13.7099,0.026424,0.007178692,0.014309518,0.0028,305.9969878,18.3424124,0.75,t17_f5_c3,13.6972,0.0031,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59275.5418866002,1521541881715015007,2,1521541881715,19.4054,1,1521,0.227745,13.6911,13.031153,13.7074,0.022897,0.0020540215,0.012468077,0.0029,305.9970048,18.342405,0.745714,t17_f5_c3,13.6922,0.0031,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59275.54671300016,1521546711715015007,2,1521546711715,19.2821,1,1521,0.158863,13.644,13.005252,13.7094,0.032668,0.013595972,0.018139416,0.0029,305.9969843,18.3424152,0.675714,t17_f5_c3,13.6935,0.0032,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59276.533749999944,1522533751715015006,2,1522533751715,19.4252,1,1522,0.380301,13.7086,13.040647,13.7391,0.029121,0.009688576,0.015740732,0.003,305.9970375,18.3423738,0.718571,t17_f5_c3,13.7261,0.0033,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59276.53666670015,1522536661715015019,2,1522536661715,19.4588,1,1522,0.292625,13.7176,13.045502,13.7325,0.031349,0.011387074,0.01688047,0.0029,305.9970199,18.342392,0.771429,t17_f5_c3,13.7189,0.0032,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59276.53960649995,1522539601715015005,2,1522539601715,19.4501,1,1522,0.242407,13.7383,13.0566,13.7532,0.024688,0.0038900767,0.0131766675,0.003,305.9970112,18.3424037,0.767143,t17_f5_c3,13.7422,0.0033,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59276.54253470013,1522542531715015009,2,1522542531715,19.4403,1,1522,0.26665,13.7405,13.057774,13.7409,0.028234,0.008235224,0.015055026,0.0029,305.9970151,18.3423978,0.752857,t17_f5_c3,13.7266,0.0032,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59276.54546299996,1522545461715015009,2,1522545461715,19.4124,1,1522,0.322594,13.7029,13.037561,13.7206,0.026633,0.0074305157,0.014430615,0.0029,305.9970326,18.3423911,0.762857,t17_f5_c3,13.7041,0.0032,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59278.53504629992,1524535041715015004,2,1524535041715,19.3144,1,1524,0.306223,13.767,13.071823,13.8268,0.025896,0.0048319977,0.013650916,0.0029,305.9970309,18.3423959,0.545714,t17_f5_c3,13.7929,0.0031,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59278.5380092999,1524538001715015007,2,1524538001715,19.3775,1,1524,0.302832,13.8068,13.092621,13.819,0.024557,100.0,0.01272049,0.0028,305.9970294,18.3423908,0.554286,t17_f5_c3,13.7892,0.0031,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59278.54394679982,1524543941715015008,2,1524543941715,19.4865,1,1524,0.328177,13.7742,13.075613,13.7958,0.026732,0.0057609575,0.014047411,0.0029,305.9970298,18.3423866,0.661429,t17_f5_c3,13.7764,0.0031,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59278.54690970015,1524546901715015006,2,1524546901715,19.2388,1,1524,0.297221,13.7357,13.055211,13.7875,0.024774,0.0041400623,0.013237335,0.003,305.9970032,18.3423813,0.584286,t17_f5_c3,13.7555,0.0032,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59280.52956019994,1526529561715015012,2,1526529561715,19.7635,1,1526,0.204673,13.8472,13.11336,13.8736,0.039612,0.015168763,0.020150738,0.0033,305.9970126,18.3424178,0.74,t17_f5_c3,13.8623,0.0036,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59280.5320255002,1526532021715015008,2,1526532021715,19.7838,1,1526,0.228652,13.8227,13.100828,13.8546,0.032594,0.01044516,0.016764442,0.0033,305.997017,18.3424127,0.718571,t17_f5_c3,13.844,0.0035,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59280.53450229997,1526534501715015004,2,1526534501715,19.8773,1,1526,0.243756,13.8429,13.111171,13.8628,0.039802,0.015372091,0.020286787,0.0032,305.9970066,18.342402,0.707143,t17_f5_c3,13.8526,0.0035,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59280.53696760023,1526536961715015009,2,1526536961715,19.8273,1,1526,0.182407,13.8506,13.115089,13.8703,0.047404,0.020079883,0.024077449,0.0033,305.9970055,18.3424189,0.735714,t17_f5_c3,13.8597,0.0035,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59280.5394444,1526539441715015007,2,1526539441715,19.0732,1,1526,0.231319,13.8384,13.108875,13.8584,0.03245,0.010007802,0.01657314,0.0047,305.9970099,18.3424065,0.715714,t17_f5_c3,13.8442,0.0053,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59282.529374999925,1528529371715015011,2,1528529371715,19.8692,1,1528,0.286287,13.9626,13.170532,13.9767,0.027587,100.0,0.013300787,0.003,305.9970268,18.3424,0.707143,t17_f5_c3,13.9588,0.0032,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59282.53184030019,1528531841715015010,2,1528531841715,20.0132,1,1528,0.321062,13.933,13.156159,13.9698,0.03634,0.011194736,0.017768426,0.003,305.9970465,18.3424069,0.69,t17_f5_c3,13.9561,0.0031,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59282.534317099955,1528534311715015010,2,1528534311715,20.0011,1,1528,0.276898,13.941,13.160064,13.9711,0.030277,0.005073438,0.014748182,0.003,305.9970349,18.342413,0.738571,t17_f5_c3,13.9605,0.0031,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59282.53679399984,1528536791715015011,2,1528536791715,19.9596,1,1528,0.184002,13.9458,13.162399,13.9569,0.02835,100.0,0.013778214,0.003,305.9970019,18.342416,0.741429,t17_f5_c3,13.9408,0.0031,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
ztf,59282.53927080007,1528539271715015011,2,1528539271715,19.8488,1,1528,0.301825,13.9589,13.168747,13.9686,0.026954,100.0,0.013018524,0.003,305.9970252,18.3423927,0.667143,t17_f5_c3,13.95,0.0032,False,True,False,correction_0.0.1,0.0,,,,ZTF20abnlnlw
