tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59258.37938660011,1504379380515015005,1,1504379380515,19.8382,1,1504,0.484713,20.0926,18.15873,19.9686,0.301051,100.0,0.050709818,0.3539,206.8283501,2.1826346,0.855714,t17_f5_c3,19.9088,0.4259,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalxxzn
ztf,59264.412476900034,1510412470515015012,1,1510412470515,20.51803,1,1510,0.59003675,20.050642,18.151548,20.0185,0.15347677,100.0,0.026693467,0.2377,206.828381,2.1826579,0.9628571,t17_f5_c3,20.2019,0.3545,True,True,False,correction_0.0.1,0.0,0.99999666,476120105.0,,ZTF21aalxxzn
ztf,59268.48412040016,1514484120515015006,1,1514484120515,20.33203,1,1514,0.5616511,20.13763,18.166185,19.8358,0.18415648,100.0,0.02996463,0.2375,206.8283721,2.1826901,0.9285714,t17_f5_c3,19.6503,0.2539,True,True,False,correction_0.0.1,0.0,0.99999726,476120105.0,,ZTF21aalxxzn
ztf,59278.338784699794,1524338780515015009,1,1524338780515,20.067596,1,1524,0.88912237,19.969162,18.13693,19.8983,0.19592835,100.0,0.036241356,0.2517,206.8283011,2.1829044,0.5871429,t17_f5_c3,20.1108,0.387,True,True,False,correction_0.0.1,0.0,0.9926815,476120105.0,,ZTF21aalxxzn
ztf,59290.40015049977,1536400150515015006,1,1536400150515,20.56246,1,1536,0.46592858,20.02604,18.147228,20.3322,0.16995636,100.0,0.0301171,0.3083,206.8283215,2.1827464,0.93142855,t17_f5_c3,20.3555,0.3964,True,True,False,correction_0.0.1,0.0,0.9999846,476120105.0,,ZTF21aalxxzn
ztf,59292.33003470022,1538330030515015003,1,1538330030515,20.445795,1,1538,0.4148619,19.97534,18.13807,20.2451,0.15665627,100.0,0.02884296,0.3147,206.8283304,2.1826494,0.95428574,t17_f5_c3,20.5062,0.5052,True,True,False,correction_0.0.1,0.0,0.99999297,476120105.0,,ZTF21aalxxzn
ztf,59307.319791700225,1553319790515015011,1,1553319790515,20.575003,1,1553,0.5729816,20.206472,18.177094,20.1711,0.17018211,100.0,0.026252,0.2682,206.8283668,2.1827247,0.94285715,t17_f5_c3,20.2858,0.3752,True,True,False,correction_0.0.1,0.0,0.99961555,476120105.0,,ZTF21aalxxzn
ztf,59600.43781250017,1846437810515015002,1,1846437810515,19.474674,1,1846,0.6534967,19.633501,18.066507,20.0864,0.21577014,0.016756149,0.050955858,0.6555,206.8283974,2.1826431,0.89285713,t17_f5_c3,19.9445,0.7381,True,True,False,correction_1.0.6,0.0,0.99997383,476120105.0,,ZTF21aalxxzn
ztf,59623.40114580002,1869401140515015005,2,1869401140515,19.956497,1,1869,0.4645908,19.330006,17.312006,19.7679,0.15916497,100.0,0.024811197,0.3502,206.8283176,2.1826265,0.92285717,t17_f5_c3,19.6331,0.3925,True,True,False,correction_1.0.6,0.0,0.99998385,476120205.0,,ZTF21aalxxzn
ztf,59623.43587959977,1869435870515015003,1,1869435870515,19.880833,1,1869,0.52616274,19.592361,18.05665,19.5767,0.16072366,100.0,0.0390657,0.2935,206.8283613,2.1826941,0.9728571,t17_f5_c3,19.6493,0.401,True,True,False,correction_1.0.6,0.0,0.9999901,476120105.0,,ZTF21aalxxzn
