tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59521.189999999944,1767190004715015012,1,1767190004715,20.035484,1,1767,0.54391044,19.39919,16.49544,19.4316,0.16858162,0.005495276,0.011622764,0.2019,329.2230016,-24.0157078,0.91571426,t17_f5_c3,0.9990139,19.3651,0.2371,290120147,True,True,False,correction_1.0.6,0.0,ZTF21acknozx
ztf,59540.1056597,1786105654715015004,1,1786105654715,19.475763,1,1786,0.8509394,19.184622,16.479204,19.4652,0.15187134,0.007495694,0.0125692375,0.2649,329.2228697,-24.01591,0.7557143,t17_f5_c3,0.9890844,19.1693,0.2551,290120147,True,True,False,correction_1.0.6,0.0,ZTF21acknozx
ztf,59765.41749999998,2011417504715015020,1,2011417504715,20.503742,1,2011,0.5126368,19.20885,16.48119,19.4254,0.10988027,100.0,0.008909537,0.1626,329.2229094,-24.0158007,0.8957143,t17_f5_c3,0.999951,19.4533,0.2047,290120147,True,True,False,dev,0.0,ZTF21acknozx
ztf,59797.4135532002,2043413554715015019,1,2043413554715,20.308655,1,2043,0.2220326,18.94334,16.45707,19.0192,0.11874105,0.0068463637,0.012025212,0.1295,329.2228683,-24.0156159,0.87857145,t17_f5_c3,0.9997668,18.9599,0.1519,290120147,True,True,False,dev,0.0,ZTF21acknozx
ztf,59820.2726619998,2066272664715015025,1,2066272664715,20.3366,1,2066,0.6975748,19.143763,16.475763,19.1339,0.113121845,100.0,0.009690519,0.1402,329.2230497,-24.0156357,0.8471429,t17_f5_c3,0.9641241,19.2052,0.1844,290120147,True,True,False,dev,0.0,ZTF21acknozx
ztf,59822.29401620012,2068294014715015020,2,2068294014715,19.993711,1,2068,0.3452501,18.831305,15.904152,19.1087,0.12166127,100.0,0.008209016,0.1645,329.2228214,-24.0157645,0.8471429,t17_f5_c3,0.9998474,19.1754,0.2155,290120247,True,True,False,dev,0.0,ZTF21acknozx
ztf,59822.31516199978,2068315164715015015,1,2068315164715,20.047562,1,2068,0.13782369,18.97473,16.460207,19.0432,0.15111935,0.011137463,0.014911159,0.1404,329.2228784,-24.0156861,0.93142855,t17_f5_c3,0.9997049,19.0936,0.1828,290120147,True,True,False,dev,0.0,ZTF21acknozx
ztf,59843.27256939979,2089272564715015021,2,2089272564715,20.223577,1,2089,0.2087361,18.463224,15.874982,18.6849,0.091669396,100.0,0.008451376,0.1043,329.2228663,-24.0156139,0.88857144,t17_f5_c3,0.9997814,18.5521,0.1131,290120247,True,True,False,dev,0.0,ZTF21acknozx
ztf,59871.18576390017,2117185764715015012,2,2117185764715,19.761667,1,2117,0.519127,18.572575,15.884615,18.6241,0.08837669,100.0,0.0074328254,0.1141,329.2229263,-24.0155448,0.9014286,t17_f5_c3,0.9987909,18.5966,0.138,290120247,True,True,False,1.1.6,0.0,ZTF21acknozx
ztf,59873.189919000026,2119189914715015009,1,2119189914715,19.988564,1,2119,0.89123106,18.826584,16.444658,19.2354,0.17330962,0.016667819,0.019322008,0.1777,329.2230997,-24.0157522,0.6542857,t17_f5_c3,0.98877335,19.3518,0.2471,290120147,True,True,False,1.1.6,0.0,ZTF21acknozx
ztf,59877.18728009984,2123187284715015006,2,2123187284715,19.918285,1,2123,0.94188315,18.24667,15.853108,18.4209,0.14274041,0.011571363,0.015744267,0.094,329.2230365,-24.0158649,0.50857145,t17_f5_c3,0.9920567,18.3406,0.1081,290120247,True,True,False,1.1.6,0.0,ZTF21acknozx
ztf,59879.14604170015,2125146044715015014,2,2125146044715,19.891846,1,2125,0.30513662,18.501572,15.878461,18.3324,0.13161245,0.0043170517,0.011750405,0.0828,329.2229003,-24.0155988,0.8957143,t17_f5_c3,0.746422,18.282,0.0974,290120247,True,True,False,1.1.6,0.0,ZTF21acknozx
