tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,59625.55645829998,1871556455615015008,2,1871556455615,18.638609,1,1871,1.6522416,15.075123,15.084,0.057858285,0.0113,307.5430393,29.1041661,0.51857144,t17_f5_c3,0.02445185,15.0066,0.0124,641120256.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aaaxrib
ztf,59625.558935199864,1871558935615015007,2,1871558935615,18.7887,1,1871,1.34062,14.9412,15.041,0.059362,0.0112,307.5429394,29.1041602,0.551429,t17_f5_c3,,14.9778,0.0124,,False,True,True,correction_1.0.6,0.0,12.983496,100.0,0.009781976,1.871561405615015e+18,ZTF22aaaxrib
ztf,59625.561400500126,1871561405615015010,2,1871561405615,18.593061,1,1871,1.2551576,15.275005,15.108,0.05103073,0.0119,307.5429066,29.1041503,0.57,t17_f5_c3,0.5403443,15.0292,0.0131,641120256.0,True,True,True,correction_1.0.6,0.0,13.031914,100.0,0.006465394,,ZTF22aaaxrib
ztf,59625.563877299894,1871563875615015011,2,1871563875615,18.65377,1,1871,1.2767292,15.442029,15.1796,0.064234324,0.0137,307.5428326,29.1040001,0.5642857,t17_f5_c3,0.9872929,15.1171,0.0154,641120256.0,True,True,True,correction_1.0.6,0.0,13.051706,100.0,0.007106213,,ZTF22aaaxrib
ztf,59629.55307869986,1875553075615015010,2,1875553075615,19.2477,1,1875,1.15161,15.0814,15.4092,0.140839,0.0128,307.5426253,29.1039158,0.41,t17_f5_c3,,15.3562,0.0148,,False,True,True,correction_1.0.6,0.0,13.005388,0.014941552,0.020812208,1.875562975615015e+18,ZTF22aaaxrib
ztf,59629.55307869986,1875553075615015011,2,1875553075615,19.2477,1,1875,0.615439,15.2567,16.2114,0.015784,0.0239,307.5426194,29.1040791,0.474286,t17_f5_c3,,15.4129,0.0154,,False,True,True,correction_1.0.6,0.0,13.029577,100.0,0.0020294017,1.875562975615015e+18,ZTF22aaaxrib
ztf,59629.55307869986,1875553075615015012,2,1875553075615,19.2477,1,1875,0.472682,15.3072,15.2151,0.016541,0.0115,307.5426014,29.104117,0.507143,t17_f5_c3,,15.1898,0.013,,False,True,True,correction_1.0.6,0.0,13.03594,100.0,0.0020420088,1.875562975615015e+18,ZTF22aaaxrib
ztf,59629.55554400012,1875555545615015011,2,1875555545615,19.2178,1,1875,1.16958,15.2849,16.0865,0.016609,0.0221,307.5426855,29.1039324,0.327143,t17_f5_c3,,15.4271,0.0161,,False,True,True,correction_1.0.6,0.0,13.033162,100.0,0.0020876054,1.875562975615015e+18,ZTF22aaaxrib
ztf,59629.55554400012,1875555545615015012,2,1875555545615,19.2178,1,1875,1.84038,15.0352,15.4004,0.131929,0.013,307.5427393,29.1037462,0.31,t17_f5_c3,,15.4464,0.0165,,False,False,False,correction_1.0.6,0.0,,,,1.875562975615015e+18,ZTF22aaaxrib
ztf,59629.55554400012,1875555545615015013,2,1875555545615,19.2178,1,1875,0.5555,15.2699,15.2553,0.016446,0.0122,307.542621,29.1041008,0.498571,t17_f5_c3,,15.2326,0.0139,,False,True,True,correction_1.0.6,0.0,13.031265,100.0,0.0020922148,1.875562975615015e+18,ZTF22aaaxrib
