tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58377.14715280011,623147153515015045,2,623147153515,20.527277,1,623,1.4898386,19.753893,19.7986,0.116919294,0.2176,287.7949858,-2.463687,0.58666664,t8_f5_c3,0.0,19.921,0.3097,436120235.0,False,False,False,bulk_1.0.0,0.0,6.32209823515015e+17,,,,ZTF18abwlzap
ztf,58383.12586810021,629125863515015034,2,629125863515,19.55857,1,629,1.4186174,19.158895,19.3173,0.15588354,0.3138,287.7950219,-2.4636987,0.64666665,t8_f5_c3,0.0,19.1047,0.3309,436120235.0,False,False,False,bulk_1.0.0,0.0,6.33149014615015e+17,,,,ZTF18abwlzap
ztf,58384.14692129986,630146924615015014,2,630146924615,20.07732,1,630,1.3503474,19.3133,19.2789,0.20313445,0.2056,287.794998,-2.4636932,0.5733333,t8_f5_c3,0.0,19.1728,0.238,437120246.0,False,True,True,bulk_1.0.0,0.0,6.33149014615015e+17,18.28201,0.064994454,0.07857195,ZTF18abwlzap
ztf,58385.188229199965,631188223515015053,2,631188223515,19.40755,1,631,1.5704226,18.805208,18.8584,0.116505004,0.2243,287.7949694,-2.4637049,0.6933333,t8_f5_c3,0.0,19.0954,0.3576,436120235.0,False,False,False,bulk_1.0.0,0.0,6.33149014615015e+17,,,,ZTF18abwlzap
ztf,58386.20982640004,632209823515015021,2,632209823515,19.391693,1,632,1.574183,18.639004,18.6183,0.12426756,0.1896,287.7949986,-2.4637362,0.68666667,t8_f5_c3,0.0,18.7276,0.2688,436120235.0,False,False,False,bulk_1.0.0,0.0,6.33149014615015e+17,,,,ZTF18abwlzap
ztf,58387.12570599979,633125703515015054,2,633125703515,20.332918,1,633,1.473242,18.731815,18.6683,0.0700321,0.0928,287.7949917,-2.4636905,0.69,t8_f5_c3,0.0,18.7897,0.1318,436120235.0,False,False,False,bulk_1.0.0,0.0,6.33149014615015e+17,,,,ZTF18abwlzap
ztf,58387.1490162001,633149014615015019,2,633149014615,20.06424,1,633,1.3810897,18.879547,18.9518,0.09579125,0.1459,287.7949874,-2.4636979,0.7,t8_f5_c3,0.0,18.9386,0.184,437120246.0,False,True,True,bulk_1.0.0,0.0,6.36228263515015e+17,18.09319,0.027909808,0.046428267,ZTF18abwlzap
ztf,58389.21155089978,635211553515015015,2,635211553515,19.71358,1,635,1.5619233,18.680197,18.7989,0.111025415,0.1586,287.7949825,-2.463708,0.64,t8_f5_c3,0.0,19.057,0.2573,436120235.0,False,False,False,bulk_1.0.0,0.0,6.36228263515015e+17,,,,ZTF18abwlzap
ztf,58390.22826390015,636228263515015026,2,636228263515,20.042704,1,636,1.4867063,18.392422,18.3823,0.084238455,0.0905,287.7949865,-2.4636871,0.68666667,t8_f5_c3,0.0,18.4703,0.1251,436120235.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18abwlzap
ztf,58390.228715300094,636228714615015013,2,636228714615,19.656185,1,636,1.4593691,18.450638,18.3747,0.075090885,0.1095,287.7949734,-2.4637134,0.72333336,t8_f5_c3,0.0,18.3383,0.1354,437120246.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18abwlzap
ztf,58425.08603010001,671086033515015052,2,671086033515,19.733147,1,671,1.5145296,16.906794,16.9318,0.043087784,0.0316,287.7949885,-2.4636981,0.75666666,t8_f5_c3,0.0,16.9329,0.0399,436120235.0,False,False,False,bulk_1.0.0,0.0,6.76078664615015e+17,,,,ZTF18abwlzap
ztf,58427.081990700215,673081993515015009,2,673081993515,17.901905,1,673,1.5228319,16.957394,17.0117,0.07866228,0.1622,287.7949945,-2.4637107,0.63,t8_f5_c3,0.0,16.898,0.1875,436120235.0,False,False,False,bulk_1.0.0,0.0,6.77129623515015e+17,,,,ZTF18abwlzap
ztf,58427.10407410003,673104074615015062,2,673104074615,19.457348,1,673,1.4009244,17.00957,17.002,0.049291637,0.0397,287.7949912,-2.4637088,0.72,t8_f5_c3,0.0,16.9402,0.0477,437120246.0,False,False,False,bulk_1.0.0,0.0,6.77129623515015e+17,,,,ZTF18abwlzap
ztf,58430.07866899995,676078664615015040,2,676078664615,19.839066,1,676,1.3946497,16.997108,17.0144,0.03813978,0.0299,287.7949812,-2.4636915,0.80333334,t8_f5_c3,0.0,16.9868,0.0368,437120246.0,False,True,True,bulk_1.0.0,0.0,6.77129623515015e+17,16.81027,0.030025024,0.032110207,ZTF18abwlzap
ztf,58431.12962959986,677129623515015102,2,677129623515,19.173798,1,677,1.6495,16.974556,17.0273,0.055120952,0.0367,287.7949692,-2.4637334,0.6066667,t8_f5_c3,0.0,16.9817,0.0446,436120235.0,False,False,False,bulk_1.0.0,0.0,6.79072374615015e+17,,,,ZTF18abwlzap
ztf,58433.07237270009,679072374615015033,2,679072374615,19.027706,1,679,1.4247211,16.96399,16.902,0.0439989,0.0536,287.7949767,-2.4637055,0.7266667,t8_f5_c3,0.0,16.9487,0.0715,437120246.0,True,False,False,bulk_1.0.0,0.0,0.0,,,,ZTF18abwlzap
ztf,58574.46644680016,820466444615015015,2,820466444615,18.294754,1,820,1.4027305,17.859873,17.6958,0.14451122,0.1997,287.7950185,-2.46373,0.50142854,t15_f5_c3,0.0,17.757,0.2708,437120246.0,False,False,False,bulk_1.0.0,0.0,8.28460813515015e+17,,,,ZTF18abwlzap
ztf,58582.460810199846,828460813515015029,2,828460813515,20.331804,1,828,1.464876,18.038677,18.0593,0.054775964,0.0523,287.7950123,-2.4637052,0.4842857,t15_f5_c3,0.0,18.0374,0.0647,436120235.0,False,False,False,bulk_1.0.0,0.0,8.44379233515015e+17,,,,ZTF18abwlzap
ztf,58582.46126159979,828461264615015028,2,828461264615,20.024393,1,828,1.3146044,18.13763,18.1382,0.06075546,0.0666,287.7950216,-2.4637031,0.55285716,t15_f5_c3,0.0,18.1576,0.086,437120246.0,False,True,True,bulk_1.0.0,0.0,8.44379233515015e+17,17.671053,0.03049999,0.039532483,ZTF18abwlzap
ztf,58585.4400231,831440023515015057,2,831440023515,19.891638,1,831,1.4631294,17.96154,18.0923,0.07703938,0.0683,287.7950112,-2.4637011,0.43571427,t15_f5_c3,0.0,18.0943,0.0869,436120235.0,False,False,False,bulk_1.0.0,0.0,8.44379233515015e+17,,,,ZTF18abwlzap
ztf,58588.41723380005,834417233515015033,2,834417233515,19.77733,1,834,1.4656028,18.06767,18.1155,0.095874816,0.0896,287.7950309,-2.4637207,0.4642857,t15_f5_c3,0.0,18.1739,0.1206,436120235.0,False,False,False,bulk_1.0.0,0.0,8.44379233515015e+17,,,,ZTF18abwlzap
ztf,58588.41813659994,834418134615015030,2,834418134615,19.770248,1,834,1.2523391,18.200407,18.2172,0.099183,0.0928,287.7950633,-2.4637118,0.56714284,t15_f5_c3,0.0,18.3143,0.1294,437120246.0,False,True,True,bulk_1.0.0,0.0,8.44379233515015e+17,17.711485,0.057580773,0.063222036,ZTF18abwlzap
ztf,58593.42053239979,839420533515015044,2,839420533515,19.13397,1,839,1.3346168,18.145224,18.2509,0.116059184,0.151,287.7950247,-2.4636686,0.48,t15_f5_c3,0.0,18.2238,0.1889,436120235.0,False,True,True,bulk_1.0.0,0.0,8.44379233515015e+17,17.679136,0.07020288,0.07555181,ZTF18abwlzap
ztf,58598.379236099776,844379233515015030,2,844379233515,19.380646,1,844,1.4141045,18.17719,18.2535,0.07722447,0.1362,287.7950569,-2.463725,0.5914286,t15_f5_c3,0.0,18.3185,0.1853,436120235.0,False,False,False,bulk_1.0.0,0.0,8.51440243515015e+17,,,,ZTF18abwlzap
ztf,58598.379687500186,844379684615015029,2,844379684615,19.566599,1,844,1.3008388,18.3492,18.3535,0.08845764,0.1278,287.7950628,-2.463734,0.54142857,t15_f5_c3,0.0,18.1718,0.1385,437120246.0,False,True,True,bulk_1.0.0,0.0,8.51440243515015e+17,17.803946,0.04536433,0.053534485,ZTF18abwlzap
ztf,58605.440243099816,851440243515015037,2,851440243515,20.464396,1,851,1.4855442,18.453785,18.5029,0.06601276,0.0698,287.7950009,-2.463707,0.50142854,t15_f5_c3,0.0,18.4708,0.0856,436120235.0,False,False,False,bulk_1.0.0,0.0,8.80347703515015e+17,,,,ZTF18abwlzap
ztf,58607.38297449984,853382974615015044,2,853382974615,20.21697,1,853,1.412402,18.49076,18.6153,0.07831868,0.0895,287.7950067,-2.4637261,0.5214286,t15_f5_c3,0.0,18.7144,0.1243,437120246.0,False,False,False,bulk_1.0.0,0.0,8.80347703515015e+17,,,,ZTF18abwlzap
ztf,58607.38342589978,853383423515015024,2,853383423515,20.348272,1,853,1.4753891,18.435127,18.4092,0.070871204,0.0692,287.7950265,-2.4637268,0.53571427,t15_f5_c3,0.0,18.3847,0.0856,436120235.0,False,False,False,bulk_1.0.0,0.0,8.80347703515015e+17,,,,ZTF18abwlzap
