tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58633.335266199894,879335265215015010,2,879335265215,20.5749,1,879,3.3653,16.9072,16.9964,0.30361,0.0388,262.4232598,7.9931957,0.225714,t17_f5_c3,17.0324,0.0425,False,False,False,bulk_1.0.0,0.0,8.88274075215015e+17,,,,,,ZTF19aalcqlc
ztf,58642.27407409996,888274075215015014,2,888274075215,20.511358,1,888,3.177647,16.774134,17.0631,0.12238345,0.0405,262.4231987,7.9932459,0.25857142,t17_f5_c3,17.0733,0.0436,True,False,False,bulk_1.0.0,0.0,0.0,0.0,484120252.0,,,,ZTF19aalcqlc
ztf,59028.35384259978,1274353845215015010,1,1274353845215,20.4735,1,1274,1.00294,17.1151,17.4995,0.098838,0.0439,262.4232222,7.99385,0.491429,t17_f5_c3,17.46,0.045,False,True,False,bulk_1.0.0,0.0,1.299295725215015e+18,,,14.131148,100.0,0.006329117,ZTF19aalcqlc
ztf,59031.19172450015,1277191725215015003,1,1277191725215,19.4758,1,1277,1.01663,17.1569,17.4543,0.126183,0.0672,262.4230003,7.993912,0.318571,t17_f5_c3,17.5238,0.0862,False,True,False,bulk_1.0.0,0.0,1.299295725215015e+18,,,14.133778,100.0,0.0077938456,ZTF19aalcqlc
ztf,59034.212731500156,1280212735215015002,1,1280212735215,19.1741,1,1280,0.532632,17.0181,17.6401,0.137492,0.0936,262.423128,7.9939924,0.471429,t17_f5_c3,17.7162,0.1238,False,True,False,bulk_1.0.0,0.0,1.299295725215015e+18,,,14.124671,100.0,0.009569857,ZTF19aalcqlc
ztf,59047.25432869978,1293254325215015007,1,1293254325215,20.7859,1,1293,1.02869,17.0293,17.272,0.187328,0.035,262.4231365,7.9938434,0.271429,t17_f5_c3,17.2392,0.0361,False,True,False,bulk_1.0.0,0.0,1.299295725215015e+18,,,14.125446,100.0,0.012914008,ZTF19aalcqlc
ztf,59050.244004600216,1296244005215025006,1,1296244005215,20.4566,1,1296,0.755274,16.8372,17.0849,0.105382,0.0306,262.4232758,7.9939408,0.462857,t17_f5_c3,17.0665,0.0326,False,True,False,bulk_1.0.0,0.0,1.299295725215015e+18,,,14.111055,100.0,0.008556746,ZTF19aalcqlc
ztf,59050.27237269981,1296272375215015008,2,1296272375215,20.3272,1,1296,0.907569,16.144,16.1959,0.027517,0.019,262.4230738,7.9939091,0.401429,t17_f5_c3,16.1973,0.0202,False,True,True,bulk_1.0.0,0.0,1.299295725215015e+18,,,13.372015,100.0,0.0021419406,ZTF19aalcqlc
ztf,59053.24254629994,1299242545215015008,1,1299242545215,20.7918,1,1299,0.7049,16.7905,17.1578,0.061518,0.0312,262.4232121,7.9939301,0.407143,t17_f5_c3,17.1542,0.033,False,True,False,bulk_1.0.0,0.0,1.299295725215015e+18,,,14.107188,100.0,0.005196095,ZTF19aalcqlc
ztf,59053.29572919989,1299295725215015010,2,1299295725215,20.687698,1,1299,1.7195237,16.175198,16.3322,0.02812622,0.0205,262.4232606,7.9936597,0.50142854,t17_f5_c3,16.3354,0.0218,True,False,False,bulk_1.0.0,0.0,0.0,0.28623617,484120252.0,,,,ZTF19aalcqlc
