tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,60319.40780089982,2565407805715015027,2,2565407805715,19.842,1,2565,3.06613,17.9014,17.9931,0.064381,0.0607,86.7483285,22.0653783,0.932857,t17_f5_c3,17.9445,0.0745,False,False,True,23.12.x,0.0,2.565409685715015e+18,,,,,,ZTF24aablmkj
ztf,60319.40826389985,2565408265715015027,2,2565408265715,19.7723,1,2565,2.70495,17.8663,17.8506,0.057654,0.0546,86.7482234,22.0654162,0.905714,t17_f5_c3,17.7592,0.0647,False,False,True,23.12.x,0.0,2.565409685715015e+18,,,,,,ZTF24aablmkj
ztf,60319.408738399856,2565408735715015026,2,2565408735715,19.7706,1,2565,2.36767,17.8914,17.8176,0.053343,0.0523,86.7481143,22.0654401,0.861429,t17_f5_c3,17.7207,0.0621,False,False,True,23.12.x,0.0,2.565409685715015e+18,,,,,,ZTF24aablmkj
ztf,60319.40921299998,2565409215715015036,2,2565409215715,19.7721,1,2565,2.04254,17.8788,17.8686,0.05908,0.0551,86.7480129,22.0654709,0.885714,t17_f5_c3,17.8534,0.0709,False,False,True,23.12.x,0.0,2.565411095715015e+18,,,,,,ZTF24aablmkj
ztf,60319.40968749998,2565409685715015025,2,2565409685715,19.770748,1,2565,1.8458909,17.8968,17.8866,0.06161455,0.0562,86.747912,22.0654576,0.88857144,t17_f5_c3,17.9247,0.0763,True,False,True,23.12.x,0.0,,0.99999976,562120257.0,,,,ZTF24aablmkj
ztf,60319.410150500014,2565410155715015021,2,2565410155715,19.7074,1,2565,1.54578,17.8561,17.9641,0.072188,0.0604,86.7478074,22.0654908,0.852857,t17_f5_c3,17.9572,0.0788,False,False,True,23.12.x,0.0,2.565411095715015e+18,,,,,,ZTF24aablmkj
ztf,60319.41062500002,2565410625715015024,2,2565410625715,19.750895,1,2565,1.395172,17.916155,17.889,0.055645533,0.0577,86.7477129,22.0654938,0.8857143,t17_f5_c3,17.973,0.0819,True,True,False,23.12.x,0.0,,0.9999996,562120257.0,17.884022,0.05391498,0.05402283,ZTF24aablmkj
ztf,60319.41109950002,2565411095715015016,2,2565411095715,19.56669,1,2565,1.2196323,17.92629,17.8793,0.071875714,0.0574,86.747588,22.0655167,0.75,t17_f5_c3,17.9718,0.0815,True,True,False,23.12.x,0.0,,0.9997895,562120257.0,17.893862,0.069675624,0.069760635,ZTF24aablmkj
ztf,60319.411562500056,2565411565715015016,2,2565411565715,19.67136,1,2565,1.1247376,17.844204,17.8399,0.062646426,0.0547,86.7474899,22.065547,0.79285717,t17_f5_c3,17.8219,0.0704,True,True,False,23.12.x,0.0,,0.9999928,562120257.0,17.814104,0.06084947,0.060933504,ZTF24aablmkj
ztf,60319.41203700006,2565412035715015023,2,2565412035715,19.647,1,2565,1.11549,17.8952,17.9533,0.067745,0.0615,86.7474179,22.0655709,0.768571,t17_f5_c3,17.9039,0.0768,False,True,False,23.12.x,0.0,2.565413445715015e+18,,,17.863674,0.065720886,0.065806136,ZTF24aablmkj
ztf,60319.41251160018,2565412515715015023,2,2565412515715,19.70064,1,2565,1.3807908,17.920967,17.7385,0.06503054,0.0511,86.7472751,22.0655679,0.7271429,t17_f5_c3,17.8033,0.0703,True,True,False,23.12.x,0.0,,0.9993545,562120257.0,17.888695,0.06303291,0.063125975,ZTF24aablmkj
ztf,60319.41344910022,2565413445715015013,2,2565413445715,19.633595,1,2565,1.5900787,17.906427,17.9477,0.06754273,0.062,86.7471203,22.0656642,0.7442857,t17_f5_c3,17.9264,0.0789,True,False,True,23.12.x,0.0,,0.99786496,562120257.0,,,,ZTF24aablmkj
