tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59248.56793980021,1494567934315015014,2,1494567934315,19.57114,1,1494,0.35380903,19.049604,18.167297,19.1941,0.14555365,0.06293967,0.06458029,0.269,295.6374525,19.58257,0.8471429,t17_f5_c3,1.0,19.1713,0.3385,591120243.0,True,True,False,correction_0.0.1,0.0,ZTF21aaguapj
ztf,59248.57271989994,1494572714315015009,2,1494572714315,19.082792,1,1494,0.32517418,19.134768,18.20426,19.4416,0.18897878,0.07879817,0.08020663,0.4585,295.6374404,19.5825717,0.80285716,t17_f5_c3,0.99999976,19.4332,0.5839,591120243.0,True,True,False,correction_0.0.1,0.0,ZTF21aaguapj
ztf,59249.56434029993,1495564344315015017,2,1495564344315,19.331118,1,1495,0.022734504,19.16523,18.217085,19.657,0.19057746,0.07812782,0.07958179,0.4076,295.6374255,19.5826595,0.70428574,t17_f5_c3,0.9999982,19.6865,0.5389,591120243.0,True,True,False,correction_0.0.1,0.0,ZTF21aaguapj
ztf,59249.56672450015,1495566724315015018,2,1495566724315,19.206455,1,1495,0.2574812,18.942398,18.11842,19.2126,0.18410508,0.08507714,0.08619349,0.2933,295.6373743,19.5826096,0.60142857,t17_f5_c3,0.9999156,19.212,0.3765,591120243.0,True,True,False,correction_0.0.1,0.0,ZTF21aaguapj
ztf,59249.56910880003,1495569104315015011,2,1495569104315,19.151,1,1495,0.421938,18.9411,18.117813,19.2433,0.217167,0.10079408,0.10173706,0.3433,295.6374663,19.5825531,0.735714,t17_f5_c3,,19.2751,0.4535,,False,True,False,correction_0.0.1,0.0,ZTF21aaguapj
ztf,59250.5623031999,1496562304315015010,2,1496562304315,19.201004,1,1496,0.54105896,18.839256,18.068909,18.8635,0.1808229,0.08795699,0.0889436,0.1965,295.6375431,19.5825624,0.5928571,t17_f5_c3,0.996899,18.7899,0.2355,591120243.0,True,True,False,correction_0.0.1,0.0,ZTF21aaguapj
ztf,59250.56706020003,1496567064315015019,2,1496567064315,19.047283,1,1496,0.44349748,18.936373,18.115595,18.9973,0.19212542,0.08915351,0.09021393,0.2714,295.6373955,19.5827868,0.64857143,t17_f5_c3,0.99999857,18.7756,0.2849,591120243.0,True,True,False,correction_0.0.1,0.0,ZTF21aaguapj
ztf,59251.56296300003,1497562964315015017,2,1497562964315,19.1156,1,1497,0.425421,19.0063,18.147871,18.9819,0.210379,0.0943544,0.09541807,0.2173,295.6374579,19.5825495,0.532857,t17_f5_c3,,18.99,0.2809,,False,True,False,correction_0.0.1,0.0,ZTF21aaguapj
ztf,59252.56163189979,1498561634315015015,2,1498561634315,20.210136,1,1498,0.33543125,19.05292,18.168766,19.5094,0.10901565,0.0460633,0.048286706,0.2238,295.6374443,19.5825748,0.76,t17_f5_c3,1.0,19.3721,0.2525,591120243.0,True,True,False,correction_0.0.1,0.0,ZTF21aaguapj
ztf,59252.56400460005,1498564004315015012,2,1498564004315,19.838213,1,1498,0.15064883,19.008001,18.148642,19.2774,0.109313145,0.047452647,0.049536828,0.2389,295.6373858,19.5826433,0.8457143,t17_f5_c3,0.99999964,19.3218,0.3203,591120243.0,True,True,False,correction_0.0.1,0.0,ZTF21aaguapj
