tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59540.55856479984,1786558562415015001,2,1786558562415,18.97415,1,1786,0.45758703,18.314852,17.619272,18.5646,0.109140456,0.05001954,0.057511352,0.2079,214.3878576,11.3043049,0.92285717,t17_f5_c3,0.9999733,18.3468,0.2183,529120224,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59540.56101850001,1786561012415015002,2,1786561012415,18.880503,1,1786,0.52993727,18.23961,17.578974,18.3156,0.104937695,0.05013039,0.057105366,0.1877,214.3878371,11.3042562,0.92,t17_f5_c3,0.9999844,18.1988,0.2162,529120224,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59550.54282409977,1796542822415015003,2,1796542822415,20.210003,1,1796,0.5724864,18.229698,17.573568,18.1651,0.053287946,0.010361599,0.02911905,0.0641,214.3878232,11.3042677,0.9657143,t17_f5_c3,0.99999976,18.1166,0.0776,529120224,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59550.54525459977,1796545252415015000,2,1796545252415,20.235516,1,1796,0.4497774,18.245255,17.582043,18.2237,0.0714315,0.027416443,0.038779724,0.0669,214.3878579,11.3042864,0.9557143,t17_f5_c3,0.99999934,18.1711,0.0807,529120224,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59550.54768519988,1796547682415015000,2,1796547682415,20.179789,1,1796,0.4471411,18.21148,17.563576,18.2407,0.07925628,0.034311663,0.04363873,0.0691,214.3878608,11.3042586,0.96,t17_f5_c3,0.99999917,18.2121,0.0853,529120224,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59550.55012729997,1796550122415015001,2,1796550122415,20.239769,1,1796,0.374119,18.209898,17.562704,18.346,0.061638165,0.020674206,0.033960354,0.0738,214.3878795,11.3042803,0.9657143,t17_f5_c3,1.0,18.3553,0.0945,529120224,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59550.55256940005,1796552562415015003,2,1796552562415,20.235855,1,1796,0.35427618,18.23155,17.574581,18.2646,0.05961289,0.017820518,0.032550093,0.0697,214.387886,11.3042699,0.9614286,t17_f5_c3,1.0,18.2854,0.09,529120224,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59600.43541669985,1846435412415015002,1,1846435412415,19.523623,1,1846,0.27996126,19.11172,18.248682,18.8839,0.12406173,0.049462713,0.05603026,0.2106,214.3879066,11.3043021,0.95714283,t17_f5_c3,0.9999888,18.8119,0.2526,529120124,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59600.518090299796,1846518092415015009,2,1846518092415,19.903385,1,1846,0.28556323,18.37062,17.648302,18.4321,0.08959497,0.035664853,0.046063386,0.0997,214.3879053,11.3042748,0.96428573,t17_f5_c3,0.9999994,18.393,0.1227,529120224,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59623.40258099977,1869402582415015006,2,1869402582415,20.004343,1,1869,0.37860548,18.547691,17.73573,18.4335,0.077050105,0.018221563,0.036474448,0.0963,214.3878842,11.3042473,0.97,t17_f5_c3,0.99999976,18.3108,0.1098,529120224,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59623.49844910018,1869498442415015003,1,1869498442415,20.056217,1,1869,0.034513302,19.512667,18.411743,19.4151,0.1425353,0.041690383,0.05170742,0.207,214.387984,11.3042755,0.9685714,t17_f5_c3,0.99996674,19.2379,0.225,529120124,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59625.46440970013,1871464402415015003,2,1871464402415,19.818497,1,1871,0.4094157,18.637192,17.77718,18.8779,0.09186451,0.025561351,0.041604776,0.156,214.3878698,11.3042735,0.95857143,t17_f5_c3,0.99999994,18.8384,0.1923,529120224,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59628.44358799979,1874443582415015013,2,1874443582415,18.961216,1,1874,0.16677943,18.71103,17.81,18.9164,0.12176698,0.040929005,0.05310286,0.3004,214.387951,11.3043129,0.8385714,t17_f5_c3,0.99999815,18.5964,0.2875,529120224,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59630.43354169978,1876433542415015001,1,1876433542415,19.670864,1,1876,0.08069153,19.580015,18.435696,19.9107,0.16291896,0.04740158,0.05678628,0.4921,214.3880071,11.3042783,0.9457143,t17_f5_c3,0.9999893,19.6598,0.5015,529120124,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59637.38016200019,1883380162415015003,1,1883380162415,20.186632,1,1883,0.20222688,19.789993,18.504368,19.6245,0.17149678,0.04055464,0.05248146,0.1702,214.3879611,11.3042332,0.7828571,t17_f5_c3,0.9998141,19.6061,0.2126,529120124,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
ztf,59637.44093749998,1883440932415015005,2,1883440932415,20.089956,1,1883,0.41972026,18.850292,17.86855,18.8685,0.07312278,100.0,0.029604368,0.1072,214.3878964,11.304204,0.95285714,t17_f5_c3,0.9999975,18.9479,0.1462,529120224,True,True,False,correction_1.0.6,0.0,ZTF21acqhrkf
