tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,rbversion,oid
ztf,58283.430208299775,529430201815010056,1,529430201815,20.827435,-1,529,1.4968688,18.36522,18.5317,0.06595251,0.0804,316.0004194,46.2092721,0.52,0.0,18.6093,0.0946,768120118.0,False,False,True,bulk_1.0.0,0.0,5.354098718150101e+17,,,,,ZTF18abasodt
ztf,58286.42771989992,532427711815010162,1,532427711815,20.493042,-1,532,1.2024273,17.764969,17.9962,0.037638802,0.0517,316.0006511,46.2092988,0.5,0.0,17.9968,0.0579,768120118.0,False,True,True,bulk_1.0.0,0.0,5.5837129181501005e+17,15.0042,100.0,0.0029602495,,ZTF18abasodt
ztf,58288.40879630018,534408791815010246,1,534408791815,20.637177,-1,534,1.8819529,17.913479,18.0197,0.08460176,0.0518,316.0005277,46.2091208,0.56333333,0.0,18.0366,0.058,768120118.0,False,False,True,bulk_1.0.0,0.0,5.5837129181501005e+17,,,,,ZTF18abasodt
ztf,58289.409872699995,535409871815010126,1,535409871815,20.530645,-1,535,1.1986325,17.99973,18.136,0.118318826,0.0592,316.0008585,46.2093082,0.6166667,0.0,18.187,0.0693,768120118.0,False,True,True,bulk_1.0.0,0.0,5.5837129181501005e+17,14.987722,100.0,0.0073833074,,ZTF18abasodt
ztf,58292.42672450002,538426721815010023,1,538426721815,20.991024,-1,538,1.8642617,18.291275,18.31,0.08314583,0.0636,316.0004741,46.2091396,0.44,0.0,18.3347,0.07,768120118.0,False,False,True,bulk_1.0.0,0.0,5.5837129181501005e+17,,,,,ZTF18abasodt
ztf,58307.34145830013,553341451815010014,1,553341451815,20.986221,-1,553,0.86623555,18.589243,18.6167,0.15038794,0.0908,316.0005073,46.2094419,0.44666666,0.0,18.6509,0.1009,768120118.0,False,True,True,bulk_1.0.0,0.0,5.5837129181501005e+17,14.959701,100.0,0.005313687,,ZTF18abasodt
ztf,58312.37129630009,558371291815010020,1,558371291815,20.927805,-1,558,1.0129116,18.397806,18.5358,0.16575713,0.0846,316.0004404,46.2094295,0.39666668,0.0,18.5312,0.0912,768120118.0,True,True,True,bulk_1.0.0,0.0,0.0,14.967123,100.0,0.0070339427,,ZTF18abasodt
ztf,58344.42788190022,590427881815015094,2,590427881815,20.4043,1,590,1.41319,16.2276,16.9821,0.129302,0.0211,316.0000275,46.2091666,0.246667,,16.1083,0.0167,,False,False,False,bulk_1.0.0,0.0,6.19283441815015e+17,,,,t12_f5_c3,ZTF18abasodt
ztf,58345.335416700225,591335411815015022,2,591335411815,20.883484,1,591,1.2715156,16.127562,16.2759,0.027045129,0.0197,316.0003652,46.2090245,0.47333333,0.0,16.2794,0.0204,768120218.0,False,True,True,bulk_1.0.0,0.0,6.17304951815015e+17,13.432284,100.0,0.0022593224,t8_f5_c3,ZTF18abasodt
ztf,58349.32123839995,595321231815015011,2,595321231815,20.644772,1,595,1.2869221,15.903789,15.8852,0.022398653,0.014,316.0003031,46.2090373,0.48666668,0.0,15.8721,0.0144,768120218.0,False,True,True,bulk_1.0.0,0.0,6.17304951815015e+17,13.411721,100.0,0.0022562894,t8_f5_c3,ZTF18abasodt
