tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,oid
ztf,58274.40052080015,520400524715010004,1,520400524715,20.522266,-1,520,0.39423516,19.906067,18.386383,19.7441,0.1415182,0.012961737,0.034909114,0.1876,298.4002277,26.6016716,0.66,0.0,19.8435,0.2615,640120147.0,False,True,False,bulk_1.0.0,0.0,5.2640981471501e+17,,ZTF18aayeddn
ztf,58276.39143519988,522391434715010004,1,522391434715,20.669634,-1,522,0.043817353,20.191698,18.326134,19.8472,0.16408005,100.0,0.029432701,0.1826,298.4001765,26.6017617,0.63,0.0,19.9477,0.2538,640120147.0,False,True,False,bulk_1.0.0,0.0,5.2640981471501e+17,,ZTF18aayeddn
ztf,58277.37027780013,523370274715010040,1,523370274715,20.772156,-1,523,0.2122172,19.991459,18.366312,19.8977,0.12707281,100.0,0.028444229,0.1799,298.400176,26.6017152,0.63,0.0,20.0947,0.2724,640120147.0,False,True,False,bulk_1.0.0,0.0,5.2640981471501e+17,,ZTF18aayeddn
ztf,58278.413333300035,524413334715010009,1,524413334715,20.961159,-1,524,0.17985111,20.044312,18.354826,20.1722,0.11957252,100.0,0.025225358,0.2009,298.4002386,26.6017662,0.67333335,0.0,20.0928,0.2348,640120147.0,False,True,False,bulk_1.0.0,0.0,5.2640981471501e+17,,ZTF18aayeddn
ztf,58279.369953699876,525369954715010014,1,525369954715,20.556463,-1,525,0.055215403,20.045242,18.35463,20.0915,0.14592971,100.0,0.030753804,0.2307,298.4001769,26.6017908,0.7633333,0.0,20.266,0.3434,640120147.0,False,True,False,bulk_1.0.0,0.0,5.2640981471501e+17,,ZTF18aayeddn
ztf,58280.409814800136,526409814715010010,1,526409814715,20.924963,-1,526,0.37001732,20.23095,18.31924,20.4477,0.14201754,100.0,0.0244151,0.2613,298.4002931,26.601742,0.58666664,0.0,20.4031,0.3159,640120147.0,False,True,False,bulk_1.0.0,0.0,5.5137708471501504e+17,,ZTF18aayeddn
ztf,58281.39935189998,527399354715010011,1,527399354715,20.899813,-1,527,0.23914747,20.308191,18.306498,20.1695,0.15594898,100.0,0.02467773,0.2044,298.4002631,26.6017725,0.63666666,0.0,20.6822,0.4129,640120147.0,False,True,False,bulk_1.0.0,0.0,5.5137708471501504e+17,,ZTF18aayeddn
ztf,58283.420578700025,529420574715010010,1,529420574715,20.897356,-1,529,0.520281,20.344349,18.300884,20.3478,0.16136746,100.0,0.02457143,0.2382,298.4003344,26.6017192,0.5966667,0.0,20.6664,0.4021,640120147.0,False,True,False,bulk_1.0.0,0.0,5.5137708471501504e+17,,ZTF18aayeddn
ztf,58285.4373031999,531437304715010008,1,531437304715,21.0516,-1,531,0.401742,20.5726,18.269983,20.8092,0.180776,100.0,0.021681752,0.3293,298.4003034,26.6017443,0.456667,,20.6158,0.3454,,False,True,False,bulk_1.0.0,0.0,5.5137708471501504e+17,,ZTF18aayeddn
ztf,58286.420347199775,532420344715010013,1,532420344715,20.9834,-1,532,0.261924,20.451,18.285526,20.4656,0.166804,100.0,0.022699537,0.2484,298.4002533,26.6017369,0.466667,,20.981,0.5013,,False,True,False,bulk_1.0.0,0.0,5.5137708471501504e+17,,ZTF18aayeddn
ztf,58300.37655089982,546376554715015007,2,546376554715,19.668201,1,546,0.3009592,17.282797,14.584555,17.258,0.11110547,100.0,0.009256326,0.0453,298.4000767,26.601801,0.47666666,0.0,17.2226,0.0531,640120247.0,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,,ZTF18aayeddn
ztf,58304.31776619982,550317764715015021,2,550317764715,20.622643,1,550,0.6585618,17.176788,14.575317,17.3091,0.14574257,100.0,0.013273879,0.0296,298.4001976,26.6016178,0.42333335,0.0,17.1983,0.0302,640120247.0,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,,ZTF18aayeddn
ztf,58304.31776619982,550317764715015022,2,550317764715,20.622643,1,550,0.28725234,17.099792,14.568074,17.0455,0.038290706,100.0,0.0037188267,0.0248,298.4001415,26.6017253,0.43333334,0.0,17.0242,0.0268,640120247.0,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,,ZTF18aayeddn
ztf,58305.37708330015,551377084715015015,2,551377084715,20.03405,1,551,0.13865946,17.191929,14.576687,17.1426,0.111852854,100.0,0.0100588985,0.0313,298.4001296,26.6017933,0.62333333,0.0,17.1045,0.0349,640120247.0,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,,ZTF18aayeddn
ztf,58307.379247699864,553379244715015022,2,553379244715,20.840586,1,553,0.5766175,17.196032,14.577056,17.0905,0.16887508,100.0,0.015134747,0.0246,298.4001495,26.6016411,0.44,0.0,17.0849,0.0263,640120247.0,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,,ZTF18aayeddn
ztf,58312.41622690018,558416224715015049,2,558416224715,20.7959,1,558,0.454369,17.1859,14.576143,16.9104,0.240908,0.014354542,0.021774529,0.0215,298.4000811,26.6017023,0.36,,16.9165,0.0234,,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,t8_f5_c3,ZTF18aayeddn
ztf,58316.3367130002,562336714715015029,2,562336714715,20.771072,1,562,0.7068055,16.846289,14.54069,16.8653,0.16514812,0.011792112,0.01975305,0.0199,298.4000695,26.6016253,0.33,0.0,16.8297,0.0212,640120247.0,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,,ZTF18aayeddn
ztf,58316.3367130002,562336714715015041,2,562336714715,20.771072,1,562,0.3970693,16.79271,14.534141,16.7376,0.028925836,100.0,0.0036129204,0.0184,298.4001137,26.601703,0.39666668,0.0,16.731,0.0198,640120247.0,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,,ZTF18aayeddn
ztf,58316.379189800005,562379184715015046,1,562379184715,20.8234,1,562,0.695662,20.125,17.984234,20.2986,0.229828,0.022866271,0.031996038,0.245,298.4000432,26.60163,0.556667,,20.1971,0.2799,,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,t8_f5_c3,ZTF18aayeddn
ztf,58317.39422449982,563394224715015028,1,563394224715,20.3213,1,563,0.6538,20.1637,17.989538,20.8053,0.285298,0.031267162,0.038515385,0.5677,298.4000529,26.6016359,0.56,,20.7562,0.6882,,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,t8_f5_c3,ZTF18aayeddn
ztf,58317.403182900045,563403184715015024,2,563403184715,20.602674,1,563,0.48459038,16.599413,14.508031,16.5784,0.07120099,100.0,0.010373691,0.0174,298.4000372,26.6017357,0.62,0.0,16.5627,0.0187,640120247.0,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,,ZTF18aayeddn
ztf,58318.33537039999,564335374715015023,2,564335374715,20.7065,1,564,0.307773,16.4623,14.486944,16.6943,0.065092,100.0,0.010553232,0.0175,298.4002071,26.6017219,0.493333,,16.6846,0.019,,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,t8_f5_c3,ZTF18aayeddn
ztf,58318.40133100003,564401334715015046,1,564401334715,20.8792,1,564,0.657645,20.2047,17.994984,20.1078,0.221631,0.018098967,0.028956369,0.1989,298.3999926,26.6017121,0.526667,,19.9077,0.2079,,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,t8_f5_c3,ZTF18aayeddn
ztf,58319.38162040012,565381624715015032,1,565381624715,20.5779,1,565,0.568591,20.1981,17.99412,20.7839,0.264259,0.02635539,0.034708675,0.4156,298.4000124,26.6017196,0.58,,20.5305,0.4159,,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,t8_f5_c3,ZTF18aayeddn
ztf,58320.35891199997,566358914715015021,2,566358914715,21.00208,1,566,0.6544632,16.54172,14.499433,16.5552,0.17189214,0.021302942,0.026202403,0.0148,298.4000737,26.6016404,0.34333333,0.0,16.5327,0.0154,640120247.0,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,t8_f5_c3,ZTF18aayeddn
ztf,58321.40136570018,567401364715015020,1,567401364715,20.7004,1,567,0.383465,19.7301,17.919874,20.4426,0.271276,0.046660114,0.05120595,0.2995,298.400078,26.6017267,0.513333,,20.0981,0.2755,,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,t8_f5_c3,ZTF18aayeddn
ztf,58322.39008100005,568390084715015026,2,568390084715,20.524641,1,568,0.6714206,16.75195,14.528965,16.7193,0.074688055,100.0,0.009639565,0.0188,298.4000547,26.6016423,0.59,0.0,16.5929,0.019,640120247.0,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,t8_f5_c3,ZTF18aayeddn
ztf,58322.42729170015,568427294715015014,1,568427294715,20.46137,1,568,0.49618456,19.641905,17.902668,19.9896,0.19241466,0.032748092,0.03877424,0.227,298.4000383,26.6017349,0.57666665,0.0,19.8742,0.2582,640120147.0,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,t8_f5_c3,ZTF18aayeddn
ztf,58323.26928240014,569269284715015021,2,569269284715,20.136288,1,569,0.6856524,16.476473,14.489229,16.729,0.13014773,0.014393522,0.020870809,0.022,298.4001807,26.6016094,0.46333334,0.0,16.6895,0.0251,640120247.0,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,t8_f5_c3,ZTF18aayeddn
ztf,58323.26928240014,569269284715015025,2,569269284715,20.136288,1,569,0.34370148,16.491201,14.491578,16.4653,0.024491662,100.0,0.0038830135,0.0183,298.4001769,26.6017055,0.52666664,0.0,16.4562,0.0211,640120247.0,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,t8_f5_c3,ZTF18aayeddn
ztf,58323.40203699982,569402034715015041,1,569402034715,20.13344,1,569,0.53982234,19.703392,17.914782,19.7834,0.2014389,0.032615803,0.038788147,0.2816,298.4000332,26.601712,0.58666664,0.0,19.6315,0.3127,640120147.0,False,True,False,bulk_1.0.0,0.0,5.7023467471501504e+17,t8_f5_c3,ZTF18aayeddn
ztf,58324.23467590008,570234674715015024,2,570234674715,19.76384,1,570,0.84553814,16.647207,14.514865,16.7241,0.10716779,100.0,0.015035829,0.0271,298.400252,26.6015752,0.5566667,0.0,16.6706,0.0314,640120247.0,False,True,False,bulk_1.0.0,0.0,5.763737747150151e+17,t8_f5_c3,ZTF18aayeddn
ztf,58324.23467590008,570234674715015028,2,570234674715,19.76384,1,570,0.5439622,16.546455,14.500153,16.5083,0.029015388,100.0,0.004406638,0.023,298.4001612,26.6016488,0.57666665,0.0,16.488,0.0272,640120247.0,False,True,False,bulk_1.0.0,0.0,5.763737747150151e+17,t8_f5_c3,ZTF18aayeddn
ztf,58324.42031250009,570420314715015016,1,570420314715,19.6307,1,570,0.609956,19.7167,17.917332,19.5394,0.333295,0.05995967,0.063544996,0.3427,298.4000081,26.6017148,0.376667,,19.5746,0.4534,,False,True,False,bulk_1.0.0,0.0,5.763737747150151e+17,t8_f5_c3,ZTF18aayeddn
ztf,58325.28708329983,571287084715015036,2,571287084715,19.791624,1,571,0.698363,16.56716,14.503272,16.7962,0.08685576,100.0,0.012979069,0.0297,298.4001501,26.601605,0.51666665,0.0,16.7573,0.035,640120247.0,False,True,False,bulk_1.0.0,0.0,5.763737747150151e+17,t8_f5_c3,ZTF18aayeddn
ztf,58325.28708329983,571287084715015037,2,571287084715,19.791624,1,571,0.4936963,16.527344,14.497229,16.5183,0.028746163,100.0,0.0044313273,0.0238,298.4001264,26.6016674,0.62,0.0,16.4906,0.028,640120247.0,False,True,False,bulk_1.0.0,0.0,5.763737747150151e+17,t8_f5_c3,ZTF18aayeddn
ztf,58326.337534700055,572337534715015033,2,572337534715,19.717556,1,572,0.76288074,16.680267,14.5194435,16.5168,0.067270845,100.0,0.009193845,0.025,298.4001044,26.6015957,0.52666664,0.0,16.4516,0.0287,640120247.0,False,True,False,bulk_1.0.0,0.0,5.763737747150151e+17,t8_f5_c3,ZTF18aayeddn
ztf,58329.338680599816,575338684715015030,2,575338684715,20.052938,1,575,0.717596,16.51679,14.495595,16.5477,0.07339068,100.0,0.011406772,0.0212,298.4000765,26.6016182,0.46666667,0.0,16.5087,0.0241,640120247.0,False,True,False,bulk_1.0.0,0.0,5.763737747150151e+17,t8_f5_c3,ZTF18aayeddn
ztf,58330.373773099855,576373774715015083,2,576373774715,20.217693,1,576,0.6702504,16.685343,14.520135,16.6124,0.14261195,0.011620328,0.019412119,0.0204,298.4000265,26.6016594,0.36666667,0.0,16.5852,0.0231,640120247.0,False,True,False,bulk_1.0.0,0.0,5.84332194715015e+17,t8_f5_c3,ZTF18aayeddn
ztf,58331.36697919993,577366974715015639,2,577366974715,19.5369,1,577,0.776854,16.82,14.537512,16.6204,0.05548,100.0,0.0067786206,0.0322,298.3999748,26.6016718,0.463333,,16.6229,0.0393,,False,True,False,bulk_1.0.0,0.0,5.84332194715015e+17,t8_f5_c3,ZTF18aayeddn
ztf,58332.31821760023,578318214715015036,2,578318214715,20.555927,1,578,0.6138651,16.606413,14.509048,16.7656,0.19218266,0.023205802,0.027846353,0.02,298.4000682,26.6016581,0.37666667,0.0,16.7624,0.0222,640120247.0,False,True,False,bulk_1.0.0,0.0,5.84332194715015e+17,t8_f5_c3,ZTF18aayeddn
ztf,58333.31837960007,579318374715015026,2,579318374715,20.6654,1,579,0.538457,16.6403,14.513893,16.7854,0.221808,0.027204214,0.031290624,0.0199,298.4001479,26.6016513,0.353333,,16.7824,0.0218,,False,True,False,bulk_1.0.0,0.0,5.84332194715015e+17,t8_f5_c3,ZTF18aayeddn
ztf,58334.351689800154,580351684715015079,2,580351684715,20.7708,1,580,0.310945,17.186,14.576153,17.025,0.264112,0.017369108,0.023869807,0.0232,298.4001318,26.6017202,0.353333,,17.0127,0.025,,False,True,False,bulk_1.0.0,0.0,5.84332194715015e+17,t8_f5_c3,ZTF18aayeddn
ztf,58336.339780100156,582339784715015033,2,582339784715,20.539822,1,582,0.27214545,16.843683,14.540378,17.1181,0.19500738,0.017185716,0.02337378,0.0262,298.4001213,26.6017389,0.35333332,0.0,17.0907,0.0285,640120247.0,False,True,False,bulk_1.0.0,0.0,5.84332194715015e+17,t8_f5_c3,ZTF18aayeddn
ztf,58338.33219909994,584332194715015029,2,584332194715,20.721603,1,584,0.45777485,17.04639,14.562771,17.1852,0.10189082,100.0,0.010343968,0.0268,298.4000369,26.6017556,0.46666667,0.0,17.174,0.0291,640120247.0,False,True,False,bulk_1.0.0,0.0,5.88326184715015e+17,t8_f5_c3,ZTF18aayeddn
ztf,58340.299652799964,586299654715015017,2,586299654715,20.399368,1,586,0.40641463,16.892988,14.546171,17.2057,0.17321704,0.012007498,0.019946365,0.0326,298.4001781,26.6016873,0.33666667,0.0,17.2245,0.037,640120247.0,False,True,False,bulk_1.0.0,0.0,5.88326184715015e+17,t8_f5_c3,ZTF18aayeddn
