tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58292.3123031999,538312305015015033,2,538312305015,20.1882,1,538,0.389319,19.7813,18.325642,19.4755,0.181234,0.036502354,0.04742165,0.2157,276.1096581,-7.1556378,0.303333,19.6331,0.3189,False,True,False,bulk_1.0.0,0.0,5.5335784501501504e+17,,,,ZTF18abfivdj
ztf,58293.29337960016,539293375015015035,2,539293375015,20.0741,1,539,0.220929,19.9295,18.362509,19.9241,0.238037,0.04668272,0.056214433,0.3704,276.1096767,-7.1555934,0.48,20.4361,0.7603,False,True,False,bulk_1.0.0,0.0,5.5335784501501504e+17,,,,ZTF18abfivdj
ztf,58304.35638889996,550356385015015018,2,550356385015,20.4598,1,550,0.22305,19.5945,18.273577,19.6823,0.163053,0.038735483,0.04830136,0.2165,276.1097004,-7.1555904,0.316667,19.895,0.3359,False,True,False,bulk_1.0.0,0.0,5.5335784501501504e+17,,,,ZTF18abfivdj
ztf,58307.357847199775,553357845015015009,2,553357845015,20.560005,1,553,0.40925124,19.388376,18.208336,19.2274,0.17089528,0.050832137,0.057638615,0.1241,276.109606,-7.1556217,0.39,19.4284,0.1894,False,True,False,bulk_1.0.0,0.0,5.82228905015015e+17,0.0,383120250.0,,ZTF18abfivdj
ztf,58321.27457180014,567274575015015092,2,567274575015,19.895,1,567,0.481092,19.4499,18.228699,18.8432,0.223353,0.067036696,0.072528906,0.1526,276.1097288,-7.1556536,0.266667,18.8908,0.204,False,True,False,bulk_1.0.0,0.0,5.94197095015015e+17,,,t8_f5_c3,ZTF18abfivdj
ztf,58334.340138900094,580340135015015010,2,580340135015,19.808846,1,580,0.049632292,18.823343,17.983337,18.6659,0.14603454,0.06364468,0.06736795,0.1336,276.1096764,-7.1555431,0.38,18.6403,0.1668,False,True,False,bulk_1.0.0,0.0,5.94197095015015e+17,0.0,383120250.0,t8_f5_c3,ZTF18abfivdj
ztf,58336.22890050011,582228905015015014,2,582228905015,20.304619,1,582,0.084215835,18.770973,17.958864,18.7985,0.1030535,0.04373726,0.04877746,0.0989,276.1096953,-7.1555493,0.47666666,18.7458,0.1199,False,True,False,bulk_1.0.0,0.0,5.94197095015015e+17,0.0,383120250.0,t8_f5_c3,ZTF18abfivdj
ztf,58338.19081019983,584190815015015012,2,584190815015,20.6162,1,584,0.088425,18.7605,17.953894,18.5676,0.109549,0.047476027,0.052115418,0.0651,276.1097033,-7.1555388,0.36,18.4826,0.0759,False,True,False,bulk_1.0.0,0.0,5.94197095015015e+17,,,t12_f5_c3,ZTF18abfivdj
ztf,58345.3225579001,591322555015015024,2,591322555015,19.8986,1,591,0.125465,18.619,17.884275,18.4327,0.11091,0.052646283,0.05637431,0.0916,276.1096419,-7.1555344,0.296667,18.443,0.1178,False,True,False,bulk_1.0.0,0.0,5.94197095015015e+17,,,t12_f5_c3,ZTF18abfivdj
ztf,58348.19709490007,594197095015015092,2,594197095015,19.866514,1,594,0.12975301,18.44134,17.790348,18.3254,0.097559996,0.05027198,0.053564258,0.0904,276.1096575,-7.1555607,0.36333334,18.4136,0.1249,True,True,False,bulk_1.0.0,0.0,0.0,0.0,383120250.0,t8_f5_c3,ZTF18abfivdj
ztf,58634.34861110011,880348615015015024,2,880348615015,20.79275,1,880,0.3130822,19.594831,18.273674,19.382,0.1656016,0.03965796,0.04904578,0.1274,276.1096159,-7.1555959,0.33,19.9746,0.2774,False,True,False,bulk_1.0.0,0.0,8.81377655015015e+17,0.0,383120250.0,t17_f5_c3,ZTF18abfivdj
ztf,58635.37765049981,881377655015015074,2,881377655015,20.90906,1,881,0.12126509,19.612692,18.278933,19.8472,0.19602698,0.04952182,0.05738686,0.1769,276.1096705,-7.1555628,0.27285713,19.9023,0.2363,False,True,False,bulk_1.0.0,0.0,8.86275765015015e+17,0.0,383120250.0,t17_f5_c3,ZTF18abfivdj
ztf,58636.399108800106,882399105015015021,2,882399105015,20.467768,1,882,0.18021831,19.459324,18.231749,19.3422,0.18026713,0.05114519,0.05819514,0.1461,276.1097038,-7.1555729,0.45,19.8692,0.3004,False,True,False,bulk_1.0.0,0.0,8.86275765015015e+17,0.0,383120250.0,t17_f5_c3,ZTF18abfivdj
ztf,58638.29255789984,884292555015015016,2,884292555015,20.2612,1,884,0.268434,19.4319,18.22282,19.1171,0.18702,0.05489276,0.061412413,0.1377,276.1097194,-7.1555917,0.202857,19.1623,0.1827,False,True,False,bulk_1.0.0,0.0,9.13298585015015e+17,,,t17_f5_c3,ZTF18abfivdj
ztf,58639.314143499825,885314145015015012,2,885314145015,20.214998,1,885,0.37922794,19.44921,18.228474,19.2914,0.13236313,0.032906383,0.043000434,0.1617,276.1097538,-7.1556063,0.46571428,19.1051,0.1737,False,True,False,bulk_1.0.0,0.0,9.13298585015015e+17,0.0,383120250.0,t17_f5_c3,ZTF18abfivdj
ztf,58640.27576390002,886275765015015021,2,886275765015,20.417543,1,886,0.30821404,19.295698,18.176186,19.0872,0.15791367,0.04975328,0.056313742,0.1244,276.1097364,-7.1555922,0.44285715,19.1431,0.1662,False,True,False,bulk_1.0.0,0.0,9.13298585015015e+17,0.0,383120250.0,t17_f5_c3,ZTF18abfivdj
ztf,58641.39836810017,887398365015015021,2,887398365015,20.6648,1,887,0.134232,19.2714,18.167458,19.3748,0.31301,0.11017003,0.11323509,0.1303,276.1097113,-7.1555487,0.24,19.3084,0.1555,False,True,False,bulk_1.0.0,0.0,9.13298585015015e+17,,,t17_f5_c3,ZTF18abfivdj
ztf,58642.27499999991,888275005015015015,2,888275005015,20.4395,1,888,0.179317,19.324,18.186193,19.0203,0.312179,0.10617962,0.10946647,0.1139,276.1096895,-7.1555803,0.162857,19.1319,0.1604,False,True,False,bulk_1.0.0,0.0,9.13298585015015e+17,,,t17_f5_c3,ZTF18abfivdj
ztf,58643.275231500156,889275235015015016,2,889275235015,20.20307,1,889,0.21061495,19.168135,18.128956,19.3255,0.13520543,0.045361537,0.051918585,0.1856,276.1097193,-7.1555712,0.7171429,19.527,0.285,False,True,False,bulk_1.0.0,0.0,9.13298585015015e+17,0.0,383120250.0,t17_f5_c3,ZTF18abfivdj
ztf,58644.29351849994,890293515015015019,2,890293515015,20.0935,1,890,0.268776,19.1322,18.115017,19.0723,0.135944,0.04707488,0.053270478,0.1555,276.1097535,-7.1555308,0.214286,19.328,0.251,False,True,False,bulk_1.0.0,0.0,9.13298585015015e+17,,,t17_f5_c3,ZTF18abfivdj
ztf,58649.27464119997,895274645015015009,2,895274645015,19.245,1,895,0.248088,18.9642,18.046055,18.7371,0.183977,0.07543199,0.078977965,0.2655,276.1097459,-7.1555467,0.251429,18.6614,0.3177,False,True,False,bulk_1.0.0,0.0,9.23252315015015e+17,,,t17_f5_c3,ZTF18abfivdj
ztf,58650.31418980006,896314185015015008,2,896314185015,19.257502,1,896,0.07780477,19.135826,18.116436,19.0185,0.20089503,0.07448945,0.07856211,0.3509,276.1096566,-7.155539,0.38428572,19.0683,0.4719,False,True,False,bulk_1.0.0,0.0,9.03376305015015e+17,0.0,383120250.0,t17_f5_c3,ZTF18abfivdj
ztf,58654.34547450021,900345475015015015,2,900345475015,19.4615,1,900,0.123786,18.8361,17.989204,18.7074,0.141784,0.061082233,0.06499334,0.1964,276.1097113,-7.1555399,0.215714,18.4567,0.1998,False,True,False,bulk_1.0.0,0.0,9.27272045015015e+17,,,t17_f5_c3,ZTF18abfivdj
ztf,58657.376307900064,903376305015015010,2,903376305015,19.783434,1,903,0.25279027,18.761763,17.954494,18.6977,0.11871856,0.052185044,0.05644319,0.1342,276.1097187,-7.1555893,0.43857142,18.6574,0.1654,False,True,False,bulk_1.0.0,0.0,9.23252315015015e+17,0.9793186,383120250.0,t17_f5_c3,ZTF18abfivdj
ztf,58660.31763890013,906317635015015011,2,906317635015,20.615,1,906,0.181092,18.9069,18.021086,19.0304,0.102392,0.03908553,0.045283552,0.0998,276.1096801,-7.1555823,0.152857,19.0708,0.1311,False,True,False,bulk_1.0.0,0.0,9.23252315015015e+17,,,t17_f5_c3,ZTF18abfivdj
ztf,58667.29858799977,913298585015015036,2,913298585015,20.37467,1,913,0.2662745,18.780828,17.963518,18.6311,0.08356813,0.032853317,0.03936556,0.0832,276.1097212,-7.1555909,0.67714286,18.7115,0.1135,False,True,False,bulk_1.0.0,0.0,9.23252315015015e+17,0.9840237,383120250.0,t17_f5_c3,ZTF18abfivdj
ztf,58668.31681710016,914316815015015014,2,914316815015,20.595194,1,914,0.25344446,18.791893,17.968716,18.8802,0.08246291,0.031904206,0.038635608,0.0892,276.1096677,-7.1556034,0.48142856,18.9388,0.1193,False,True,False,bulk_1.0.0,0.0,9.23252315015015e+17,0.8458886,383120250.0,t17_f5_c3,ZTF18abfivdj
ztf,58673.2288079001,919228805015015026,2,919228805015,20.4394,1,919,0.203359,18.7504,17.949078,18.6883,0.15824,0.07255612,0.07564624,0.0885,276.1097016,-7.1555817,0.245714,18.898,0.1362,False,True,False,bulk_1.0.0,0.0,9.23252315015015e+17,,,t17_f5_c3,ZTF18abfivdj
ztf,58676.27340279985,922273405015015011,2,922273405015,19.697,1,922,0.179729,18.6385,17.894144,18.7596,0.178641,0.08766967,0.089999214,0.1654,276.10969,-7.1555802,0.218571,18.6359,0.1891,False,True,False,bulk_1.0.0,0.0,9.23252315015015e+17,,,t17_f5_c3,ZTF18abfivdj
ztf,58677.25231479993,923252315015015005,2,923252315015,19.761919,1,923,0.04256147,18.655474,17.902662,18.5099,0.11095388,0.05153559,0.055464856,0.1397,276.1096674,-7.1555244,0.4857143,18.5162,0.1798,False,True,False,bulk_1.0.0,0.0,9.36358075015015e+17,0.74688303,383120250.0,t17_f5_c3,ZTF18abfivdj
ztf,58681.27204860002,927272045015015012,2,927272045015,19.337013,1,927,0.22953105,18.319695,17.72188,18.1325,0.11657861,0.06493892,0.06721914,0.1413,276.1096836,-7.1555931,0.50285715,18.1776,0.1887,False,True,False,bulk_1.0.0,0.0,9.36358075015015e+17,0.7636118,383120250.0,t17_f5_c3,ZTF18abfivdj
ztf,58690.358078700025,936358075015015024,2,936358075015,20.248966,1,936,0.3182963,18.208138,17.656164,18.1014,0.07366189,0.041181915,0.04430511,0.0627,276.109622,-7.1556021,0.51857144,18.2787,0.0934,False,True,False,bulk_1.0.0,0.0,9.39209615015015e+17,0.76382375,383120250.0,t17_f5_c3,ZTF18abfivdj
