tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59796.479409699794,2042479405615015003,2,2042479405615,20.327005,1,2042,3.6262128,19.01179,18.8548,0.096840695,0.1076,91.9363342,58.3100612,0.93142855,t17_f5_c3,0.9992205,18.8247,0.133,781120256,True,False,False,dev,0.0,ZTF22aayvcwn
ztf,59796.481886600144,2042481885615015007,2,2042481885615,20.356817,1,2042,3.5722723,19.008171,18.9654,0.084559895,0.1168,91.9363655,58.3100835,0.9442857,t17_f5_c3,0.99961257,19.0859,0.1658,781120256,True,False,False,dev,0.0,ZTF22aayvcwn
ztf,59796.48436339991,2042484365615015009,2,2042484365615,20.295689,1,2042,3.418531,18.998526,19.1489,0.10307995,0.1416,91.9364475,58.3100783,0.93285716,t17_f5_c3,0.9995358,19.139,0.1786,781120256,True,False,False,dev,0.0,ZTF22aayvcwn
ztf,59796.486840299796,2042486845615015009,2,2042486845615,20.340427,1,2042,3.6102738,19.029585,18.876,0.08722653,0.1092,91.9363472,58.3100904,0.9242857,t17_f5_c3,0.99999815,18.8866,0.1401,781120256,True,False,False,dev,0.0,ZTF22aayvcwn
ztf,59796.48932870012,2042489325615015012,2,2042489325615,20.145792,1,2042,3.4751616,19.073187,19.1892,0.12289125,0.1656,91.9364164,58.3100769,0.9085714,t17_f5_c3,0.9999533,19.3641,0.2479,781120256,True,False,False,dev,0.0,ZTF22aayvcwn
ztf,59797.47964120004,2043479645615015004,2,2043479645615,20.348564,1,2043,3.5817385,19.057173,18.9415,0.0839914,0.1166,91.9363549,58.3100655,0.9357143,t17_f5_c3,0.99998224,18.8328,0.1344,781120256,True,False,False,dev,0.0,ZTF22aayvcwn
ztf,59797.48209490022,2043482095615015001,2,2043482095615,20.310415,1,2043,3.6159265,18.997435,18.9507,0.10241909,0.1183,91.9363372,58.3100675,0.93142855,t17_f5_c3,0.99999833,18.9087,0.1451,781120256,True,False,False,dev,0.0,ZTF22aayvcwn
ztf,59797.484548599925,2043484545615015009,2,2043484545615,20.33829,1,2043,3.6096637,19.076235,19.1162,0.099116,0.1361,91.936349,58.3101025,0.93142855,t17_f5_c3,0.99973184,19.0809,0.1678,781120256,True,False,False,dev,0.0,ZTF22aayvcwn
ztf,59797.4870023001,2043487005615015007,2,2043487005615,20.28998,1,2043,3.6252205,19.065332,19.4772,0.11495899,0.1942,91.9363393,58.3100962,0.86714286,t17_f5_c3,0.99995446,19.458,0.2435,781120256,True,False,False,dev,0.0,ZTF22aayvcwn
ztf,59797.489467599895,2043489465615015003,2,2043489465615,20.24938,1,2043,3.548541,19.031887,18.8955,0.09444245,0.1181,91.9363834,58.3100951,0.9357143,t17_f5_c3,0.99999994,19.0637,0.1757,781120256,True,False,False,dev,0.0,ZTF22aayvcwn
ztf,59798.47991900006,2044479915615015004,2,2044479915615,19.762493,1,2044,3.5868306,19.062944,19.2614,0.13019189,0.2288,91.9363601,58.3100903,0.9357143,t17_f5_c3,0.9999937,19.2734,0.2963,781120256,True,False,False,dev,0.0,ZTF22aayvcwn
ztf,59798.48238429986,2044482385615015005,2,2044482385615,19.777918,1,2044,3.606931,19.086206,19.1881,0.104966976,0.2169,91.9363391,58.310058,0.9,t17_f5_c3,0.9998598,19.1253,0.2621,781120256,True,False,False,dev,0.0,ZTF22aayvcwn
ztf,59798.48486110009,2044484865615015006,2,2044484865615,19.805716,1,2044,3.6059415,19.081272,19.0854,0.11160972,0.1981,91.9363414,58.3100637,0.9142857,t17_f5_c3,0.9999999,19.1494,0.2689,781120256,True,False,False,dev,0.0,ZTF22aayvcwn
ztf,59798.48982639983,2044489825615015001,2,2044489825615,19.635569,1,2044,3.6579294,19.070318,18.7654,0.1397984,0.1608,91.9363171,58.3100772,0.8385714,t17_f5_c3,0.9979951,18.6404,0.1834,781120256,True,False,False,dev,0.0,ZTF22aayvcwn
