tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,58354.250717599876,600250710715015040,2,600250710715,19.463999,1,600,1.7953576,17.26738,17.3377,0.04420675,0.0619,288.7440606,-13.2674833,0.70666665,t8_f5_c3,0.0,17.2042,0.0701,385120207.0,True,False,False,bulk_1.0.0,0.0,0.0,ZTF18abpmvdi
ztf,58617.43866899982,863438660715015040,1,863438660715,20.771782,1,863,1.7664367,17.586124,17.6188,0.047994297,0.0237,288.7440396,-13.2674526,0.6942857,t15_f5_c3,0.0,17.5834,0.0282,385120107.0,True,False,False,bulk_1.0.0,0.0,0.0,ZTF18abpmvdi
ztf,58760.12738429988,1006127380715015010,1,1006127380715,19.173397,1,1006,1.8227293,17.605143,17.6587,0.07208022,0.0441,288.7440577,-13.2674508,0.53,t17_f5_c3,0.98405486,17.6681,0.0569,385120107.0,True,False,False,bulk_1.0.0,0.0,0.0,ZTF18abpmvdi
ztf,59043.27255789982,1289272550715015025,2,1289272550715,20.485262,1,1289,1.7772164,16.791225,16.7831,0.027483013,0.0156,288.7440473,-13.2674629,0.8842857,t17_f5_c3,0.9999999,16.6707,0.0174,385120207.0,False,False,False,bulk_1.0.0,0.0,1.295355740715015e+18,ZTF18abpmvdi
ztf,59043.35267359996,1289352670715015036,1,1289352670715,20.152933,1,1289,1.8188062,16.758186,16.791,0.03552717,0.0172,288.7440538,-13.2674538,0.9057143,t17_f5_c3,1.0,16.7785,0.021,385120107.0,False,False,False,bulk_1.0.0,0.0,1.295355740715015e+18,ZTF18abpmvdi
ztf,59046.336909700185,1292336900715015033,1,1292336900715,20.50388,1,1292,1.8432522,16.911098,16.9305,0.038455237,0.0155,288.7440641,-13.2674597,0.91,t17_f5_c3,1.0,16.8913,0.0183,385120107.0,False,False,False,bulk_1.0.0,0.0,1.295355740715015e+18,ZTF18abpmvdi
ztf,59046.377222199924,1292377220715015036,2,1292377220715,20.461313,1,1292,1.8117726,16.928774,16.9365,0.034178928,0.0177,288.7440541,-13.2674578,0.9357143,t17_f5_c3,1.0,16.8676,0.0207,385120207.0,False,False,False,bulk_1.0.0,0.0,1.295355740715015e+18,ZTF18abpmvdi
ztf,59049.31446760008,1295314460715015049,1,1295314460715,20.34928,1,1295,1.7140182,16.913029,16.9313,0.03765083,0.0169,288.7440328,-13.2674782,0.9042857,t17_f5_c3,0.9999999,16.8843,0.02,385120107.0,False,False,False,bulk_1.0.0,0.0,1.295355740715015e+18,ZTF18abpmvdi
ztf,59049.35574069992,1295355740715015033,2,1295355740715,20.438332,1,1295,1.7919575,16.830765,16.8763,0.043600254,0.017,288.7440532,-13.2674782,0.8842857,t17_f5_c3,0.9999999,16.7878,0.0195,385120207.0,False,False,False,bulk_1.0.0,0.0,1.2982925507150152e+18,ZTF18abpmvdi
ztf,59052.29255789984,1298292550715015059,1,1298292550715,20.956203,1,1298,1.7842913,17.07325,17.0813,0.031660616,0.0138,288.7440448,-13.2674569,0.9257143,t17_f5_c3,0.999998,17.0559,0.016,385120107.0,False,False,False,bulk_1.0.0,0.0,1.301315270715015e+18,ZTF18abpmvdi
ztf,59055.29543979978,1301295430715015036,1,1301295430715,20.521193,1,1301,1.7740197,17.548624,17.5786,0.03595454,0.0262,288.7440492,-13.267469,0.92285717,t17_f5_c3,1.0,17.5109,0.0308,385120107.0,False,False,False,bulk_1.0.0,0.0,1.301315270715015e+18,ZTF18abpmvdi
ztf,59055.315277799964,1301315270715015036,2,1301315270715,20.469858,1,1301,1.7780098,17.549683,17.6192,0.048624776,0.0311,288.7440475,-13.2674655,0.91,t17_f5_c3,0.99999976,17.517,0.0359,385120207.0,True,False,False,bulk_1.0.0,0.0,0.0,ZTF18abpmvdi
ztf,59468.16974540008,1714169740715015028,1,1714169740715,20.578787,1,1714,1.7988968,17.202663,17.2268,0.03866984,0.0199,288.7440523,-13.2674522,0.93142855,t17_f5_c3,1.0,17.1763,0.0234,385120107.0,True,False,False,correction_1.0.6,0.0,,ZTF18abpmvdi
ztf,59470.148333299905,1716148330715015031,2,1716148330715,20.371452,1,1716,1.7983972,18.533415,18.4951,0.077250555,0.0753,288.7440587,-13.2674718,0.9057143,t17_f5_c3,0.9999511,18.0076,0.0619,385120207.0,True,False,False,correction_1.0.6,0.0,,ZTF18abpmvdi
ztf,59470.22806710005,1716228060715015025,1,1716228060715,20.39334,1,1716,1.8315403,18.526411,18.5909,0.07537858,0.0749,288.7440563,-13.2674528,0.93285716,t17_f5_c3,0.9999999,18.3936,0.0797,385120107.0,True,False,False,correction_1.0.6,0.0,,ZTF18abpmvdi
ztf,59670.464583300054,1916464580715015068,2,1916464580715,20.273155,1,1916,1.7342354,16.960733,16.9679,0.038287003,0.0211,288.7440282,-13.2674507,0.89857143,t17_f5_c3,0.9999988,16.8605,0.024,385120207.0,True,False,False,correction_1.0.6,0.0,,ZTF18abpmvdi
ztf,59674.47401619982,1920474010715015032,2,1920474010715,19.609055,1,1920,1.6933444,17.238106,17.2105,0.051130164,0.0363,288.7440303,-13.2674868,0.81285715,t17_f5_c3,0.9999918,17.0196,0.0389,385120207.0,True,False,False,correction_1.0.6,0.0,,ZTF18abpmvdi
ztf,59676.478090300225,1922478090715015018,1,1922478090715,19.360714,1,1922,1.7980107,17.517334,17.4912,0.07659102,0.0382,288.7440709,-13.2675212,0.50142854,t17_f5_c3,0.7485385,17.3371,0.0423,385120107.0,True,False,False,correction_1.0.6,0.0,,ZTF18abpmvdi
ztf,59678.494606500026,1924494600715015038,1,1924494600715,19.89487,1,1924,1.7177267,18.42686,18.4127,0.07926996,0.0946,288.744029,-13.2674626,0.92,t17_f5_c3,0.99999976,18.3041,0.1094,385120107.0,True,False,False,correction_1.0.6,0.0,,ZTF18abpmvdi
ztf,59740.39759259997,1986397590715015026,1,1986397590715,19.99364,1,1986,1.7913429,17.668545,17.6722,0.05423026,0.0419,288.7440504,-13.2674611,0.93142855,t17_f5_c3,0.9999999,17.5816,0.049,385120107.0,True,False,False,1.1.2,0.0,,ZTF18abpmvdi
ztf,59742.38787040021,1988387870715015028,2,1988387870715,19.5239,1,1988,1.6033,19.4543,19.2752,0.222076,0.2914,288.7440094,-13.2674951,0.465714,t17_f5_c3,,18.4692,0.1789,,False,False,False,1.1.2,0.0,1.988420520715015e+18,ZTF18abpmvdi
ztf,59742.420520800166,1988420520715015015,1,1988420520715,19.521032,1,1988,1.562129,19.420616,19.1329,0.16259518,0.2363,288.7439337,-13.2673804,0.54142857,t17_f5_c3,0.9996071,18.6541,0.1955,385120107.0,True,False,False,1.1.2,0.0,,ZTF18abpmvdi
ztf,60036.461967600044,2282461960715015026,2,2282461960715,19.519081,1,2282,1.7483128,17.309086,17.3008,0.049345847,0.0491,288.7440364,-13.2674543,0.92,t17_f5_c3,1.0,17.1603,0.0552,385120207.0,True,False,False,1.1.6,0.0,,ZTF18abpmvdi
ztf,60191.16923609981,2437169230715015042,2,2437169230715,20.510822,1,2437,1.7471392,16.763033,16.7693,0.03535781,0.015,288.7440459,-13.2674818,0.89857143,t17_f5_c3,0.9999998,16.6798,0.0171,385120207.0,True,False,False,1.2.0,0.0,,ZTF18abpmvdi
ztf,60191.189641200006,2437189640715015027,1,2437189640715,20.224497,1,2437,1.7928362,16.766525,16.7775,0.044034,0.0158,288.744051,-13.2674614,0.88857144,t17_f5_c3,0.9999998,16.7515,0.0191,385120107.0,True,False,False,1.2.0,0.0,,ZTF18abpmvdi
ztf,60193.29774310021,2439297740715015041,2,2439297740715,19.795408,1,2439,1.7671442,16.932228,16.8837,0.034102984,0.0266,288.7440455,-13.2674699,0.86142856,t17_f5_c3,0.99999976,16.679,0.0281,385120207.0,True,False,False,1.2.0,0.0,,ZTF18abpmvdi
ztf,60195.168750000186,2441168740715015059,1,2441168740715,20.44302,1,2441,1.765067,16.618067,16.6132,0.02927871,0.0131,288.7440412,-13.2674573,0.9,t17_f5_c3,0.99999946,16.5666,0.0152,385120107.0,True,False,False,1.2.1,0.0,,ZTF18abpmvdi
ztf,60195.21112270001,2441211120715015038,2,2441211120715,20.42802,1,2441,1.751945,16.863724,16.8176,0.040155817,0.017,288.7440442,-13.2674684,0.8685714,t17_f5_c3,0.9999993,16.6586,0.0183,385120207.0,True,False,False,1.2.1,0.0,,ZTF18abpmvdi
ztf,60195.21112270001,2441211120715025038,2,2441211120715,20.428,1,2441,1.75195,16.8637,16.8176,0.040156,0.017,288.7440442,-13.2674684,0.868571,t17_f5_c3,,16.6586,0.0183,,False,False,False,1.2.1,0.0,2.444187670715015e+18,ZTF18abpmvdi
ztf,60198.187673599925,2444187670715015026,2,2444187670715,20.41595,1,2444,1.7722911,17.10646,17.1012,0.039131403,0.0219,288.7440416,-13.2674521,0.9071429,t17_f5_c3,0.9999982,16.942,0.0237,385120207.0,True,False,False,1.2.1,0.0,,ZTF18abpmvdi
ztf,60198.211678199936,2444211670715015035,1,2444211670715,20.339914,1,2444,1.7987547,17.002716,16.9926,0.0349982,0.0191,288.7440554,-13.2674638,0.9142857,t17_f5_c3,0.9999964,16.9281,0.0223,385120107.0,True,False,False,1.2.1,0.0,,ZTF18abpmvdi
ztf,60201.15067130001,2447150670715015053,2,2447150670715,20.597868,1,2447,1.7737505,17.41708,17.3589,0.049376637,0.0235,288.7440464,-13.2674631,0.87285715,t17_f5_c3,0.99982303,17.1945,0.0254,385120207.0,True,False,False,1.2.1,0.0,,ZTF18abpmvdi
ztf,60201.15067130001,2447150670715025053,2,2447150670715,20.5979,1,2447,1.77375,17.4171,17.3589,0.049377,0.0235,288.7440464,-13.2674631,0.872857,t17_f5_c3,,17.1945,0.0254,,False,False,False,1.2.1,0.0,2.449171140715015e+18,ZTF18abpmvdi
ztf,60201.191388899926,2447191380715015039,1,2447191380715,20.09054,1,2447,1.7842404,17.47081,17.4531,0.04145927,0.0313,288.7440494,-13.267457,0.9014286,t17_f5_c3,0.99999994,17.3785,0.037,385120107.0,True,False,False,1.2.1,0.0,,ZTF18abpmvdi
ztf,60203.171145800035,2449171140715015038,1,2449171140715,20.477888,1,2449,1.8199087,17.878712,17.9278,0.045484245,0.0351,288.7440536,-13.2674402,0.9128571,t17_f5_c3,0.9999995,17.8275,0.0403,385120107.0,True,False,False,1.2.1,0.0,,ZTF18abpmvdi
ztf,60516.290648099966,2762290640715015030,1,2762290640715,19.582499,1,2762,1.8264381,17.091469,17.0782,0.052623384,0.0406,288.7440519,-13.2674405,0.91714287,t17_f5_c3,0.99999386,17.0108,0.0485,385120107.0,True,False,False,24.5.1,0.0,,ZTF18abpmvdi
ztf,60516.373773099855,2762373770715015019,2,2762373770715,19.485645,1,2762,1.7534446,17.139528,17.0823,0.04142764,0.0455,288.7440434,-13.2674694,0.92285717,t17_f5_c3,0.9999999,16.8598,0.0474,385120207.0,True,False,False,24.5.1,0.0,,ZTF18abpmvdi
ztf,60519.23122690013,2765231220715015043,1,2765231220715,20.203264,1,2765,1.8376665,19.30958,19.3013,0.13761097,0.1483,288.7440786,-13.2675012,0.7114286,t17_f5_c3,0.9371423,18.9037,0.1326,385120107.0,True,False,False,24.5.1,0.0,,ZTF18abpmvdi
ztf,60519.33547449997,2765335470715015024,2,2765335470715,19.982662,1,2765,1.5389966,19.457327,19.2148,0.13075949,0.1838,288.7439776,-13.2674758,0.5342857,t17_f5_c3,0.87743604,18.6128,0.1366,385120207.0,True,False,False,24.5.1,0.0,,ZTF18abpmvdi
ztf,60927.14950230019,3173149500715015031,1,3173149500715,19.73982,1,3173,1.8545698,19.35604,19.0915,0.18974449,0.2002,288.7440482,-13.2674092,0.5057143,t17_f5_c3,0.99899626,18.5012,0.1498,385120107.0,True,False,False,27.5.6,0.0,,ZTF18abpmvdi
ztf,60927.209907399956,3173209900715015033,2,3173209900715,19.935,1,3173,1.83442,18.8114,18.3947,0.10748,0.1005,288.7440624,-13.2674552,0.584286,t17_f5_c3,,17.7718,0.073,,False,False,False,27.5.6,0.0,3.178149450715015e+18,ZTF18abpmvdi
ztf,60929.22884259978,3175228840715015025,2,3175228840715,19.89118,1,3175,1.7732201,17.303032,17.2847,0.048070233,0.0393,288.7440415,-13.2674525,0.8957143,t17_f5_c3,0.99999976,17.0424,0.0402,385120207.0,True,False,False,27.5.6,0.0,,ZTF18abpmvdi
