tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,rbversion,oid
ztf,58307.35331019992,553353315815010003,1,553353315815,20.935343,-1,553,2.2632809,19.816393,20.0731,0.18542989,0.2144,294.5065696,21.3454161,0.48666668,0.0,20.2919,0.3209,591120158.0,True,False,True,bulk_1.0.0,0.0,0.0,,,,,ZTF18abfinca
ztf,59249.56434029993,1495564345815015008,2,1495564345815,19.2862,1,1495,0.899867,16.9576,17.6948,0.181253,0.0861,294.5061158,21.345251,0.312857,,17.6545,0.0993,,False,True,False,correction_0.0.1,0.0,,13.926312,100.0,0.011111444,t17_f5_c3,ZTF18abfinca
ztf,59250.56706020003,1496567065815015003,2,1496567065815,19.0515,1,1496,0.475849,17.0152,17.3053,0.099469,0.0659,294.5060162,21.3453333,0.8,,17.2709,0.0776,,False,True,False,correction_0.0.1,0.0,,13.929757,100.0,0.0058011063,t17_f5_c3,ZTF18abfinca
ztf,59251.56296300003,1497562965815015003,2,1497562965815,19.0297,1,1497,0.777173,16.3833,16.7884,0.124691,0.0381,294.5061118,21.3454195,0.46,,16.7197,0.0426,,False,True,False,correction_0.0.1,0.0,,13.880876,100.0,0.012441277,t17_f5_c3,ZTF18abfinca
ztf,59251.570081000216,1497570085815015001,2,1497570085815,18.5479,1,1497,0.930969,16.434,16.7564,0.095741,0.0508,294.506162,21.3453907,0.572857,,16.6889,0.0592,,False,True,False,correction_0.0.1,0.0,,13.885829,100.0,0.0091586085,t17_f5_c3,ZTF18abfinca
ztf,59252.56637729984,1498566375815015004,2,1498566375815,19.52,1,1498,1.20301,16.7387,16.7069,0.157636,0.0352,294.5061348,21.345139,0.264286,,16.6807,0.0409,,False,True,False,correction_0.0.1,0.0,,13.911546,100.0,0.011662549,t17_f5_c3,ZTF18abfinca
ztf,59253.5662153,1499566215815015005,2,1499566215815,19.4054,1,1499,0.664667,16.4307,16.5536,0.11082,0.0311,294.5060549,21.3452824,0.748571,,16.491,0.0351,,False,True,False,correction_0.0.1,0.0,,13.885513,100.0,0.0106302425,t17_f5_c3,ZTF18abfinca
ztf,59253.5686458,1499568645815015008,2,1499568645815,19.1289,1,1499,0.632163,16.4149,16.6608,0.131112,0.0405,294.5060414,21.3452826,0.401429,,16.6389,0.0485,,False,True,False,correction_0.0.1,0.0,,13.883987,100.0,0.012743167,t17_f5_c3,ZTF18abfinca
ztf,59253.57107640011,1499571075815015004,2,1499571075815,19.0185,1,1499,0.513738,16.5894,16.5557,0.118755,0.0424,294.5060324,21.3453354,0.437143,,16.5585,0.0526,,False,True,False,correction_0.0.1,0.0,,13.899769,100.0,0.009972399,t17_f5_c3,ZTF18abfinca
ztf,59254.5630787001,1500563075815015016,2,1500563075815,18.2885,1,1500,0.677552,16.1153,16.2494,0.070093,0.0462,294.5060717,21.3453093,0.708571,,16.1581,0.0521,,False,True,False,correction_0.0.1,0.0,,13.850962,100.0,0.008708423,t17_f5_c3,ZTF18abfinca
ztf,59255.565196800046,1501565195815015006,2,1501565195815,19.5599,1,1501,0.52334,16.4851,16.4924,0.03523,0.0272,294.5059879,21.3452695,0.601429,,16.4935,0.0321,,False,True,False,correction_0.0.1,0.0,,13.8906145,100.0,0.003229375,t17_f5_c3,ZTF18abfinca
ztf,59255.565196800046,1501565195815015007,2,1501565195815,19.5599,1,1501,0.661756,16.3178,16.7083,0.121139,0.0324,294.5059966,21.345226,0.594286,,16.6879,0.0377,,False,True,False,correction_0.0.1,0.0,,13.87416,100.0,0.012759322,t17_f5_c3,ZTF18abfinca
