tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,58371.1665856,617166581115015089,2,617166581115,20.79613,1,617,5.244952,19.3446,19.2575,0.094734184,0.0999,281.1074489,0.9840438,0.50333333,t8_f5_c3,0.0,19.3186,0.1344,487120211.0,False,False,False,bulk_1.0.0,0.0,6.18167011115015e+17,ZTF18aburhuo
ztf,58371.16749999998,617167506115015002,2,617167506115,20.446215,1,617,5.373593,19.299362,19.4382,0.117508315,0.1516,281.1074379,0.9840779,0.63666666,t8_f5_c3,0.0,19.2705,0.1661,436120261.0,True,False,False,bulk_1.0.0,0.0,0.0,ZTF18aburhuo
ztf,58371.18978009978,617189781115015025,1,617189781115,20.756865,1,617,9.531832,20.431616,20.7249,0.19549388,0.3444,281.1074437,0.9840846,0.62333333,t8_f5_c3,0.0,20.6652,0.418,487120111.0,False,False,False,bulk_1.0.0,0.0,6.18167011115015e+17,ZTF18aburhuo
ztf,58372.16701389989,618167011115015081,2,618167011115,20.76135,1,618,5.202711,19.920744,19.5222,0.15496127,0.1313,281.1074514,0.9840581,0.31,t8_f5_c3,0.0,19.5905,0.1784,487120211.0,True,False,False,bulk_1.0.0,0.0,0.0,ZTF18aburhuo
ztf,58693.22892360017,939228921115015023,2,939228921115,20.114376,1,939,5.2537475,18.841164,18.6085,0.09810621,0.1056,281.1074347,0.9840563,0.9057143,t17_f5_c3,0.9998845,18.655,0.1406,487120211.0,False,False,False,bulk_1.0.0,0.0,9.39251461115015e+17,ZTF18aburhuo
ztf,58693.2514698999,939251461115015014,1,939251461115,20.797077,1,939,9.603762,20.098507,20.2219,0.16143253,0.2306,281.1074327,0.9840613,0.7942857,t17_f5_c3,0.9999979,20.2516,0.3027,487120111.0,False,False,False,bulk_1.0.0,0.0,9.42353241115015e+17,ZTF18aburhuo
ztf,58694.19348380016,940193486115015002,2,940193486115,19.766047,1,940,5.5322113,18.746424,18.7585,0.09335154,0.1487,281.1074224,0.9840274,0.8857143,t17_f5_c3,0.9999999,18.7122,0.1824,436120261.0,False,False,False,bulk_1.0.0,0.0,9.46379166115015e+17,ZTF18aburhuo
ztf,58696.35324069997,942353241115015042,2,942353241115,20.639416,1,942,5.236153,19.034262,19.1893,0.10520651,0.1099,281.1074385,0.9840631,0.9242857,t17_f5_c3,0.99997246,19.278,0.1517,487120211.0,True,False,False,bulk_1.0.0,0.0,0.0,ZTF18aburhuo
ztf,58700.33276619995,946332766115015003,1,946332766115,20.4818,1,946,10.0281,20.5718,20.8169,0.346449,0.5276,281.107356,0.984129,0.498571,t17_f5_c3,,20.7895,0.6603,,False,False,False,bulk_1.0.0,0.0,9.46379166115015e+17,ZTF18aburhuo
ztf,58700.379166699946,946379166115015001,2,946379166115,20.31418,1,946,5.3659563,19.774042,19.4887,0.18988964,0.1852,281.1074593,0.9840585,0.57285714,t17_f5_c3,0.9998576,19.5256,0.2452,436120261.0,True,False,False,bulk_1.0.0,0.0,0.0,ZTF18aburhuo
