tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,parent_candid,oid
ztf,59428.34226850001,1674342262915015016,2,1674342262915,20.5148,1,1674,0.358586,16.66,16.6644,0.025213,0.0183,297.0893549,25.790035,0.614286,t17_f5_c3,16.7001,0.0216,False,True,True,correction_1.0.6,0.0,14.646224,100.0,0.003945612,,,1.676299601615015e+18,ZTF20aaksogj
ztf,59428.34226850001,1674342262915015017,2,1674342262915,20.5148,1,1674,0.657699,16.5785,17.1587,0.102465,0.0268,297.0893354,25.7899437,0.51,t17_f5_c3,17.1996,0.0344,False,True,True,correction_1.0.6,0.0,14.6330595,100.0,0.017076511,,,1.676299601615015e+18,ZTF20aaksogj
ztf,59430.29865740007,1676298652915015015,1,1676298652915,20.7485,1,1676,0.271534,19.5457,19.4039,0.178919,0.1189,297.0894479,25.790033,0.828571,t17_f5_c3,19.4599,0.1571,False,True,False,correction_1.0.6,0.0,17.730116,0.030639263,0.033606462,,,1.676299601615015e+18,ZTF20aaksogj
ztf,59430.29960650019,1676299601615015014,1,1676299601615,20.747005,1,1676,1.0546422,19.930092,19.8249,0.1707524,0.1759,297.0891575,25.7901016,0.73571426,t17_f5_c3,19.8449,0.225,True,True,False,correction_1.0.6,0.0,17.781496,0.014055234,0.023600888,0.9999999,639120116.0,,ZTF20aaksogj
ztf,59435.220335599966,1681220331615015007,1,1681220331615,20.8302,1,1681,0.791923,20.0812,19.9796,0.257028,0.1975,297.0892401,25.7900704,0.767143,t17_f5_c3,19.7244,0.1962,False,True,False,correction_1.0.6,0.0,17.80117,0.024859015,0.031475212,,,1.684383331615015e+18,ZTF20aaksogj
ztf,59438.383333299775,1684383331615015009,1,1684383331615,20.380856,1,1684,1.2382785,19.897367,19.6944,0.1895869,0.2101,297.0891064,25.7900545,0.7985714,t17_f5_c3,19.6034,0.2445,True,True,False,correction_1.0.6,0.0,17.776913,0.019150993,0.02689222,0.99946845,639120116.0,,ZTF20aaksogj
ztf,59510.1627894002,1756162782915010005,2,1756162782915,18.1103,-1,1756,0.072197,16.436,16.5969,0.066927,0.1052,297.0894457,25.7900866,0.727143,t17_f5_c3,16.4837,0.1213,False,True,True,correction_1.0.6,0.0,15.112005,100.0,0.019769834,,,1.786152361615015e+18,ZTF20aaksogj
ztf,59529.12486110022,1775124861615015003,1,1775124861615,20.1443,1,1775,1.08819,20.0457,19.6312,0.224334,0.2315,297.0891764,25.7899821,0.711429,t17_f5_c3,19.4229,0.2439,False,True,False,correction_1.0.6,0.0,17.79676,0.020723548,0.028269565,,,1.786152361615015e+18,ZTF20aaksogj
ztf,59531.109826399945,1777109821615015010,2,1777109821615,19.6601,1,1777,0.638485,17.3094,17.3235,0.114179,0.0415,297.0892628,25.7901293,0.664286,t17_f5_c3,17.2658,0.0479,False,True,True,correction_1.0.6,0.0,14.752725,100.0,0.010837171,,,1.786152361615015e+18,ZTF20aaksogj
ztf,59531.14208329981,1777142082915015008,2,1777142082915,19.5093,1,1777,0.668401,17.3551,17.5202,0.095506,0.0584,297.0893667,25.7899268,0.59,t17_f5_c3,17.3768,0.0626,False,True,True,correction_1.0.6,0.0,14.729688,100.0,0.008508744,,,1.786152361615015e+18,ZTF20aaksogj
ztf,59531.14208329981,1777142082915015009,2,1777142082915,19.5093,1,1777,0.549957,17.4414,17.2041,0.063679,0.0419,297.0893415,25.7899743,0.591429,t17_f5_c3,17.1873,0.0509,False,True,True,correction_1.0.6,0.0,14.737103,100.0,0.005275669,,,1.786152361615015e+18,ZTF20aaksogj
ztf,59540.15188660007,1786151882915015007,2,1786151882915,18.9663,1,1786,0.817739,16.9973,17.0622,0.121511,0.0436,297.0891908,25.7900215,0.481429,t17_f5_c3,16.9735,0.05,False,True,True,correction_1.0.6,0.0,14.692572,100.0,0.014545368,,,1.786152361615015e+18,ZTF20aaksogj
ztf,59540.152361100074,1786152361615015010,2,1786152361615,19.038826,1,1786,1.146546,17.231493,17.1711,0.08922021,0.047,297.089104,25.7900733,0.60714287,t17_f5_c3,17.1169,0.0556,True,True,True,correction_1.0.6,0.0,14.745086,100.0,0.009034419,0.99968207,639120216.0,,ZTF20aaksogj
ztf,60706.55804400006,2952558044915010020,2,2952558044915,19.3825,-1,2952,0.290265,17.1922,17.3131,0.07307,0.051,297.0893508,25.7900931,0.601429,t17_f5_c3,17.3266,0.0642,False,True,False,26.0.1,0.0,15.097216,100.0,0.010610736,,,2.95355974491501e+18,ZTF20aaksogj
ztf,60706.56215280015,2952562154915010020,2,2952562154915,19.3909,-1,2952,0.529112,16.9431,17.1339,0.061105,0.045,297.089302,25.7901797,0.761429,t17_f5_c3,17.0612,0.0522,False,True,False,26.0.1,0.0,15.138655,100.0,0.011595749,,,2.95355974491501e+18,ZTF20aaksogj
ztf,60706.56626159977,2952566264915010014,2,2952566264915,19.072699,-1,2952,0.8278481,16.73481,17.186,0.10700924,0.0555,297.0892038,25.7901926,0.62285715,t17_f5_c3,17.1167,0.0653,True,True,False,26.0.1,0.0,15.183126,100.0,0.025629956,0.99856955,1636120249.0,,ZTF20aaksogj
ztf,60707.55630790023,2953556304915010009,2,2953556304915,18.3451,-1,2953,0.674114,17.0194,17.0972,0.057205,0.0844,297.089239,25.7901538,0.658571,t17_f5_c3,17.0061,0.0985,False,True,False,26.0.1,0.0,15.124763,100.0,0.009990311,,,2.95355974491501e+18,ZTF20aaksogj
ztf,60707.55974540021,2953559744915010086,2,2953559744915,18.448599,-1,2953,0.8427005,16.802208,16.9942,0.11285308,0.0835,297.0891857,25.7901583,0.54142857,t17_f5_c3,16.8511,0.0926,True,True,False,26.0.1,0.0,15.167586,100.0,0.025041753,0.99999565,1636120249.0,,ZTF20aaksogj
