tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,oid
ztf,59297.3301736,1543330175215015038,1,1543330175215,19.7745,1,1543,0.673571,20.1316,18.990154,19.597,0.293081,0.089703776,0.10242577,0.2752,212.3810703,29.7341722,0.485714,t17_f5_c3,19.4049,0.2948,False,True,True,correction_0.0.1,0.0,,,ZTF21aarhgkq
ztf,59297.33063660003,1543330630615015005,1,1543330630615,19.787,1,1543,1.11882,19.9207,19.00227,19.2605,0.258908,0.09996162,0.11111517,0.1976,212.3810047,29.7341706,0.268571,t17_f5_c3,19.2399,0.2476,False,True,True,correction_0.0.1,0.0,,,ZTF21aarhgkq
ztf,59300.3676041998,1546367600615015003,1,1546367600615,19.15,1,1546,1.15943,19.6662,18.885675,20.1464,0.278787,0.1286709,0.13585076,0.7992,212.3810509,29.7342853,0.742857,t17_f5_c3,19.5585,0.5976,False,True,True,correction_0.0.1,0.0,,,ZTF21aarhgkq
ztf,59302.40020829998,1548400200615015004,2,1548400200615,19.4341,1,1548,1.19845,19.8142,18.533283,20.1764,0.279146,0.06774783,0.08579559,0.8293,212.3810204,29.7342616,0.74,t17_f5_c3,19.7163,0.6961,False,True,True,correction_0.0.1,0.0,,,ZTF21aarhgkq
ztf,59305.30350690009,1551303500615015053,2,1551303500615,19.845678,1,1551,0.9229742,19.48756,18.42205,19.4123,0.14280647,0.024638362,0.053523477,0.2746,212.3810824,29.7342043,0.6314286,t17_f5_c3,19.3714,0.3375,True,True,True,correction_0.0.1,0.0,0.99998885,675120206.0,ZTF21aarhgkq
ztf,59305.3293980998,1551329390615015074,1,1551329390615,19.54125,1,1551,0.7911128,19.748495,18.924997,19.7934,0.17217934,0.066797055,0.08064585,0.4743,212.3811367,29.7342101,0.47285715,t17_f5_c3,19.8051,0.6144,True,True,False,correction_0.0.1,0.0,0.9952088,675120106.0,ZTF21aarhgkq
ztf,59307.32262729993,1553322625215015001,1,1553322625215,20.962095,1,1553,0.91149735,19.726913,18.831017,19.7293,0.13061543,0.038108125,0.057231553,0.1428,212.3810013,29.7342187,0.9185714,t17_f5_c3,19.7389,0.1799,True,True,False,correction_0.0.1,0.0,0.99997103,628120152.0,ZTF21aarhgkq
ztf,59307.324502300005,1553324500615015008,1,1553324500615,20.858055,1,1553,0.9096794,19.651587,18.878529,19.5477,0.0980123,0.020935208,0.048090294,0.1303,212.3810934,29.7342108,0.95428574,t17_f5_c3,19.5786,0.1678,True,True,False,correction_0.0.1,0.0,1.0,675120106.0,ZTF21aarhgkq
ztf,59307.35369209992,1553353690615015018,2,1553353690615,20.622211,1,1553,1.0574089,19.751865,18.51374,20.0916,0.12844685,100.0,0.041065186,0.2746,212.3810876,29.7342672,0.8971428,t17_f5_c3,20.0595,0.3361,True,True,False,correction_0.0.1,0.0,0.99999785,675120206.0,ZTF21aarhgkq
ztf,59307.44834489981,1553448345215015002,2,1553448345215,20.344973,1,1553,0.6552428,19.583443,18.548382,19.3109,0.13384154,0.013553104,0.051590096,0.1692,212.3810413,29.73421,0.93285716,t17_f5_c3,19.2069,0.1947,True,True,False,correction_0.0.1,0.0,0.999999,628120252.0,ZTF21aarhgkq
ztf,59309.26684030006,1555266840615015013,2,1555266840615,20.516163,1,1555,1.0821506,19.545122,18.44327,19.4373,0.1482619,0.023241378,0.053738866,0.1611,212.381043,29.7342334,0.94714284,t17_f5_c3,19.6236,0.2406,True,True,False,correction_0.0.1,0.0,0.9999968,675120206.0,ZTF21aarhgkq
ztf,59309.3058449002,1555305845215015001,1,1555305845215,20.563225,1,1555,1.0577369,19.857185,18.886185,19.5496,0.18912111,0.06294003,0.077328466,0.1349,212.3809441,29.734147,0.5942857,t17_f5_c3,19.3937,0.147,True,True,False,correction_0.0.1,0.0,0.996052,628120152.0,ZTF21aarhgkq
ztf,59309.3264583,1555326450615015010,1,1555326450615,20.738981,1,1555,0.8707552,19.76045,18.93058,19.7009,0.124650955,0.036137827,0.058042724,0.1558,212.3811118,29.7342174,0.9357143,t17_f5_c3,19.5543,0.1712,True,True,False,correction_0.0.1,0.0,0.9999115,675120106.0,ZTF21aarhgkq
ztf,59309.39122689981,1555391225215015005,2,1555391225215,20.291586,1,1555,0.7416901,19.628069,18.565367,19.5122,0.16123836,0.03338134,0.060588088,0.1851,212.3810227,29.7342326,0.9685714,t17_f5_c3,19.5546,0.243,True,True,False,correction_0.0.1,0.0,0.9999988,628120252.0,ZTF21aarhgkq
ztf,59311.27923610015,1557279235215015003,1,1557279235215,20.741444,1,1557,0.7493958,19.737831,18.835787,19.9115,0.20289592,0.07730046,0.08840065,0.184,212.3810565,29.73422,0.88,t17_f5_c3,19.9728,0.244,True,True,False,correction_0.0.1,0.0,0.99942523,628120152.0,ZTF21aarhgkq
ztf,59311.280173600186,1557280170615015011,1,1557280170615,20.327484,1,1557,1.0849739,19.764368,18.932404,19.6446,0.18695536,0.0740223,0.08688644,0.1755,212.3810717,29.7342746,0.5885714,t17_f5_c3,19.7333,0.2406,True,True,False,correction_0.0.1,0.0,0.9998044,675120106.0,ZTF21aarhgkq
ztf,59311.3269675998,1557326960615015013,2,1557326960615,20.720861,1,1557,0.9765257,19.668745,18.48647,19.5415,0.16889727,0.026258145,0.05684761,0.1515,212.3810939,29.7342403,0.85,t17_f5_c3,19.5497,0.1908,True,True,False,correction_0.0.1,0.0,0.99998593,675120206.0,ZTF21aarhgkq
ztf,59311.32869210001,1557328695215015006,2,1557328695215,20.707787,1,1557,0.61484766,19.54159,18.532057,19.6699,0.13670832,0.022494955,0.053948812,0.1741,212.3810635,29.7342161,0.94285715,t17_f5_c3,19.5908,0.2026,True,True,False,correction_0.0.1,0.0,0.9999734,628120252.0,ZTF21aarhgkq
ztf,59313.28703700006,1559287030615015009,1,1559287030615,20.385958,1,1559,1.0469763,19.661617,18.883438,19.4595,0.17262095,0.07221417,0.08429894,0.1714,212.3810731,29.7342575,0.8842857,t17_f5_c3,19.1848,0.1688,True,True,False,correction_0.0.1,0.0,0.99622756,675120106.0,ZTF21aarhgkq
ztf,59313.2879745001,1559287975215015003,1,1559287975215,20.467577,1,1559,0.9690983,19.852558,18.884289,19.7218,0.18350935,0.060392782,0.075223014,0.2102,212.3809814,29.7342165,0.87857145,t17_f5_c3,19.6836,0.2565,True,True,False,correction_0.0.1,0.0,0.99982107,628120152.0,ZTF21aarhgkq
ztf,59313.352812500205,1559352810615015011,2,1559352810615,20.612734,1,1559,1.0353898,19.56559,18.450644,19.3504,0.15655623,0.027631005,0.056065004,0.1345,212.381072,29.7342438,0.91714287,t17_f5_c3,19.2619,0.1556,True,True,False,correction_0.0.1,0.0,0.9999292,675120206.0,ZTF21aarhgkq
ztf,59313.35424769996,1559354245215015015,2,1559354245215,20.48548,1,1559,0.5687764,19.536222,18.529936,19.4854,0.12520108,0.007790436,0.049555678,0.1705,212.3810849,29.7342282,0.9771429,t17_f5_c3,19.3882,0.1963,True,True,False,correction_0.0.1,0.0,0.9999989,628120252.0,ZTF21aarhgkq
ztf,59317.27894680016,1563278945215015006,1,1563278945215,20.9205,1,1563,1.0407563,19.91873,18.910929,19.708,0.15100475,0.03807902,0.059685655,0.1318,212.3809499,29.7341663,0.69,t17_f5_c3,19.7096,0.1643,True,True,False,correction_0.0.1,0.0,0.99983084,628120152.0,ZTF21aarhgkq
ztf,59317.27894680016,1563278945215025006,1,1563278945215,20.9205,1,1563,1.04076,19.9187,18.910915,19.708,0.151005,0.03808138,0.05968677,0.1318,212.3809499,29.7341663,0.69,t17_f5_c3,19.7096,0.1643,False,True,False,correction_0.0.1,0.0,,,ZTF21aarhgkq
ztf,59317.279953700025,1563279950615015012,1,1563279950615,20.842567,1,1563,0.90396255,19.801052,18.949299,19.7304,0.12950383,0.036841825,0.05909911,0.1407,212.3811366,29.7342636,0.94142854,t17_f5_c3,19.7392,0.1771,True,True,False,correction_0.0.1,0.0,0.9999339,675120106.0,ZTF21aarhgkq
ztf,59317.279953700025,1563279950615025012,1,1563279950615,20.8426,1,1563,0.903963,19.8011,18.94932,19.7304,0.129504,0.03683852,0.059097774,0.1407,212.3811366,29.7342636,0.941429,t17_f5_c3,19.7392,0.1771,False,True,False,correction_0.0.1,0.0,,,ZTF21aarhgkq
ztf,59317.32304400019,1563323040615015013,2,1563323040615,20.654343,1,1563,1.0114051,19.522846,18.435143,19.4158,0.12350283,100.0,0.04535189,0.1286,212.3810802,29.7342418,0.9728571,t17_f5_c3,19.4227,0.1611,True,True,False,correction_0.0.1,0.0,0.99997437,675120206.0,ZTF21aarhgkq
ztf,59317.32304400019,1563323040615025013,2,1563323040615,20.6543,1,1563,1.0114,19.5228,18.435125,19.4158,0.123503,100.0,0.045353163,0.1286,212.3810802,29.7342418,0.972857,t17_f5_c3,19.4227,0.1611,False,True,False,correction_0.0.1,0.0,,,ZTF21aarhgkq
ztf,59317.40562500013,1563405625215015008,2,1563405625215,20.78212,1,1563,0.7858476,19.694277,18.589773,19.8635,0.11547685,100.0,0.04175358,0.184,212.3810235,29.7342584,0.96,t17_f5_c3,19.8501,0.2265,True,True,False,correction_0.0.1,0.0,0.9998695,628120252.0,ZTF21aarhgkq
ztf,59320.369050899986,1566369050615015011,1,1566369050615,20.719662,1,1566,0.9203936,19.76988,18.934961,19.8734,0.12948191,0.039009843,0.060012486,0.1777,212.381119,29.7342522,0.94714284,t17_f5_c3,19.9136,0.2317,True,True,False,correction_0.0.1,0.0,1.0,675120106.0,ZTF21aarhgkq
ztf,59321.30769680021,1567307695215015003,2,1567307695215,20.472897,1,1567,0.81027794,19.641369,18.570345,19.4557,0.18631111,0.047398638,0.069475085,0.1648,212.3809999,29.7342362,0.9357143,t17_f5_c3,19.5128,0.2187,True,True,False,correction_0.0.1,0.0,0.9999901,628120252.0,ZTF21aarhgkq
ztf,59321.38216440007,1567382165215015002,1,1567382165215,20.8683,1,1567,1.0678,20.0958,18.977509,19.8748,0.226773,0.06454954,0.080960706,0.1639,212.3809482,29.7342144,0.838571,t17_f5_c3,19.7511,0.1833,False,True,False,correction_0.0.1,0.0,,,ZTF21aarhgkq
ztf,59322.25491899997,1568254910615015009,2,1568254910615,20.424929,1,1568,0.9565832,19.766954,18.518543,19.407,0.19356847,0.032572553,0.06130133,0.1694,212.3810878,29.7342258,0.81857145,t17_f5_c3,19.1487,0.1686,True,True,False,correction_0.0.1,0.0,0.9998852,675120206.0,ZTF21aarhgkq
ztf,59322.32910879981,1568329100615015016,1,1568329100615,20.59238,1,1568,0.6821614,19.926281,19.004662,20.0772,0.1790226,0.05919252,0.07660551,0.2356,212.3811614,29.7341856,0.94714284,t17_f5_c3,19.8825,0.2489,True,True,False,correction_0.0.1,0.0,0.99999595,675120106.0,ZTF21aarhgkq
ztf,59323.29548610002,1569295485215015002,1,1569295485215,20.3099,1,1569,0.624573,20.201,19.013906,19.9772,0.265486,0.07321633,0.08896192,0.2801,212.3810868,29.7341804,0.821429,t17_f5_c3,19.9524,0.3482,False,True,False,correction_0.0.1,0.0,,,ZTF21aarhgkq
ztf,59323.337835600134,1569337835215015004,2,1569337835215,20.290215,1,1569,0.6753877,19.736479,18.604845,19.5654,0.18910971,0.04120792,0.0666899,0.2094,212.3810376,29.7342167,0.87714285,t17_f5_c3,19.3471,0.2172,True,True,False,correction_0.0.1,0.0,0.99999166,628120252.0,ZTF21aarhgkq
ztf,59324.26598379994,1570265980615015010,2,1570265980615,20.237867,1,1570,0.95630634,19.772425,18.520271,19.9553,0.17850499,0.02164038,0.056336425,0.2971,212.3810605,29.7341924,0.96,t17_f5_c3,19.8039,0.3275,True,True,False,correction_0.0.1,0.0,0.9994091,675120206.0,ZTF21aarhgkq
ztf,59324.26598379994,1570265980615025010,2,1570265980615,20.2379,1,1570,0.956306,19.7724,18.520264,19.9553,0.178505,0.021643586,0.05633731,0.2971,212.3810605,29.7341924,0.96,t17_f5_c3,19.8039,0.3275,False,True,False,correction_0.0.1,0.0,,,ZTF21aarhgkq
ztf,59324.26598379994,1570265980615065010,2,1570265980615,20.2379,1,1570,0.956306,19.7724,18.520264,19.9553,0.178505,0.021643586,0.05633731,0.2971,212.3810605,29.7341924,0.96,t17_f5_c3,19.8039,0.3275,False,True,False,correction_0.0.1,0.0,,,ZTF21aarhgkq
ztf,59324.36761569977,1570367610615015010,1,1570367610615,20.452261,1,1570,0.86151445,20.113827,19.080986,19.8648,0.15131992,0.026351461,0.058446687,0.2171,212.3811304,29.7342378,0.8857143,t17_f5_c3,19.6637,0.2289,True,True,False,correction_0.0.1,0.0,0.9998059,675120106.0,ZTF21aarhgkq
ztf,59325.301990699954,1571301995215015003,2,1571301995215,20.387098,1,1571,0.7020284,19.794357,18.624905,19.6622,0.17375858,0.025478743,0.05917869,0.2332,212.3810406,29.7342376,0.94142854,t17_f5_c3,19.5258,0.261,True,True,False,correction_0.0.1,0.0,0.9999403,628120252.0,ZTF21aarhgkq
