tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58323.47098380001,569470980715015077,2,569470980715,20.65641,1,569,1.8909441,16.613708,16.5932,0.04653836,0.015,314.4372131,44.5592632,0.56,0.0,16.5855,0.017,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58324.47851849999,570478510715015064,2,570478510715,19.917955,1,570,1.8583773,16.463224,16.4732,0.019392539,0.0206,314.4372258,44.5592613,0.64,0.0,16.4752,0.0248,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58325.276203699876,571276200715015022,2,571276200715,19.960707,1,571,1.8327212,16.437532,16.4476,0.048879903,0.0201,314.4372384,44.5592519,0.58666664,0.0,16.4557,0.0247,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58326.415636599995,572415630715015058,2,572415630715,19.901566,1,572,1.8476524,16.33735,16.3667,0.046428148,0.0182,314.4372276,44.5592724,0.59,0.0,16.3632,0.0221,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58327.342951400205,573342950715015011,2,573342950715,19.859854,1,573,1.8445837,16.324476,16.3901,0.051383615,0.0194,314.4372291,44.5592691,0.56,0.0,16.4205,0.0244,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58328.323368099984,574323360715015059,2,574323360715,17.634403,1,574,1.8786238,16.668804,16.9325,0.08346759,0.2079,314.4372119,44.5592923,0.42333335,0.0,17.1371,0.3221,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58329.36657410022,575366570715015069,2,575366570715,19.941965,1,575,1.8462353,16.227867,16.1994,0.032013126,0.0154,314.4372295,44.5592553,0.65,0.0,16.1785,0.0183,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58329.40385420015,575403850715015069,1,575403850715,19.956964,1,575,1.6854066,19.030804,18.9002,0.11504604,0.1608,314.4373178,44.5592636,0.51,0.0,19.1615,0.2585,768120107.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58330.361527800094,576361520715015046,2,576361520715,20.059603,1,576,1.8195584,16.16963,16.1655,0.037277013,0.014,314.4372381,44.5592753,0.6066667,0.0,16.1558,0.0165,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58332.33104170021,578331040715015028,2,578331040715,20.509987,1,578,1.8851637,16.11926,16.1213,0.0352066,0.0109,314.4372166,44.5592518,0.5466667,0.0,16.1042,0.0123,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58332.453599500004,578453590715015031,1,578453590715,20.008913,1,578,1.8299959,18.927937,18.8838,0.105006054,0.1405,314.4372646,44.5592485,0.57,0.0,18.9481,0.1875,768120107.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58333.324803200085,579324800715015019,2,579324800715,20.386425,1,579,1.8461536,15.989844,16.0314,0.040608663,0.0104,314.4372267,44.5592727,0.56666666,0.0,16.0253,0.0119,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58334.30908560008,580309080715015034,1,580309080715,20.605852,1,580,1.8085629,18.752926,18.5483,0.0772674,0.0668,314.4372749,44.5592422,0.56,0.0,18.6289,0.0875,768120107.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58334.3493170999,580349310715015068,2,580349310715,20.547548,1,580,1.8665936,15.940779,15.9628,0.03247372,0.0095,314.4372237,44.5592581,0.56666666,0.0,15.9612,0.0108,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58336.29392360011,582293920715015111,1,582293920715,21.171919,1,582,1.5780234,18.595036,18.5518,0.08455562,0.0502,314.4373608,44.5592695,0.55,0.0,18.5302,0.058,768120107.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58336.348263899796,582348260715015056,2,582348260715,20.743412,1,582,1.844633,15.801823,15.8165,0.032814085,0.0082,314.4372368,44.5592404,0.60333335,0.0,15.8119,0.0092,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58337.36886569997,583368860715015058,1,583368860715,20.960203,1,583,1.830196,18.587084,18.608,0.10155179,0.0585,314.4372633,44.5592494,0.56666666,0.0,18.7408,0.0785,768120107.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58338.36575229978,584365750715015084,1,584365750715,21.062565,1,584,1.8959177,18.571886,18.4747,0.06834129,0.047,314.43724,44.5592456,0.65,0.0,18.4976,0.0564,768120107.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58340.347615700215,586347610715015066,1,586347610715,20.125185,1,586,1.8146896,18.312658,18.0094,0.115279675,0.0631,314.4372807,44.5592209,0.45,0.0,18.0084,0.0768,768120107.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58340.383830999956,586383830715015016,2,586383830715,19.74816,1,586,1.9136537,15.483273,15.4799,0.044814553,0.0099,314.4372061,44.5592617,0.7133333,0.0,15.4644,0.0113,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58342.343923599925,588343920715015015,2,588343920715,20.30299,1,588,1.8773872,15.460544,15.4665,0.04127039,0.007,314.4372232,44.5592483,0.66333336,0.0,15.4592,0.0078,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58343.34214119986,589342140715015022,2,589342140715,20.506392,1,589,1.8763156,15.431293,15.4502,0.039796297,0.0064,314.4372236,44.5592539,0.68,0.0,15.4514,0.0071,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58343.38917820016,589389170715015131,1,589389170715,21.138548,1,589,1.8825121,18.08695,18.121,0.06681624,0.0363,314.4372442,44.5592483,0.6533333,0.0,18.1177,0.0422,768120107.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58344.346215299796,590346210715015139,1,590346210715,21.00703,1,590,1.8407111,18.024971,17.9607,0.05949583,0.0322,314.4372578,44.5592573,0.6433333,0.0,17.9647,0.0377,768120107.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58344.42788190022,590427880715015013,2,590427880715,20.131771,1,590,1.8704157,15.380708,15.3368,0.045952775,0.0065,314.4372184,44.5592753,0.72,0.0,15.3236,0.0072,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58345.335416700225,591335410715015014,2,591335410715,20.90074,1,591,1.8727201,15.265509,15.2788,0.039506156,0.0056,314.437219,44.5592565,0.75,0.0,15.2742,0.0061,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58346.321886599995,592321880715015136,1,592321880715,21.206526,1,592,1.8479263,17.900923,17.9006,0.05195466,0.0297,314.4372562,44.5592517,0.67,0.0,17.8637,0.0332,768120107.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58347.34865739988,593348650715015106,1,593348650715,21.042482,1,593,1.8413379,17.854662,17.9186,0.062445536,0.0305,314.4372548,44.5592539,0.5933333,0.0,17.886,0.0343,768120107.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58347.41210650001,593412100715015051,2,593412100715,20.517715,1,593,1.8447317,15.134962,15.1574,0.0275519,0.0053,314.4372291,44.5592718,0.71666664,0.0,15.1505,0.0057,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58348.346527799964,594346520715015064,1,594346520715,21.190601,1,594,1.9087509,17.763884,17.8397,0.05622041,0.0291,314.4372296,44.5592623,0.73,0.0,17.8488,0.0343,768120107.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58349.32123839995,595321230715015006,2,595321230715,20.65625,1,595,1.8389496,15.06076,15.0628,0.035565246,0.0049,314.4372314,44.5592603,0.74333334,0.0,15.0583,0.0054,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58349.370463000145,595370460715015073,1,595370460715,21.23896,1,595,1.8536426,17.747051,17.6975,0.038047135,0.0254,314.4372453,44.5592674,0.7366667,0.0,17.6841,0.0291,768120107.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58350.3506713002,596350670715015058,1,596350670715,21.216507,1,596,1.9426428,17.606161,17.6257,0.04904422,0.0244,314.4372153,44.5592673,0.7,0.0,17.6213,0.0281,768120107.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58350.373749999795,596373740715015009,2,596373740715,20.970943,1,596,1.8807527,14.993582,15.0196,0.03157185,0.0046,314.4372174,44.5592611,0.75666666,0.0,15.0176,0.005,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58351.36310190009,597363100715015024,2,597363100715,20.524542,1,597,1.8512896,14.91611,14.9137,0.024176003,0.0046,314.4372301,44.5592604,0.74666667,0.0,14.9052,0.005,768120207.0,False,False,False,bulk_1.0.0,0.0,5.97411300715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58351.41130790021,597411300715015080,1,597411300715,21.31247,1,597,1.8979024,17.552774,17.574,0.040271953,0.023,314.4372333,44.5592599,0.71666664,0.0,17.5594,0.0262,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58352.28966439981,598289660715015013,2,598289660715,20.328894,1,598,1.85104,14.874939,14.8919,0.03491552,0.0047,314.4372279,44.5592681,0.7366667,0.0,14.8855,0.0052,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58352.362650500145,598362650715015068,1,598362650715,20.565695,1,598,1.9103435,17.494759,17.5146,0.055374686,0.0295,314.4372275,44.5592683,0.73333335,0.0,17.4999,0.0353,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58353.2161921002,599216190715015055,2,599216190715,20.296291,1,599,1.7877381,14.830567,14.8311,0.045968417,0.0047,314.4372512,44.559264,0.63,0.0,14.8217,0.0052,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58353.37972219987,599379720715015024,2,599379720715,20.110094,1,599,1.8398327,14.811365,14.8076,0.025492216,0.0047,314.4372333,44.5592597,0.74,0.0,14.8007,0.0053,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58354.26908560004,600269080715015004,2,600269080715,20.497557,1,600,1.8316919,14.790469,14.8054,0.03287438,0.0043,314.4372349,44.5592685,0.7266667,0.0,14.8038,0.0047,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58354.389895800035,600389890715015033,2,600389890715,19.95732,1,600,1.8644631,14.748485,14.7742,0.024660703,0.0048,314.4372225,44.5592666,0.76,0.0,14.7711,0.0055,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58355.280856499914,601280850715015073,2,601280850715,20.242956,1,601,1.8171127,14.726746,14.7384,0.039035246,0.0043,314.437238,44.5592654,0.69666666,0.0,14.731,0.0048,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58355.42652780004,601426520715015038,2,601426520715,19.741812,1,601,1.8860343,14.743827,14.7322,0.03147788,0.0052,314.4372158,44.5592511,0.74666667,0.0,14.7231,0.006,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58356.27947920002,602279470715015057,2,602279470715,19.99806,1,602,1.8193058,14.675899,14.6946,0.025422156,0.0045,314.4372383,44.559271,0.76,0.0,14.6883,0.0051,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58357.31487269979,603314870715015010,2,603314870715,19.932343,1,603,1.8402429,14.649581,14.6524,0.030194571,0.0044,314.4372307,44.5592678,0.76,0.0,14.6471,0.0051,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58358.23201389983,604232010715015015,2,604232010715,20.050722,1,604,1.8208396,14.601491,14.6258,0.027035948,0.0042,314.4372367,44.5592748,0.7966667,0.0,14.6214,0.0047,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58359.3015509001,605301550715015095,2,605301550715,20.179033,1,605,1.8346957,14.541619,14.562,0.021658562,0.004,314.4372332,44.5592658,0.74666667,0.0,14.5518,0.0044,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58359.3452198999,605345210715015025,2,605345210715,19.938736,1,605,1.8475931,14.545364,14.5647,0.026728615,0.0043,314.4372297,44.5592632,0.75,0.0,14.5561,0.0048,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58360.16951389983,606169510715015074,1,606169510715,20.974821,1,606,1.8535099,17.08051,17.1131,0.03916188,0.0173,314.437248,44.5592682,0.7366667,0.0,17.1063,0.0199,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58360.302488400135,606302480715015110,2,606302480715,20.37054,1,606,1.8550699,14.492021,14.5288,0.033748377,0.0036,314.437225,44.5592668,0.7133333,0.0,14.5181,0.0039,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58361.222592600156,607222590715015031,1,607222590715,20.381945,1,607,1.9227004,16.960981,17.0142,0.053846724,0.0198,314.4372279,44.5592439,0.5566667,0.0,17.0106,0.0236,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58361.23980320012,607239800715015058,2,607239800715,20.563812,1,607,1.8197299,14.520797,14.5469,0.032506574,0.0035,314.4372396,44.5592654,0.69,0.0,14.5406,0.0038,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58362.24487269996,608244870715015024,1,608244870715,20.706652,1,608,1.8801547,17.00058,17.0173,0.04112418,0.0172,314.4372483,44.5592363,0.76,0.0,16.9908,0.0199,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58362.323935199995,608323930715015003,2,608323930715,20.301123,1,608,1.8656521,14.488116,14.5145,0.022285026,0.0036,314.4372241,44.5592482,0.6766667,0.0,14.5057,0.0039,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58363.26519680023,609265190715015011,2,609265190715,20.638775,1,609,1.8028266,14.439281,14.4645,0.02325312,0.0034,314.4372449,44.5592745,0.79333335,0.0,14.4562,0.0036,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58363.302245399915,609302240715015077,1,609302240715,20.293036,1,609,1.8839307,16.94418,16.9571,0.043680657,0.0198,314.4372413,44.5592556,0.7133333,0.0,16.9463,0.0236,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58364.25646989979,610256460715015073,1,610256460715,21.27728,1,610,1.9063617,16.927376,16.9854,0.04137789,0.0144,314.4372301,44.5592685,0.76,0.0,16.979,0.0162,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58364.30158559978,610301580715015017,2,610301580715,20.70201,1,610,1.8528917,14.405404,14.434,0.03455428,0.0033,314.4372243,44.5592678,0.74333334,0.0,14.4272,0.0035,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58365.201597199775,611201590715015071,2,611201590715,20.962154,1,611,1.8256965,14.380482,14.42,0.028661113,0.0032,314.4372366,44.5592691,0.7133333,0.0,14.412,0.0033,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58365.28902779985,611289020715015083,1,611289020715,21.22825,1,611,1.8780967,16.916033,16.9586,0.040223286,0.0141,314.4372379,44.5592694,0.74,0.0,16.9642,0.016,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58366.26119210012,612261190715015042,1,612261190715,21.258736,1,612,1.9094905,17.000528,16.9954,0.038406685,0.0139,314.4372287,44.5592626,0.7133333,0.0,16.9976,0.0159,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58366.328854199965,612328850715015052,2,612328850715,20.645386,1,612,1.8655369,14.330374,14.3625,0.024573073,0.0031,314.4372214,44.5592788,0.76666665,0.0,14.3538,0.0033,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58367.28333330015,613283330715015071,1,613283330715,21.146898,1,613,1.8781021,16.869658,16.8883,0.035130393,0.0136,314.4372408,44.5592651,0.7133333,0.0,16.8741,0.0153,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58367.32487270003,613324870715015040,2,613324870715,20.444685,1,613,1.8747816,14.33123,14.3442,0.02350828,0.0032,314.4372166,44.5592763,0.75333333,0.0,14.3351,0.0034,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58368.26627309993,614266270715015034,1,614266270715,21.184406,1,614,1.9013325,16.851854,16.8969,0.03577239,0.0135,314.4372278,44.5592694,0.7366667,0.0,16.8983,0.0153,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58368.28731480008,614287310715015068,2,614287310715,20.851984,1,614,1.8290223,14.263949,14.3044,0.028932879,0.003,314.4372332,44.5592633,0.75,0.0,14.2962,0.0031,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58369.19245370012,615192450715015035,2,615192450715,20.745926,1,615,1.813066,14.305442,14.3361,0.034174807,0.0031,314.4372385,44.5592664,0.7366667,0.0,14.3286,0.0032,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58369.288935199846,615288930715015017,1,615288930715,21.210077,1,615,1.9219204,16.903955,16.9259,0.040694855,0.0136,314.4372253,44.5592576,0.74333334,0.0,16.9186,0.0153,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58370.23813659977,616238130715015026,1,616238130715,20.996475,1,616,1.8792888,16.820925,16.8639,0.045615226,0.0137,314.4372411,44.5592613,0.75,0.0,16.8516,0.0156,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58370.28273149999,616282730715015175,2,616282730715,20.733944,1,616,1.8380729,14.211261,14.2432,0.02128153,0.0029,314.4372323,44.5592641,0.68666667,0.0,14.2357,0.0031,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58371.266597200185,617266590715015042,1,617266590715,21.086588,1,617,1.9138023,16.841715,16.8512,0.036094204,0.013,314.4372249,44.5592696,0.73333335,0.0,16.8407,0.0147,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58371.30495369993,617304950715015076,2,617304950715,20.839397,1,617,1.8495711,14.217078,14.2397,0.030567346,0.0029,314.4372296,44.5592619,0.7366667,0.0,14.2328,0.003,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58372.26940969983,618269400715015116,1,618269400715,21.272493,1,618,1.8959237,16.76981,16.8003,0.03793326,0.0122,314.4372363,44.5592544,0.6933333,0.0,16.787,0.0136,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58372.3092939998,618309290715015022,2,618309290715,20.441694,1,618,1.8640141,14.20129,14.2273,0.026095035,0.003,314.4372205,44.5592674,0.7633333,0.0,14.2167,0.0031,768120207.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
ztf,58373.26589119993,619265890715015016,1,619265890715,20.838211,1,619,1.8905722,16.792864,16.8097,0.031211464,0.0136,314.4372335,44.5592704,0.78,0.0,16.7903,0.0156,768120107.0,False,False,False,bulk_1.0.0,0.0,6.20261000715015e+17,t8_f5_c3,,,,ZTF18abdjxej
