tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58290.39957180014,536399572715015007,1,536399572715,20.718506,1,536,1.8618536,20.414806,20.3096,0.1880322,0.2632,291.728982,10.4861675,0.46,0.0,20.2464,0.3137,540120127.0,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,,,,ZTF18abcodkv
ztf,58292.413044000044,538413042715015021,1,538413042715,20.8702,1,538,1.98776,20.5254,20.3766,0.247843,0.2607,291.7290175,10.4861842,0.423333,,20.4851,0.3624,,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58301.31747689983,547317472715015014,1,547317472715,19.958868,1,547,1.8398927,19.947311,20.0922,0.2066739,0.4378,291.7289797,10.4861612,0.42666668,0.0,20.0315,0.5297,540120127.0,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,,,,ZTF18abcodkv
ztf,58301.356898100115,547356892715015011,2,547356892715,20.097847,1,547,0.06942877,16.305424,16.4946,0.0845609,0.0164,291.7289686,10.4861767,0.57666665,0.0,16.4978,0.0199,540120227.0,False,True,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,15.548629,0.041242987,0.042116452,ZTF18abcodkv
ztf,58303.33656249987,549336562715015037,2,549336562715,20.739244,1,549,0.1294063,16.506926,16.5482,0.044294745,0.0128,291.7289776,10.4861582,0.6333333,0.0,16.5644,0.0148,540120227.0,False,True,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,15.644322,0.017710757,0.020012945,ZTF18abcodkv
ztf,58304.426620400045,550426622715015018,1,550426622715,20.4427,1,550,1.67793,20.0722,20.0356,0.225433,0.2743,291.7289012,10.4861651,0.353333,,20.0663,0.3593,,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58305.332638899796,551332632715015007,1,551332632715,20.4678,1,551,1.78864,20.0048,20.2477,0.226973,0.2865,291.728924,10.4861881,0.503333,,20.2174,0.3532,,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58305.35673609981,551356732715015027,2,551356732715,19.974771,1,551,0.09277469,16.273144,16.4,0.06321117,0.0147,291.7289614,10.4861737,0.71,0.0,16.3984,0.0175,540120227.0,False,True,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,15.532432,0.030827112,0.03195281,ZTF18abcodkv
ztf,58306.33469909988,552334692715015090,1,552334692715,20.819405,1,552,1.8956604,19.831127,19.5826,0.16886094,0.1417,291.7289835,10.4861806,0.4,0.0,19.4393,0.1558,540120127.0,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,,,,ZTF18abcodkv
ztf,58307.353773099836,553353772715015023,1,553353772715,20.765366,1,553,1.8444209,19.6654,19.7176,0.17312218,0.1619,291.7289451,10.4861904,0.50333333,0.0,19.7224,0.2045,540120127.0,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,,,,ZTF18abcodkv
ztf,58307.37833329989,553378332715015009,2,553378332715,20.943096,1,553,0.1374691,16.48329,16.6033,0.04031203,0.0126,291.7289793,10.4861555,0.62666667,0.0,16.6135,0.0143,540120227.0,False,True,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,15.63358,0.015954912,0.018431077,ZTF18abcodkv
ztf,58308.375104200095,554375102715015023,2,554375102715,20.670214,1,554,0.077754095,16.287285,16.3256,0.04220523,0.012,291.7289717,10.4861725,0.62666667,0.0,16.3179,0.0135,540120227.0,False,True,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,15.539557,0.019434748,0.021197036,ZTF18abcodkv
ztf,58308.37787039997,554377872715015062,1,554377872715,20.679052,1,554,2.0744593,19.936586,19.9734,0.2150303,0.2285,291.7290199,10.4862179,0.42666668,0.0,19.8004,0.246,540120127.0,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,,,,ZTF18abcodkv
ztf,58310.38136570016,556381362715015003,2,556381362715,19.933077,1,556,0.05113152,16.221605,16.4872,0.09241678,0.0152,291.7289709,10.4862045,0.46666667,0.0,16.4835,0.018,540120227.0,False,True,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,15.506074,0.047102857,0.047812145,ZTF18abcodkv
ztf,58311.3346644002,557334662715015006,1,557334662715,20.455122,1,557,1.6435101,19.333452,19.4193,0.18941115,0.1457,291.7289325,10.4861275,0.5966667,0.0,19.4881,0.1957,540120127.0,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,,,,ZTF18abcodkv
ztf,58311.377847199794,557377842715015014,2,557377842715,20.324648,1,557,0.1252587,16.123137,16.2382,0.055590864,0.0123,291.728951,10.4861708,0.6,0.0,16.2325,0.0142,540120227.0,False,True,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,15.454018,0.028979408,0.030016199,ZTF18abcodkv
ztf,58312.357847199775,558357842715015034,1,558357842715,20.67235,1,558,1.8620927,19.483274,19.5133,0.1752932,0.1395,291.7289831,10.4861664,0.48,0.0,19.4541,0.1663,540120127.0,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,,,,ZTF18abcodkv
ztf,58313.33501160005,559335012715015008,1,559335012715,20.459145,1,559,1.8446676,19.453178,19.3759,0.11563913,0.1359,291.7289731,10.486174,0.60333335,0.0,19.199,0.1462,540120127.0,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,,,,ZTF18abcodkv
ztf,58313.382337999996,559382332715015021,2,559382332715,20.754242,1,559,0.07941311,16.241312,16.2856,0.023702363,0.0106,291.7289734,10.4861721,0.66,0.0,16.2806,0.0119,540120227.0,False,True,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,15.516225,0.0088967765,0.012155046,ZTF18abcodkv
ztf,58314.356053200085,560356052715015017,1,560356052715,20.627161,1,560,1.8641726,19.413155,19.4737,0.13089126,0.1342,291.7289698,10.4861761,0.62333333,0.0,19.3328,0.1486,540120127.0,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,,,,ZTF18abcodkv
ztf,58314.41674769996,560416742715015036,2,560416742715,20.636147,1,560,0.09968523,16.100174,16.1489,0.021815134,0.01,291.7289757,10.4861648,0.66,0.0,16.1393,0.0113,540120227.0,False,True,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,15.441558,0.009037604,0.011893554,ZTF18abcodkv
ztf,58316.33762730006,562337622715015017,2,562337622715,20.84322,1,562,0.115381636,16.064756,16.091,0.03288853,0.0089,291.7289832,10.4861621,0.6,0.0,16.0846,0.0098,540120227.0,False,True,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,15.422106,0.016535804,0.018196346,ZTF18abcodkv
ztf,58316.37497689994,562374972715015007,1,562374972715,20.3878,1,562,1.84435,19.2925,19.6901,0.21787,0.181,291.7289608,10.4861809,0.45,,19.5741,0.2059,,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58317.35642360011,563356422715015002,1,563356422715,20.390236,1,563,1.787722,19.199808,19.3771,0.18792467,0.135,291.7289436,10.4861703,0.5566667,0.0,19.177,0.1419,540120127.0,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,,,,,ZTF18abcodkv
ztf,58318.33628469985,564336282715015008,2,564336282715,21.03613,1,564,0.076716244,15.989733,16.054,0.044164002,0.0079,291.7289739,10.4861741,0.5566667,0.0,16.049,0.0086,540120227.0,False,True,False,bulk_1.0.0,0.0,5.6537490271501504e+17,t8_f5_c3,15.379958,0.024103254,0.025185963,ZTF18abcodkv
ztf,58318.400381899904,564400382715015026,1,564400382715,20.731356,1,564,1.724271,19.327328,19.2926,0.15612455,0.1083,291.7289294,10.4861572,0.54333335,0.0,19.3492,0.1432,540120127.0,False,False,False,bulk_1.0.0,0.0,5.6537490271501504e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58319.37490739999,565374902715015019,1,565374902715,20.382547,1,565,1.933973,19.313332,19.4151,0.1558749,0.1352,291.7289477,10.4862209,0.5733333,0.0,19.5524,0.1936,540120127.0,False,False,False,bulk_1.0.0,0.0,5.7637515271501504e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58320.34501159983,566345012715015006,2,566345012715,20.994001,1,566,0.1342164,15.948987,16.0526,0.038439542,0.008,291.7289771,10.4861575,0.63,0.0,16.0598,0.0088,540120227.0,False,True,False,bulk_1.0.0,0.0,5.7637515271501504e+17,t8_f5_c3,15.356535,0.021095416,0.022273948,ZTF18abcodkv
ztf,58321.347916699946,567347912715015037,2,567347912715,20.658834,1,567,0.06903121,15.831615,15.8719,0.04012408,0.0078,291.7289631,10.4861831,0.6533333,0.0,15.8621,0.0087,540120227.0,False,True,False,bulk_1.0.0,0.0,5.7637515271501504e+17,t8_f5_c3,15.286986,0.023353383,0.024297051,ZTF18abcodkv
ztf,58321.37842589989,567378422715015047,1,567378422715,20.781403,1,567,1.895025,19.161963,19.0878,0.11749604,0.089,291.7289813,10.486179,0.54,0.0,19.0097,0.104,540120127.0,False,False,False,bulk_1.0.0,0.0,5.7637515271501504e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58322.21310190018,568213102715015011,1,568213102715,19.5442,1,568,1.8200302,18.870049,18.7686,0.16629258,0.1536,291.7290071,10.4861241,0.37333333,0.0,18.8136,0.2048,540120127.0,False,False,False,bulk_1.0.0,0.0,5.7637515271501504e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58323.27112270007,569271122715015029,2,569271122715,20.136248,1,569,0.031067936,15.647883,15.7306,0.06908811,0.009,291.7289869,10.4861892,0.55333334,0.0,15.7281,0.0106,540120227.0,False,True,False,bulk_1.0.0,0.0,5.7637515271501504e+17,t8_f5_c3,15.172063,0.044163268,0.044573326,ZTF18abcodkv
ztf,58323.377419000026,569377412715015004,1,569377412715,19.433367,1,569,1.7336258,18.93277,19.0407,0.19735058,0.2278,291.7289482,10.4861485,0.44666666,0.0,19.2222,0.3447,540120127.0,False,False,False,bulk_1.0.0,0.0,5.7637515271501504e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58324.23134260019,570231342715015023,2,570231342715,19.659832,1,570,0.064969525,15.564098,15.6322,0.050391953,0.0111,291.7289894,10.4861805,0.6666667,0.0,15.6256,0.0135,540120227.0,False,True,False,bulk_1.0.0,0.0,5.7637515271501504e+17,t8_f5_c3,15.117273,0.032894883,0.033391126,ZTF18abcodkv
ztf,58324.399814799894,570399812715015003,1,570399812715,19.1712,1,570,1.7798,18.9947,19.8722,0.242696,0.6522,291.728957,10.4861583,0.343333,,19.6073,0.6556,,False,False,False,bulk_1.0.0,0.0,5.7637515271501504e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58326.31333329994,572313332715015004,2,572313332715,19.681887,1,572,0.050090417,15.536173,15.5762,0.033215407,0.0108,291.7289831,10.4861806,0.58,0.0,15.5649,0.0131,540120227.0,False,True,False,bulk_1.0.0,0.0,5.7637515271501504e+17,t8_f5_c3,15.098689,0.021471776,0.02219964,ZTF18abcodkv
ztf,58328.25646989979,574256462715015002,1,574256462715,19.309921,1,574,1.9128952,18.585373,18.4368,0.16217625,0.1777,291.7289865,10.4861828,0.38,0.0,18.3799,0.2163,540120127.0,False,False,False,bulk_1.0.0,0.0,5.7637515271501504e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58329.313819400035,575313812715015015,2,575313812715,20.001501,1,575,0.10199112,15.307264,15.3585,0.034744926,0.0073,291.7289786,10.486166,0.63666666,0.0,15.353,0.0086,540120227.0,False,True,False,bulk_1.0.0,0.0,5.7637515271501504e+17,t8_f5_c3,14.940481,0.024300499,0.024784375,ZTF18abcodkv
ztf,58330.29094910016,576290942715015010,1,576290942715,19.607573,1,576,1.9451169,18.289911,18.394,0.115444906,0.1226,291.7289918,10.4861896,0.5833333,0.0,18.3513,0.1505,540120127.0,False,False,False,bulk_1.0.0,0.0,5.7637515271501504e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58330.375150499865,576375152715015045,2,576375152715,20.04424,1,576,0.122075796,15.24478,15.2783,0.03055341,0.0067,291.7289599,10.486166,0.65,0.0,15.2645,0.0077,540120227.0,False,True,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,14.895544,0.021650402,0.022149583,ZTF18abcodkv
ztf,58331.31089119986,577310892715015013,1,577310892715,19.963003,1,577,1.8123051,18.217205,18.2466,0.093036704,0.0808,291.7289515,10.4861725,0.66,0.0,18.3266,0.1104,540120127.0,False,False,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58332.23354170006,578233542715015011,1,578233542715,20.57808,1,578,1.9263017,18.038973,18.136,0.09789268,0.043,291.7290059,10.4861691,0.64,0.0,18.0985,0.0515,540120127.0,False,False,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58333.31747689983,579317472715015017,2,579317472715,20.694551,1,579,0.15705413,14.998362,15.0614,0.034476753,0.0045,291.7289898,10.4861553,0.5933333,0.0,15.0522,0.0049,540120227.0,False,True,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,14.711522,0.02617635,0.026472239,ZTF18abcodkv
ztf,58334.34289349988,580342892715015023,2,580342892715,20.70586,1,580,0.10467817,14.872834,14.9444,0.043031,0.0041,291.7289692,10.4861657,0.6,0.0,14.9352,0.0044,540120227.0,False,True,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,14.613873,0.03370727,0.033899758,ZTF18abcodkv
ztf,58336.22570599988,582225702715015014,2,582225702715,20.865414,1,582,0.078512296,14.68555,14.7289,0.023760289,0.0034,291.7289846,10.4861735,0.66,0.0,14.7216,0.0036,540120227.0,False,True,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,14.463718,0.019113086,0.019369539,ZTF18abcodkv
ztf,58336.255034700036,582255032715015024,1,582255032715,20.849195,1,582,1.8933536,17.499374,17.6058,0.06323476,0.0225,291.7289834,10.4861794,0.62666667,0.0,17.5769,0.0263,540120127.0,False,False,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58337.36208330002,583362082715015003,1,583362082715,20.37883,1,583,1.7980685,17.225075,17.3897,0.077930465,0.0244,291.7289603,10.4861637,0.76,0.0,17.3582,0.0291,540120127.0,False,False,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58338.20462960005,584204622715015026,2,584204622715,21.000029,1,584,0.14974041,14.457606,14.5378,0.036172915,0.0031,291.7290049,10.4861642,0.7,0.0,14.5292,0.0032,540120227.0,False,True,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,14.27445,0.030443577,0.030557739,ZTF18abcodkv
ztf,58340.298738399986,586298732715015015,2,586298732715,20.486155,1,586,0.100529164,14.099592,14.1645,0.033612303,0.003,291.7289736,10.4861672,0.76666665,0.0,14.1542,0.0031,540120227.0,False,True,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,13.964841,0.02962278,0.029689157,ZTF18abcodkv
ztf,58340.3523380002,586352332715015010,1,586352332715,19.565872,1,586,1.8726678,16.72303,16.803,0.07024105,0.0308,291.7289872,10.486167,0.79333335,0.0,16.7977,0.0377,540120127.0,False,False,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58341.32489580009,587324892715015016,2,587324892715,19.964798,1,587,0.11160048,13.929399,13.9887,0.026871996,0.0033,291.7289823,10.4861641,0.7866667,0.0,13.9764,0.0035,540120227.0,False,True,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,13.81319,0.024082687,0.024144426,ZTF18abcodkv
ztf,58342.32434030017,588324342715015043,2,588324342715,20.595308,1,588,0.12136758,13.903969,13.9534,0.032463245,0.0024,291.7289727,10.4861623,0.80333334,0.0,13.9427,0.0025,540120227.0,False,True,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,13.790316,0.029187988,0.02923685,ZTF18abcodkv
ztf,58343.320081000216,589320082715015012,2,589320082715,20.87664,1,589,0.13073489,13.845998,13.9012,0.032938883,0.0022,291.728975,10.4861598,0.77,0.0,13.8926,0.0023,540120227.0,False,True,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,13.737969,0.029775804,0.029819302,ZTF18abcodkv
ztf,58344.31186340004,590311862715015024,2,590311862715,20.92193,1,590,0.07743849,13.768689,13.811,0.035027098,0.0021,291.7289802,10.486175,0.7966667,0.0,13.8007,0.0022,540120227.0,False,True,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,13.667751,0.031881798,0.0319175,ZTF18abcodkv
ztf,58344.3499305998,590349932715015028,1,590349932715,20.719261,1,590,1.8403437,16.275967,16.3504,0.040652797,0.0099,291.7289692,10.4861719,0.71,0.0,16.3351,0.0111,540120127.0,False,False,False,bulk_1.0.0,0.0,5.91318902715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58345.31890049996,591318902715015021,2,591318902715,20.658115,1,591,0.09942537,13.616022,13.7075,0.03669791,0.0021,291.7289776,10.4861677,0.82666665,0.0,13.6967,0.0021,540120227.0,False,True,False,bulk_1.0.0,0.0,6.12181082715015e+17,t8_f5_c3,13.5278015,0.033807963,0.033833984,ZTF18abcodkv
ztf,58348.21497689979,594214972715015035,2,594214972715,20.633272,1,594,0.04044759,13.422246,13.5089,0.05805453,0.0019,291.7289783,10.4861829,0.7266667,0.0,13.4986,0.0019,540120227.0,False,True,False,bulk_1.0.0,0.0,6.12181082715015e+17,t8_f5_c3,13.347964,0.05420384,0.0542155,ZTF18abcodkv
ztf,58348.3511806,594351182715015011,1,594351182715,20.790638,1,594,1.8871385,15.877315,16.0218,0.052604865,0.0076,291.7289591,10.4861908,0.71,0.0,16.005,0.0083,540120127.0,False,False,False,bulk_1.0.0,0.0,6.12181082715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58349.21187500004,595211872715015008,1,595211872715,19.893559,1,595,1.9192582,15.748053,15.8714,0.058543902,0.01,291.7289864,10.4861843,0.73333335,0.0,15.8642,0.012,540120127.0,False,False,False,bulk_1.0.0,0.0,6.12181082715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58350.32509260019,596325092715015006,1,596325092715,20.271954,1,596,1.8315705,15.700536,15.8192,0.056707244,0.0082,291.7289668,10.4861704,0.67333335,0.0,15.8002,0.0093,540120127.0,False,False,False,bulk_1.0.0,0.0,6.12181082715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58350.360115699936,596360112715015015,2,596360112715,20.674946,1,596,0.075602524,13.296592,13.4044,0.05482897,0.0018,291.728971,10.4861744,0.73,0.0,13.3938,0.0018,540120227.0,False,True,False,bulk_1.0.0,0.0,6.12181082715015e+17,t8_f5_c3,13.2301855,0.05156611,0.051575974,ZTF18abcodkv
ztf,58351.2516319002,597251632715015002,1,597251632715,19.8915,1,597,1.8663158,15.661456,15.7939,0.055289578,0.0097,291.7289772,10.4861759,0.71666664,0.0,15.7768,0.0116,540120127.0,False,False,False,bulk_1.0.0,0.0,6.12181082715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58353.29364580009,599293642715015025,2,599293642715,20.26694,1,599,0.062378265,13.23519,13.269,0.03615235,0.0017,291.7289774,10.4861767,0.7,0.0,13.2606,0.0018,540120227.0,False,True,False,bulk_1.0.0,0.0,6.12181082715015e+17,t8_f5_c3,13.172332,0.034105334,0.034118738,ZTF18abcodkv
ztf,58356.28844910022,602288442715015016,2,602288442715,20.053085,1,602,0.075489566,13.089532,13.1378,0.031764966,0.0016,291.7289791,10.4861728,0.75666666,0.0,13.1276,0.0017,540120227.0,False,True,False,bulk_1.0.0,0.0,6.31127362715015e+17,t8_f5_c3,13.034368,0.030179614,0.030191362,ZTF18abcodkv
ztf,58357.271909699775,603271902715015022,2,603271902715,19.760176,1,603,0.10726426,13.037165,13.1053,0.027096823,0.0016,291.7289792,10.4861645,0.8433333,0.0,13.0928,0.0017,540120227.0,False,True,False,bulk_1.0.0,0.0,6.31127362715015e+17,t8_f5_c3,12.984536,0.025802156,0.025814692,ZTF18abcodkv
ztf,58358.25006939983,604250062715015023,2,604250062715,19.780663,1,604,0.08439132,12.983967,13.0746,0.034326304,0.0017,291.728977,10.486171,0.7966667,0.0,13.0641,0.0018,540120227.0,False,True,False,bulk_1.0.0,0.0,6.31127362715015e+17,t8_f5_c3,12.933798,0.032767262,0.032776255,ZTF18abcodkv
ztf,58359.147060200106,605147062715015032,1,605147062715,18.589384,1,605,1.8468087,15.334858,15.4005,0.069062054,0.0201,291.7289835,10.4861598,0.6566667,0.0,15.3651,0.024,540120127.0,False,False,False,bulk_1.0.0,0.0,6.31127362715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58360.147083300166,606147082715015019,1,606147082715,20.313845,1,606,1.8770125,15.346335,15.443,0.045959882,0.0057,291.7289852,10.4861732,0.7133333,0.0,15.4248,0.0064,540120127.0,False,False,False,bulk_1.0.0,0.0,6.31127362715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58362.228738400154,608228732715015016,1,608228732715,19.93778,1,608,1.8457518,15.266156,15.3822,0.041788597,0.007,291.7289792,10.4861652,0.64666665,0.0,15.3601,0.0079,540120127.0,False,False,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58363.19086810015,609190862715015007,1,609190862715,20.146402,1,609,1.898324,15.226068,15.3461,0.04319286,0.0057,291.7289963,10.4861697,0.6566667,0.0,15.3242,0.0062,540120127.0,False,False,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58363.23248839984,609232482715015019,2,609232482715,20.404024,1,609,0.043187104,12.872597,12.9517,0.03458105,0.0014,291.7289784,10.4861835,0.79,0.0,12.9397,0.0014,540120227.0,False,True,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,12.827218,0.0331582,0.0331655,ZTF18abcodkv
ztf,58364.18740739999,610187402715015018,2,610187402715,20.864828,1,610,0.098628104,12.89855,12.9516,0.030259857,0.0014,291.7289795,10.4861683,0.78333336,0.0,12.9411,0.0014,540120227.0,False,True,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,12.852097,0.028983738,0.028992482,ZTF18abcodkv
ztf,58364.210462999996,610210462715015011,1,610210462715,20.599987,1,610,1.8839313,15.210844,15.328,0.04530351,0.0049,291.7289832,10.4861728,0.66,0.0,15.3119,0.0053,540120127.0,False,False,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58365.19059030013,611190592715015027,2,611190592715,20.742004,1,611,0.09262144,12.845064,12.9152,0.032878194,0.0014,291.7289888,10.4861713,0.78,0.0,12.9041,0.0014,540120227.0,False,True,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,12.800798,0.031557396,0.031564705,ZTF18abcodkv
ztf,58365.26901620021,611269012715015012,1,611269012715,20.780905,1,611,1.884941,15.226009,15.3186,0.04434667,0.0048,291.7289753,10.4861827,0.72333336,0.0,15.3046,0.0052,540120127.0,False,False,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58366.18108800007,612181082715015011,2,612181082715,20.86633,1,612,0.11317653,12.87246,12.9401,0.029493593,0.0013,291.7289777,10.4861654,0.7633333,0.0,12.93,0.0013,540120227.0,False,True,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,12.827086,0.028277881,0.02828644,ZTF18abcodkv
ztf,58366.227789400145,612227782715015022,1,612227782715,21.021648,1,612,1.9155035,15.235714,15.3133,0.034396064,0.0045,291.7289808,10.4861899,0.7366667,0.0,15.3019,0.0047,540120127.0,False,False,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58367.1906365999,613190632715015020,2,613190632715,20.330805,1,613,0.10364469,12.797101,12.8778,0.032456707,0.0013,291.7289859,10.4861663,0.7966667,0.0,12.867,0.0014,540120227.0,False,True,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,12.754711,0.031207155,0.031213943,ZTF18abcodkv
ztf,58367.21039350005,613210392715015020,1,613210392715,20.860432,1,613,1.8769665,15.217633,15.2847,0.036025252,0.0046,291.7289784,10.4861767,0.75,0.0,15.2698,0.0049,540120127.0,False,False,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58368.16896989988,614168962715015024,2,614168962715,20.432173,1,614,0.07167342,12.761103,12.8449,0.028453138,0.0013,291.7289874,10.486176,0.8066667,0.0,12.8326,0.0013,540120227.0,False,True,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,12.72007,0.027390627,0.027397882,ZTF18abcodkv
ztf,58368.21038189996,614210382715015017,1,614210382715,20.767399,1,614,1.9016582,15.156733,15.2697,0.047969528,0.0046,291.7289853,10.4861799,0.7133333,0.0,15.257,0.0049,540120127.0,False,False,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58370.14700229978,616147002715015024,2,616147002715,20.358818,1,616,0.10571493,12.722156,12.832,0.03633947,0.0013,291.728986,10.4861655,0.8,0.0,12.8204,0.0013,540120227.0,False,True,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,12.682543,0.035032224,0.035037518,ZTF18abcodkv
ztf,58370.20973380003,616209732715015017,1,616209732715,20.780031,1,616,1.8928777,15.12084,15.2628,0.051914614,0.0046,291.7289806,10.4861827,0.64666665,0.0,15.248,0.0048,540120127.0,False,False,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58373.16975690005,619169752715015034,2,619169752715,20.807774,1,619,0.09159704,12.811165,12.8654,0.029621735,0.0013,291.7289839,10.4861711,0.79333335,0.0,12.8544,0.0013,540120227.0,False,True,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,12.768233,0.028465679,0.028473308,ZTF18abcodkv
ztf,58374.25026619993,620250262715015018,1,620250262715,20.674425,1,620,1.8551264,15.253154,15.2939,0.030266875,0.0048,291.7289701,10.4861751,0.77,0.0,15.2825,0.0052,540120127.0,False,False,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58375.22789350012,621227892715015056,1,621227892715,20.856455,1,621,1.8869927,15.239419,15.2921,0.03565039,0.0047,291.7289726,10.486186,0.74666667,0.0,15.2831,0.005,540120127.0,False,False,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,,,,ZTF18abcodkv
ztf,58376.168263900094,622168262715015035,2,622168262715,20.619884,1,622,0.10119844,12.791045,12.8719,0.03418494,0.0013,291.7289805,10.4861666,0.8066667,0.0,12.8599,0.0013,540120227.0,False,True,False,bulk_1.0.0,0.0,6.36149502715015e+17,t8_f5_c3,12.748887,0.03287663,0.032883007,ZTF18abcodkv
