tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59694.428113400005,1940428111115015004,1,1940428111115,19.820461,1,1940,5.715533,17.181894,17.1546,0.045110513,0.022,273.9110877,73.1349641,0.61285716,t17_f5_c3,0.99964046,17.112,0.0262,865120111.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59696.34465279989,1942344651115015026,1,1942344651115,20.307976,1,1942,5.7516637,16.691338,16.7072,0.033443283,0.0132,273.9112434,73.1350166,0.89,t17_f5_c3,0.9999951,16.691,0.0156,865120111.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59696.46841439977,1942468411115015005,2,1942468411115,20.330263,1,1942,5.724077,16.92788,16.9437,0.034004107,0.018,273.9112324,73.1350165,0.92,t17_f5_c3,1.0,16.9057,0.0215,865120211.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59698.40805559978,1944408051115015013,2,1944408051115,20.245024,1,1944,5.724055,16.785192,16.7827,0.043630403,0.0169,273.9112359,73.1350182,0.9114286,t17_f5_c3,0.9999993,16.7806,0.0207,865120211.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59698.4274420999,1944427441115015017,1,1944427441115,20.29126,1,1944,5.700528,16.697628,16.735,0.03327154,0.0131,273.9112266,73.1349936,0.87285715,t17_f5_c3,0.9999987,16.7319,0.0157,865120111.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59700.426967599895,1946426961115015008,2,1946426961115,20.184113,1,1946,5.7213335,16.767708,16.7607,0.029187387,0.0167,273.9112288,73.1350083,0.91,t17_f5_c3,0.9999999,16.7828,0.0209,865120211.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59700.44703700021,1946447031115015032,1,1946447031115,20.21995,1,1946,5.6755095,16.747223,16.756,0.029149419,0.0133,273.9112493,73.13499,0.79714286,t17_f5_c3,0.99999356,16.7525,0.0159,865120111.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59702.4060531999,1948406051115015008,2,1948406051115,20.303076,1,1948,5.7177305,16.732172,16.7605,0.033118926,0.0157,273.9112324,73.1350093,0.9185714,t17_f5_c3,0.9999988,16.7375,0.0188,865120211.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59702.4526157002,1948452611115015021,1,1948452611115,20.478388,1,1948,5.7105865,16.769606,16.7833,0.028743416,0.0124,273.911239,73.1350006,0.87285715,t17_f5_c3,0.9999974,16.7859,0.0148,865120111.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59708.3465741002,1954346571115015013,2,1954346571115,19.892393,1,1954,5.697134,16.809187,16.8361,0.031491715,0.019,273.911246,73.134996,0.8371429,t17_f5_c3,0.9999776,16.8178,0.0232,865120211.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59708.4566434999,1954456641115015013,2,1954456641115,20.223158,1,1954,5.6738825,16.81614,16.8284,0.028043784,0.0157,273.9112715,73.1349961,0.89428574,t17_f5_c3,0.99999845,16.8089,0.0188,865120211.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59710.3901157002,1956390111115015011,2,1956390111115,19.864206,1,1956,5.684847,16.830269,16.8819,0.037162688,0.0219,273.911265,73.134996,0.9028571,t17_f5_c3,0.9999999,16.8635,0.0269,865120211.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59710.44929399993,1956449291115015006,1,1956449291115,20.08497,1,1956,5.6228557,16.91964,16.9354,0.031705417,0.0154,273.9112781,73.1349792,0.7385714,t17_f5_c3,0.99993384,16.9347,0.0187,865120111.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59712.3895717999,1958389571115015007,2,1958389571115,19.954367,1,1958,5.717191,16.819098,16.8666,0.040616777,0.0251,273.9112485,73.1350272,0.92,t17_f5_c3,0.99992585,16.8582,0.0314,865120211.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59712.42788190022,1958427881115015015,1,1958427881115,19.722845,1,1958,5.746083,17.058428,17.0716,0.034320574,0.0282,273.9112358,73.1350114,0.8542857,t17_f5_c3,0.99999917,17.068,0.0355,865120111.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
ztf,59714.31075230008,1960310751115015012,1,1960310751115,19.23437,1,1960,5.7930784,17.110044,17.1272,0.041195504,0.0427,273.9112186,73.1350254,0.7985714,t17_f5_c3,0.9999808,17.1527,0.0558,865120111.0,True,False,False,correction_1.0.6,0.0,,,,,ZTF22aahnkdv
