tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,rbversion,oid
ztf,58281.47050930001,527470506015010016,2,527470506015,20.326637,-1,527,1.642139,17.531357,17.8209,0.044091884,0.0623,331.25764,57.8992026,0.38666666,0.0,17.8824,0.0731,803120260.0,True,False,True,bulk_1.0.0,0.0,0.0,,,,,ZTF18abaeiie
ztf,58298.424085599836,544424084815015023,2,544424084815,19.6725,1,544,0.200825,16.4241,16.8137,0.143601,0.0341,331.258416,57.8994157,0.4,,16.7872,0.039,,False,True,True,bulk_1.0.0,0.0,5.7047409601501504e+17,14.155557,0.013641541,0.017772144,t8_f5_c3,ZTF18abaeiie
ztf,58298.47283559991,544472836015015007,1,544472836015,19.4472,1,544,0.405285,19.056,19.9062,0.2235,0.5181,331.2582977,57.8994042,0.47,,19.9651,0.6973,,False,True,False,bulk_1.0.0,0.0,5.7047409601501504e+17,16.679922,0.01673132,0.025052227,t8_f5_c3,ZTF18abaeiie
ztf,58300.4319329001,546431934815015034,2,546431934815,20.1414,1,546,0.4551,16.772,16.8679,0.123506,0.0302,331.2582441,57.89931,0.493333,,16.8048,0.032,,False,True,True,bulk_1.0.0,0.0,5.7047409601501504e+17,14.193035,100.0,0.011484248,t8_f5_c3,ZTF18abaeiie
ztf,58301.450555600226,547450556015015018,2,547450556015,20.238,1,547,0.113583,16.7443,16.7692,0.179549,0.0264,331.258499,57.8993236,0.366667,,16.7533,0.029,,False,True,True,bulk_1.0.0,0.0,5.7047409601501504e+17,14.120527,100.0,0.016020402,t8_f5_c3,ZTF18abaeiie
ztf,58302.4535416998,548453546015015005,1,548453546015,20.2027,1,548,0.1274,18.9725,19.5352,0.265524,0.2299,331.2584891,57.899381,0.466667,,19.419,0.2596,,False,True,False,bulk_1.0.0,0.0,5.7047409601501504e+17,16.670237,0.025948197,0.031856522,t8_f5_c3,ZTF18abaeiie
ztf,58303.36019679997,549360196015015024,2,549360196015,20.2291,1,549,0.705576,17.0364,16.7714,0.097721,0.0264,331.2581212,57.8992765,0.48,,16.7396,0.0285,,False,True,True,bulk_1.0.0,0.0,5.7047409601501504e+17,14.143622,100.0,0.0068057626,t8_f5_c3,ZTF18abaeiie
ztf,58303.36255790014,549362554815015036,2,549362554815,20.2034,1,549,0.088457,17.1963,16.9651,0.076027,0.0321,331.2584447,57.8993348,0.59,,16.9088,0.0341,,False,True,True,bulk_1.0.0,0.0,5.7047409601501504e+17,14.226194,100.0,0.0049308925,t8_f5_c3,ZTF18abaeiie
ztf,58303.42474539997,549424744815015014,1,549424744815,20.1617,1,549,0.487619,19.3915,19.2975,0.161726,0.1768,331.2582341,57.8993577,0.663333,,19.1391,0.1915,,False,True,False,bulk_1.0.0,0.0,5.7047409601501504e+17,16.779379,100.0,0.014585827,t8_f5_c3,ZTF18abaeiie
ztf,58304.38432870014,550384324815015013,2,550384324815,20.2562,1,550,0.77447,16.9062,16.9546,0.212303,0.0297,331.2583144,57.8991559,0.303333,,16.8554,0.0306,,False,True,True,bulk_1.0.0,0.0,5.7047409601501504e+17,14.204838,0.01299832,0.017636446,t8_f5_c3,ZTF18abaeiie
