tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58279.171979200095,525171975415010051,2,525171975415,20.2854,-1,525,0.144536,18.3125,15.588958,17.6335,0.063524,100.0,0.0051703625,0.0495,174.1223781,21.5961034,0.623333,17.3473,0.0455,False,True,False,bulk_1.0.0,0.0,5.2923598541501e+17,,,,ZTF18aakcfak
ztf,58283.23598380014,529235985415010000,1,529235985415,20.293047,-1,529,0.17916289,18.527029,16.386553,18.4347,0.061684866,100.0,0.0085899,0.0848,174.1223121,21.596181,0.8333333,18.3071,0.0912,False,True,False,bulk_1.0.0,0.0,5.3221775541501e+17,0.0,574120154.0,,ZTF18aakcfak
ztf,58286.217754600104,532217755415010000,1,532217755415,20.521976,-1,532,0.40515593,19.058567,16.329548,19.0562,0.09587922,100.0,0.0077645583,0.1411,174.1223622,21.5962743,0.87333333,18.9632,0.155,True,True,False,bulk_1.0.0,0.0,0.0,0.0,574120154.0,,ZTF18aakcfak
ztf,58427.53937500017,673539375415015006,1,673539375415,20.295275,1,673,1.0652851,18.87552,16.152758,18.5276,0.20326462,100.0,0.016556036,0.0978,174.1223605,21.5958678,0.52,18.4248,0.1077,False,True,False,bulk_1.0.0,0.0,6.96543355415015e+17,0.0,574120154.0,t8_f5_c3,ZTF18aakcfak
ztf,58430.48355320003,676483555415015005,2,676483555415,20.17856,1,676,0.51368165,17.676891,15.366359,17.6627,0.05763272,100.0,0.006862083,0.0591,174.1225215,21.59609,0.7133333,17.6902,0.072,False,True,False,bulk_1.0.0,0.0,6.93476035415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58430.52476850012,676524765415015008,1,676524765415,20.73303,1,676,0.31540188,18.573364,16.124744,18.4033,0.090565935,100.0,0.0094954865,0.076,174.1223478,21.5960703,0.62333333,18.3265,0.0835,False,True,False,bulk_1.0.0,0.0,6.93476035415015e+17,0.0,574120154.0,t8_f5_c3,ZTF18aakcfak
ztf,58434.52369209984,680523695415015002,1,680523695415,19.957155,1,680,0.76864403,18.10734,16.065374,18.0364,0.11928562,100.0,0.018188724,0.0577,174.1224313,21.5959521,0.51666665,17.9319,0.0625,False,True,False,bulk_1.0.0,0.0,6.96543355415015e+17,0.0,574120154.0,t8_f5_c3,ZTF18aakcfak
ztf,58437.508217600174,683508215415015015,1,683508215415,20.3292,1,683,0.524174,18.3942,16.104511,18.4571,0.09218,100.0,0.011188232,0.0843,174.1224532,21.5960365,0.743333,18.429,0.0981,False,True,False,bulk_1.0.0,0.0,6.96543355415015e+17,,,t12_f5_c3,ZTF18aakcfak
ztf,58440.48331019981,686483315415015005,1,686483315415,20.594715,1,686,0.4273366,18.141672,16.070541,17.9084,0.08350115,100.0,0.012394809,0.0552,174.1223441,21.5960463,0.6166667,17.7609,0.0572,False,True,False,bulk_1.0.0,0.0,6.96543355415015e+17,0.0,574120154.0,t8_f5_c3,ZTF18aakcfak
ztf,58443.477580999956,689477585415015002,2,689477585415,19.83227,1,689,0.30609098,17.538942,15.348984,17.7138,0.07760849,100.0,0.010325853,0.0778,174.1224427,21.5960851,0.69,17.9608,0.1205,False,True,False,bulk_1.0.0,0.0,7.17543105415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58443.54019680014,689540195415015005,1,689540195415,20.79122,1,689,0.46609324,18.363684,16.100761,18.4576,0.077505715,100.0,0.009641949,0.0766,174.122365,21.596027,0.73,18.4745,0.0919,False,True,False,bulk_1.0.0,0.0,7.17543105415015e+17,0.0,574120154.0,t8_f5_c3,ZTF18aakcfak
ztf,58447.47603010014,693476035415015007,2,693476035415,19.636536,1,693,0.40385684,17.249207,15.305676,17.1099,0.055509437,100.0,0.009267335,0.0448,174.1224862,21.5960893,0.80333334,17.199,0.0598,False,True,False,bulk_1.0.0,0.0,7.17543105415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58447.52430560021,693524305415015009,2,693524305415,19.52501,1,693,0.21991855,17.21079,15.299168,17.1642,0.08630959,100.0,0.01483918,0.045,174.1224248,21.5960983,0.74666667,17.1545,0.0545,False,True,False,bulk_1.0.0,0.0,7.17543105415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58449.46430560015,695464305415015002,2,695464305415,19.889387,1,695,0.27214736,17.478975,15.340812,17.5556,0.09047805,100.0,0.012626351,0.0639,174.1224098,21.5960776,0.5966667,17.5422,0.0776,False,True,False,bulk_1.0.0,0.0,7.17543105415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58450.5433565001,696543355415015009,2,696543355415,19.955708,1,696,0.17063656,17.471413,15.339753,17.5107,0.049788397,100.0,0.0069897943,0.0538,174.1224057,21.5961036,0.7033333,17.6068,0.0712,False,True,False,bulk_1.0.0,0.0,7.17543105415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58461.48244210007,707482445415015007,1,707482445415,20.11969,1,707,0.3066498,18.800705,16.146467,18.8176,0.12849905,100.0,0.011148196,0.1439,174.1223339,21.5960759,0.7033333,18.8349,0.1771,False,True,False,bulk_1.0.0,0.0,7.17543105415015e+17,0.0,574120154.0,t8_f5_c3,ZTF18aakcfak
ztf,58461.54484950006,707544845415015013,2,707544845415,20.4483,1,707,0.23880821,17.921633,15.392767,17.9031,0.04413518,100.0,0.0042977226,0.065,174.122448,21.5961237,0.74666667,17.9844,0.0832,False,True,False,bulk_1.0.0,0.0,7.20499325415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58464.544976899866,710544975415015008,2,710544975415,20.54398,1,710,0.44352996,18.009447,15.401012,18.0169,0.070115075,100.0,0.0063450844,0.0683,174.122512,21.5961278,0.72,18.0975,0.0867,False,True,False,bulk_1.0.0,0.0,7.39466845415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58471.54310189979,717543105415015015,2,717543105415,20.423502,1,717,0.2406089,17.937283,15.39428,17.8636,0.08645613,100.0,0.008309884,0.0635,174.1224422,21.5961105,0.62333333,17.8917,0.0771,False,True,False,bulk_1.0.0,0.0,7.39466845415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58474.499328699894,720499325415015004,2,720499325415,19.729456,1,720,0.24416472,17.738367,15.373498,17.7071,0.07840698,100.0,0.008879881,0.0757,174.1223961,21.5960821,0.6933333,17.7548,0.0973,False,True,False,bulk_1.0.0,0.0,7.39466845415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58476.44649309991,722446495415015005,2,722446495415,19.818773,1,722,0.40495542,17.67744,15.366424,17.6583,0.061145805,100.0,0.007277127,0.0702,174.1224216,21.5960395,0.7366667,17.6651,0.0872,False,True,False,bulk_1.0.0,0.0,7.39466845415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58481.50737270014,727507375415015003,2,727507375415,20.070335,1,727,0.17893752,17.460972,15.338282,17.4581,0.05698248,100.0,0.00806613,0.0492,174.1224236,21.596122,0.8066667,17.4572,0.0594,False,True,False,bulk_1.0.0,0.0,7.39466845415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58481.52150460007,727521505415015005,2,727521505415,20.077055,1,727,0.24739026,17.52717,15.34741,17.5167,0.05904213,100.0,0.007929725,0.0513,174.1224324,21.5960977,0.81666666,17.5254,0.0621,False,True,False,bulk_1.0.0,0.0,7.39466845415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58482.51994210016,728519945415015004,1,728519945415,19.402248,1,728,0.4796943,18.128658,16.0686,17.8046,0.12514353,100.0,0.018766558,0.0913,174.1223435,21.596024,0.59,17.6294,0.0972,False,True,False,bulk_1.0.0,0.0,7.39466845415015e+17,0.0,574120154.0,t8_f5_c3,ZTF18aakcfak
ztf,58486.48261569999,732482615415015012,2,732482615415,20.7074,1,732,0.12936279,17.663738,15.364784,17.7311,0.055470575,100.0,0.006675456,0.0508,174.1224022,21.5961158,0.6433333,17.7606,0.0612,False,True,False,bulk_1.0.0,0.0,7.39466845415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58486.54107639985,732541075415015010,1,732541075415,20.657328,1,732,0.4414581,18.357548,16.099997,18.2904,0.06260085,100.0,0.007826356,0.0642,174.1224358,21.5960532,0.7966667,18.3056,0.0774,False,True,False,bulk_1.0.0,0.0,7.39466845415015e+17,0.0,574120154.0,t8_f5_c3,ZTF18aakcfak
ztf,58491.47515049996,737475155415015017,1,737475155415,20.228748,1,737,0.24845152,18.6891,16.136316,18.5109,0.16084193,100.0,0.015320954,0.0982,174.1223546,21.5960884,0.63,18.4242,0.1088,False,True,False,bulk_1.0.0,0.0,7.39466845415015e+17,0.0,574120154.0,t8_f5_c3,ZTF18aakcfak
ztf,58491.52607640019,737526075415015009,2,737526075415,20.036728,1,737,0.26590696,17.691181,15.36805,17.8751,0.098536305,100.0,0.011596951,0.0772,174.1223296,21.596089,0.68,17.8798,0.0929,False,True,False,bulk_1.0.0,0.0,7.39466845415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58493.46684029978,739466845415015014,2,739466845415,20.734354,1,739,0.31488642,17.762735,15.37623,17.6229,0.067286275,100.0,0.007470069,0.0463,174.1224298,21.5960706,0.60714287,17.5716,0.0519,False,True,False,bulk_1.0.0,0.0,7.51526735415015e+17,0.0,574120254.0,t8_f5_c3,ZTF18aakcfak
ztf,58493.5535995001,739553595415015010,1,739553595415,21.0416,1,739,0.52126026,18.498222,16.11662,18.4525,0.06305253,100.0,0.0070317085,0.0723,174.1223853,21.5960129,0.4757143,18.426,0.0831,False,True,False,bulk_1.0.0,0.0,7.51526735415015e+17,0.0,574120154.0,t8_f5_c3,ZTF18aakcfak
ztf,58494.439571800176,740439575415015017,2,740439575415,20.75893,1,740,0.21038504,17.707907,15.370006,17.7331,0.06390911,100.0,0.0074199704,0.05,174.1224421,21.5961363,0.58,17.7887,0.0621,False,True,False,bulk_1.0.0,0.0,7.51526735415015e+17,0.0,574120254.0,t15_f5_c3,ZTF18aakcfak
ztf,58494.47716439981,740477165415015015,1,740477165415,21.024075,1,740,0.36222953,18.482853,16.114893,18.5412,0.07812591,100.0,0.008822898,0.0767,174.1224094,21.5960661,0.5214286,18.4895,0.0867,False,True,False,bulk_1.0.0,0.0,7.51526735415015e+17,0.0,574120154.0,t15_f5_c3,ZTF18aakcfak
ztf,58502.46006939979,748460065415015008,1,748460065415,19.54463,1,748,0.468541,18.337664,16.09749,18.1485,0.08387751,100.0,0.010655558,0.1003,174.1223841,21.5960281,0.69857144,18.0641,0.1161,False,True,False,bulk_1.0.0,0.0,7.72419835415015e+17,0.0,574120154.0,t15_f5_c3,ZTF18aakcfak
ztf,58502.526458300184,748526455415015016,2,748526455415,19.624994,1,748,0.15433235,17.485905,15.341776,17.6037,0.091569625,100.0,0.012708669,0.0684,174.1224026,21.5961054,0.65,17.5293,0.0783,False,True,False,bulk_1.0.0,0.0,7.72419835415015e+17,0.0,574120254.0,t15_f5_c3,ZTF18aakcfak
ztf,58505.45700229984,751457005415015000,1,751457005415,19.112679,1,751,0.15614574,18.334757,16.09712,18.336,0.121961325,100.0,0.015529863,0.1571,174.1223678,21.5961143,0.6842857,18.3099,0.1943,False,True,False,bulk_1.0.0,0.0,7.72419835415015e+17,0.0,574120154.0,t15_f5_c3,ZTF18aakcfak
