tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58252.442268500105,498442261715015049,1,498442261715,20.9078,1,498,0.096322,16.5442,14.038264,16.6229,0.017381,100.0,0.0017286224,0.0191,295.7833241,47.0156037,0.386667,16.5935,0.0196,False,True,False,bulk_1.0.0,0.0,5.274584917150151e+17,,,,ZTF18aaptajn
ztf,58269.44383100001,515443831715010028,1,515443831715,19.3509,-1,515,0.142655,16.7378,14.257266,16.755,0.028045,100.0,0.002855234,0.0381,295.783413,47.0155798,0.47,16.7871,0.0477,False,True,False,bulk_1.0.0,0.0,5.274584917150151e+17,,,,ZTF18aaptajn
ztf,58278.40474539995,524404741715015051,1,524404741715,20.933262,1,524,0.46736175,16.953379,14.072709,16.9502,0.024852801,100.0,0.0017502806,0.0256,295.783221,47.0156851,0.51666665,16.9317,0.0263,False,True,False,bulk_1.0.0,0.0,5.274584917150151e+17,0.0,766120117.0,,ZTF18aaptajn
ztf,58278.40474539995,524404741715015052,1,524404741715,20.933262,1,524,0.43430087,16.953379,14.072709,17.097,0.024852801,100.0,0.0017502806,0.028,295.7832979,47.0157115,0.48666668,17.0853,0.0292,False,True,False,bulk_1.0.0,0.0,5.274584917150151e+17,0.0,766120117.0,,ZTF18aaptajn
ztf,58278.45346060023,524453461715015072,2,524453461715,20.849632,1,524,0.3630481,14.705748,12.535869,14.7861,0.0065292064,100.0,0.0008849301,0.0071,295.7833842,47.0155285,0.48333332,14.7851,0.0072,False,True,False,bulk_1.0.0,0.0,5.274584917150151e+17,0.0,766120217.0,,ZTF18aaptajn
ztf,58281.407500000205,527407501715015135,1,527407501715,20.9782,1,527,0.103603,16.261,14.006552,16.3708,0.013599,100.0,0.0017050132,0.0152,295.7833717,47.0156269,0.516667,16.351,0.0158,False,True,False,bulk_1.0.0,0.0,5.274584917150151e+17,,,,ZTF18aaptajn
ztf,58281.458495399915,527458491715015075,2,527458491715,20.837925,1,527,0.35325202,14.35403,12.480983,14.4104,0.0047578523,100.0,0.0008476027,0.0052,295.7834213,47.0155415,0.48666668,14.4052,0.0052,False,True,False,bulk_1.0.0,0.0,5.5138993171501504e+17,0.0,766120217.0,,ZTF18aaptajn
ztf,58284.34635420004,530346351715015012,2,530346351715,20.427559,1,530,0.2376277,14.063655,12.423239,14.0936,0.004131197,100.0,0.0009118208,0.0045,295.7833879,47.0155694,0.54333335,14.0888,0.0046,False,True,False,bulk_1.0.0,0.0,5.5138993171501504e+17,0.0,766120217.0,,ZTF18aaptajn
ztf,58287.41061339993,533410611715015028,1,533410611715,20.598501,1,533,0.185507,15.9311495,13.95927,16.0356,0.010565419,100.0,0.001718442,0.0118,295.783297,47.0156222,0.81333333,16.022,0.0122,False,True,False,bulk_1.0.0,0.0,5.5138993171501504e+17,0.0,766120117.0,,ZTF18aaptajn
ztf,58287.45528940018,533455281715015075,2,533455281715,20.8354,1,533,0.307032,14.0667,12.423911,14.109,0.003731,100.0,0.0008216931,0.004,295.7833971,47.0155476,0.396667,14.0932,0.0041,False,True,False,bulk_1.0.0,0.0,5.634111317150151e+17,,,,ZTF18aaptajn
ztf,58290.41679400019,536416791715015076,1,536416791715,20.9774,1,536,0.277913,15.8873,13.952017,16.0067,0.042372,100.0,0.0071279705,0.0114,295.7832768,47.0155502,0.526667,15.9847,0.0116,False,True,False,bulk_1.0.0,0.0,5.634111317150151e+17,,,,ZTF18aaptajn
ztf,58293.42971060006,539429711715015029,1,539429711715,20.5921,1,539,0.240928,16.2856,14.009605,16.3044,0.073316,100.0,0.009011576,0.0149,295.7832703,47.0155807,0.5,16.2698,0.0154,False,True,False,bulk_1.0.0,0.0,5.694259917150151e+17,,,t8_f5_c3,ZTF18aaptajn
