tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59266.54611109989,1512546113715015056,2,1512546113715,18.9019,1,1512,0.731092,16.8695,14.337143,16.9466,0.096971,100.0,0.009412375,0.035,292.3729625,13.3732871,0.431429,t17_f5_c3,16.6284,0.0319,False,True,False,correction_0.0.1,0.0,,,,ZTF21aamlytz
ztf,59266.549085599836,1512549083715015022,2,1512549083715,18.972822,1,1512,1.7972697,16.993647,,17.1406,0.11156097,,,0.0411,292.3732721,13.3732152,0.4857143,t17_f5_c3,16.8155,0.0373,True,False,True,correction_0.0.1,0.0,0.25250053,540120237.0,,ZTF21aamlytz
ztf,59621.55799769983,1867557993715025005,2,1867557993715,19.3469,1,1867,0.234355,15.9455,14.20419,15.993,0.06247,100.0,0.01256457,0.0173,292.3728356,13.3733584,0.788571,t17_f5_c3,15.9719,0.0207,False,True,False,correction_1.0.6,0.0,,,1.882537073715015e+18,ZTF21aamlytz
ztf,59621.56041669985,1867560413715025000,2,1867560413715,19.1536,1,1867,0.45904,16.043,14.22311,15.9891,0.064608,100.0,0.012087334,0.0187,292.372903,13.3733382,0.664286,t17_f5_c3,15.9369,0.022,False,True,False,correction_1.0.6,0.0,,,1.882537073715015e+18,ZTF21aamlytz
ztf,59621.56283560023,1867562833715025035,2,1867562833715,18.8738,1,1867,0.211657,15.7075,14.151947,15.8532,0.067043,0.010374327,0.01600045,0.0185,292.3728307,13.3733628,0.6,t17_f5_c3,15.7612,0.0211,False,True,False,correction_1.0.6,0.0,,,1.882537073715015e+18,ZTF21aamlytz
ztf,59621.56525459979,1867565253715025002,2,1867565253715,18.901,1,1867,0.431613,15.8969,14.19424,15.9648,0.078517,0.010362561,0.016364373,0.0221,292.3728934,13.3733381,0.647143,t17_f5_c3,15.9739,0.0278,False,True,False,correction_1.0.6,0.0,,,1.882537073715015e+18,ZTF21aamlytz
ztf,59621.56767359981,1867567673715025011,2,1867567673715,18.4398,1,1867,0.205172,15.8836,14.191454,15.8758,0.038409,100.0,0.008083035,0.0248,292.3728287,13.3733636,0.715714,t17_f5_c3,15.8131,0.0296,False,True,False,correction_1.0.6,0.0,,,1.882537073715015e+18,ZTF21aamlytz
ztf,59622.55747690005,1868557473715015017,2,1868557473715,19.1534,1,1868,0.157625,15.9661,14.2083025,15.9474,0.062887,100.0,0.012457818,0.017,292.3727576,13.3733798,0.702857,t17_f5_c3,15.9031,0.02,False,True,False,correction_1.0.6,0.0,,,1.882537073715015e+18,ZTF21aamlytz
ztf,59622.55989579996,1868559893715015005,2,1868559893715,19.2039,1,1868,0.427528,16.1048,14.234407,15.9448,0.054923,100.0,0.009808386,0.017,292.3729144,13.3733922,0.742857,t17_f5_c3,15.8805,0.0197,False,True,False,correction_1.0.6,0.0,,,1.882537073715015e+18,ZTF21aamlytz
ztf,59622.56231479999,1868562313715015004,2,1868562313715,19.1398,1,1868,0.370965,15.9084,14.196626,16.0159,0.077521,0.009776484,0.016021749,0.0198,292.3728815,13.3733512,0.688571,t17_f5_c3,16.0305,0.0247,False,True,False,correction_1.0.6,0.0,,,1.882537073715015e+18,ZTF21aamlytz
