tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59249.52375000017,1495523751915015003,1,1495523751915,19.473484,1,1495,5.5250278,18.97293,18.9842,0.17012271,0.1916,202.7813255,-25.3585404,0.5114286,t17_f5_c3,0.9997349,18.7465,0.1975,272120119.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59251.52334489999,1497523341915015001,1,1497523341915,19.5126,1,1497,5.38669,19.1572,19.1961,0.161529,0.1835,202.7813601,-25.358502,0.457143,t17_f5_c3,,19.1783,0.2313,,False,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59253.48140050005,1499481401915015003,2,1499481401915,20.214249,1,1499,11.636323,18.506248,18.4938,0.08420359,0.0811,202.7813275,-25.3585502,0.9342857,t17_f5_c3,0.9999975,18.4864,0.1026,272120219.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59253.52349539986,1499523491915015002,1,1499523491915,20.161016,1,1499,5.5087366,19.187717,19.4371,0.124487765,0.1699,202.7813085,-25.3585349,0.81857145,t17_f5_c3,0.99999565,19.4109,0.2122,272120119.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59256.44045139989,1502440451915015002,2,1502440451915,20.26742,1,1502,11.693582,18.596905,18.6305,0.07216313,0.0871,202.7813214,-25.3585252,0.93857145,t17_f5_c3,0.99993193,18.5361,0.1019,272120219.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59256.486169000156,1502486161915015005,1,1502486161915,20.147032,1,1502,5.713513,19.182398,19.3244,0.105663456,0.1538,202.781336,-25.3585938,0.82857144,t17_f5_c3,0.99998033,19.3558,0.2024,272120119.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59264.506840299815,1510506841915015006,2,1510506841915,19.99412,1,1510,11.532576,18.737118,18.504,0.08071188,0.0952,202.7813677,-25.3585574,0.8,t17_f5_c3,0.9992293,18.2371,0.0954,272120219.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59266.48214119999,1512482141915015000,1,1512482141915,19.2261,1,1512,6.74443,19.4139,19.7164,0.280219,0.2642,202.7815508,-25.3588783,0.275714,t17_f5_c3,,19.7042,0.3353,,False,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59267.417673599906,1513417671915015001,2,1513417671915,19.57376,1,1513,11.654915,18.720545,18.7395,0.12396256,0.1458,202.7813259,-25.3585406,0.79142857,t17_f5_c3,0.99999547,18.6716,0.1756,272120219.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59269.50180559978,1515501801915015002,2,1515501801915,19.663517,1,1515,11.565889,18.889185,18.4962,0.12481367,0.1292,202.7813385,-25.3585769,0.53571427,t17_f5_c3,0.98497474,18.4255,0.1551,272120219.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59273.443391200155,1519443391915015000,2,1519443391915,18.5415,1,1519,11.6393,19.0129,18.5221,0.258208,0.2942,202.7812996,-25.3585977,0.242857,t17_f5_c3,,18.8606,0.5162,,False,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59276.39789350005,1522397891915015005,2,1522397891915,18.915192,1,1522,11.749855,18.704811,18.6202,0.13949065,0.242,202.781264,-25.3585914,0.66714287,t17_f5_c3,0.9999227,18.3694,0.2468,272120219.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59280.41901620012,1526419011915015003,2,1526419011915,19.470367,1,1526,11.651934,19.16197,19.1758,0.20196247,0.2349,202.7813383,-25.3585224,0.63,t17_f5_c3,0.9907708,19.2728,0.3292,272120219.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59292.42086810013,1538420861915015002,1,1538420861915,19.91236,1,1538,5.5425754,19.672316,19.6324,0.20076361,0.2635,202.7813245,-25.3585452,0.71428573,t17_f5_c3,0.9999974,19.5809,0.3223,272120119.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59307.35539350007,1553355391915015002,2,1553355391915,19.872923,1,1553,11.639666,19.590673,19.6779,0.16829035,0.3158,202.7813207,-25.3585607,0.63714284,t17_f5_c3,0.99989897,19.6258,0.3859,272120219.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59310.314143499825,1556314141915015007,2,1556314141915,19.816502,1,1556,11.6856985,19.702597,19.6377,0.20066676,0.2424,202.7813072,-25.3585554,0.4457143,t17_f5_c3,0.97403896,19.4243,0.2555,272120219.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59312.29320599977,1558293201915015006,2,1558293201915,20.000849,1,1558,11.501839,19.515154,19.769,0.17122118,0.2841,202.7813383,-25.3586137,0.50857145,t17_f5_c3,0.9999937,19.6553,0.3284,272120219.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59312.31468749978,1558314681915015003,1,1558314681915,20.040928,1,1558,5.438511,19.806108,20.1473,0.19097929,0.3678,202.7813337,-25.3585162,0.5914286,t17_f5_c3,0.99959135,20.1443,0.4701,272120119.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59315.335821799934,1561335821915015004,2,1561335821915,20.064156,1,1561,11.633682,19.787271,20.3526,0.15366784,0.517,202.7813343,-25.3585403,0.7657143,t17_f5_c3,0.9999995,20.1307,0.5413,272120219.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59317.27232640004,1563272321915015005,1,1563272321915,20.3384,1,1563,5.69373,20.0491,20.8853,0.203164,0.5503,202.7813037,-25.3585871,0.601429,t17_f5_c3,,20.4723,0.4825,,False,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59317.27232640004,1563272321915025005,1,1563272321915,20.3384,1,1563,5.69373,20.0491,20.8853,0.203164,0.5503,202.7813037,-25.3585871,0.601429,t17_f5_c3,,20.4723,0.4825,,False,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59317.31459489977,1563314591915015004,2,1563314591915,20.39461,1,1563,11.649363,19.758034,19.6581,0.17732476,0.1917,202.7813183,-25.3585585,0.7842857,t17_f5_c3,0.999964,19.5529,0.2227,272120219.0,True,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59317.31459489977,1563314591915025004,2,1563314591915,20.3946,1,1563,11.6494,19.758,19.6581,0.177325,0.1917,202.7813183,-25.3585585,0.784286,t17_f5_c3,,19.5529,0.2227,,False,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
ztf,59321.35612270003,1567356121915015004,1,1567356121915,19.9306,1,1567,6.17688,19.851,20.3199,0.224446,0.4059,202.7813647,-25.3587244,0.63,t17_f5_c3,,20.2615,0.493,,False,False,False,correction_0.0.1,0.0,ZTF21aagyxdi
