tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,60319.1500694002,2565150062715015010,2,2565150062715,19.82839,1,2565,1.6213144,18.199495,18.198,0.0659722,0.0667,87.4725305,17.5827489,0.81,t17_f5_c3,0.99999845,18.2479,0.0891,562120227,True,False,False,23.12.x,0.0,,,,ZTF24aabguun
ztf,60319.15054399986,2565150542715015010,2,2565150542715,19.976255,1,2565,1.6433392,18.25747,18.247,0.05333015,0.0676,87.4724414,17.5827428,0.9114286,t17_f5_c3,1.0,18.2413,0.0858,562120227,True,False,False,23.12.x,0.0,,,,ZTF24aabguun
ztf,60319.15101849986,2565151012715015013,2,2565151012715,19.92994,1,2565,1.3506691,18.225725,18.3236,0.07550206,0.0737,87.4723224,17.5827661,0.8371429,t17_f5_c3,0.99999976,18.325,0.0942,562120227,True,True,True,23.12.x,0.0,18.196072,0.07334131,0.07346789,ZTF24aabguun
ztf,60319.151481499895,2565151482715015011,2,2565151482715,19.860909,1,2565,1.3107497,18.215542,18.1981,0.06631121,0.0691,87.4722095,17.5827351,0.85,t17_f5_c3,0.9999993,18.187,0.0873,562120227,True,True,True,23.12.x,0.0,18.186161,0.064399384,0.064540885,ZTF24aabguun
ztf,60319.1519559999,2565151952715015008,2,2565151952715,19.603338,1,2565,1.2594087,18.256468,18.1474,0.0682522,0.0868,87.4721142,17.5827396,0.87285715,t17_f5_c3,0.99999225,18.0433,0.101,562120227,True,True,True,23.12.x,0.0,18.225975,0.0662139,0.066362,ZTF24aabguun
