tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,59060.49658560008,1306496581615015020,1,1306496581615,19.807566,1,1306,6.791249,18.683928,18.9275,0.095302254,0.1731,56.6748353,46.8518839,0.91714287,t17_f5_c3,0.99998045,19.0343,0.2455,741120116,False,False,False,bulk_1.0.0,0.0,1.314466641615015e+18,,,,ZTF19achtcmr
ztf,59061.437372699846,1307437371615015026,2,1307437371615,20.358885,1,1307,0.27026388,18.409687,18.484,0.070421204,0.0713,56.6747974,46.8518595,0.93714285,t17_f5_c3,0.9986546,18.8131,0.1252,741120216,False,True,False,bulk_1.0.0,0.0,1.314466641615015e+18,18.361998,0.06709826,0.06739497,ZTF19achtcmr
ztf,59062.399455999956,1308399451615015004,1,1308399451615,19.105503,1,1308,6.98119,18.440315,18.4983,0.1295812,0.182,56.6748106,46.8518158,0.8442857,t17_f5_c3,0.99984086,18.51,0.2366,741120116,False,False,False,bulk_1.0.0,0.0,1.314466641615015e+18,,,,ZTF19achtcmr
ztf,59062.4942361,1308494231615015009,2,1308494231615,20.08156,1,1308,0.27494174,18.349073,18.3281,0.07050122,0.0773,56.6747934,46.8518518,0.9285714,t17_f5_c3,0.999882,18.3732,0.1046,741120216,False,True,False,bulk_1.0.0,0.0,1.314466641615015e+18,18.30392,0.06736373,0.06762935,ZTF19achtcmr
ztf,59064.41674769996,1310416741615015006,2,1310416741615,19.399923,1,1310,0.34911847,18.44745,18.4253,0.08298619,0.1594,56.674823,46.8518442,0.9242857,t17_f5_c3,0.99607486,18.4833,0.2165,741120216,False,True,False,bulk_1.0.0,0.0,1.314466641615015e+18,18.398111,0.07903001,0.07929938,ZTF19achtcmr
ztf,59065.4733564998,1311473351615015010,1,1311473351615,19.254465,1,1311,6.948973,18.76094,18.909,0.12500231,0.2372,56.6748385,46.8518069,0.82714283,t17_f5_c3,0.9999523,18.9742,0.3241,741120116,False,False,False,bulk_1.0.0,0.0,1.314466641615015e+18,,,,ZTF19achtcmr
ztf,59068.42675929982,1314426751615015006,2,1314426751615,19.939526,1,1314,0.47757518,19.006538,18.7969,0.09601696,0.1373,56.6748589,46.8518178,0.87142855,t17_f5_c3,0.9999885,18.7404,0.1692,741120216,False,True,False,bulk_1.0.0,0.0,1.314466641615015e+18,18.925186,0.08845123,0.08908553,ZTF19achtcmr
ztf,59068.46664350014,1314466641615015002,1,1314466641615,19.956623,1,1314,6.9141393,18.920397,18.8584,0.10766072,0.142,56.674826,46.8518395,0.8857143,t17_f5_c3,0.9999985,19.0372,0.2153,741120116,False,False,False,bulk_1.0.0,0.0,1.315481971615015e+18,,,,ZTF19achtcmr
ztf,59069.48197920015,1315481971615015004,2,1315481971615,20.314207,1,1315,0.34511063,18.988228,18.9599,0.089964665,0.1221,56.6748146,46.8518363,0.94285715,t17_f5_c3,0.9999287,19.0506,0.1724,741120216,False,True,False,bulk_1.0.0,0.0,1.322432751615015e+18,18.908188,0.08291549,0.08357104,ZTF19achtcmr
ztf,59076.432754599955,1322432751615015012,2,1322432751615,20.172947,1,1322,0.39597535,19.768969,19.8448,0.14901163,0.2723,56.6748154,46.8518166,0.8,t17_f5_c3,0.99984443,19.3929,0.236,741120216,True,True,False,bulk_1.0.0,0.0,0.0,19.610605,0.12723315,0.12878783,ZTF19achtcmr
ztf,59291.19509259984,1537195091615015013,2,1537195091615,19.984297,1,1537,0.4432083,19.436604,19.7296,0.12641245,0.3117,56.6748764,46.8518609,0.8742857,t17_f5_c3,0.9987326,19.6188,0.365,741120216,True,True,False,correction_0.0.1,0.0,,19.31781,0.11228229,0.11331115,ZTF19achtcmr
ztf,59934.17687499989,2180176871615015026,1,2180176871615,20.285452,1,2180,6.900413,18.872078,18.9315,0.08851841,0.1024,56.6748119,46.8518549,0.9185714,t17_f5_c3,0.99999285,18.974,0.1378,741120116,True,False,False,1.1.6,0.0,,,,,ZTF19achtcmr
