tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,rbversion,oid
ztf,58312.21038189996,558210386115015022,2,558210386115,19.939447,1,558,4.5160966,17.856709,18.1269,0.09269354,0.0925,239.7068343,14.9699989,0.47333333,0.0,17.9172,0.0962,533120261.0,False,False,False,bulk_1.0.0,0.0,5.5825348481501504e+17,,,,,ZTF18abgladq
ztf,58312.2113541998,558211354815015022,2,558211354815,20.476583,1,558,1.2006959,17.903622,17.8331,0.071943164,0.051,239.7068623,14.9699694,0.5133333,0.0,17.7506,0.0589,532120248.0,False,True,True,bulk_1.0.0,0.0,5.5825348481501504e+17,17.474218,0.020754274,0.048442665,,ZTF18abgladq
ztf,58312.25348380022,558253484815015010,1,558253484815,20.68061,1,558,1.299845,17.691822,17.8147,0.08355502,0.038,239.7068301,14.9699876,0.52666664,0.0,17.809,0.0466,532120148.0,False,True,False,bulk_1.0.0,0.0,5.78272814815015e+17,17.398544,0.057786398,0.06377664,,ZTF18abgladq
ztf,58315.16974540008,561169744815015009,1,561169744815,19.62556,1,561,1.3088566,17.626965,17.7595,0.074914955,0.0647,239.7068309,14.9699869,0.68333334,0.0,17.8019,0.085,532120148.0,False,True,False,bulk_1.0.0,0.0,5.89151276115015e+17,17.348694,0.051933598,0.057977576,,ZTF18abgladq
ztf,58315.235370399896,561235374815015038,2,561235374815,19.448868,1,561,1.1692266,17.708023,17.8135,0.075120986,0.0953,239.7068582,14.9699792,0.69666666,0.0,17.7692,0.1161,532120248.0,False,True,True,bulk_1.0.0,0.0,5.89151276115015e+17,17.33872,0.03695095,0.05346141,,ZTF18abgladq
ztf,58327.27262730012,573272626115015006,2,573272626115,18.99643,1,573,4.56583,17.909233,18.0486,0.077028245,0.1362,239.706874,14.9699838,0.5833333,0.0,17.9493,0.1588,533120261.0,False,False,False,bulk_1.0.0,0.0,5.89151276115015e+17,,,,t8_f5_c3,ZTF18abgladq
ztf,58329.17524310015,575175244815015005,1,575175244815,19.114597,1,575,1.2968554,18.208635,18.0474,0.1604844,0.1513,239.7068495,14.9700162,0.56333333,0.0,18.0814,0.1983,532120148.0,False,True,False,bulk_1.0.0,0.0,5.89151276115015e+17,17.769003,0.10009255,0.10704835,t8_f5_c3,ZTF18abgladq
ztf,58330.29428240005,576294286115015010,2,576294286115,19.522898,1,576,4.45278,17.978107,17.9872,0.0898304,0.11,239.7068335,14.9699778,0.5366667,0.0,17.9217,0.132,533120261.0,False,False,False,bulk_1.0.0,0.0,5.89151276115015e+17,,,,t8_f5_c3,ZTF18abgladq
ztf,58332.17335649999,578173354815015011,1,578173354815,20.629765,1,578,1.3188419,18.310059,18.3367,0.07911767,0.0608,239.7068328,14.9699848,0.62333333,0.0,18.3187,0.0748,532120148.0,False,True,False,bulk_1.0.0,0.0,5.89151276115015e+17,17.835592,0.03135514,0.05110781,t8_f5_c3,ZTF18abgladq
ztf,58332.27281250013,578272814815015010,2,578272814815,19.71374,1,578,1.1257498,18.12588,18.3897,0.07903026,0.1277,239.7068625,14.9699933,0.63666666,0.0,18.4664,0.1739,532120248.0,False,True,True,bulk_1.0.0,0.0,5.89151276115015e+17,17.61876,100.0,0.049538746,t8_f5_c3,ZTF18abgladq
ztf,58333.163958299905,579163956115015013,2,579163956115,20.2196,1,579,4.473861,18.104494,17.9577,0.07589857,0.0618,239.7068409,14.9699755,0.5933333,0.0,17.8547,0.0704,533120261.0,False,False,False,bulk_1.0.0,0.0,5.89151276115015e+17,,,,t8_f5_c3,ZTF18abgladq
ztf,58336.21228010021,582212286115015007,2,582212286115,20.25139,1,582,4.4697976,18.181616,18.1636,0.091279045,0.0663,239.7068563,14.9699617,0.56333333,0.0,18.078,0.0769,533120261.0,False,False,False,bulk_1.0.0,0.0,6.10191814815015e+17,,,,t8_f5_c3,ZTF18abgladq
ztf,58336.23474540003,582234744815015010,1,582234744815,20.614412,1,582,1.2487428,18.542799,18.5632,0.08562216,0.0736,239.7068093,14.9699887,0.72333336,0.0,18.5057,0.0875,532120148.0,False,True,False,bulk_1.0.0,0.0,6.10191814815015e+17,17.980122,0.021785658,0.050993547,t8_f5_c3,ZTF18abgladq
ztf,58339.15314809978,585153144815015016,2,585153144815,19.702215,1,585,1.1470566,18.303448,18.5641,0.08330309,0.1441,239.7068524,14.9699869,0.8066667,0.0,18.6076,0.1907,532120248.0,False,True,True,bulk_1.0.0,0.0,6.10191814815015e+17,17.726624,100.0,0.048970155,t8_f5_c3,ZTF18abgladq
ztf,58343.15127310017,589151276115015007,2,589151276115,19.859497,1,589,4.5521674,18.426128,18.6236,0.12046315,0.1384,239.7068427,14.9700022,0.63666666,0.0,18.4591,0.151,533120261.0,False,False,False,bulk_1.0.0,0.0,6.10191814815015e+17,,,,t8_f5_c3,ZTF18abgladq
ztf,58343.151736100204,589151734815015038,2,589151734815,19.743078,1,589,1.1706659,18.418764,18.7512,0.109152064,0.1549,239.7068774,14.9699782,0.6666667,0.0,18.6156,0.1737,532120248.0,False,True,True,bulk_1.0.0,0.0,6.10191814815015e+17,17.792921,0.017762123,0.061333057,t8_f5_c3,ZTF18abgladq
ztf,58343.1708217999,589170824815015015,1,589170824815,20.49985,1,589,1.4010645,18.952482,18.9371,0.10937979,0.1087,239.7068644,14.9699861,0.7266667,0.0,18.876,0.1288,532120148.0,False,False,True,bulk_1.0.0,0.0,6.10191814815015e+17,,,,t8_f5_c3,ZTF18abgladq
ztf,58346.14869209984,592148694815015016,1,592148694815,19.584764,1,592,1.4399761,19.045382,19.0234,0.14380321,0.2188,239.7068502,14.9699522,0.82666665,0.0,19.1235,0.3057,532120148.0,False,False,True,bulk_1.0.0,0.0,6.10191814815015e+17,,,,t8_f5_c3,ZTF18abgladq
