tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,oid
ztf,59459.50635420019,1705506353515015011,2,1705506353515,19.391872,1,1705,2.1487403,18.828136,18.8207,0.15370366,0.2202,126.967239,19.2345903,0.95285714,t17_f5_c3,0.9999969,18.71,0.2542,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59459.50872689998,1705508723515015007,2,1705508723515,19.411642,1,1705,2.0789597,18.746225,18.8519,0.17412642,0.2281,126.9672395,19.234626,0.9285714,t17_f5_c3,0.9999508,19.0441,0.3482,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59459.511088000145,1705511083515015008,2,1705511083515,19.283623,1,1705,2.4265177,18.778719,18.9072,0.15147324,0.256,126.9671595,19.234559,0.9242857,t17_f5_c3,0.99968886,18.7685,0.2885,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59459.513449099846,1705513443515015009,2,1705513443515,19.209808,1,1705,1.9763947,18.708635,18.6605,0.14402503,0.2267,126.9672705,19.2346307,0.9242857,t17_f5_c3,0.9999994,18.6735,0.2937,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59459.51581020001,1705515813515015009,2,1705515813515,19.034447,1,1705,2.312672,18.780684,18.8304,0.14514792,0.3092,126.9672267,19.2345339,0.87142855,t17_f5_c3,0.9999665,18.9436,0.4404,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59460.5087731001,1706508773515015009,2,1706508773515,19.346468,1,1706,2.0212111,18.74413,18.9247,0.14890526,0.2473,126.9672762,19.2346031,0.94857144,t17_f5_c3,0.99997807,18.9812,0.3333,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59460.51120370021,1706511203515015006,2,1706511203515,19.365835,1,1706,2.2830904,18.802868,18.7409,0.13378611,0.2156,126.9672239,19.234549,0.93142855,t17_f5_c3,0.99999785,18.6789,0.2604,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59460.51362269977,1706513623515015006,2,1706513623515,19.077177,1,1706,2.331279,18.846535,18.9939,0.14988273,0.3283,126.9671196,19.2346653,0.9285714,t17_f5_c3,0.99950624,18.946,0.4027,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59460.51605319977,1706516053515015005,2,1706516053515,18.872128,1,1706,2.304779,18.704277,18.7169,0.17022148,0.2933,126.9672427,19.2345213,0.76285714,t17_f5_c3,0.99981356,18.8453,0.4235,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59460.518472199794,1706518473515015008,2,1706518473515,18.727764,1,1706,2.2340417,18.69067,18.641,0.1825819,0.3436,126.9672655,19.2345281,0.7771429,t17_f5_c3,0.998801,18.3982,0.3528,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59461.50782410009,1707507823515015008,2,1707507823515,19.500015,1,1707,2.2204762,18.885319,18.9764,0.13346028,0.2249,126.9672019,19.2346019,0.94857144,t17_f5_c3,0.99993783,18.8772,0.2622,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59461.510254600085,1707510253515015007,2,1707510253515,19.508348,1,1707,2.1071033,18.75271,18.6876,0.14216751,0.1775,126.9672489,19.2345939,0.9457143,t17_f5_c3,0.99986255,18.6187,0.2127,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59461.51267360011,1707512673515015011,2,1707512673515,19.503775,1,1707,2.185911,18.688017,18.7552,0.11643493,0.1956,126.9672461,19.2345667,0.9257143,t17_f5_c3,0.9999941,18.7103,0.24,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59461.515104200225,1707515103515015008,2,1707515103515,19.327934,1,1707,2.2345967,18.739363,18.8793,0.12717068,0.2574,126.9672346,19.2345583,0.9457143,t17_f5_c3,0.9999546,18.8847,0.3313,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59461.517523100134,1707517523515015005,2,1707517523515,19.141619,1,1707,2.0660625,18.758856,18.8528,0.13189188,0.2948,126.9672766,19.2345851,0.95714283,t17_f5_c3,0.9999989,18.9971,0.4316,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59462.50942130014,1708509423515015007,2,1708509423515,19.623611,1,1708,2.3390183,18.77077,18.5866,0.118929505,0.1519,126.967235,19.2345151,0.88,t17_f5_c3,0.99992335,18.4678,0.1737,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59462.51185189979,1708511853515015005,2,1708511853515,19.56757,1,1708,2.2552223,18.711226,18.8818,0.10849479,0.2134,126.9672147,19.2345711,0.94857144,t17_f5_c3,0.9999725,18.8637,0.2682,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59462.51910880022,1708519103515015005,2,1708519103515,19.004778,1,1708,2.1587377,18.882858,18.6033,0.18909165,0.2762,126.9672681,19.2345575,0.80857146,t17_f5_c3,0.9986083,18.172,0.2381,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59463.51450229995,1709514503515015008,2,1709514503515,19.292658,1,1709,2.1740787,18.765581,18.994,0.122072965,0.2815,126.9672198,19.2346017,0.95,t17_f5_c3,0.9999138,19.2215,0.4445,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59463.516944400035,1709516943515015006,2,1709516943515,19.274204,1,1709,2.198278,18.59574,18.3143,0.11641725,0.1667,126.9672132,19.2345987,0.9114286,t17_f5_c3,0.99997354,18.2432,0.1999,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59463.51937500015,1709519373515015007,2,1709519373515,18.9526,1,1709,2.21978,18.766,19.7639,0.178996,0.7951,126.9672338,19.2345655,0.781429,t17_f5_c3,,19.299,0.6648,,False,False,False,correction_1.0.6,0.0,1.710508563515015e+18,ZTF21abxgjjl
ztf,59464.508564800024,1710508563515015011,2,1710508563515,19.676453,1,1710,2.1849701,18.74417,18.5625,0.11964349,0.1433,126.96726,19.2345486,0.94714284,t17_f5_c3,0.99999654,18.4643,0.1668,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59464.508564800024,1710508563515025011,2,1710508563515,19.6765,1,1710,2.18497,18.7442,18.5625,0.119643,0.1433,126.96726,19.2345486,0.947143,t17_f5_c3,,18.4643,0.1668,,False,False,False,correction_1.0.6,0.0,1.716501413515015e+18,ZTF21abxgjjl
ztf,59464.51096059987,1710510963515015007,2,1710510963515,19.5227,1,1710,2.29907,18.8408,18.7564,0.124008,0.1897,126.9672154,19.2345501,0.941429,t17_f5_c3,,18.9912,0.3004,,False,False,False,correction_1.0.6,0.0,1.710518143515015e+18,ZTF21abxgjjl
ztf,59464.51096059987,1710510963515025007,2,1710510963515,19.5227,1,1710,2.29907,18.8408,18.7564,0.124008,0.1897,126.9672154,19.2345501,0.941429,t17_f5_c3,,18.9912,0.3004,,False,False,False,correction_1.0.6,0.0,1.716501413515015e+18,ZTF21abxgjjl
ztf,59464.51335649984,1710513353515015013,2,1710513353515,19.54095,1,1710,2.0452754,18.92001,19.3283,0.16123645,0.3288,126.9672429,19.2346341,0.88,t17_f5_c3,0.9999993,19.4211,0.4578,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59464.51335649984,1710513353515025013,2,1710513353515,19.541,1,1710,2.04528,18.92,19.3283,0.161236,0.3288,126.9672429,19.2346341,0.88,t17_f5_c3,,19.4211,0.4578,,False,False,False,correction_1.0.6,0.0,1.716501413515015e+18,ZTF21abxgjjl
ztf,59464.515752300154,1710515753515015010,2,1710515753515,19.474174,1,1710,2.160372,18.816946,18.9245,0.15382665,0.2487,126.9672247,19.234599,0.8857143,t17_f5_c3,0.99997544,18.6534,0.2478,567120235.0,True,False,False,correction_1.0.6,0.0,,ZTF21abxgjjl
ztf,59464.515752300154,1710515753515025010,2,1710515753515,19.4742,1,1710,2.16037,18.8169,18.9245,0.153827,0.2487,126.9672247,19.234599,0.885714,t17_f5_c3,,18.6534,0.2478,,False,False,False,correction_1.0.6,0.0,1.716501413515015e+18,ZTF21abxgjjl
