tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,parent_candid,oid
ztf,59276.54054399999,1522540541715015028,2,1522540541715,19.423065,1,1522,0.8221829,17.073221,17.1045,0.07328245,0.0455,316.4302645,32.7816563,0.7728571,t17_f5_c3,17.0193,0.052,True,True,True,correction_0.0.1,0.0,14.854353,100.0,0.0094940765,0.99693894,688120217.0,,ZTF21aamhave
ztf,59276.54347220017,1522543471715015011,2,1522543471715,19.354195,1,1522,0.6449851,17.238272,17.1739,0.06011789,0.0495,316.4302548,32.7817661,0.9028571,t17_f5_c3,16.9719,0.0509,True,True,True,correction_0.0.1,0.0,14.874373,100.0,0.006814664,0.9999968,688120217.0,,ZTF21aamhave
ztf,59276.546400499996,1522546401715015007,2,1522546401715,19.3378,1,1522,0.240151,17.2213,17.0399,0.069329,0.0449,316.4301206,32.7817777,0.902857,t17_f5_c3,17.0134,0.0543,False,True,True,correction_0.0.1,0.0,14.8724375,100.0,0.007968375,,,,ZTF21aamhave
ztf,59278.53410879988,1524534101715015002,2,1524534101715,19.271341,1,1524,1.2538091,17.097647,17.2527,0.07766205,0.0441,316.4304602,32.7818129,0.5757143,t17_f5_c3,16.8945,0.0396,True,True,True,correction_0.0.1,0.0,14.857487,100.0,0.009866085,0.98825395,688120217.0,,ZTF21aamhave
ztf,59278.53707179986,1524537071715015003,2,1524537071715,19.3399,1,1524,0.265204,17.2285,17.3734,0.104533,0.0491,316.4301256,32.7817659,0.695714,t17_f5_c3,17.339,0.0588,False,True,True,correction_0.0.1,0.0,14.873262,100.0,0.011944232,,,,ZTF21aamhave
ztf,59278.540034700185,1524540031715015004,2,1524540031715,19.437626,1,1524,0.5722939,17.594847,17.36,0.111727245,0.0476,316.4302172,32.7817218,0.69,t17_f5_c3,17.1388,0.0477,True,True,True,correction_0.0.1,0.0,14.909385,100.0,0.009418341,0.9996917,688120217.0,,ZTF21aamhave
ztf,59278.54597220011,1524545971715015002,2,1524545971715,19.332354,1,1524,1.1262493,17.467825,17.3481,0.0789603,0.0514,316.4304058,32.7817082,0.5928571,t17_f5_c3,17.1686,0.0541,True,True,True,correction_0.0.1,0.0,14.898085,100.0,0.0074047903,0.98755926,688120217.0,,ZTF21aamhave
ztf,59280.5286226999,1526528621715015002,2,1526528621715,19.389107,1,1526,0.696711,17.664198,17.5487,0.084602885,0.0788,316.4302736,32.7818078,0.7214286,t17_f5_c3,17.3918,0.084,True,True,True,correction_0.0.1,0.0,14.915063,100.0,0.0067256037,0.9950087,688120217.0,,ZTF21aamhave
ztf,59282.52843749989,1528528431715015007,2,1528528431715,19.952124,1,1528,1.0319954,17.368616,17.2971,0.094701804,0.039,316.4303865,32.7817747,0.7057143,t17_f5_c3,17.2284,0.0438,True,True,True,correction_0.0.1,0.0,14.888387,100.0,0.009644203,0.9960133,688120217.0,,ZTF21aamhave
ztf,59282.53090280015,1528530901715015009,2,1528530901715,19.97459,1,1528,0.66819805,17.486572,17.2668,0.09450467,0.0374,316.430204,32.7816601,0.80714285,t17_f5_c3,17.1308,0.0393,True,True,True,correction_0.0.1,0.0,14.899829,100.0,0.008724812,0.9999811,688120217.0,,ZTF21aamhave
ztf,59282.53337959992,1528533371715015010,2,1528533371715,20.0913,1,1528,0.43827,17.5207,17.3585,0.071736,0.0397,316.4301311,32.7816916,0.894286,t17_f5_c3,17.321,0.0454,False,True,True,correction_0.0.1,0.0,14.902936,100.0,0.0064362297,,,,ZTF21aamhave
ztf,59282.53584490018,1528535841715015008,2,1528535841715,20.0383,1,1528,0.443354,17.2692,17.2462,0.069759,0.0359,316.4301336,32.7816915,0.904286,t17_f5_c3,17.1941,0.0406,False,True,True,correction_0.0.1,0.0,14.877836,100.0,0.0077100107,,,,ZTF21aamhave
ztf,59282.538321800064,1528538321715015010,2,1528538321715,19.9794,1,1528,0.470421,17.4333,17.2975,0.08514,0.0385,316.4301472,32.7816911,0.87,t17_f5_c3,17.1663,0.0407,False,True,True,correction_0.0.1,0.0,14.894801,100.0,0.0082173925,,,,ZTF21aamhave
ztf,59300.47109950008,1546471091715015002,2,1546471091715,18.7934,1,1546,0.437481,17.0581,17.0776,0.072606,0.0562,316.4299216,32.7818601,0.71,t17_f5_c3,16.882,0.0592,False,True,True,correction_0.0.1,0.0,14.852383,100.0,0.00952107,,,,ZTF21aamhave
ztf,59300.48634260008,1546486341715015003,1,1546486341715,18.505259,1,1546,0.66784054,17.58405,17.7486,0.12015296,0.1122,316.4302641,32.781724,0.6942857,t17_f5_c3,17.6571,0.1319,True,True,False,correction_0.0.1,0.0,15.565168,0.0022955497,0.018714666,0.9368206,688120117.0,,ZTF21aamhave
ztf,59305.46761569986,1551467611715015004,2,1551467611715,19.335018,1,1551,1.0806606,17.311987,17.1998,0.05955273,0.0466,316.4303878,32.7817016,0.73714286,t17_f5_c3,17.0996,0.0525,True,True,True,correction_0.0.1,0.0,14.882483,100.0,0.0063547706,0.9998647,688120217.0,,ZTF21aamhave
ztf,59305.48833330022,1551488331715015005,1,1551488331715,19.3266,1,1551,0.616784,17.8125,17.9895,0.112155,0.092,316.4301558,32.7816486,0.911429,t17_f5_c3,18.0759,0.1253,False,True,False,correction_0.0.1,0.0,15.59774,100.0,0.014585284,,,,ZTF21aamhave
ztf,59307.47836809978,1553478361715015006,2,1553478361715,20.230854,1,1553,0.70104426,17.56072,17.4745,0.14568156,0.0416,316.4302212,32.7816638,0.6028572,t17_f5_c3,17.4624,0.0497,True,True,True,correction_0.0.1,0.0,14.9064665,100.0,0.012638717,0.9382458,688120217.0,,ZTF21aamhave
ztf,59309.45356479986,1555453561715015003,1,1555453561715,19.7171,1,1555,0.680314,17.7038,17.7055,0.078964,0.0542,316.4301418,32.7816238,0.851429,t17_f5_c3,17.7568,0.0701,False,True,False,correction_0.0.1,0.0,15.5829735,100.0,0.01119692,,,,ZTF21aamhave
ztf,59309.502766199876,1555502761715015004,2,1555502761715,19.987946,1,1555,0.70336175,17.14426,17.1462,0.06496182,0.0329,316.4302419,32.7816809,0.82714283,t17_f5_c3,17.006,0.0344,True,True,True,correction_0.0.1,0.0,14.863298,100.0,0.007948286,0.9998904,688120217.0,,ZTF21aamhave
ztf,59314.47366899997,1560473661715025002,2,1560473661715,20.3517,1,1560,0.451761,17.0698,17.1446,0.059049,0.0305,316.4301364,32.7816903,0.734286,t17_f5_c3,17.0812,0.0331,False,True,True,correction_0.0.1,0.0,14.8539095,100.0,0.0076710843,,,,ZTF21aamhave
ztf,59314.496157399844,1560496151715025012,1,1560496151715,20.6078,1,1560,0.768634,17.6992,17.8293,0.103824,0.0396,316.4301024,32.7815896,0.728571,t17_f5_c3,17.8395,0.0478,False,True,False,correction_0.0.1,0.0,15.58232,100.0,0.014775627,,,,ZTF21aamhave
ztf,59317.454988399986,1563454981715015003,2,1563454981715,20.128675,1,1563,0.68024385,16.993324,16.993,0.07300915,0.0267,316.4302533,32.7817161,0.79571426,t17_f5_c3,16.9587,0.0305,True,True,True,correction_0.0.1,0.0,14.843664,100.0,0.010081226,0.9999998,688120217.0,,ZTF21aamhave
ztf,59329.48556709988,1575485561715035008,1,1575485561715,19.7237,1,1575,0.709561,17.7858,17.9917,0.127408,0.0787,316.4301431,32.7816144,0.734286,t17_f5_c3,18.0642,0.1047,False,True,False,correction_0.0.1,0.0,15.594232,100.0,0.016926562,,,,ZTF21aamhave
ztf,59335.448055599816,1581448051715015010,1,1581448051715,19.8998,1,1581,0.9063,18.255,18.3291,0.178429,0.1019,316.4302048,32.7815767,0.492857,t17_f5_c3,18.3109,0.1243,False,True,False,correction_0.0.1,0.0,15.646062,100.0,0.016139517,,,,ZTF21aamhave
ztf,59337.428321800195,1583428321715015003,1,1583428321715,19.5152,1,1583,0.818413,17.6135,17.6908,0.094534,0.0533,316.4298518,32.7816543,0.825714,t17_f5_c3,17.8041,0.0737,False,True,False,correction_0.0.1,0.0,15.569703,100.0,0.014390276,,,,ZTF21aamhave
ztf,59337.46840280015,1583468401715015009,2,1583468401715,19.9784,1,1583,0.554816,17.1749,17.0982,0.052593,0.032,316.4301152,32.7816449,0.898571,t17_f5_c3,17.0102,0.0352,False,True,True,correction_0.0.1,0.0,14.8670025,100.0,0.0062772413,,,,ZTF21aamhave
ztf,59339.434733800124,1585434731715015013,1,1585434731715,20.6401,1,1585,0.693787,17.7653,17.8187,0.087759,0.0411,316.430077,32.7816104,0.732857,t17_f5_c3,17.8246,0.048,False,True,False,correction_0.0.1,0.0,15.591485,100.0,0.011851286,,,,ZTF21aamhave
ztf,59342.45144680003,1588451441715015008,2,1588451441715,20.7522,1,1588,0.378368,17.2103,17.2837,0.066385,0.0267,316.430062,32.781681,0.694286,t17_f5_c3,17.2757,0.0309,False,True,True,correction_0.0.1,0.0,14.871167,100.0,0.0076986877,,,,ZTF21aamhave
ztf,59342.45144680003,1588451441715015009,2,1588451441715,20.7522,1,1588,0.273522,17.175,17.1472,0.035509,0.0263,316.4300865,32.781718,0.718571,t17_f5_c3,17.2566,0.0326,False,True,True,correction_0.0.1,0.0,14.867014,100.0,0.0042378386,,,,ZTF21aamhave
ztf,59352.43141200021,1598431411715015008,2,1598431411715,20.610441,1,1598,0.5860837,17.564451,17.8931,0.16960503,0.0526,316.4302311,32.7817399,0.5228571,t17_f5_c3,18.0452,0.0688,True,True,True,correction_0.0.1,0.0,14.90679,100.0,0.014668108,0.62050146,688120217.0,,ZTF21aamhave
ztf,59356.41072920011,1602410721715015013,2,1602410721715,20.2342,1,1602,0.48502,17.0837,17.0029,0.058883,0.0286,316.4301595,32.7816967,0.815714,t17_f5_c3,16.9656,0.032,False,True,True,correction_0.0.1,0.0,14.855706,100.0,0.007564708,,,,ZTF21aamhave
ztf,59356.44924770016,1602449241715015018,1,1602449241715,20.4403,1,1602,0.657832,17.6734,17.7873,0.071579,0.0394,316.4300465,32.7816167,0.88,t17_f5_c3,17.9906,0.0559,False,True,False,correction_0.0.1,0.0,15.578611,100.0,0.010396082,,,,ZTF21aamhave
ztf,59359.46410880005,1605464101715015008,1,1605464101715,19.9233,1,1605,0.739978,17.5955,17.7125,0.130537,0.0568,316.4301371,32.7816029,0.772857,t17_f5_c3,17.8305,0.0793,False,True,False,correction_0.0.1,0.0,15.566944,0.0077453237,0.020151662,,,,ZTF21aamhave
ztf,59362.43269680021,1608432691715015004,1,1608432691715,20.0461,1,1608,0.619086,17.5616,17.6012,0.076922,0.0493,316.4301339,32.7816394,0.865714,t17_f5_c3,17.6229,0.062,False,True,False,correction_0.0.1,0.0,15.561641,100.0,0.012191778,,,,ZTF21aamhave
ztf,59362.44908560021,1608449081715015003,2,1608449081715,20.306396,1,1608,0.5544797,17.179558,16.9968,0.17820257,0.0277,316.4301952,32.781696,0.55714285,t17_f5_c3,16.8887,0.0293,True,True,True,correction_0.0.1,0.0,14.867557,0.0129894195,0.02118914,0.9848267,688120217.0,,ZTF21aamhave
ztf,59364.38415510021,1610384151715015009,1,1610384151715,19.9933,1,1610,0.710087,17.7487,17.8979,0.114556,0.065,316.4301708,32.781625,0.698571,t17_f5_c3,17.8892,0.0795,False,True,False,correction_0.0.1,0.0,15.589229,100.0,0.015675792,,,,ZTF21aamhave
ztf,59367.39327549981,1613393271715015003,2,1613393271715,20.429737,1,1613,0.4387711,17.111238,17.0955,0.088849016,0.0262,316.4301692,32.7817285,0.69142854,t17_f5_c3,17.0811,0.031,True,True,True,correction_0.0.1,0.0,14.859204,100.0,0.011164487,0.99869394,688120217.0,,ZTF21aamhave
ztf,59371.44615740003,1617446151715015013,2,1617446151715,21.0542,1,1617,0.51365,17.2059,17.2337,0.126606,0.0242,316.4301626,32.7816835,0.565714,t17_f5_c3,17.2645,0.0284,False,True,True,correction_0.0.1,0.0,14.870656,100.0,0.014735221,,,,ZTF21aamhave
ztf,59376.42935189977,1622429351715015014,2,1622429351715,20.6289,1,1622,0.659547,16.955,17.3466,0.077529,0.0278,316.4301781,32.7816404,0.561429,t17_f5_c3,17.3685,0.0341,False,True,True,correction_0.0.1,0.0,14.838292,100.0,0.011035222,,,,ZTF21aamhave
ztf,59376.42935189977,1622429351715015015,2,1622429351715,20.6289,1,1622,0.248255,16.9471,16.9475,0.029462,0.0229,316.4301117,32.7817464,0.772857,t17_f5_c3,16.9038,0.0247,False,True,True,correction_0.0.1,0.0,14.837164,100.0,0.0042197625,,,,ZTF21aamhave
ztf,59378.404872700106,1624404871715015012,2,1624404871715,20.86373,1,1624,0.7738201,17.459854,17.4044,0.13154493,0.0316,316.4302621,32.781673,0.6185714,t17_f5_c3,17.4052,0.035,True,True,True,correction_0.0.1,0.0,14.897335,100.0,0.012418423,0.9521036,688120217.0,,ZTF21aamhave
ztf,59392.35909719998,1638359091715015005,2,1638359091715,19.879,1,1638,0.552586,17.3419,17.1908,0.057709,0.0391,316.4301538,32.7816635,0.817143,t17_f5_c3,17.1595,0.0461,False,True,True,correction_0.0.1,0.0,14.885636,100.0,0.0060081133,,,,ZTF21aamhave
ztf,59397.36874999991,1643368751715015016,2,1643368751715,20.732134,1,1643,0.70656514,17.659678,17.7629,0.13957015,0.0425,316.430277,32.7818214,0.46857142,t17_f5_c3,17.7705,0.05,True,True,True,correction_0.0.1,0.0,14.914703,100.0,0.011137887,0.00150236,688120217.0,,ZTF21aamhave
ztf,59400.36693290016,1646366931715015011,1,1646366931715,20.8319,1,1646,0.958666,18.0978,18.3107,0.145832,0.0571,316.4301248,32.7815381,0.488571,t17_f5_c3,18.3681,0.0696,False,True,False,correction_0.0.1,0.0,15.630869,100.0,0.015034207,,,,ZTF21aamhave
ztf,59402.34296299983,1648342961715015008,1,1648342961715,20.4805,1,1648,0.851759,18.2882,18.566,0.133517,0.0797,316.4300989,32.7815652,0.584286,t17_f5_c3,18.7327,0.1104,False,True,False,correction_0.0.1,0.0,15.649024,100.0,0.011745348,,,,ZTF21aamhave
ztf,59404.383830999956,1650383831715015018,1,1650383831715,20.7717,1,1650,0.969272,17.6434,17.7362,0.075033,0.0349,316.4301104,32.7815332,0.638571,t17_f5_c3,17.7871,0.0432,False,True,False,correction_0.0.1,0.0,15.574202,100.0,0.011157657,,,,ZTF21aamhave
ztf,59404.43162039993,1650431621715015009,2,1650431621715,20.597076,1,1650,0.6577798,17.360676,17.268,0.12988271,0.0321,316.4302293,32.7816897,0.6585714,t17_f5_c3,17.232,0.035,True,True,True,correction_0.0.1,0.0,14.887575,100.0,0.013314076,0.99344325,688120217.0,,ZTF21aamhave
ztf,59404.43162039993,1650431621715015010,2,1650431621715,20.5971,1,1650,0.550575,17.2887,17.3142,0.041991,0.03,316.4301718,32.7816783,0.685714,t17_f5_c3,17.2916,0.0345,False,True,True,correction_0.0.1,0.0,14.879974,100.0,0.0045673675,,,,ZTF21aamhave
ztf,59406.34253469994,1652342531715015029,2,1652342531715,20.4427,1,1652,0.58731,17.2848,17.2167,0.041654,0.0324,316.4300774,32.7816268,0.752857,t17_f5_c3,17.2539,0.0384,False,True,True,correction_0.0.1,0.0,14.879549,100.0,0.0045452383,,,,ZTF21aamhave
ztf,59415.38394680014,1661383941715015014,2,1661383941715,20.69178,1,1661,0.6819371,17.682705,17.4362,0.13949104,0.035,316.4302669,32.7817589,0.5157143,t17_f5_c3,17.5397,0.043,True,True,True,correction_0.0.1,0.0,14.916523,100.0,0.010916251,0.98759365,688120217.0,,ZTF21aamhave
ztf,59415.38394680014,1661383941715065014,2,1661383941715,20.6918,1,1661,0.681937,17.6827,17.4362,0.139491,0.035,316.4302669,32.7817589,0.515714,t17_f5_c3,17.5397,0.043,False,True,True,correction_1.0.6,0.0,14.916523,100.0,0.01091631,,,1.674342751715015e+18,ZTF21aamhave
ztf,59415.38394680014,1661383941715075014,2,1661383941715,20.6918,1,1661,0.681937,17.6827,17.4362,0.139491,0.035,316.4302669,32.7817589,0.515714,t17_f5_c3,17.5397,0.043,False,True,True,correction_1.0.6,0.0,14.916523,100.0,0.01091631,,,1.688247341715015e+18,ZTF21aamhave
ztf,59422.39019680023,1668390191715015009,2,1668390191715,20.322376,1,1668,0.86218107,17.607792,17.5988,0.18813364,0.0458,316.4302463,32.7816173,0.44714287,t17_f5_c3,17.6286,0.0568,True,True,True,correction_1.0.6,0.0,14.91047,100.0,0.015686926,0.5845431,688120217.0,,ZTF21aamhave
ztf,59424.3268519002,1670326851715015007,2,1670326851715,20.415392,1,1670,0.5646083,17.52961,17.3004,0.109402806,0.0321,316.4302294,32.7817529,0.5271429,t17_f5_c3,17.4028,0.0421,True,True,True,correction_1.0.6,0.0,14.903732,100.0,0.009742655,0.9712907,688120217.0,,ZTF21aamhave
ztf,59428.30236109998,1674302361715015021,1,1674302361715,20.8901,1,1674,1.28043,17.9207,18.0218,0.132425,0.0417,316.4301193,32.7814441,0.33,t17_f5_c3,18.0793,0.052,False,True,False,correction_1.0.6,0.0,15.611217,100.0,0.015782526,,,1.674342751715015e+18,ZTF21aamhave
ztf,59428.342754600104,1674342751715015008,2,1674342751715,20.808739,1,1674,0.87882143,17.540514,17.4943,0.18878473,0.0329,316.4302245,32.7815957,0.4642857,t17_f5_c3,17.5043,0.0388,True,True,True,correction_1.0.6,0.0,14.904698,100.0,0.016658682,0.56914943,688120217.0,,ZTF21aamhave
ztf,59430.331736099906,1676331731715015012,1,1676331731715,21.0331,1,1676,0.821964,17.997,18.1532,0.099687,0.0465,316.4300937,32.7815732,0.664286,t17_f5_c3,18.1239,0.0513,False,True,False,correction_1.0.6,0.0,15.620033,100.0,0.011164827,,,1.688247341715015e+18,ZTF21aamhave
ztf,59435.38695599977,1681386951715015011,1,1681386951715,20.8024,1,1681,0.77993,17.9671,18.1264,0.085227,0.0497,316.4301067,32.781587,0.638571,t17_f5_c3,18.3324,0.0694,False,True,False,correction_1.0.6,0.0,15.616644,100.0,0.0097812535,,,1.688247341715015e+18,ZTF21aamhave
