tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59321.214803200215,1567214803615015009,2,1567214803615,20.7484,1,1567,0.145474,19.1194,17.793615,19.0453,0.118283,0.010889346,0.034882568,0.0991,160.1807648,27.5885991,0.928571,t17_f5_c3,19.0017,0.1191,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59321.25731479982,1567257313615015008,1,1567257313615,20.8705,1,1567,0.211552,19.5789,18.43986,19.6512,0.09491,0.014552146,0.033242665,0.1456,160.1808083,27.5885532,0.958571,t17_f5_c3,19.6561,0.1838,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59323.21291670017,1569212913615015005,2,1569212913615,20.3932,1,1569,0.239644,19.1782,17.810627,19.2239,0.102263,100.0,0.029019471,0.1451,160.1808295,27.5885813,0.97,t17_f5_c3,19.2326,0.1849,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59323.260312499944,1569260313615015002,1,1569260313615,20.17,1,1569,0.319998,19.4529,18.394045,19.2957,0.139342,0.04404624,0.05254603,0.157,160.1808472,27.5885524,0.968571,t17_f5_c3,19.2994,0.2005,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59325.17385420017,1571173853615015001,2,1571173853615,20.1321,1,1571,0.283991,19.0747,17.780241,19.0806,0.103122,100.0,0.031301685,0.1702,160.1808478,27.5885617,0.951429,t17_f5_c3,18.9816,0.1979,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59329.23717590002,1575237173615035004,2,1575237173615,19.6457,1,1575,0.215462,19.0641,17.777012,19.1445,0.155955,0.034733906,0.047661096,0.2694,160.1808226,27.5885393,0.954286,t17_f5_c3,19.2591,0.3831,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59335.1930670999,1581193063615015002,2,1581193063615,20.3187,1,1581,0.324798,19.1234,17.794794,19.162,0.112736,100.0,0.033160422,0.1546,160.1808451,27.5886073,0.932857,t17_f5_c3,19.0649,0.1792,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59335.235393499956,1581235393615015004,1,1581235393615,20.2745,1,1581,0.436571,19.5665,18.4355,19.8462,0.183614,0.057545956,0.06478968,0.266,160.1808927,27.5885907,0.968571,t17_f5_c3,20.0065,0.3925,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59338.194583300035,1584194583615015002,1,1584194583615,20.6142,1,1584,0.095452,19.6884,18.476969,19.5169,0.132804,0.030611116,0.043514952,0.1482,160.1807258,27.5885791,0.977143,t17_f5_c3,19.5066,0.1856,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59338.21534720017,1584215343615015006,2,1584215343615,20.5363,1,1584,0.346385,19.2324,17.825735,19.2889,0.112102,100.0,0.030686475,0.1383,160.1808566,27.5886014,0.96,t17_f5_c3,19.4235,0.1968,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59340.216828700155,1586216823615015006,1,1586216823615,20.8068,1,1586,0.361476,19.6302,18.457552,19.7831,0.141234,0.0371116,0.047960147,0.1703,160.1808676,27.588573,0.952857,t17_f5_c3,19.8167,0.2213,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59340.25857640011,1586258573615015002,2,1586258573615,20.558,1,1586,0.36782,19.1803,17.811222,19.0709,0.10044,100.0,0.028462686,0.1125,160.1808701,27.588587,0.975714,t17_f5_c3,19.0232,0.1353,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59342.22405089997,1588224053615015008,1,1588224053615,20.6414,1,1588,0.288666,19.671,18.471235,20.0164,0.148932,0.038557317,0.04932677,0.2191,160.1808082,27.5885228,0.97,t17_f5_c3,19.8357,0.2348,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59342.26829859987,1588268293615015004,2,1588268293615,20.4373,1,1588,0.145864,19.2609,17.833462,19.2665,0.104347,100.0,0.028022358,0.1368,160.1807852,27.5885918,0.974286,t17_f5_c3,19.2281,0.166,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59344.17960650008,1590179603615015004,1,1590179603615,20.7999,1,1590,0.227478,19.7252,18.48889,19.6657,0.154527,0.038354795,0.049485736,0.1502,160.1807606,27.5885247,0.97,t17_f5_c3,19.5373,0.1682,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59344.20675930008,1590206753615015009,2,1590206753615,20.697,1,1590,0.225292,19.2513,17.830875,19.2177,0.099554,100.0,0.026908457,0.1176,160.1808212,27.588588,0.951429,t17_f5_c3,19.2809,0.1558,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59346.1947337999,1592194733615015007,2,1592194733615,20.6777,1,1592,0.01846,19.2309,17.825323,19.205,0.116168,100.0,0.03183143,0.1203,160.1807522,27.5885573,0.948571,t17_f5_c3,19.3445,0.1711,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59346.32871530019,1592328713615015005,1,1592328713615,19.8748,1,1592,0.566627,19.5122,18.416027,19.5022,0.182294,0.059638686,0.06642075,0.2233,160.1808944,27.5884886,0.861429,t17_f5_c3,19.2344,0.2226,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59348.207650499884,1594207653615015006,2,1594207653615,20.6799,1,1594,0.190567,19.186,17.812836,19.3244,0.095428,100.0,0.026940743,0.1342,160.1808171,27.5885481,0.87,t17_f5_c3,19.3973,0.18,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59348.23407409992,1594234073615015009,1,1594234073615,20.7113,1,1594,0.207076,19.7251,18.488857,19.3951,0.139975,0.032123197,0.04482844,0.1329,160.1808187,27.588577,0.855714,t17_f5_c3,19.3388,0.1593,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59350.205347199924,1596205343615015003,1,1596205343615,20.239586,1,1596,0.7157474,19.726477,18.489298,19.3505,0.21502842,0.061284117,0.06880572,0.1241,160.180529,27.5885619,0.34285715,t17_f5_c3,19.3099,0.1511,True,True,False,correction_0.0.1,0.0,0.98832417,621120136.0,,ZTF21abbuzez
ztf,59350.225868099835,1596225863615015003,2,1596225863615,20.1782,1,1596,0.310376,19.1821,17.811733,19.2148,0.105992,100.0,0.030000327,0.1408,160.1808487,27.5885922,0.962857,t17_f5_c3,19.0646,0.1547,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59355.212245400064,1601212243615015000,2,1601212243615,19.5194,1,1601,0.173182,19.3592,17.859,19.3546,0.201532,0.03637189,0.05061319,0.3025,160.1808062,27.5885817,0.964286,t17_f5_c3,19.3244,0.3766,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59363.20344909979,1609203443615015003,2,1609203443615,20.4744,1,1609,0.238314,19.062,17.77637,18.9762,0.096086,100.0,0.029404106,0.108,160.1808267,27.588531,0.971429,t17_f5_c3,18.8766,0.1241,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59363.225763900205,1609225763615015003,1,1609225763615,20.4901,1,1609,0.297328,19.8142,18.516605,19.7734,0.156707,0.034937337,0.047429714,0.2074,160.1808339,27.5885436,0.972857,t17_f5_c3,19.8962,0.2948,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59365.18628469994,1611186283615015005,2,1611186283615,20.5077,1,1611,0.392409,19.3663,17.860777,19.3143,0.114875,100.0,0.02870889,0.1522,160.1808822,27.5885624,0.93,t17_f5_c3,19.1753,0.1693,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59365.20224539982,1611202243615015008,1,1611202243615,20.5098,1,1611,0.18936,19.8592,18.53003,19.7513,0.214162,0.05393897,0.06296137,0.2045,160.1808097,27.588568,0.957143,t17_f5_c3,19.6894,0.2452,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59367.205891199876,1613205893615015008,2,1613205893615,20.4005,1,1613,0.227183,19.3132,17.847261,19.3185,0.123518,100.0,0.032015108,0.1658,160.1808287,27.5885706,0.955714,t17_f5_c3,19.2503,0.1971,False,True,False,correction_0.0.1,0.0,,,,ZTF21abbuzez
ztf,59367.23543980019,1613235433615015001,1,1613235433615,20.316967,1,1613,0.12876807,19.774588,18.504463,19.679,0.15278515,0.035258688,0.047427587,0.2257,160.1807742,27.5885568,0.9785714,t17_f5_c3,19.6455,0.2788,True,True,False,correction_0.0.1,0.0,0.9999945,621120136.0,,ZTF21abbuzez
ztf,59488.522187499795,1734522183615015039,2,1734522183615,19.5074,1,1734,0.617219,19.32,17.84902,19.5491,0.193513,0.035725206,0.04992503,0.3414,160.1809208,27.5886551,0.942857,t17_f5_c3,19.859,0.5806,False,True,False,correction_1.0.6,0.0,,,1.743517323615015e+18,ZTF21abbuzez
ztf,59488.52456020005,1734524563615015004,2,1734524563615,19.3742,1,1734,0.584687,19.5356,17.900679,19.3678,0.275837,0.049057472,0.061190467,0.3025,160.1809388,27.5885955,0.924286,t17_f5_c3,19.3477,0.3799,False,True,False,correction_1.0.6,0.0,,,1.743517323615015e+18,ZTF21abbuzez
ztf,59488.52694439981,1734526943615015005,2,1734526943615,19.4351,1,1734,0.248131,19.5014,17.892998,19.9734,0.223019,0.035374105,0.050696876,0.5828,160.1808313,27.5885839,0.912857,t17_f5_c3,20.0812,0.8245,False,True,False,correction_1.0.6,0.0,,,1.743517323615015e+18,ZTF21abbuzez
ztf,59489.525856500026,1735525853615035006,2,1735525853615,19.4297,1,1735,0.258356,19.3622,17.85975,19.7717,0.219267,0.042182554,0.054953318,0.4567,160.1807615,27.5886313,0.93,t17_f5_c3,19.9877,0.7134,False,True,False,correction_1.0.6,0.0,,,1.743517323615015e+18,ZTF21abbuzez
ztf,59497.5148494998,1743514843615015009,2,1743514843615,19.7942,1,1743,0.399165,19.4135,17.872383,19.7458,0.191016,0.029403249,0.046197966,0.3183,160.1808347,27.5886479,0.964286,t17_f5_c3,20.065,0.5443,False,True,False,correction_1.0.6,0.0,,,1.743517323615015e+18,ZTF21abbuzez
ztf,59497.51732640015,1743517323615015009,2,1743517323615,19.829557,1,1743,0.3113959,19.494362,17.891394,19.7292,0.1647367,0.010075357,0.037635993,0.3093,160.1806871,27.5886199,0.9771429,t17_f5_c3,20.0239,0.5167,True,True,False,correction_1.0.6,0.0,0.99987125,621120236.0,,ZTF21abbuzez
ztf,59497.51980319992,1743519803615015007,2,1743519803615,19.799,1,1743,0.52548,19.5431,17.902338,19.7447,0.191685,0.02114443,0.04229443,0.3184,160.1809139,27.5886109,0.974286,t17_f5_c3,19.8005,0.4272,False,True,False,correction_1.0.6,0.0,,,1.746518063615015e+18,ZTF21abbuzez
ztf,59497.52226850018,1743522263615015008,2,1743522263615,19.668,1,1743,0.474331,19.4268,17.875584,19.2568,0.184977,0.026217138,0.044323243,0.2041,160.1808553,27.5886603,0.941429,t17_f5_c3,19.2271,0.2531,False,True,False,correction_1.0.6,0.0,,,1.746518063615015e+18,ZTF21abbuzez
ztf,59497.524745400064,1743524743615015008,2,1743524743615,19.5591,1,1743,0.472977,19.2726,17.836592,19.1034,0.173925,0.030963384,0.046340287,0.1779,160.1808881,27.5886249,0.727143,t17_f5_c3,19.0732,0.2206,False,True,False,correction_1.0.6,0.0,,,1.746518063615015e+18,ZTF21abbuzez
ztf,59498.51592590008,1744515923615015003,2,1744515923615,19.6315,1,1744,0.343391,19.3917,17.86707,19.418,0.183831,0.027934382,0.045140516,0.2209,160.1808481,27.5886128,0.9,t17_f5_c3,19.621,0.3387,False,True,False,correction_1.0.6,0.0,,,1.746518063615015e+18,ZTF21abbuzez
ztf,59498.5208796002,1744520873615015007,2,1744520873615,19.5912,1,1744,0.592547,19.1811,17.81145,19.3191,0.201072,0.045916993,0.05694966,0.2045,160.180888,27.5886789,0.615714,t17_f5_c3,19.2132,0.2361,False,True,False,correction_1.0.6,0.0,,,1.746518063615015e+18,ZTF21abbuzez
ztf,59498.52334489999,1744523343615015002,2,1744523343615,19.5151,1,1744,0.425467,19.3104,17.846535,19.3136,0.232812,0.049442917,0.060458798,0.2126,160.1806606,27.5886419,0.758571,t17_f5_c3,19.4152,0.2972,False,True,False,correction_1.0.6,0.0,,,1.746518063615015e+18,ZTF21abbuzez
ztf,59498.52582179988,1744525823615015009,2,1744525823615,19.8089,1,1744,0.450904,19.5467,17.903131,19.6258,0.180516,0.015315334,0.039727233,0.275,160.1808672,27.5886405,0.974286,t17_f5_c3,19.3916,0.2826,False,True,False,correction_1.0.6,0.0,,,1.746518063615015e+18,ZTF21abbuzez
ztf,59500.515474500135,1746515473615015009,2,1746515473615,20.0542,1,1746,0.248892,19.169,17.808008,19.2339,0.13493,0.018874366,0.038522262,0.1769,160.180832,27.5885829,0.987143,t17_f5_c3,19.3591,0.2521,False,True,False,correction_1.0.6,0.0,,,1.746518063615015e+18,ZTF21abbuzez
ztf,59500.518067100085,1746518063615015016,2,1746518063615,20.09502,1,1746,0.10763107,19.243681,17.828812,19.5042,0.12171051,100.0,0.033065885,0.2229,160.18077,27.588587,0.9671429,t17_f5_c3,19.532,0.2903,True,True,False,correction_1.0.6,0.0,0.99992,621120236.0,,ZTF21abbuzez
ztf,59623.30070600007,1869300703615015003,1,1869300703615,19.7954,1,1869,0.193912,19.9048,18.543238,19.4548,0.240981,0.06039629,0.06876344,0.2981,160.1807241,27.5886359,0.762857,t17_f5_c3,19.2176,0.3074,False,True,False,correction_1.0.6,0.0,,,1.871279513615015e+18,ZTF21abbuzez
ztf,59623.35368059995,1869353683615015005,2,1869353683615,20.0594,1,1869,0.324299,19.1787,17.810768,19.3862,0.120417,0.005781169,0.03415982,0.232,160.1808138,27.5886352,0.958571,t17_f5_c3,19.5793,0.3531,False,True,False,correction_1.0.6,0.0,,,1.871279513615015e+18,ZTF21abbuzez
ztf,59625.27951390017,1871279513615015002,2,1871279513615,19.319588,1,1871,0.19455466,19.212706,17.820309,19.084,0.19756475,0.043000687,0.0547962,0.2883,160.1807483,27.5886128,0.9557143,t17_f5_c3,18.9565,0.3286,True,True,False,correction_1.0.6,0.0,0.99928963,621120236.0,,ZTF21abbuzez
ztf,59628.204421299975,1874204423615015003,1,1874204423615,19.2484,1,1874,0.229981,19.5213,18.419334,19.1738,0.268449,0.09276592,0.09729174,0.3729,160.1806903,27.5886196,0.727143,t17_f5_c3,19.0213,0.416,False,True,False,correction_1.0.6,0.0,,,1.882235643615015e+18,ZTF21abbuzez
ztf,59628.40399309993,1874403993615015005,2,1874403993615,19.2432,1,1874,0.294884,19.1037,17.788961,18.5979,0.152733,0.03133138,0.045502715,0.1878,160.1808202,27.5886205,0.615714,t17_f5_c3,18.5276,0.2254,False,True,False,correction_1.0.6,0.0,,,1.882235643615015e+18,ZTF21abbuzez
ztf,59636.2356480998,1882235643615015006,1,1882235643615,20.659082,1,1882,0.048649997,19.833328,18.522358,19.5371,0.18830475,0.046143863,0.05629548,0.1452,160.1807658,27.5885974,0.93857145,t17_f5_c3,19.5621,0.1877,True,True,False,correction_1.0.6,0.0,0.9997487,621120136.0,,ZTF21abbuzez
ztf,59636.35385419987,1882353853615015008,2,1882353853615,20.6148,1,1882,0.224224,19.2965,17.842909,19.1539,0.091585,100.0,0.02400977,0.1149,160.1808212,27.5885873,0.975714,t17_f5_c3,19.0147,0.1269,False,True,False,correction_1.0.6,0.0,,,1.884381903615015e+18,ZTF21abbuzez
ztf,59638.38190970011,1884381903615015019,2,1884381903615,19.491583,1,1884,0.3693954,19.315323,17.84781,19.4143,0.17883612,0.030477708,0.046286117,0.2823,160.180779,27.5886609,0.9457143,t17_f5_c3,19.7063,0.4709,True,True,False,correction_1.0.6,0.0,0.9998622,621120236.0,,ZTF21abbuzez
ztf,59638.41524309991,1884415243615015006,1,1884415243615,20.231277,1,1884,0.272689,19.937826,18.552559,19.7942,0.19406898,0.04285086,0.054181296,0.2243,160.1807316,27.5885144,0.93714285,t17_f5_c3,19.8531,0.3011,True,True,False,correction_1.0.6,0.0,0.9999014,621120136.0,,ZTF21abbuzez
ztf,59641.22796300007,1887227963615015003,1,1887227963615,20.679537,1,1887,0.08669104,19.675072,18.472584,19.8002,0.12919426,0.029545963,0.0426823,0.1855,160.1807761,27.5885736,0.95714283,t17_f5_c3,19.6997,0.2141,True,True,False,correction_1.0.6,0.0,1.0,621120136.0,,ZTF21abbuzez
ztf,59641.23674769979,1887236743615015004,2,1887236743615,20.221516,1,1887,0.15781133,19.207918,17.818977,19.4898,0.12125921,100.0,0.033739507,0.2168,160.180786,27.5885954,0.94857144,t17_f5_c3,19.3926,0.2515,True,True,False,correction_1.0.6,0.0,1.0,621120236.0,,ZTF21abbuzez
ztf,59671.33903940022,1917339033615015008,2,1917339033615,20.728786,1,1917,0.16920322,19.390377,17.866745,19.5469,0.117194414,100.0,0.028804084,0.1523,160.1807323,27.5886006,0.94142854,t17_f5_c3,19.2868,0.1504,True,True,False,correction_1.0.6,0.0,0.9998963,621120236.0,,ZTF21abbuzez
ztf,59671.33903940022,1917339033615025008,2,1917339033615,20.7272,1,1917,0.169693,19.3586,17.858849,19.4976,0.113259,100.0,0.028455867,0.146,160.180731,27.5886001,0.944286,t17_f5_c3,19.2502,0.1458,False,True,False,correction_1.0.6,0.0,,,1.936234143615015e+18,ZTF21abbuzez
ztf,59671.404722199775,1917404723615015002,1,1917404723615,20.556223,1,1917,0.033517934,19.847273,18.526508,19.6487,0.19401957,0.04750156,0.057483073,0.1829,160.180748,27.5885807,0.9128571,t17_f5_c3,19.6895,0.2407,True,True,False,correction_1.0.6,0.0,0.9999999,621120136.0,,ZTF21abbuzez
ztf,59671.404722199775,1917404723615025002,1,1917404723615,20.5617,1,1917,0.042548,19.8614,18.530676,19.5949,0.196264,0.047578767,0.057616998,0.1735,160.1807489,27.5885774,0.874286,t17_f5_c3,19.5882,0.2186,False,True,False,correction_1.0.6,0.0,,,1.936234143615015e+18,ZTF21abbuzez
ztf,59674.30634259991,1920306343615015003,2,1920306343615,20.611963,1,1920,0.3043855,19.404043,17.870089,19.4144,0.11173623,100.0,0.027202694,0.147,160.1807672,27.5886439,0.94285715,t17_f5_c3,19.3285,0.1707,True,True,False,correction_1.0.6,0.0,0.99999034,621120236.0,,ZTF21abbuzez
ztf,59676.31186340004,1922311863615015004,1,1922311863615,20.0511,1,1922,0.841755,19.9044,18.543123,19.5994,0.240638,0.060307343,0.06868368,0.176,160.1809509,27.5884282,0.514286,t17_f5_c3,19.635,0.2309,False,True,False,correction_1.0.6,0.0,,,1.936234143615015e+18,ZTF21abbuzez
ztf,59678.311273099855,1924311273615015005,1,1924311273615,20.2465,1,1924,0.298615,19.8118,18.515879,19.5426,0.172551,0.041331563,0.052305657,0.2175,160.1808324,27.5885409,0.9,t17_f5_c3,19.4994,0.2667,False,True,False,correction_1.0.6,0.0,,,1.936234143615015e+18,ZTF21abbuzez
ztf,59683.36574070016,1929365743615015002,2,1929365743615,19.2753,1,1929,0.209694,19.281,17.838823,18.8652,0.149553,0.019396635,0.039620917,0.2841,160.1808007,27.5886038,0.887143,t17_f5_c3,18.8846,0.3709,False,True,False,correction_1.0.6,0.0,,,1.936234143615015e+18,ZTF21abbuzez
ztf,59685.24716439983,1931247163615015006,2,1931247163615,19.7617,1,1931,0.292081,19.4259,17.875368,19.0954,0.155131,0.010333167,0.03719514,0.2348,160.1808356,27.5886033,0.938571,t17_f5_c3,18.9955,0.2742,False,True,False,correction_1.0.6,0.0,,,1.936234143615015e+18,ZTF21abbuzez
ztf,59688.25799770001,1934257993615015007,1,1934257993615,19.8812,1,1934,0.687864,20.0944,18.59405,20.0033,0.267358,0.05762336,0.0671356,0.3878,160.1809695,27.5886201,0.934286,t17_f5_c3,20.7657,1.0011,False,True,False,correction_1.0.6,0.0,,,1.936234143615015e+18,ZTF21abbuzez
ztf,59688.33081019996,1934330813615015002,2,1934330813615,18.8765,1,1934,0.285672,18.9591,17.743834,18.7014,0.213039,0.061938975,0.06955877,0.3238,160.1808444,27.588535,0.841429,t17_f5_c3,18.57,0.3682,False,True,False,correction_1.0.6,0.0,,,1.936234143615015e+18,ZTF21abbuzez
ztf,59690.234143500216,1936234143615015008,2,1936234143615,20.488132,1,1936,0.17523044,19.431803,17.876781,19.4786,0.12509617,100.0,0.029870007,0.1653,160.1807433,27.5886063,0.9771429,t17_f5_c3,19.4804,0.2085,True,True,False,correction_1.0.6,0.0,0.9999937,621120236.0,,ZTF21abbuzez
ztf,59690.26680559991,1936266803615015005,1,1936266803615,20.7201,1,1936,0.117031,19.9953,18.568302,19.912,0.183803,0.03614751,0.04938023,0.2021,160.1807878,27.5885743,0.952857,t17_f5_c3,20.329,0.3748,False,True,False,correction_1.0.6,0.0,,,1.940234513615015e+18,ZTF21abbuzez
ztf,59694.23451389978,1940234513615015002,2,1940234513615,20.55761,1,1940,0.16776922,19.417587,17.87337,19.692,0.10023525,100.0,0.024173163,0.2094,160.1807056,27.5885679,0.93714285,t17_f5_c3,19.6881,0.2634,True,True,False,correction_1.0.6,0.0,0.99999964,621120236.0,,ZTF21abbuzez
