tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,60319.47821759991,2565478212615015002,2,2565478212615,20.4386,1,2565,3.04,19.2511,19.2292,0.093631,0.1345,150.037446,3.5010901,0.964286,t17_f5_c3,19.2581,0.1765,False,False,False,23.12.x,0.0,2.565481042615015e+18,,,,,,ZTF24aabmmvu
ztf,60319.47868059995,2565478682615015000,2,2565478682615,20.3872,1,2565,2.82574,19.1882,19.3102,0.097503,0.1469,150.0373876,3.5011085,0.968571,t17_f5_c3,19.2997,0.186,False,False,False,23.12.x,0.0,2.565481972615015e+18,,,,,,ZTF24aabmmvu
ztf,60319.47915509995,2565479152615015002,2,2565479152615,20.2802,1,2565,2.59355,19.27,19.2966,0.137582,0.1523,150.0373246,3.501133,0.884286,t17_f5_c3,19.2238,0.1824,False,False,False,23.12.x,0.0,2.565481972615015e+18,,,,,,ZTF24aabmmvu
ztf,60319.479629599955,2565479622615015001,2,2565479622615,20.3639,1,2565,2.49441,19.1325,19.0358,0.105708,0.1174,150.0372924,3.5011057,0.93,t17_f5_c3,19.1539,0.167,False,False,False,23.12.x,0.0,2.565481042615015e+18,,,,,,ZTF24aabmmvu
ztf,60319.480104200076,2565480102615015000,2,2565480102615,20.2471,1,2565,2.19617,19.1898,19.2816,0.094874,0.1521,150.0372084,3.50111,0.958571,t17_f5_c3,19.1665,0.175,False,False,False,23.12.x,0.0,2.565481042615015e+18,,,,,,ZTF24aabmmvu
ztf,60319.48056709999,2565480562615015000,2,2565480562615,20.2948,1,2565,2.03426,19.1367,18.9556,0.095425,0.1118,150.0371529,3.501067,0.892857,t17_f5_c3,19.0076,0.1496,False,False,False,23.12.x,0.0,2.565481042615015e+18,,,,,,ZTF24aabmmvu
ztf,60319.48104170011,2565481042615015000,2,2565481042615,20.30303,1,2565,1.7092278,19.182224,19.3199,0.11388886,0.1562,150.0370656,3.501099,0.95857143,t17_f5_c3,19.2651,0.1901,True,False,False,23.12.x,0.0,,0.9999983,468120226.0,,,,ZTF24aabmmvu
ztf,60319.48151620012,2565481512615015004,2,2565481512615,20.38254,1,2565,1.5106379,19.243826,19.2858,0.10782868,0.1454,150.0370163,3.5011303,0.96428573,t17_f5_c3,19.1511,0.1643,True,False,False,23.12.x,0.0,,0.9996594,468120226.0,,,,ZTF24aabmmvu
ztf,60319.48197920015,2565481972615015000,2,2565481972615,20.434956,1,2565,1.405957,19.181631,19.0849,0.112653814,0.1186,150.036982,3.5011144,0.95714283,t17_f5_c3,19.0803,0.1507,True,False,False,23.12.x,0.0,,0.999982,468120226.0,,,,ZTF24aabmmvu
ztf,60319.482453700155,2565482452615015002,2,2565482452615,20.424942,1,2565,1.1865726,19.237867,19.2408,0.108852826,0.1371,150.0369096,3.5010906,0.9742857,t17_f5_c3,19.2277,0.1729,True,True,False,23.12.x,0.0,,0.9999969,468120226.0,19.152653,0.10003908,0.100636065,ZTF24aabmmvu
ztf,60319.48291670019,2565482912615015001,2,2565482912615,20.474817,1,2565,1.0102046,19.158602,19.157,0.088718206,0.1247,150.036849,3.5010793,0.97571427,t17_f5_c3,19.1678,0.1607,True,True,True,23.12.x,0.0,,0.9999746,468120226.0,19.079172,0.08182263,0.08245954,ZTF24aabmmvu
ztf,60319.48339120019,2565483392615015005,2,2565483392615,20.4816,1,2565,0.742373,19.1051,18.9105,0.093657,0.1002,150.0367747,3.501102,0.928571,t17_f5_c3,18.7704,0.1124,False,True,True,23.12.x,0.0,2.565483862615015e+18,,,19.02936,0.086798035,0.0873462,ZTF24aabmmvu
ztf,60319.4838657002,2565483862615015002,2,2565483862615,20.41841,1,2565,0.6327325,19.134436,19.0927,0.10508726,0.1206,150.0367203,3.5010828,0.9742857,t17_f5_c3,19.0542,0.1486,True,True,True,23.12.x,0.0,,0.9999981,468120226.0,19.056694,0.09731128,0.09782574,ZTF24aabmmvu
ztf,60319.48434029985,2565484342615015002,2,2565484342615,20.25493,1,2565,0.63202304,19.158705,18.9849,0.10075157,0.1159,150.0366974,3.5010663,0.9114286,t17_f5_c3,18.9883,0.1485,True,True,True,23.12.x,0.0,,0.9999996,468120226.0,19.079268,0.09308292,0.09364338,ZTF24aabmmvu
