tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59434.188726900145,1680188725815015067,2,1680188725815,20.176836,1,1680,0.13512495,18.03162,17.427034,18.186,0.07087052,0.036642626,0.040609814,0.0666,263.9681517,-21.9632128,0.7342857,t17_f5_c3,1.0,18.3098,0.0959,281120258,True,True,False,correction_1.0.6,0.0,ZTF19abiktds
ztf,59436.21157409996,1682211575815015030,2,1682211575815,19.944723,1,1682,0.1430645,18.033455,17.428085,17.9629,0.073764876,0.038431294,0.042237815,0.0655,263.9681652,-21.9631452,0.6785714,t17_f5_c3,1.0,18.0778,0.0934,281120258,True,True,False,correction_1.0.6,0.0,ZTF19abiktds
ztf,59463.14886569977,1709148865815015195,2,1709148865815,19.708475,1,1709,0.08981096,17.267008,16.926418,17.3328,0.06645986,0.04729368,0.04856505,0.0438,263.9681603,-21.9632038,0.7185714,t17_f5_c3,0.99999964,17.2539,0.0521,281120258,True,True,False,correction_1.0.6,0.0,ZTF19abiktds
ztf,60897.25225690007,3143252255815010092,3,3143252255815,18.81938,-1,3143,0.08978482,15.733409,14.936722,15.8063,0.043036662,100.0,0.020661596,0.0271,263.9681534,-21.9632062,0.71428573,t17_f5_c3,1.0,15.7923,0.0339,281120358,True,True,False,27.5.6,0.0,ZTF19abiktds
ztf,61085.55582180014,3331555822215015022,2,3331555822215,19.679258,1,3331,0.036467027,17.832726,16.905119,17.957,0.09361805,0.036189627,0.039839763,0.0806,263.9681727,-21.9631879,0.71,t17_f5_c3,1.0,18.062,0.1138,1323120222,True,True,False,27.5.7a32.dev1,0.0,ZTF19abiktds
ztf,61099.541631899774,3345541632215015064,2,3345541632215,19.74718,1,3345,0.048034277,17.101477,16.532839,17.2066,0.046823308,0.025087222,0.027733661,0.0382,263.9681886,-21.9632046,0.73714286,t17_f5_c3,0.99932075,17.2466,0.0505,1323120222,True,True,False,27.5.7a32.dev1,0.0,ZTF19abiktds
ztf,61100.54039350012,3346540392215015044,2,3346540392215,19.336884,1,3346,0.093176536,17.122986,16.545528,17.1892,0.045700468,0.024037614,0.026849579,0.051,263.9681899,-21.9632154,0.7228571,t17_f5_c3,1.0,17.1377,0.0624,1323120222,True,True,False,27.5.7a32.dev1,0.0,ZTF19abiktds
ztf,61101.53968749987,3347539682215015110,2,3347539682215,18.462545,1,3347,0.2152993,17.09657,16.52993,17.3214,0.07321679,0.04181579,0.043446526,0.1186,263.9682085,-21.963247,0.6242857,t17_f5_c3,0.99995995,17.2779,0.1463,1323120222,True,True,False,27.5.7a32.dev1,0.0,ZTF19abiktds
