tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59248.565555599984,1494565556115015016,2,1494565556115,19.5144,1,1494,0.691843,18.198,15.932173,17.9632,0.153377,100.0,0.01902959,0.0933,292.52104,22.3402743,0.652857,t17_f5_c3,17.824,0.1025,False,True,False,correction_0.0.1,0.0,,,,ZTF20abmxmql
ztf,59248.56793980021,1494567936115015012,2,1494567936115,19.4992,1,1494,0.671934,18.1931,15.931563,18.4227,0.127347,100.0,0.015862595,0.1412,292.5210323,22.3402778,0.695714,t17_f5_c3,18.2738,0.154,False,True,False,correction_0.0.1,0.0,,,,ZTF20abmxmql
ztf,59248.57032410009,1494570326115015008,2,1494570326115,19.4328,1,1494,0.622603,18.233,15.936455,18.5305,0.134386,100.0,0.016208243,0.1648,292.5210316,22.340295,0.807143,t17_f5_c3,18.5818,0.2169,False,True,False,correction_0.0.1,0.0,,,,ZTF20abmxmql
ztf,59248.57271989994,1494572716115015010,2,1494572716115,19.1452,1,1494,0.909163,18.618,15.976271,18.4112,0.162674,100.0,0.014276647,0.1714,292.5209097,22.3401704,0.687143,t17_f5_c3,18.0782,0.1594,False,True,False,correction_0.0.1,0.0,,,,ZTF20abmxmql
ztf,59249.56434029993,1495564346115015010,2,1495564346115,19.3304,1,1495,0.328498,18.2801,15.942028,18.1063,0.19972,100.0,0.023184238,0.1016,292.5209493,22.340343,0.631429,t17_f5_c3,18.1766,0.1349,False,True,False,correction_0.0.1,0.0,,,,ZTF20abmxmql
ztf,59249.56672450015,1495566726115015013,2,1495566726115,19.3065,1,1495,0.636136,18.4139,15.95674,18.5036,0.146495,100.0,0.015239082,0.1495,292.5209866,22.3402636,0.76,t17_f5_c3,18.3939,0.1692,False,True,False,correction_0.0.1,0.0,,,,ZTF20abmxmql
ztf,59249.57150459988,1495571506115015013,2,1495571506115,19.1118,1,1495,0.828413,18.3334,15.948083,18.3659,0.159756,100.0,0.017755384,0.1744,292.5210538,22.3402377,0.788571,t17_f5_c3,18.3447,0.2164,False,True,False,correction_0.0.1,0.0,,,,ZTF20abmxmql
ztf,59250.5623031999,1496562306115015011,2,1496562306115,19.3646,1,1496,0.892297,18.1204,15.922238,18.28,0.139914,100.0,0.01847552,0.1077,292.5210753,22.3402303,0.712857,t17_f5_c3,18.2397,0.1288,False,True,False,correction_0.0.1,0.0,,,,ZTF20abmxmql
ztf,59250.56468749978,1496564686115015018,2,1496564686115,19.2672,1,1496,0.510529,18.3911,15.954347,18.2288,0.135204,100.0,0.014331382,0.1189,292.5209478,22.3402878,0.622857,t17_f5_c3,18.2072,0.1455,False,True,False,correction_0.0.1,0.0,,,,ZTF20abmxmql
ztf,59250.56706020003,1496567066115015018,2,1496567066115,19.191696,1,1496,0.9842562,17.937412,15.896234,18.2828,0.21468535,100.0,0.03275901,0.1371,292.5211263,22.3402391,0.5314286,t17_f5_c3,18.2403,0.1656,True,True,False,correction_0.0.1,0.0,0.8933871,591120261.0,,ZTF20abmxmql
ztf,59621.55511569977,1867555114815025031,2,1867555114815,19.5525,1,1867,0.386273,18.8736,16.210321,18.6222,0.183603,100.0,0.015796771,0.1413,292.5209041,22.3402996,0.691429,t17_f5_c3,18.52,0.1594,False,True,False,correction_1.0.6,0.0,,,1.882534946115015e+18,ZTF20abmxmql
ztf,59622.54947920004,1868549474815015011,2,1868549474815,19.5827,1,1868,0.837688,18.1556,16.126114,18.5216,0.201051,0.021865956,0.031010741,0.1217,292.5209852,22.3401864,0.425714,t17_f5_c3,18.5056,0.1479,False,True,False,correction_1.0.6,0.0,,,1.882534946115015e+18,ZTF20abmxmql
ztf,59622.55203700019,1868552034815015014,2,1868552034815,19.5535,1,1868,0.693482,18.224,16.136387,18.472,0.127253,100.0,0.018604703,0.1173,292.5209551,22.3402202,0.707143,t17_f5_c3,18.3525,0.1297,False,True,False,correction_1.0.6,0.0,,,1.882534946115015e+18,ZTF20abmxmql
ztf,59622.55459489999,1868554594815015009,2,1868554594815,19.4606,1,1868,0.748244,18.7813,16.202065,18.4952,0.169534,100.0,0.015760234,0.1264,292.5209676,22.3402074,0.751429,t17_f5_c3,18.3333,0.135,False,True,False,correction_1.0.6,0.0,,,1.882534946115015e+18,ZTF20abmxmql
ztf,59623.545520800166,1869545524815015006,2,1869545524815,19.528,1,1869,0.766728,18.8808,16.21094,18.9,0.184513,100.0,0.015779108,0.1989,292.5209055,22.3401913,0.764286,t17_f5_c3,18.563,0.1819,False,True,False,correction_1.0.6,0.0,,,1.882534946115015e+18,ZTF20abmxmql
ztf,59623.55063659977,1869550634815015013,2,1869550634815,19.7566,1,1869,0.960597,18.8253,16.20608,18.6769,0.182686,100.0,0.016368816,0.141,292.5211574,22.3402819,0.597143,t17_f5_c3,18.4851,0.1457,False,True,False,correction_1.0.6,0.0,,,1.882534946115015e+18,ZTF20abmxmql
ztf,59623.55575230019,1869555754815015018,2,1869555754815,19.6724,1,1869,1.09078,19.0686,16.225788,18.5243,0.235176,100.0,0.017150166,0.1317,292.5212012,22.3402814,0.415714,t17_f5_c3,18.4155,0.1479,False,True,False,correction_1.0.6,0.0,,,1.882534946115015e+18,ZTF20abmxmql
ztf,59624.549594900105,1870549594815015008,2,1870549594815,19.4186,1,1870,0.583538,18.9642,16.217825,18.8342,0.258395,100.0,0.020593718,0.2242,292.521,22.3402731,0.607143,t17_f5_c3,18.7656,0.2648,False,True,False,correction_1.0.6,0.0,,,1.882534946115015e+18,ZTF20abmxmql
ztf,59624.55471060006,1870554714815015010,2,1870554714815,19.7057,1,1870,0.80839,19.0749,16.226246,18.913,0.246132,100.0,0.017852813,0.1981,292.5210434,22.3402255,0.481429,t17_f5_c3,18.6215,0.189,False,True,False,correction_1.0.6,0.0,,,1.882534946115015e+18,ZTF20abmxmql
ztf,59630.54196760012,1876541966115015023,2,1876541966115,19.6269,1,1876,0.512315,18.7608,15.988077,18.784,0.259559,100.0,0.02019051,0.1793,292.5209629,22.3402922,0.435714,t17_f5_c3,18.5371,0.1782,False,True,False,correction_1.0.6,0.0,,,1.882534946115015e+18,ZTF20abmxmql
ztf,59630.54952549981,1876549526115015027,2,1876549526115,19.7007,1,1876,1.07859,18.7525,15.98743,18.7446,0.231307,100.0,0.018120091,0.1677,292.5211799,22.3402603,0.481429,t17_f5_c3,18.7974,0.219,False,True,False,correction_1.0.6,0.0,,,1.882534946115015e+18,ZTF20abmxmql
