tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,rbversion,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,oid
ztf,58327.44579860009,573445794415015006,1,573445794415,19.23235,1,573,1.854134,17.847252,17.9535,0.075670466,0.1273,321.4330739,63.3883315,0.68333334,0.0,18.0056,0.1712,830120144.0,False,False,False,bulk_1.0.0,0.0,5.7536517441501504e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58328.358344899956,574358344415015011,2,574358344415,19.745026,1,574,1.7470695,17.607792,17.451,0.050402656,0.0528,321.433038,63.3883105,0.71,0.0,17.4388,0.0663,830120244.0,False,False,False,bulk_1.0.0,0.0,5.7536517441501504e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58329.36517360015,575365174415015008,2,575365174415,20.073282,1,575,1.8600876,17.576746,17.6342,0.054019783,0.0477,321.4330911,63.3883389,0.6666667,0.0,17.581,0.0575,830120244.0,False,False,False,bulk_1.0.0,0.0,5.7542767441501504e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58329.42767360015,575427674415015012,1,575427674415,19.898865,1,575,1.7362539,18.046581,17.9074,0.06860177,0.0715,321.4330393,63.3883007,0.61333334,0.0,17.9244,0.0926,830120144.0,False,False,False,bulk_1.0.0,0.0,5.78338134415015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58330.358645800035,576358644415015020,2,576358644415,20.229319,1,576,1.8053302,17.681955,17.5808,0.048745953,0.0397,321.4330265,63.3883274,0.68,0.0,17.5243,0.0475,830120244.0,False,False,False,bulk_1.0.0,0.0,5.78338134415015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58330.45057869982,576450574415015021,1,576450574415,19.756826,1,576,1.7354008,17.996286,17.8629,0.08193277,0.0722,321.4330763,63.3882976,0.59,0.0,17.9242,0.0973,830120144.0,False,False,False,bulk_1.0.0,0.0,5.78338134415015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58331.45828700019,577458284415015023,1,577458284415,20.1777,1,577,1.87483,18.301,18.3446,0.072416,0.0846,321.4330936,63.3883378,0.616667,,18.385,0.1117,,False,False,False,bulk_1.0.0,0.0,5.78338134415015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58332.338136599865,578338134415015023,2,578338134415,20.36231,1,578,1.854084,18.073595,18.1257,0.07317188,0.0564,321.4330231,63.3883414,0.62333333,0.0,18.1582,0.073,830120244.0,False,False,False,bulk_1.0.0,0.0,5.80348364415015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58332.4510764,578451074415015016,1,578451074415,20.174505,1,578,1.7951561,18.423334,18.5233,0.08876396,0.0963,321.4330272,63.3883189,0.66,0.0,18.5606,0.1268,830120144.0,False,False,False,bulk_1.0.0,0.0,5.80348364415015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58333.321898099966,579321894415015039,2,579321894415,20.435259,1,579,1.8824306,18.304346,18.4404,0.06398117,0.0709,321.4330852,63.388344,0.66333336,0.0,18.4993,0.0941,830120244.0,False,False,False,bulk_1.0.0,0.0,5.80348364415015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58334.30959489988,580309594415015048,1,580309594415,20.671368,1,580,1.6462066,18.976099,18.9928,0.110581644,0.091,321.4329904,63.3882813,0.6,0.0,18.7915,0.0956,830120144.0,False,False,False,bulk_1.0.0,0.0,5.80348364415015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58334.34836809989,580348364415015033,2,580348364415,20.497478,1,580,1.6937233,18.584812,18.3347,0.06973464,0.0576,321.4329686,63.3882993,0.48666668,0.0,18.3155,0.0709,830120244.0,False,False,False,bulk_1.0.0,0.0,6.00317394415015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58354.31739579979,600317394415015027,2,600317394415,20.320377,1,600,1.887626,18.207727,18.233,0.077133924,0.0661,321.4330606,63.3883493,0.62666667,0.0,18.2089,0.0817,830120244.0,False,False,False,bulk_1.0.0,0.0,6.22348133215015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58354.38796300022,600387964415015006,2,600387964415,20.229984,1,600,1.8970398,18.218283,18.1768,0.06428867,0.066,321.433083,63.3883492,0.73333335,0.0,18.1766,0.0836,830120244.0,False,False,False,bulk_1.0.0,0.0,6.22348133215015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58355.28321760008,601283213215015027,2,601283213215,20.171663,1,601,1.9244388,19.2594,19.0823,0.11987382,0.1665,321.4330867,63.388369,0.63,0.0,19.0075,0.1979,829120232.0,False,False,False,bulk_1.0.0,0.0,6.22348133215015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58355.42982639978,601429824415015017,2,601429824415,20.094307,1,601,1.8044952,19.312294,19.0399,0.15421093,0.1665,321.4329725,63.38833,0.58,0.0,19.1663,0.2385,830120244.0,False,False,False,bulk_1.0.0,0.0,6.22348133215015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58375.34864579979,621348644415015074,2,621348644415,20.7114,1,621,1.56976,20.2679,20.505,0.311658,0.3579,321.432869,63.388265,0.47,,20.6303,0.506,,False,False,False,bulk_1.0.0,0.0,6.22348133215015e+17,t12_f5_c3,,,,ZTF18aayoxjs
ztf,58376.34813660011,622348133215015026,2,622348133215,20.384972,1,622,1.8311745,18.328949,18.3616,0.059317697,0.0626,321.4330583,63.3883458,0.73,0.0,18.324,0.0759,829120232.0,False,False,False,bulk_1.0.0,0.0,6.23346594415015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58376.35008100001,622350084415015031,2,622350084415,20.602398,1,622,1.787414,18.166962,18.1485,0.064758584,0.0455,321.433026,63.3883221,0.8233333,0.0,18.1682,0.0575,830120244.0,False,False,False,bulk_1.0.0,0.0,6.23346594415015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58377.28900460014,623289004415015036,2,623289004415,20.557371,1,623,1.9085156,19.458857,19.3598,0.13260053,0.1364,321.4331692,63.3883451,0.6066667,0.0,19.3566,0.1713,830120244.0,False,False,False,bulk_1.0.0,0.0,6.23346594415015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58377.346597199794,623346594415015057,1,623346594415,20.788626,1,623,1.9558834,19.838444,20.0281,0.17805439,0.2054,321.4330337,63.3883633,0.60333335,0.0,19.79,0.2092,830120144.0,True,False,False,bulk_1.0.0,0.0,0.0,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58456.13497690018,702134973215015024,2,702134973215,19.62311,1,702,1.6926322,17.490421,17.5563,0.0411702,0.0488,321.4330197,63.3883086,0.7733333,0.0,17.561,0.0619,829120232.0,False,False,False,bulk_1.0.0,0.0,7.03114094415015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58457.11409719987,703114094415015009,1,703114094415,19.99024,1,703,1.7095783,17.680195,17.6469,0.090897284,0.0295,321.4331972,63.3882763,0.47,0.0,17.6062,0.0354,830120144.0,False,False,False,bulk_1.0.0,0.0,7.03159184415015e+17,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58457.1591897998,703159184415015022,2,703159184415,19.665644,1,703,1.6807923,17.304052,17.2684,0.05466644,0.0281,321.4330573,63.3882903,0.64,0.0,17.2434,0.0343,830120244.0,True,False,False,bulk_1.0.0,0.0,0.0,t8_f5_c3,,,,ZTF18aayoxjs
ztf,58597.4458217998,843445823215015004,2,843445823215,20.223726,1,843,1.750081,17.36165,17.3412,0.043234587,0.0319,321.4330164,63.3883275,0.47285715,0.0,17.2961,0.0382,829120232.0,False,False,False,bulk_1.0.0,0.0,8.43447214415015e+17,t15_f5_c3,,,,ZTF18aayoxjs
ztf,58597.447210600134,843447214415015006,2,843447214415,20.178492,1,843,1.8372227,17.279089,17.3108,0.047794834,0.0303,321.4330214,63.3883374,0.54,0.0,17.3098,0.0378,830120244.0,False,False,False,bulk_1.0.0,0.0,8.54489514415015e+17,t15_f5_c3,,,,ZTF18aayoxjs
ztf,58601.499317099806,847499314415015012,2,847499314415,20.494751,1,847,1.8288627,17.503435,17.4875,0.048469026,0.0286,321.433019,63.3883342,0.4857143,0.0,17.4857,0.0353,830120244.0,False,False,False,bulk_1.0.0,0.0,8.74445283215015e+17,t15_f5_c3,,,,ZTF18aayoxjs
ztf,58605.45225689979,851452254415015015,2,851452254415,20.510378,1,851,1.8099833,17.880066,17.9123,0.05450501,0.0393,321.4330539,63.3883266,0.5114286,0.0,17.9318,0.0497,830120244.0,False,False,False,bulk_1.0.0,0.0,8.74445283215015e+17,t15_f5_c3,,,,ZTF18aayoxjs
ztf,58607.35057870019,853350573215015006,2,853350573215,20.296778,1,853,1.8684934,18.315163,18.2489,0.07945743,0.0661,321.4330415,63.3883577,0.41285715,0.0,18.2214,0.0809,829120232.0,False,False,False,bulk_1.0.0,0.0,8.74445283215015e+17,t15_f5_c3,,,,ZTF18aayoxjs
ztf,58607.38986109989,853389864415015017,2,853389864415,20.356207,1,853,1.768315,18.283058,18.2605,0.06348692,0.058,321.4330099,63.3883175,0.43142858,0.0,18.2615,0.0726,830120244.0,False,False,False,bulk_1.0.0,0.0,8.74445283215015e+17,t15_f5_c3,,,,ZTF18aayoxjs
ztf,58607.42704859981,853427044415015022,1,853427044415,20.55787,1,853,1.7785658,18.543226,18.4232,0.07383477,0.0536,321.4330108,63.3883139,0.4342857,0.0,18.3841,0.0646,830120144.0,False,False,False,bulk_1.0.0,0.0,8.74445283215015e+17,t15_f5_c3,,,,ZTF18aayoxjs
ztf,58607.429803200066,853429803215015007,1,853429803215,20.485847,1,853,1.6730564,18.62041,18.6493,0.10628452,0.0697,321.4330139,63.3883082,0.36714286,0.0,18.6033,0.0837,829120132.0,False,False,False,bulk_1.0.0,0.0,8.74445283215015e+17,t15_f5_c3,,,,ZTF18aayoxjs
ztf,58608.45496529993,854454964415015039,1,854454964415,20.651682,1,854,1.8441576,19.100521,19.1028,0.100059584,0.0989,321.4329675,63.388337,0.46,0.0,19.1132,0.1255,830120144.0,False,False,False,bulk_1.0.0,0.0,8.74445283215015e+17,t15_f5_c3,,,,ZTF18aayoxjs
ztf,58608.48951390013,854489514415015013,2,854489514415,20.637203,1,854,1.8288409,18.72177,18.6791,0.07913478,0.0713,321.4330737,63.3883307,0.40142858,0.0,18.6182,0.0842,830120244.0,False,False,False,bulk_1.0.0,0.0,8.74445283215015e+17,t15_f5_c3,,,,ZTF18aayoxjs
ztf,58628.409374999814,874409374415015016,2,874409374415,20.247763,1,874,1.783016,18.22549,18.1384,0.056705102,0.0585,321.4330666,63.3883187,0.9142857,0.0,18.159,0.075,830120244.0,False,False,False,bulk_1.0.0,0.0,8.74445283215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58628.44528939994,874445283215015008,1,874445283215,19.98492,1,874,1.5678798,18.41631,18.3358,0.08705549,0.0752,321.4330325,63.3882772,0.74285716,0.0,18.2859,0.0909,829120132.0,False,False,False,bulk_1.0.0,0.0,9.03405124415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58628.47037040023,874470374415015008,1,874470374415,19.879168,1,874,1.653172,18.415045,18.3948,0.078855366,0.0782,321.4331056,63.3882693,0.73285717,0.0,18.3873,0.0985,830120144.0,False,False,False,bulk_1.0.0,0.0,9.03405124415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58657.40512729995,903405124415015013,2,903405124415,20.468088,1,903,1.7973722,18.551777,18.4808,0.0718925,0.0671,321.4330323,63.3883232,0.88857144,0.99963856,18.5214,0.0873,830120244.0,False,False,False,bulk_1.0.0,0.0,9.03406053215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58657.4060531999,903406053215015011,2,903406053215,20.066608,1,903,1.7220907,18.639894,18.447,0.0734676,0.0866,321.4329954,63.388315,0.63,0.9999827,18.3263,0.0982,829120232.0,False,False,False,bulk_1.0.0,0.0,9.03477874415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58657.477870400064,903477874415015003,1,903477874415,19.878202,1,903,1.9626598,18.989801,19.1718,0.12116427,0.1998,321.4330308,63.388367,0.89285713,0.9999896,19.2741,0.2809,830120144.0,True,False,False,bulk_1.0.0,0.0,0.0,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58688.39950230019,934399503215015003,2,934399503215,20.533373,1,934,1.8261489,17.612082,17.5804,0.048704665,0.0321,321.4330271,63.3883477,0.73571426,0.9998752,17.6358,0.0415,829120232.0,False,False,False,bulk_1.0.0,0.0,9.34454873215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58688.45487269992,934454873215015008,1,934454873215,20.432121,1,934,1.7461569,17.802238,17.7294,0.053953744,0.0387,321.4330317,63.3883296,0.8242857,0.9999853,17.6971,0.0469,829120132.0,True,False,False,bulk_1.0.0,0.0,0.0,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58690.30872689979,936308724415015033,1,936308724415,20.846771,1,936,1.8483354,19.637959,19.5507,0.11005935,0.1341,321.4330627,63.388331,0.83428574,0.99961984,19.4936,0.1602,830120144.0,False,False,False,bulk_1.0.0,0.0,9.65271383215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58690.36853010021,936368534415015013,2,936368534415,20.679415,1,936,1.7442607,19.577435,19.3751,0.14255883,0.1353,321.4331163,63.3883056,0.63,0.94742346,19.3251,0.1621,830120244.0,False,False,False,bulk_1.0.0,0.0,9.65271383215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58719.2713889,965271383215015008,2,965271383215,20.114532,1,965,1.6469464,17.470297,17.4803,0.061415475,0.0326,321.4330565,63.3882925,0.6257143,0.9999994,17.4441,0.0392,829120232.0,False,False,False,bulk_1.0.0,0.0,9.70318643215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58719.29828700004,965298283215015006,1,965298283215,20.397202,1,965,1.5335464,17.724771,17.6777,0.06349571,0.0307,321.4329862,63.3882711,0.6414286,0.9999998,17.6129,0.0357,829120132.0,False,False,False,bulk_1.0.0,0.0,9.70318643215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58720.31657409994,966316573215015012,1,966316573215,20.676617,1,966,1.7456383,17.695364,17.6735,0.0628461,0.0296,321.4330331,63.3883275,0.8428571,0.99999917,17.6635,0.0359,829120132.0,False,False,False,bulk_1.0.0,0.0,9.70318643215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58720.38045139983,966380454415015023,2,966380454415,20.309168,1,966,1.8507795,17.363583,17.3984,0.0601673,0.0288,321.4330535,63.3883377,0.80142856,0.99991,17.3668,0.0346,830120244.0,False,False,False,bulk_1.0.0,0.0,9.70318643215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58721.2974537001,967297453215015013,1,967297453215,20.154482,1,967,1.7145842,17.56298,17.5321,0.036895502,0.038,321.4330581,63.3883175,0.89857143,0.99995816,17.4474,0.044,829120132.0,False,False,False,bulk_1.0.0,0.0,9.70318643215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58722.271215300076,968271213215015012,2,968271213215,20.572964,1,968,1.8092259,17.453865,17.4443,0.04946379,0.0273,321.433032,63.3883401,0.80857146,0.9999981,17.4289,0.0329,829120232.0,False,False,False,bulk_1.0.0,0.0,9.70318643215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58722.29663190013,968296633215015009,1,968296633215,20.806381,1,968,1.7442974,17.698223,17.6757,0.045727737,0.0275,321.4330222,63.388328,0.84,0.9999998,17.6723,0.0334,829120132.0,False,False,False,bulk_1.0.0,0.0,9.70318643215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58723.29516200023,969295163215015017,2,969295163215,20.680483,1,969,1.7969638,17.599033,17.5322,0.056123875,0.0274,321.4330372,63.3883361,0.7285714,0.9975507,17.5009,0.0325,829120232.0,False,False,False,bulk_1.0.0,0.0,9.70318643215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58723.31862269994,969318623215015014,1,969318623215,20.829205,1,969,1.7243067,17.884766,17.8686,0.055489935,0.0311,321.4330362,63.3883215,0.8657143,0.99999905,17.8264,0.0366,829120132.0,False,False,False,bulk_1.0.0,0.0,9.70318643215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58723.38222219981,969382224415015036,2,969382224415,20.689726,1,969,1.8404465,17.595604,17.6182,0.05253314,0.0279,321.4330342,63.3883371,0.77,0.99986005,17.6296,0.0344,830120244.0,False,False,False,bulk_1.0.0,0.0,9.70318643215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58723.41135419998,969411354415015052,1,969411354415,20.677885,1,969,1.8345003,17.838165,17.8891,0.04468462,0.0339,321.433063,63.3883266,0.93,0.99996877,17.8837,0.0415,830120144.0,False,False,False,bulk_1.0.0,0.0,9.70318643215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58724.29521990009,970295213215015019,2,970295213215,20.648785,1,970,1.8229779,17.80568,17.7936,0.06383025,0.0346,321.4330147,63.3883439,0.7942857,0.9996326,17.7592,0.0413,829120232.0,False,False,False,bulk_1.0.0,0.0,9.70318643215015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58724.3186458,970318643215015010,1,970318643215,20.747782,1,970,1.7087886,17.914953,17.8554,0.052194454,0.0326,321.43303,63.3883161,0.9114286,0.99999976,17.8217,0.0389,829120132.0,False,False,False,bulk_1.0.0,0.0,9.89163584415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58725.26971059991,971269713215015020,2,971269713215,20.683392,1,971,1.7596473,17.837013,17.7553,0.049379658,0.0328,321.4330051,63.3883274,0.75714284,0.9999502,17.7056,0.0385,829120232.0,False,False,False,bulk_1.0.0,0.0,9.89163584415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58725.294953700155,971294953215015018,1,971294953215,20.870884,1,971,1.7516254,18.099064,18.0061,0.06155509,0.0347,321.4330182,63.3883306,0.82714283,0.99999386,17.9987,0.0423,829120132.0,False,False,False,bulk_1.0.0,0.0,9.89163584415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58726.27116899984,972271163215015022,2,972271163215,20.60137,1,972,1.862636,18.086937,18.0347,0.061481416,0.0444,321.4330455,63.3883545,0.80142856,0.9999987,18.0068,0.0537,829120232.0,False,False,False,bulk_1.0.0,0.0,9.89163584415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58726.29625000013,972296243215015017,1,972296243215,20.704468,1,972,1.6951145,18.07072,17.9738,0.052565318,0.0364,321.4330098,63.3883148,0.9128571,0.9999978,17.9322,0.0432,829120132.0,False,False,False,bulk_1.0.0,0.0,9.89163584415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58726.30793979997,972307934415015035,2,972307934415,20.633133,1,972,1.8429899,17.944075,17.9608,0.061892487,0.0386,321.4330356,63.3883376,0.84,0.9994025,17.9349,0.0466,830120244.0,False,False,False,bulk_1.0.0,0.0,9.89163584415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58727.29483800009,973294833215015023,2,973294833215,20.647015,1,973,1.8654445,18.021776,18.1068,0.055811796,0.0464,321.4330391,63.3883575,0.70285714,0.99991286,18.0099,0.0526,829120232.0,False,False,False,bulk_1.0.0,0.0,9.89163584415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58727.31766200019,973317663215015017,1,973317663215,20.70244,1,973,1.7275163,18.321964,18.1965,0.07090167,0.0446,321.433015,63.3883241,0.8242857,0.9999876,18.12,0.0516,829120132.0,False,False,False,bulk_1.0.0,0.0,9.89163584415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58730.270949100144,976270943215015011,2,976270943215,20.301512,1,976,2.018787,19.568867,19.5351,0.12872869,0.1991,321.4329909,63.3884011,0.5385714,0.9999976,19.569,0.26,829120232.0,False,False,False,bulk_1.0.0,0.0,9.89163584415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58730.294953700155,976294953215015021,1,976294953215,20.160559,1,976,0.9435424,19.640312,19.2672,0.16466868,0.1612,321.4331042,63.3880917,0.64428574,0.9989842,19.2087,0.1941,829120132.0,False,True,True,bulk_1.0.0,0.0,9.89163584415015e+17,t17_f5_c3,18.199377,0.040573813,0.043675374,ZTF18aayoxjs
ztf,58730.31075230008,976310754415015042,1,976310754415,20.681108,1,976,1.9465764,19.889996,20.0257,0.17060187,0.2254,321.4331725,63.3883477,0.6,0.9997754,20.1885,0.3314,830120144.0,False,False,False,bulk_1.0.0,0.0,9.89163584415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58730.3935647998,976393564415015015,2,976393564415,20.2752,1,976,1.96206,19.8207,19.6902,0.196527,0.2259,321.4330753,63.388367,0.532857,,19.8724,0.3384,,False,False,False,bulk_1.0.0,0.0,1.006246854415015e+18,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58730.394513899926,976394514415015023,2,976394514415,20.418505,1,976,2.007797,19.588703,19.7758,0.19132507,0.2315,321.4331466,63.388377,0.51428574,0.9829384,19.9189,0.3338,830120244.0,False,False,False,bulk_1.0.0,0.0,9.89163584415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58739.36579860002,985365790915010005,2,985365790915,19.6419,-1,985,1.77587,18.9493,18.632,0.091966,0.1626,321.4330898,63.3883496,0.777143,,18.5019,0.1848,,False,False,True,bulk_1.0.0,0.0,1.006246854415015e+18,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58739.36717589991,985367170915010002,2,985367170915,19.7799,-1,985,1.89094,19.0635,18.9978,0.11115,0.2165,321.4329839,63.3883871,0.678571,,18.7692,0.2247,,False,False,True,bulk_1.0.0,0.0,1.006246854415015e+18,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58740.464479200076,986464470915010003,2,986464470915,19.3806,-1,986,1.70697,19.1414,19.2473,0.184007,0.3817,321.4330483,63.3883338,0.71,,19.1851,0.4621,,False,False,True,bulk_1.0.0,0.0,1.006246854415015e+18,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58740.46584489988,986465840915010002,2,986465840915,19.4181,-1,986,1.89546,18.9946,18.7614,0.170198,0.2437,321.4329978,63.3883922,0.704286,,18.7892,0.3208,,False,False,True,bulk_1.0.0,0.0,1.006246854415015e+18,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58741.36320600007,987363200915010003,2,987363200915,19.7321,-1,987,2.14963,19.3697,19.4038,0.229908,0.3408,321.4330487,63.3884595,0.397143,,19.4377,0.45,,False,False,True,bulk_1.0.0,0.0,1.006246854415015e+18,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58743.161215300206,989161213215015015,2,989161213215,20.239,1,989,2.07649,19.7275,19.2983,0.202335,0.1908,321.4330296,63.3884158,0.402857,,19.3118,0.2452,,False,False,False,bulk_1.0.0,0.0,9.89163584415015e+17,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58743.163587999996,989163584415015016,2,989163584415,20.248892,1,989,1.925296,19.538195,19.538,0.16766906,0.2267,321.4331016,63.3883555,0.4457143,0.9387474,20.076,0.4723,830120244.0,False,False,False,bulk_1.0.0,0.0,1.006246854415015e+18,t17_f5_c3,,,,ZTF18aayoxjs
ztf,58743.19251159998,989192514415015008,1,989192514415,19.98431,1,989,1.7138945,19.876486,19.6967,0.19891357,0.3132,321.4330695,63.3882911,0.7285714,0.9982622,19.6135,0.3712,830120144.0,False,False,False,bulk_1.0.0,0.0,1.006246854415015e+18,t17_f5_c3,,,,ZTF18aayoxjs
