tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59260.208726900164,1506208723715010030,1,1506208723715,20.27,-1,1506,0.165959,16.4306,13.376282,16.5187,0.097886,100.0,0.0058748065,0.0264,95.9207472,20.1343693,0.328571,t17_f5_c3,16.5136,0.0281,False,True,False,correction_0.0.1,0.0,,,,ZTF21aanulmm
ztf,59275.247303199954,1521247303715015025,2,1521247303715,19.737543,1,1521,1.4007134,16.614977,,16.3588,0.08350985,,,0.0255,95.9206591,20.1347311,0.34,t17_f5_c3,16.3474,0.0277,True,False,False,correction_0.0.1,0.0,0.3883176,563120237.0,,ZTF21aanulmm
ztf,59934.38570600003,2180385703715015018,2,2180385703715,19.966835,1,2180,1.2468466,16.376268,13.070059,16.2277,0.08825107,100.0,0.0041998737,0.021,95.9209851,20.1346601,0.5342857,t17_f5_c3,16.2012,0.022,True,True,False,1.1.6,0.0,0.56338423,563120237.0,,ZTF21aanulmm
ztf,59967.22834490007,2213228343715015014,2,2213228343715,19.364586,1,2213,0.81161517,15.996546,13.048637,15.9864,0.032648787,100.0,0.002161244,0.0165,95.9208195,20.1345871,0.6142857,t17_f5_c3,15.9074,0.0167,True,True,False,1.1.6,0.0,0.32008556,563120237.0,,ZTF21aanulmm
ztf,60317.11920139985,2563119203715015029,2,2563119203715,19.712,1,2563,0.505987,16.0867,13.05438,16.024,0.091223,100.0,0.005586971,0.0189,95.9206982,20.1344692,0.624286,t17_f5_c3,16.0115,0.0203,False,True,True,23.12.x,0.0,,,2.563121563715015e+18,ZTF21aanulmm
ztf,60317.12156250002,2563121563715015021,2,2563121563715,19.72236,1,2563,0.902285,16.464483,13.074099,16.2043,0.08460608,100.0,0.0037260419,0.0222,95.9208704,20.134603,0.6457143,t17_f5_c3,16.1838,0.0236,True,True,True,23.12.x,0.0,0.8593774,563120237.0,,ZTF21aanulmm
ztf,60317.130034700036,2563130033715015031,2,2563130033715,19.613575,1,2563,0.73299736,16.048523,13.052003,16.0581,0.056824498,100.0,0.0035968923,0.0194,95.920849,20.13456,0.67142856,t17_f5_c3,16.0425,0.0208,True,True,True,23.12.x,0.0,0.98903275,563120237.0,,ZTF21aanulmm
ztf,60317.13474539993,2563134743715015019,2,2563134743715,19.37459,1,2563,0.86374426,15.999504,13.048833,16.1101,0.069212735,100.0,0.0045700152,0.0203,95.9206073,20.1345263,0.54142857,t17_f5_c3,16.0852,0.0218,True,True,True,23.12.x,0.0,0.75764465,563120237.0,,ZTF21aanulmm
ztf,60317.13568289997,2563135683715015030,2,2563135683715,19.613869,1,2563,1.3018296,16.374233,13.0699625,16.0454,0.17416722,100.0,0.008303437,0.0192,95.9204852,20.1345819,0.25,t17_f5_c3,16.0225,0.0205,True,True,True,23.12.x,0.0,0.34627283,563120237.0,,ZTF21aanulmm
ztf,60317.1371065001,2563137103715015024,2,2563137103715,19.497671,1,2563,1.0979952,16.124987,13.056686,16.075,0.061472945,100.0,0.0036422,0.0197,95.9209188,20.1346415,0.5814286,t17_f5_c3,16.0464,0.021,True,True,True,23.12.x,0.0,0.9746721,563120237.0,,ZTF21aanulmm
