tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,oid
ztf,60810.2118286998,3056211824815015001,1,3056211824815,20.1037,1,3056,1.55086,17.89,17.9394,0.06405,0.058,208.9363511,8.1887798,0.937143,t17_f5_c3,17.9705,0.0738,False,False,False,27.5.6,0.0,3.085256564815015e+18,,,,,,ZTF25aaqmqqc
ztf,60810.2140740999,3056214070615015012,1,3056214070615,20.1259,1,3056,0.686313,17.8729,17.8788,0.048103,0.0457,208.9363768,8.1887911,0.942857,t17_f5_c3,17.9029,0.0578,False,True,True,27.5.6,0.0,3.085256564815015e+18,17.435507,100.0,0.032152496,,,ZTF25aaqmqqc
ztf,60814.290960600134,3060290960615015010,1,3060290960615,20.043736,1,3060,0.53669196,17.765972,17.8652,0.06079457,0.0434,208.9363439,8.1887637,0.94,t17_f5_c3,17.8743,0.0538,True,True,False,27.5.6,0.0,,17.36288,0.02889998,0.04193999,0.9999285,528120106.0,ZTF25aaqmqqc
ztf,60814.29143519979,3060291434815015002,1,3060291434815,19.839815,1,3060,1.6685394,17.863146,17.8975,0.0549417,0.0554,208.9363788,8.1887447,0.85142857,t17_f5_c3,17.8915,0.0683,True,False,True,27.5.6,0.0,,,,,0.99999106,476120148.0,ZTF25aaqmqqc
ztf,60814.352858799975,3060352854815015003,2,3060352854815,19.263916,1,3060,0.9729453,17.829498,17.8749,0.08560962,0.074,208.9363916,8.1887328,0.73142856,t17_f5_c3,17.8272,0.0887,True,True,False,27.5.6,0.0,,17.241026,100.0,0.049789026,0.9992672,476120248.0,ZTF25aaqmqqc
ztf,60817.30299769994,3063302994815015004,1,3063302994815,20.443998,1,3063,1.5160635,17.894085,17.9615,0.054657735,0.0494,208.9363601,8.1887888,0.86142856,t17_f5_c3,17.9432,0.0593,True,False,False,27.5.6,0.0,,,,,0.99847376,476120148.0,ZTF25aaqmqqc
ztf,60819.2134953998,3065213494815015005,1,3065213494815,19.970684,1,3065,1.392291,17.923532,18.0101,0.053248584,0.0545,208.9363852,8.1888221,0.69714284,t17_f5_c3,17.917,0.0617,True,True,True,27.5.6,0.0,,17.022783,100.0,0.023227835,0.9994528,476120148.0,ZTF25aaqmqqc
ztf,60819.2134953998,3065213494815025005,1,3065213494815,19.9707,1,3065,1.39229,17.9235,18.0101,0.053249,0.0545,208.9363852,8.1888221,0.697143,t17_f5_c3,17.917,0.0617,False,True,False,27.5.6,0.0,3.094317450615015e+18,17.02277,100.0,0.023228407,,,ZTF25aaqmqqc
ztf,60819.23516200017,3065235160615015008,1,3065235160615,20.56097,1,3065,0.65034544,17.894775,17.8748,0.049923986,0.0383,208.9363586,8.188793,0.95714283,t17_f5_c3,17.8626,0.046,True,True,False,27.5.6,0.0,,17.450079,0.0037339658,0.03314597,0.99999714,528120106.0,ZTF25aaqmqqc
ztf,60821.212036999874,3067212034815015001,2,3067212034815,19.972488,1,3067,1.0266533,17.777473,17.7848,0.05408985,0.0547,208.9363787,8.1887698,0.93,t17_f5_c3,17.7606,0.0658,True,True,True,27.5.6,0.0,,17.210466,100.0,0.032085817,0.99979556,476120248.0,ZTF25aaqmqqc
