tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58242.267222200055,488267225715015014,2,488267225715,20.2324,1,488,0.153477,17.6143,15.54689,17.6045,0.029277,100.0,0.004360764,0.0343,184.0295808,50.8250628,0.473333,17.6075,0.0549,False,True,False,bulk_1.0.0,0.0,5.18225315715015e+17,,,,ZTF18aahfohe
ztf,58245.17673610011,491176735715015001,2,491176735715,20.1269,1,491,0.384874,17.6245,15.548403,17.6653,0.03206,100.0,0.004737232,0.0417,184.0295924,50.8249982,0.486667,17.6357,0.0665,False,True,False,bulk_1.0.0,0.0,5.18225315715015e+17,,,,ZTF18aahfohe
ztf,58248.22569439979,494225695715015007,1,494225695715,20.8607,1,494,0.60943,18.189,16.243975,18.3199,0.034491,100.0,0.0057503763,0.0412,184.0295663,50.8249698,0.483333,18.1783,0.0552,False,True,False,bulk_1.0.0,0.0,5.18225315715015e+17,,,,ZTF18aahfohe
ztf,58248.244652799796,494244655715015006,2,494244655715,20.4905,1,494,0.212756,17.4541,15.521478,17.4503,0.025807,100.0,0.0043519987,0.0279,184.0295127,50.8250585,0.543333,17.3736,0.0391,False,True,False,bulk_1.0.0,0.0,5.18225315715015e+17,,,,ZTF18aahfohe
ztf,58254.20157410018,500201575715015005,2,500201575715,20.4165,1,500,0.136804,17.5906,15.543326,17.6782,0.033665,100.0,0.005108221,0.0461,184.0295418,50.8250728,0.61,17.6911,0.0537,False,True,False,bulk_1.0.0,0.0,5.18225315715015e+17,,,,ZTF18aahfohe
ztf,58257.24337959988,503243375715015002,2,503243375715,20.2967,1,503,0.21656,17.5666,15.539651,17.5948,0.035011,100.0,0.0054128324,0.0453,184.0295789,50.825045,0.553333,17.6002,0.0527,False,True,False,bulk_1.0.0,0.0,5.18225315715015e+17,,,,ZTF18aahfohe
ztf,58260.20318289986,506203185715015002,2,506203185715,20.1671,1,506,0.381968,17.7053,15.55997,17.6827,0.040519,100.0,0.0056172917,0.053,184.0295693,50.8249984,0.533333,17.69,0.0632,False,True,False,bulk_1.0.0,0.0,5.34219345715015e+17,,,,ZTF18aahfohe
ztf,58266.249270800035,512249275715015002,2,512249275715,19.6071,1,512,0.174507,17.6214,15.547944,17.7656,0.048397,100.0,0.007168626,0.0809,184.0295552,50.825058,0.486667,17.7673,0.1001,False,True,False,bulk_1.0.0,0.0,5.34219345715015e+17,,,,ZTF18aahfohe
ztf,58269.175717600156,515175715715015005,2,515175715715,20.2225,1,515,0.333096,17.4686,15.52391,17.4867,0.033508,100.0,0.0055882074,0.0432,184.0296081,50.8250151,0.863333,17.48,0.0507,False,True,False,bulk_1.0.0,0.0,5.34219345715015e+17,,,,ZTF18aahfohe
ztf,58272.17834489979,518178345715015003,2,518178345715,20.297386,1,518,0.2208801,17.506765,15.530181,17.5532,0.032433163,100.0,0.0052523734,0.0441,184.0294832,50.825081,0.8333333,17.5526,0.0512,False,True,False,bulk_1.0.0,0.0,5.34219345715015e+17,0.0,755120257.0,,ZTF18aahfohe
ztf,58272.225312499795,518225315715015004,1,518225315715,20.604605,1,518,0.4595568,18.405561,16.277212,18.465,0.05125769,100.0,0.0072180363,0.0694,184.0295671,50.825012,0.81333333,18.3669,0.0745,False,True,False,bulk_1.0.0,0.0,5.34219345715015e+17,0.0,755120157.0,,ZTF18aahfohe
ztf,58276.20800929982,522208005715015008,2,522208005715,20.567032,1,522,0.20756136,17.99421,15.595717,18.2453,0.046371493,100.0,0.0050916024,0.0748,184.0295151,50.8250604,0.75333333,18.3926,0.0982,False,True,False,bulk_1.0.0,0.0,5.34219345715015e+17,0.0,755120257.0,,ZTF18aahfohe
ztf,58276.22709489986,522227095715015005,1,522227095715,20.843245,1,522,0.7158082,18.247255,16.253473,18.24,0.041722063,100.0,0.0066504804,0.0528,184.0296212,50.8249366,0.64666665,18.2108,0.0594,False,True,False,bulk_1.0.0,0.0,5.34219345715015e+17,0.0,755120157.0,,ZTF18aahfohe
ztf,58279.17620369978,525176205715015003,2,525176205715,20.241125,1,525,0.3618624,17.352571,15.503676,17.3532,0.028379,100.0,0.0051693865,0.0372,184.0295726,50.825004,0.8466667,17.3328,0.0425,False,True,False,bulk_1.0.0,0.0,5.34219345715015e+17,0.0,755120257.0,,ZTF18aahfohe
ztf,58279.19681710005,525196815715015007,1,525196815715,20.783089,1,525,0.5472328,17.959538,16.20219,17.9494,0.032746296,100.0,0.006489683,0.0413,184.0295789,50.824987,0.76,17.9239,0.0466,False,True,False,bulk_1.0.0,0.0,5.34219345715015e+17,0.0,755120157.0,,ZTF18aahfohe
ztf,58282.20453700004,528204535715015005,2,528204535715,20.434729,1,528,0.28923625,17.172731,15.46862,17.2508,0.02364428,100.0,0.00492132,0.0323,184.0295406,50.8250271,0.83666664,17.2512,0.0372,False,True,False,bulk_1.0.0,0.0,5.34219345715015e+17,0.0,755120257.0,,ZTF18aahfohe
ztf,58285.180786999874,531180785715015004,2,531180785715,17.624063,1,531,0.27632043,16.866695,15.397425,16.6504,0.13499892,100.0,0.034883644,0.1777,184.0296515,50.8250458,0.7033333,16.7254,0.2428,False,True,False,bulk_1.0.0,0.0,5.34219345715015e+17,0.0,755120257.0,,ZTF18aahfohe
ztf,58288.21934030019,534219345715015007,1,534219345715,20.215794,1,534,0.538289,17.564802,16.111725,17.6444,0.057287447,100.0,0.015025486,0.0387,184.0296023,50.8249899,0.8,17.6214,0.0454,False,True,False,bulk_1.0.0,0.0,5.46196785715015e+17,0.0,755120157.0,,ZTF18aahfohe
ztf,58288.24804400001,534248045715015012,2,534248045715,20.126041,1,534,0.383392,16.935911,15.414891,16.9664,0.049648706,100.0,0.01223207,0.0288,184.029549,50.8249993,0.7133333,16.9732,0.0342,False,True,False,bulk_1.0.0,0.0,5.46196785715015e+17,0.0,755120257.0,,ZTF18aahfohe
ztf,58291.24097219994,537240975715015002,2,537240975715,19.743855,1,537,0.16186582,17.051785,15.442312,17.0273,0.049987078,100.0,0.011351905,0.0344,184.0295809,50.8250606,0.74,16.984,0.0398,False,True,False,bulk_1.0.0,0.0,5.46196785715015e+17,0.0,755120257.0,,ZTF18aahfohe
ztf,58294.208715300076,540208715715015004,1,540208715715,19.933197,1,540,0.50495595,17.382359,16.06083,17.3932,0.0741757,100.0,0.021960894,0.0424,184.0295794,50.8249989,0.69,17.3808,0.0518,False,True,False,bulk_1.0.0,0.0,5.46196785715015e+17,0.0,755120157.0,,ZTF18aahfohe
ztf,58294.23582179984,540235825715015005,2,540235825715,19.93972,1,540,0.23988087,16.956448,15.419915,17.0216,0.051314577,100.0,0.012463145,0.0349,184.0295385,50.825042,0.7266667,17.0571,0.0435,False,True,False,bulk_1.0.0,0.0,5.46196785715015e+17,0.0,755120257.0,,ZTF18aahfohe
ztf,58297.284317099955,543284315715015006,2,543284315715,19.068802,1,543,0.39573997,16.628584,15.33072,16.6351,0.049234036,100.0,0.01489772,0.037,184.0295946,50.8249953,0.81333333,16.6086,0.045,False,True,False,bulk_1.0.0,0.0,5.46196785715015e+17,0.0,755120257.0,,ZTF18aahfohe
