tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,59628.443101900164,1874443102515015155,2,1874443102515,19.067173,1,1874,0.5099397,18.030958,15.463816,18.2856,0.07889068,100.0,0.007415983,0.1659,206.7682984,11.106247,0.6471428,t17_f5_c3,0.99967813,18.1657,0.1878,528120225,True,True,False,correction_1.0.6,0.0,ZTF21aawrseb
ztf,59636.47910880018,1882479102515015013,2,1882479102515,20.447157,1,1882,0.29115763,18.241798,15.481981,18.2429,0.09561997,100.0,0.007526994,0.0741,206.7682418,11.1062795,0.93142855,t17_f5_c3,0.9982033,18.2243,0.0859,528120225,True,True,False,correction_1.0.6,0.0,ZTF21aawrseb
ztf,59639.45792819979,1885457922515015013,2,1885457922515,20.022524,1,1885,0.1467088,18.15361,15.474773,18.2817,0.1129068,100.0,0.0095760245,0.0787,206.7681934,11.1063143,0.82714283,t17_f5_c3,0.9999877,18.2788,0.0931,528120225,True,True,False,correction_1.0.6,0.0,ZTF21aawrseb
ztf,59679.23292820016,1925232922515015012,2,1925232922515,20.084059,1,1925,0.53081673,18.08615,15.468886,18.1353,0.08643864,100.0,0.0077589448,0.0805,206.7682953,11.1062237,0.92714286,t17_f5_c3,0.99866486,18.1478,0.0982,528120225,True,True,False,correction_1.0.6,0.0,ZTF21aawrseb
ztf,59682.35431709979,1928354312515015011,2,1928354312515,19.614218,1,1928,0.49930713,18.387054,15.492736,18.5338,0.118161365,100.0,0.008217662,0.143,206.7682991,11.106261,0.91714287,t17_f5_c3,0.9996692,18.5789,0.1845,528120225,True,True,False,correction_1.0.6,0.0,ZTF21aawrseb
ztf,59707.30091439979,1953300912515015011,2,1953300912515,20.244741,1,1953,0.29118276,18.287647,15.48552,18.4227,0.106945805,100.0,0.008096794,0.0862,206.7682425,11.106294,0.9285714,t17_f5_c3,0.995834,18.4568,0.1048,528120225,True,True,False,correction_1.0.6,0.0,ZTF21aawrseb
ztf,59707.32061340008,1953320612515015015,2,1953320612515,20.314955,1,1953,0.42748728,18.216291,15.479951,18.287,0.11289316,100.0,0.009080954,0.0766,206.768281,11.1063029,0.9257143,t17_f5_c3,0.99977493,18.2396,0.0863,528120225,True,True,False,correction_1.0.6,0.0,ZTF21aawrseb
ztf,59709.31736110011,1955317362515015005,2,1955317362515,19.884811,1,1955,0.3501751,18.280807,15.485002,18.4257,0.07410921,100.0,0.005643515,0.1234,206.768237,11.1062283,0.9357143,t17_f5_c3,0.9994444,18.5903,0.1761,528120225,True,True,False,correction_1.0.6,0.0,ZTF21aawrseb
ztf,59711.29621529998,1957296212515015004,2,1957296212515,19.178106,1,1957,0.22862081,18.218676,15.480143,18.2169,0.15716824,100.0,0.01261687,0.1227,206.7681882,11.106348,0.75,t17_f5_c3,0.9977581,18.267,0.1605,528120225,True,True,False,correction_1.0.6,0.0,ZTF21aawrseb
ztf,59719.25458330009,1965254582515015013,2,1965254582515,20.573845,1,1965,0.21259914,18.195286,15.478247,18.2907,0.1239775,100.0,0.010151426,0.072,206.7682138,11.1062639,0.9142857,t17_f5_c3,0.9998753,18.276,0.0823,528120225,True,True,False,correction_1.0.6,0.0,ZTF21aawrseb
