tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,61053.5771643999,3299577163515015059,2,3299577163515,17.705202,1,3299,1.5671282,16.269547,16.4851,0.06382879,0.0614,268.5047028,-6.1315097,0.38857144,t17_f5_c3,0.7788296,16.3896,0.0717,1427120235.0,True,False,False,27.5.7a32.dev1,0.0,,,,,ZTF26aaawdfx
ztf,61053.580046299845,3299580043515015140,2,3299580043515,17.2276,1,3299,0.515832,16.7968,16.305,0.141559,0.0789,268.5043613,-6.1314363,0.417143,t17_f5_c3,,16.0422,0.0793,,False,True,False,27.5.7a32.dev1,0.0,14.600895,0.011545385,0.018731607,3.311569513515015e+18,ZTF26aaawdfx
ztf,61054.580821800046,3300580821015015018,2,3300580821015,17.149567,1,3300,1.0389359,16.30945,16.6159,0.075113945,0.1543,268.5044976,-6.1315084,0.63285714,t17_f5_c3,0.9934509,16.6298,0.2006,434120210.0,True,True,False,27.5.7a32.dev1,0.0,14.627673,100.0,0.015959155,,ZTF26aaawdfx
ztf,61054.58128469996,3300581281015015021,2,3300581281015,17.1752,1,3300,0.277201,16.2751,16.1722,0.063599,0.1069,268.5043329,-6.1313648,0.668571,t17_f5_c3,,16.129,0.1318,,False,True,False,27.5.7a32.dev1,0.0,14.620284,100.0,0.013852353,3.311569513515015e+18,ZTF26aaawdfx
ztf,61055.57819439983,3301578191015015025,2,3301578191015,17.113132,1,3301,1.1494844,16.130066,16.2357,0.08832826,0.0737,268.5046112,-6.1313711,0.40571427,t17_f5_c3,0.40360054,16.1986,0.0912,434120210.0,True,True,False,27.5.7a32.dev1,0.0,14.587003,0.012260328,0.021324275,,ZTF26aaawdfx
ztf,61055.57866899995,3301578661015015018,2,3301578661015,16.9607,1,3301,1.36277,16.5759,16.4319,0.153035,0.0935,268.5042065,-6.1316701,0.355714,t17_f5_c3,,16.3188,0.108,,False,True,False,27.5.7a32.dev1,0.0,14.67907,0.018727958,0.02667224,3.303577893515015e+18,ZTF26aaawdfx
ztf,61057.572453700006,3303572453515015014,2,3303572453515,18.3104,1,3303,0.719573,16.3257,16.4557,0.056747,0.036,268.5044338,-6.1314621,0.645714,t17_f5_c3,,16.3533,0.0412,,False,True,False,27.5.7a32.dev1,0.0,14.525522,100.0,0.010811143,3.311569513515015e+18,ZTF26aaawdfx
ztf,61057.577893500216,3303577893515015108,2,3303577893515,17.759476,1,3303,1.1626738,16.608513,16.6738,0.085400105,0.0851,268.5045384,-6.1315372,0.46142858,t17_f5_c3,0.5258765,16.6245,0.1038,1427120235.0,True,True,False,27.5.7a32.dev1,0.0,14.574023,100.0,0.0131118065,,ZTF26aaawdfx
ztf,61058.57207180001,3304572073515015013,2,3304572073515,19.3051,1,3304,0.463708,16.5219,16.4941,0.039894,0.032,268.5043717,-6.1314158,0.854286,t17_f5_c3,,16.5121,0.0404,,False,True,False,27.5.7a32.dev1,0.0,14.560268,100.0,0.0065502063,3.311569513515015e+18,ZTF26aaawdfx
ztf,61058.577094899956,3304577093515015008,2,3304577093515,18.8533,1,3304,0.611444,16.4815,16.5549,0.046816,0.0494,268.5044107,-6.131436,0.584286,t17_f5_c3,,16.4628,0.0575,,False,True,False,27.5.7a32.dev1,0.0,14.553532,100.0,0.007928785,3.311569513515015e+18,ZTF26aaawdfx
