tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,parent_candid,oid
ztf,59622.51328699989,1868513281115010002,1,1868513281115,19.411879,-1,1868,1.4189125,16.968119,17.4631,0.10713121,0.0432,277.2810904,8.8709444,0.40142858,t17_f5_c3,0.24027067,17.4806,0.0534,538120111.0,True,False,True,correction_1.0.6,0.0,,,,,ZTF22aaajuwb
ztf,59899.11502309982,2145115021115015000,2,2145115021115,19.052065,1,2145,1.2975274,16.32013,15.9657,0.1404456,0.0204,277.2809915,8.8707061,0.43571427,t17_f5_c3,0.45144784,15.9335,0.0233,538120211.0,True,True,False,1.1.6,0.0,13.4155035,100.0,0.0096751535,,ZTF22aaajuwb
ztf,60690.57452550018,2936574521115010019,2,2936574521115,17.6615,-1,2936,0.853521,15.1968,15.5723,0.049494,0.0251,277.2812282,8.8704539,0.412857,t17_f5_c3,,15.5577,0.0311,,False,True,False,26.0.1,0.0,13.746461,100.0,0.013014178,2.93657499111501e+18,ZTF22aaajuwb
ztf,60690.575000000186,2936574991115010007,2,2936574991115,17.72802,-1,2936,0.9646994,15.404217,15.6697,0.04640311,0.0278,277.2811135,8.8707826,0.40714285,t17_f5_c3,0.9925827,15.6616,0.0347,538120211.0,True,True,False,26.0.1,0.0,13.697916,100.0,0.009638888,,ZTF22aaajuwb
ztf,61054.57481480017,3300574811115010001,2,3300574811115,18.1936,-1,3300,0.684408,15.421,15.6523,0.073703,0.0266,277.2811763,8.8707287,0.577143,t17_f5_c3,,15.5932,0.0316,,False,True,False,27.5.7a32.dev1,0.0,13.694463,100.0,0.015026933,3.319568324715015e+18,ZTF22aaajuwb
ztf,61054.57528939983,3300575281115010000,2,3300575281115,18.1298,-1,3300,0.675607,15.4107,15.7195,0.064421,0.0284,277.2811832,8.8707379,0.605714,t17_f5_c3,,15.69,0.0347,,False,True,False,27.5.7a32.dev1,0.0,13.696574,100.0,0.013285482,3.319568324715015e+18,ZTF22aaajuwb
ztf,61054.580335599836,3300580331115010001,2,3300580331115,17.5256,-1,3300,0.474966,15.3939,15.4816,0.040203,0.0392,277.2812331,8.8707097,0.488571,t17_f5_c3,,15.4074,0.0467,,False,True,False,27.5.7a32.dev1,0.0,13.700071,100.0,0.00844748,3.319568324715015e+18,ZTF22aaajuwb
ztf,61055.57725689979,3301577251115010002,2,3301577251115,17.627453,-1,3301,1.1667473,15.598785,15.7821,0.039934594,0.0375,277.2811205,8.8708879,0.46142858,t17_f5_c3,0.95712495,15.6606,0.0425,538120211.0,True,True,False,27.5.7a32.dev1,0.0,13.661531,100.0,0.0067057544,,ZTF22aaajuwb
ztf,61055.582661999855,3301582661115010001,2,3301582661115,16.739195,-1,3301,1.3120298,15.493443,15.4181,0.05793384,0.0525,277.2811901,8.8709874,0.32428572,t17_f5_c3,0.91175425,15.1933,0.0547,538120211.0,True,True,False,27.5.7a32.dev1,0.0,13.680267,100.0,0.010905921,,ZTF22aaajuwb
ztf,61065.568101900164,3311568104715015021,2,3311568104715,19.3674,1,3311,0.766255,15.5863,15.5788,0.064957,0.0128,277.2815903,8.8706325,0.598571,t17_f5_c3,,15.5502,0.0146,,False,True,False,27.5.7a32.dev1,0.0,13.465045,100.0,0.00920712,3.319568324715015e+18,ZTF22aaajuwb
ztf,61065.57148149982,3311571484715015052,2,3311571484715,18.7981,1,3311,0.249447,15.4708,15.5568,0.052743,0.0173,277.2814418,8.8706505,0.611429,t17_f5_c3,,15.5324,0.0204,,False,True,False,27.5.7a32.dev1,0.0,13.4479065,100.0,0.008184788,3.319568324715015e+18,ZTF22aaajuwb
ztf,61065.57699069986,3311576994715015012,2,3311576994715,18.4153,1,3311,0.524278,15.6381,15.62,0.04686,0.0232,277.2815203,8.8706552,0.662857,t17_f5_c3,,15.5941,0.0283,,False,True,False,27.5.7a32.dev1,0.0,13.472239,100.0,0.006374669,3.319568324715015e+18,ZTF22aaajuwb
ztf,61072.56480319984,3318564804715015003,2,3318564804715,19.0879,1,3318,0.259108,15.4919,15.476,0.059318,0.015,277.2814454,8.8706451,0.771429,t17_f5_c3,,15.4678,0.0181,,False,True,False,27.5.7a32.dev1,0.0,13.451155,100.0,0.009054992,3.319568324715015e+18,ZTF22aaajuwb
ztf,61072.56814809982,3318568144715015002,2,3318568144715,19.1446,1,3318,0.3555,15.6434,15.4985,0.046319,0.0153,277.281472,8.870653,0.784286,t17_f5_c3,,15.4884,0.0183,,False,True,False,27.5.7a32.dev1,0.0,13.472958,100.0,0.0062745437,3.319568324715015e+18,ZTF22aaajuwb
