tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,rbversion,oid
ztf,58261.485046300106,507485041715015003,2,507485041715,20.2548,1,507,0.402129,18.9052,16.6076,19.1926,0.083957,100.0,0.010116185,0.1559,303.172857,25.7500533,0.42,19.1762,0.1895,False,True,False,bulk_1.0.0,0.0,5.19421071715015e+17,,,,ZTF18aawmatv
ztf,58266.3577430998,512357741715015008,2,512357741715,19.903,1,512,0.397445,18.458,16.54289,18.5334,0.073129,100.0,0.012532731,0.1188,303.1729012,25.7498513,0.536667,18.6369,0.1639,False,True,False,bulk_1.0.0,0.0,5.19421071715015e+17,,,,ZTF18aawmatv
ztf,58268.42391199991,514423911715015008,2,514423911715,19.9341,1,514,0.127778,18.4415,16.540045,18.5718,0.069719,100.0,0.012099548,0.1195,303.1728188,25.7499073,0.68,18.5993,0.1538,False,True,False,bulk_1.0.0,0.0,5.19421071715015e+17,,,,ZTF18aawmatv
ztf,58269.41381940013,515413811715015005,2,515413811715,20.0767,1,515,0.127245,18.3903,16.530985,18.4209,0.061175,100.0,0.011036907,0.0945,303.1728278,25.7499069,0.673333,18.4354,0.1194,False,True,False,bulk_1.0.0,0.0,5.19421071715015e+17,,,,ZTF18aawmatv
ztf,58270.437650499865,516437651715015003,2,516437651715,19.867323,1,516,0.038188905,18.365656,16.526497,18.5313,0.0674683,100.0,0.012400408,0.1195,303.1728299,25.7499317,0.7966667,18.7573,0.1847,False,True,False,bulk_1.0.0,0.0,5.19421071715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58271.45717590023,517457171715015011,2,517457171715,20.08424,1,517,0.18350846,18.301832,16.51448,18.4047,0.054763515,100.0,0.01055725,0.0899,303.1727732,25.7499364,0.77,18.4006,0.1113,False,True,False,bulk_1.0.0,0.0,5.19421071715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58273.421076400205,519421071715015006,2,519421071715,20.454447,1,519,0.25462887,18.27717,16.509684,18.1954,0.04468573,100.0,0.0087735215,0.0575,303.1727824,25.7498852,0.7033333,18.1674,0.0681,False,True,False,bulk_1.0.0,0.0,5.37479511715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58274.336909700185,520336901715015005,2,520336901715,20.468359,1,520,0.28824782,18.349398,16.523489,18.4162,0.04563901,100.0,0.008491279,0.0676,303.1728471,25.7498632,0.75,18.3836,0.0793,False,True,False,bulk_1.0.0,0.0,5.37479511715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58275.401493099984,521401491715015005,2,521401491715,20.647928,1,521,0.16858928,18.203928,16.494907,18.2507,0.03773804,100.0,0.007819359,0.0524,303.1727979,25.7499043,0.7633333,18.2043,0.0599,False,True,False,bulk_1.0.0,0.0,5.37479511715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58276.42526620021,522425261715015005,2,522425261715,20.411404,1,522,0.100710824,18.171959,16.488205,18.3258,0.040666178,100.0,0.008624463,0.0628,303.1727998,25.749934,0.76666665,18.2678,0.0724,False,True,False,bulk_1.0.0,0.0,5.37479511715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58277.39365739981,523393651715015005,2,523393651715,20.66701,1,523,0.19728504,18.250723,16.504438,18.3017,0.039747633,100.0,0.007957888,0.0546,303.1728518,25.7498907,0.75,18.2726,0.0632,False,True,False,bulk_1.0.0,0.0,5.37479511715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58279.40464119986,525404641715015002,2,525404641715,20.2608,1,525,0.0586716,18.414124,16.535244,18.4694,0.05264905,100.0,0.009329077,0.0757,303.1728457,25.7499336,0.82666665,18.4656,0.0923,False,True,False,bulk_1.0.0,0.0,5.37479511715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58280.37274309993,526372741715015040,2,526372741715,20.852755,1,526,0.2946848,18.2367,16.501617,18.3013,0.03682192,100.0,0.0074485764,0.0497,303.1727799,25.7498733,0.67,18.2806,0.0569,False,True,False,bulk_1.0.0,0.0,5.37479511715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58282.444294000044,528444291715015004,2,528444291715,20.637001,1,528,0.12274554,18.147018,16.482868,18.2376,0.03681044,100.0,0.007948971,0.0524,303.1728201,25.7499076,0.74,18.2111,0.0608,False,True,False,bulk_1.0.0,0.0,5.37479511715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58283.383611099795,529383611715015004,2,529383611715,20.755344,1,529,0.21797778,18.349236,16.52346,18.3764,0.04054644,100.0,0.0075447075,0.0549,303.1728486,25.7498844,0.69666666,18.3959,0.066,False,True,False,bulk_1.0.0,0.0,5.37479511715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58285.38164350018,531381641715015014,2,531381641715,20.962626,1,531,0.3721375,18.41182,16.534836,18.412,0.04113874,100.0,0.0073022596,0.0517,303.1727938,25.7498446,0.67333335,18.415,0.0598,False,True,False,bulk_1.0.0,0.0,5.37479511715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58286.34148149984,532341481715015003,2,532341481715,20.726433,1,532,0.23653452,18.433083,16.53858,18.4388,0.044597127,100.0,0.0077894274,0.0585,303.1728537,25.7498806,0.69666666,18.4667,0.071,False,True,False,bulk_1.0.0,0.0,5.37479511715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58288.44545139978,534445451715015007,2,534445451715,20.033964,1,534,0.23055997,18.284418,16.511103,18.4729,0.11129127,0.014605849,0.021733752,0.0779,303.1727697,25.749979,0.7133333,18.4473,0.0933,False,True,False,bulk_1.0.0,0.0,5.37479511715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58290.37811340019,536378111715015027,2,536378111715,20.880375,1,536,0.20301408,18.47883,16.546432,18.624,0.10472619,0.0059652072,0.01766428,0.0647,303.172796,25.7498941,0.55,18.5766,0.0722,False,True,False,bulk_1.0.0,0.0,5.37479511715015e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58291.47951389989,537479511715015006,2,537479511715,20.356487,1,537,0.1255064,18.398022,16.532373,18.5177,0.1436912,0.019871823,0.025773345,0.0808,303.1727967,25.7499235,0.5733333,18.6232,0.1088,False,True,False,bulk_1.0.0,0.0,5.3846423171501504e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58292.464236100204,538464231715015008,2,538464231715,20.88915,1,538,0.09688205,18.47675,16.546082,18.5864,0.07732178,100.0,0.013062743,0.0622,303.1728067,25.7499248,0.5966667,18.6121,0.0743,False,True,False,bulk_1.0.0,0.0,5.4046344171501504e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58293.318090300076,539318091715015006,2,539318091715,20.34415,1,539,0.4135179,18.571547,16.561525,18.7632,0.110060394,0.0038039384,0.017283145,0.1029,303.1728374,25.7498267,0.6333333,18.7331,0.1229,False,True,False,bulk_1.0.0,0.0,5.4046344171501504e+17,0.0,640120217.0,,ZTF18aawmatv
ztf,58294.46344910003,540463441715015048,2,540463441715,20.837238,1,540,0.21848404,18.721811,16.58379,18.8212,0.15769231,0.013720891,0.022009065,0.0796,303.1727842,25.7498948,0.56666666,18.83,0.0942,True,True,False,bulk_1.0.0,0.0,0.0,0.0,640120217.0,,ZTF18aawmatv
ztf,58353.294131900184,599294131715015017,2,599294131715,20.4019,1,599,1.00391,19.6095,16.671904,19.2114,0.228978,100.0,0.0153022325,0.1505,303.1725184,25.7499619,0.433333,19.2056,0.1837,False,True,False,bulk_1.0.0,0.0,6.18172651715015e+17,,,t12_f5_c3,ZTF18aawmatv
ztf,58357.30608800007,603306081715015017,2,603306081715,20.078955,1,603,0.6712493,19.434998,16.659325,19.1389,0.19227302,100.0,0.014915901,0.1779,303.1726207,25.7499319,0.5366667,19.2494,0.246,False,True,False,bulk_1.0.0,0.0,6.18172651715015e+17,0.0,640120217.0,t8_f5_c3,ZTF18aawmatv
ztf,58358.24915509997,604249151715015005,2,604249151715,20.003435,1,604,0.16750187,19.061712,16.625305,19.4155,0.1373497,100.0,0.014563464,0.2296,303.1728124,25.7498991,0.80333334,19.5404,0.3221,False,True,False,bulk_1.0.0,0.0,6.18172651715015e+17,0.0,640120217.0,t8_f5_c3,ZTF18aawmatv
ztf,58359.291539399885,605291531715015013,2,605291531715,20.143158,1,605,0.7203517,18.939816,16.611712,19.0269,0.14342362,100.0,0.016802702,0.1481,303.1726061,25.7499258,0.70666665,19.0969,0.1962,False,True,False,bulk_1.0.0,0.0,6.18172651715015e+17,0.0,640120217.0,t8_f5_c3,ZTF18aawmatv
ztf,58360.274166699965,606274161715015016,2,606274161715,20.473627,1,606,0.400915,18.710024,16.582136,18.8863,0.1761848,0.01791171,0.024820661,0.1055,303.1727053,25.7499406,0.6333333,18.9095,0.1314,False,True,False,bulk_1.0.0,0.0,6.36186221715015e+17,0.0,640120217.0,t8_f5_c3,ZTF18aawmatv
ztf,58361.253287000116,607253281715015036,2,607253281715,20.612041,1,607,0.21841654,18.851412,16.600975,19.0334,0.13904208,0.0007036265,0.017497316,0.109,303.1728128,25.7498842,0.67333335,18.9836,0.1255,False,True,False,bulk_1.0.0,0.0,6.36186221715015e+17,0.0,640120217.0,t8_f5_c3,ZTF18aawmatv
