tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,magpsf_corr,sigmapsf_corr,sigmapsf_corr_ext,drb,rfid,rbversion,oid
ztf,58278.45762730017,524457621615010009,2,524457621615,20.715384,-1,524,0.27653494,16.808279,16.9554,0.020319851,0.0248,302.0177067,32.8567551,0.56666666,16.944,0.0271,False,True,True,bulk_1.0.0,0.0,5.3932048161501e+17,14.323912,100.0,0.0020614546,0.0,686120216.0,,ZTF18aawtdbi
ztf,58279.40668979986,525406681615010017,2,525406681615,20.50045,-1,525,0.6758667,16.66836,16.8489,0.018653415,0.0232,302.0177177,32.8565503,0.5566667,16.8321,0.0256,False,True,True,bulk_1.0.0,0.0,5.3932048161501e+17,14.339169,100.0,0.0021831421,0.0,686120216.0,,ZTF18aawtdbi
ztf,58282.45675930008,528456752915010012,2,528456752915,20.49148,-1,528,0.5289927,17.274975,17.3806,0.03535864,0.0407,302.0177404,32.8566389,0.48,17.5162,0.0513,False,True,True,bulk_1.0.0,0.0,5.3932048161501e+17,14.292477,100.0,0.0022672345,0.0,687120229.0,,ZTF18aawtdbi
ztf,58283.38407409983,529384071615010012,2,529384071615,20.659977,-1,529,0.1435863,16.8516,17.0107,0.021493252,0.0264,302.0176617,32.8566969,0.6433333,17.0239,0.0296,False,True,True,bulk_1.0.0,0.0,5.3932048161501e+17,14.3196125,100.0,0.0020869246,0.0,686120216.0,,ZTF18aawtdbi
ztf,58284.34261569986,530342611615010028,2,530342611615,20.507761,-1,530,0.41672748,16.660477,17.3201,0.018218016,0.0317,302.0177573,32.8566814,0.39333335,17.37,0.0382,False,True,True,bulk_1.0.0,0.0,5.3932048161501e+17,14.3400955,100.0,0.0021495547,0.0,686120216.0,,ZTF18aawtdbi
ztf,58284.34261569986,530342611615010029,2,530342611615,20.507761,-1,530,0.30168235,16.660477,16.7671,0.018218016,0.0223,302.0177248,32.8567038,0.48666668,16.8949,0.0279,False,True,True,bulk_1.0.0,0.0,5.3932048161501e+17,14.3400955,100.0,0.0021495547,0.0,686120216.0,,ZTF18aawtdbi
ztf,58286.34101849981,532341011615010016,2,532341011615,20.602673,-1,532,0.067386925,16.779713,16.9176,0.019867416,0.0241,302.0176448,32.8567309,0.5733333,16.8569,0.0253,False,True,True,bulk_1.0.0,0.0,5.3932048161501e+17,14.326853,100.0,0.002074901,0.0,686120216.0,,ZTF18aawtdbi
ztf,58287.45859949989,533458591615010021,2,533458591615,20.616573,-1,533,0.4856241,16.784908,16.9299,0.019801373,0.0244,302.0177609,32.8566486,0.52,17.0654,0.0305,False,True,True,bulk_1.0.0,0.0,5.3932048161501e+17,14.326311,100.0,0.0020571053,0.0,686120216.0,,ZTF18aawtdbi
ztf,58288.446886599995,534446881615010089,2,534446881615,20.037594,-1,534,0.9276889,16.751598,16.9425,0.080768704,0.0259,302.0177908,32.8565022,0.6066667,17.0902,0.0342,False,True,True,bulk_1.0.0,0.0,5.6440179291501504e+17,14.329831,100.0,0.008680331,0.0,686120216.0,,ZTF18aawtdbi
ztf,58292.46516200015,538465161615010014,2,538465161615,20.788162,-1,538,0.20267507,17.3057,17.4423,0.07083263,0.0384,302.0176798,32.8566873,0.44666666,17.5323,0.0459,False,True,True,bulk_1.0.0,0.0,5.6440179291501504e+17,14.284164,100.0,0.004381462,0.0,686120216.0,,ZTF18aawtdbi
ztf,58293.320486099925,539320481615010010,2,539320481615,20.268524,-1,539,0.16668999,17.23477,17.574,0.08843924,0.0508,302.017606,32.8566785,0.36,17.6721,0.0639,False,True,True,bulk_1.0.0,0.0,5.6926731161501504e+17,14.288708,100.0,0.0058643552,0.0,686120216.0,,ZTF18aawtdbi
ztf,58310.33819440007,556338192915015027,1,556338192915,20.8311,1,556,0.373628,19.5988,20.1336,0.229001,0.2238,302.0175188,32.8566329,0.456667,18.5536,0.0715,False,True,False,bulk_1.0.0,0.0,5.6926731161501504e+17,17.70948,0.03766573,0.04018918,,,t8_f5_c3,ZTF18aawtdbi
ztf,58313.35968750017,559359682915015056,1,559359682915,20.8659,1,559,0.320689,20.1676,21.0435,0.217223,0.503,302.0175221,32.856653,0.503333,19.6796,0.1842,False,True,False,bulk_1.0.0,0.0,5.6926731161501504e+17,17.790102,0.019062743,0.024316788,,,t8_f5_c3,ZTF18aawtdbi
ztf,58313.38513890002,559385132915015074,2,559385132915,20.6686,1,559,0.478884,17.4095,17.0278,0.261886,0.0294,302.0176246,32.8565888,0.286667,16.7998,0.0263,False,True,True,bulk_1.0.0,0.0,5.6926731161501504e+17,14.168687,100.0,0.01323692,,,t8_f5_c3,ZTF18aawtdbi
ztf,58314.39493060019,560394932915015018,1,560394932915,20.737673,1,560,0.53332853,19.481972,20.073,0.15578079,0.2254,302.0174494,32.8566391,0.5466667,18.864,0.0995,False,True,False,bulk_1.0.0,0.0,5.6926731161501504e+17,17.688046,0.026498344,0.029849952,0.0,687120129.0,,ZTF18aawtdbi
ztf,58315.373634300195,561373631615015022,2,561373631615,20.5519,1,561,0.867979,16.872,17.1694,0.227333,0.0488,302.0174627,32.8565188,0.286667,17.2462,0.0587,False,True,True,bulk_1.0.0,0.0,5.6926731161501504e+17,14.12857,0.0074677086,0.018167304,,,t8_f5_c3,ZTF18aawtdbi
ztf,58315.3741088002,561374102915015087,2,561374102915,20.575409,1,561,1.2463045,16.953188,16.8573,0.16252515,0.0249,302.0176951,32.8563877,0.29333332,16.8229,0.0268,False,True,True,bulk_1.0.0,0.0,5.6440179291501504e+17,14.14039,100.0,0.012184326,0.0,687120229.0,,ZTF18aawtdbi
ztf,58315.3741088002,561374102915015088,2,561374102915,20.575409,1,561,0.59041256,16.796104,16.7351,0.037361678,0.0235,302.0174833,32.8565887,0.36,16.7658,0.0266,False,True,True,bulk_1.0.0,0.0,5.6926731161501504e+17,14.127792,100.0,0.0031996444,0.0,687120229.0,,ZTF18aawtdbi
ztf,58316.351168999914,562351162915015025,2,562351162915,20.699656,1,562,1.0356957,17.069925,16.8913,0.100072674,0.0255,302.017832,32.8565096,0.22333333,16.8327,0.0266,False,True,True,bulk_1.0.0,0.0,5.6440179291501504e+17,14.14872,100.0,0.0067894296,0.0,687120229.0,,ZTF18aawtdbi
ztf,58316.37964119995,562379642915015067,1,562379642915,20.87269,1,562,0.29352832,19.453758,19.8017,0.19164728,0.1612,302.0175179,32.8566748,0.66,19.855,0.2187,False,True,False,bulk_1.0.0,0.0,5.6926731161501504e+17,17.682583,0.034918357,0.037500106,0.0,687120129.0,,ZTF18aawtdbi
ztf,58316.38010419998,562380101615015079,1,562380101615,20.858065,1,562,0.76537055,19.563057,20.1228,0.18307391,0.2216,302.0173769,32.8567139,0.49666667,19.2824,0.133,False,True,False,bulk_1.0.0,0.0,5.6926731161501504e+17,17.681763,0.026252095,0.03236748,0.0,686120116.0,,ZTF18aawtdbi
ztf,58317.3937615999,563393762915015017,1,563393762915,20.46479,1,563,0.48781466,19.367474,19.7574,0.21033537,0.2113,302.0174568,32.8566612,0.65,20.2051,0.4142,False,True,False,bulk_1.0.0,0.0,5.6926731161501504e+17,17.665152,0.041735902,0.043851383,0.0,687120129.0,,ZTF18aawtdbi
ztf,58317.42356480006,563423562915015027,2,563423562915,19.9426,1,563,0.391182,17.2113,16.688,0.240625,0.0314,302.0176075,32.8566147,0.27,16.6044,0.0334,False,True,True,bulk_1.0.0,0.0,5.6926731161501504e+17,14.157751,100.0,0.01445178,,,t8_f5_c3,ZTF18aawtdbi
ztf,58318.40179400006,564401792915015057,1,564401792915,20.964556,1,564,0.6156773,19.680973,19.8562,0.1480083,0.1575,302.0174103,32.8566587,0.72,20.1126,0.2571,False,True,False,bulk_1.0.0,0.0,5.6926731161501504e+17,17.72346,0.019836128,0.024393847,0.0,687120129.0,t8_f5_c3,ZTF18aawtdbi
ztf,58318.40225689998,564402251615015044,1,564402251615,20.8123,1,564,0.577169,19.3506,20.1685,0.172905,0.2233,302.017435,32.8566953,0.536667,19.1477,0.1146,False,True,False,bulk_1.0.0,0.0,5.6926731161501504e+17,17.641047,0.03081676,0.035808526,,,t8_f5_c3,ZTF18aawtdbi
ztf,58319.34972220007,565349722915015022,2,565349722915,20.576721,1,565,0.3477101,16.700247,16.9164,0.0768484,0.024,302.0176384,32.8566326,0.51666665,16.7379,0.0236,False,True,True,bulk_1.0.0,0.0,5.6926731161501504e+17,14.119244,100.0,0.0071323677,0.0,687120229.0,t8_f5_c3,ZTF18aawtdbi
ztf,58319.34972220007,565349722915015023,2,565349722915,20.576721,1,565,0.051611178,16.736334,16.6925,0.03403093,0.0214,302.0175773,32.8567268,0.61,16.6965,0.0239,False,True,True,bulk_1.0.0,0.0,5.6926731161501504e+17,14.122543,100.0,0.0030644855,0.0,687120229.0,t8_f5_c3,ZTF18aawtdbi
ztf,58319.382581000216,565382582915015015,1,565382582915,20.700108,1,565,0.60853314,19.76061,19.8265,0.19416794,0.1682,302.0174079,32.8567316,0.60333335,19.2691,0.1336,False,True,False,bulk_1.0.0,0.0,5.6926731161501504e+17,17.736189,0.02643825,0.030089065,0.0,687120129.0,t8_f5_c3,ZTF18aawtdbi
ztf,58321.350266200025,567350262915015019,2,567350262915,20.36653,1,567,0.8290261,16.68395,16.6312,0.086006105,0.0213,302.017659,32.8564957,0.49,16.4946,0.0213,False,True,True,bulk_1.0.0,0.0,5.6926731161501504e+17,14.117722,100.0,0.008091659,0.0,687120229.0,t8_f5_c3,ZTF18aawtdbi
ztf,58321.35072920006,567350721615015037,2,567350721615,20.59566,1,567,0.98462516,16.93634,16.802,0.18398423,0.0236,302.0173055,32.8566501,0.28333333,16.8016,0.0262,False,True,True,bulk_1.0.0,0.0,5.6926731161501504e+17,14.133574,100.0,0.013921113,0.0,686120216.0,t8_f5_c3,ZTF18aawtdbi
ztf,58322.4282176001,568428211615015092,1,568428211615,20.843824,1,568,0.8252572,19.414265,19.6416,0.14195675,0.1435,302.0173552,32.8566799,0.67333335,19.2585,0.1282,False,True,False,bulk_1.0.0,0.0,5.6926731161501504e+17,17.653929,0.021131966,0.028055731,0.0,686120116.0,t8_f5_c3,ZTF18aawtdbi
ztf,58323.26731480006,569267311615015018,2,569267311615,20.215939,1,569,1.0546908,16.668465,16.822,0.034293897,0.0267,302.0172879,32.8566333,0.34333333,16.7882,0.0304,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.110826,100.0,0.00325208,0.0,686120216.0,t8_f5_c3,ZTF18aawtdbi
ztf,58323.26731480006,569267311615015019,2,569267311615,20.2159,1,569,0.84693,16.6626,16.5852,0.1639,0.023,302.0173621,32.8566324,0.32,16.5276,0.025,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.110268,100.0,0.015618753,,,t8_f5_c3,ZTF18aawtdbi
ztf,58323.402962999884,569402961615015023,1,569402961615,20.163046,1,569,0.71683604,19.282364,19.7242,0.20288917,0.2678,302.0174024,32.856653,0.43666667,18.9789,0.1747,False,True,False,bulk_1.0.0,0.0,5.77308552915015e+17,17.626558,0.04031696,0.044150613,0.0,686120116.0,t8_f5_c3,ZTF18aawtdbi
ztf,58324.23421300016,570234211615015015,2,570234211615,19.664772,1,570,0.667065,16.697746,16.6322,0.075040214,0.029,302.0174026,32.8567008,0.49333334,16.6447,0.0352,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.113568,100.0,0.006944213,0.0,686120216.0,t8_f5_c3,ZTF18aawtdbi
ztf,58324.42076390004,570420761615015018,1,570420761615,19.8032,1,570,1.13807,19.7136,19.6816,0.294556,0.3635,302.0172518,32.8567453,0.373333,19.7007,0.476,False,True,False,bulk_1.0.0,0.0,5.77308552915015e+17,17.706905,0.04215693,0.046396993,,,t8_f5_c3,ZTF18aawtdbi
ztf,58324.45758099994,570457582915015012,1,570457582915,20.245064,1,570,0.7872637,19.32373,19.9461,0.16531901,0.2965,302.0173434,32.8567106,0.63,19.2694,0.2054,False,True,False,bulk_1.0.0,0.0,5.77308552915015e+17,17.655886,0.03298208,0.035578243,0.0,687120129.0,t8_f5_c3,ZTF18aawtdbi
ztf,58325.27429400012,571274292915015009,2,571274292915,19.665344,1,571,1.0339249,16.545734,16.2518,0.103831924,0.0217,302.0178365,32.8565166,0.50333333,16.1931,0.0248,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.103941,100.0,0.010955033,0.0,687120229.0,t8_f5_c3,ZTF18aawtdbi
ztf,58325.274756900035,571274751615015006,2,571274751615,19.691986,1,571,0.7582151,16.426374,16.351,0.08447233,0.0238,302.0173713,32.8567097,0.48333332,16.3207,0.0278,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.085407,100.0,0.009779748,0.0,686120216.0,t8_f5_c3,ZTF18aawtdbi
ztf,58325.409814800136,571409811615015002,1,571409811615,19.306,1,571,0.512819,19.125,19.4858,0.312342,0.397,302.0174614,32.8566965,0.456667,18.7828,0.2693,False,True,False,bulk_1.0.0,0.0,5.77308552915015e+17,17.59032,0.07397043,0.07599036,,,t8_f5_c3,ZTF18aawtdbi
ztf,58325.41027780017,571410272915015009,1,571410272915,19.409,1,571,0.786729,19.2701,19.6697,0.245815,0.4481,302.0173519,32.856656,0.39,18.9481,0.2977,False,True,False,bulk_1.0.0,0.0,5.77308552915015e+17,17.644117,0.05337388,0.054981343,,,t8_f5_c3,ZTF18aawtdbi
ztf,58326.351388900075,572351381615015021,2,572351381615,19.464096,1,572,0.603178,16.544807,16.3495,0.087644435,0.0263,302.0174407,32.8566564,0.48666668,16.3274,0.0314,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.098475,100.0,0.00920856,0.0,686120216.0,t8_f5_c3,ZTF18aawtdbi
ztf,58326.37939810008,572379392915015006,2,572379392915,19.4553,1,572,0.784856,16.8209,16.2664,0.231914,0.0236,302.017609,32.8565013,0.32,16.2664,0.0293,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.129895,0.008679036,0.019450242,,,t8_f5_c3,ZTF18aawtdbi
ztf,58326.42965279985,572429651615025012,1,572429651615,19.2159,1,572,0.852662,19.3015,19.3047,0.206603,0.4115,302.017346,32.8566751,0.503333,19.6724,0.7426,False,True,False,bulk_1.0.0,0.0,5.77308552915015e+17,17.630693,0.040495772,0.04434189,,,t8_f5_c3,ZTF18aawtdbi
ztf,58327.347673600074,573347671615015005,2,573347671615,19.533016,1,573,0.6769349,16.369787,16.3658,0.121695004,0.0276,302.0174035,32.8567249,0.35,16.2904,0.0314,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.078703,100.0,0.014751598,0.0,686120216.0,t8_f5_c3,ZTF18aawtdbi
ztf,58327.34814810008,573348142915015021,2,573348142915,19.563402,1,573,0.82814837,16.507156,16.1574,0.14876272,0.0223,302.0177061,32.8565107,0.35333332,16.1091,0.026,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.099806,100.0,0.01620145,0.0,687120229.0,t8_f5_c3,ZTF18aawtdbi
ztf,58327.34814810008,573348142915015022,2,573348142915,19.563402,1,573,0.23323274,16.168938,16.1551,0.027016133,0.0226,302.017551,32.8566686,0.61,16.1489,0.0273,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.057426,100.0,0.0038638369,0.0,687120229.0,t8_f5_c3,ZTF18aawtdbi
ztf,58328.34395830007,574343952915015041,2,574343952915,19.3619,1,574,0.6824567,16.302162,16.1666,0.051241033,0.0233,302.0176395,32.8565335,0.64666665,16.2094,0.0303,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.075507,100.0,0.006591071,0.0,687120229.0,t8_f5_c3,ZTF18aawtdbi
ztf,58328.34395830007,574343952915015042,2,574343952915,19.3619,1,574,0.49908775,16.109095,16.0982,0.026672518,0.0223,302.0175814,32.8565819,0.72,16.1116,0.0276,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.048663,100.0,0.0039984477,0.0,687120229.0,t8_f5_c3,ZTF18aawtdbi
ztf,58329.3396528,575339652915015160,2,575339652915,19.915915,1,575,0.84882075,16.251404,15.9848,0.12211978,0.0157,302.0177279,32.8565138,0.32666665,15.8729,0.0168,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.068844,100.0,0.0163592,0.0,687120229.0,t8_f5_c3,ZTF18aawtdbi
ztf,58329.34011569992,575340111615015027,2,575340111615,19.735989,1,575,0.65846497,16.515541,16.2493,0.15497811,0.0208,302.017405,32.8567207,0.36666667,16.2319,0.0243,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.095364,0.0044963323,0.016680127,0.0,686120216.0,t8_f5_c3,ZTF18aawtdbi
ztf,58329.402407399844,575402402915015019,1,575402402915,19.726349,1,575,0.5311359,19.238813,19.7242,0.17840852,0.4026,302.017453,32.8566305,0.5966667,19.8485,0.5823,False,True,False,bulk_1.0.0,0.0,5.77308552915015e+17,17.637041,0.038640313,0.040804353,0.0,687120129.0,t8_f5_c3,ZTF18aawtdbi
ztf,58330.2885532002,576288552915015018,1,576288552915,20.03142,1,576,0.1273545,19.501698,19.539,0.15346068,0.2591,302.0176375,32.8566817,0.64,19.5006,0.3217,False,True,False,bulk_1.0.0,0.0,5.77308552915015e+17,17.691797,0.025484057,0.02897593,0.0,687120129.0,t8_f5_c3,ZTF18aawtdbi
ztf,58330.372858799994,576372851615015033,2,576372851615,19.944735,1,576,0.8869078,16.335909,16.3325,0.078522734,0.0196,302.0173965,32.8565661,0.43,16.4163,0.03,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.074539,100.0,0.009782451,0.0,686120216.0,t8_f5_c3,ZTF18aawtdbi
ztf,58330.37332180003,576373322915015063,2,576373322915,20.087128,1,576,0.8208737,16.206156,16.0432,0.06522888,0.015,302.0176835,32.8565038,0.37666667,16.0121,0.0168,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.062672,100.0,0.009058294,0.0,687120229.0,t8_f5_c3,ZTF18aawtdbi
ztf,58331.22607639991,577226071615015043,2,577226071615,20.57682,1,577,0.28374395,16.443678,16.2744,0.07906643,0.0157,302.0176015,32.8566455,0.5366667,16.2181,0.0164,False,True,True,bulk_1.0.0,0.0,5.77308552915015e+17,14.087397,100.0,0.009025673,0.0,686120216.0,t8_f5_c3,ZTF18aawtdbi
ztf,58331.308553200215,577308552915015032,1,577308552915,20.254354,1,577,0.22247078,19.348904,19.2816,0.14142741,0.1749,302.0175349,32.8567138,0.56666666,18.6817,0.1292,False,True,False,bulk_1.0.0,0.0,5.96339711615015e+17,17.661253,0.026710171,0.029886387,0.0,687120129.0,t8_f5_c3,ZTF18aawtdbi
ztf,58332.2386690001,578238662915015063,1,578238662915,20.946966,1,578,0.17536405,19.470535,19.3477,0.17850721,0.0981,302.0175582,32.8566821,0.5733333,18.9651,0.0872,False,True,False,bulk_1.0.0,0.0,5.96339711615015e+17,17.685844,0.031653453,0.034496877,0.0,687120129.0,t8_f5_c3,ZTF18aawtdbi
ztf,58332.31913190009,578319131615015039,2,578319131615,20.294796,1,578,0.64912367,16.43494,16.2956,0.124291845,0.0168,302.0174846,32.8565805,0.37666667,16.2156,0.0176,False,True,True,bulk_1.0.0,0.0,5.96339711615015e+17,14.086395,100.0,0.0142897535,0.0,686120216.0,t8_f5_c3,ZTF18aawtdbi
ztf,58332.31913190009,578319131615015040,2,578319131615,20.294796,1,578,0.5155017,16.26058,16.2402,0.022848804,0.0158,302.0174864,32.8566326,0.5133333,16.3204,0.022,False,True,True,bulk_1.0.0,0.0,5.96339711615015e+17,14.064865,100.0,0.00302397,0.0,686120216.0,t8_f5_c3,ZTF18aawtdbi
ztf,58333.310601899866,579310602915015021,1,579310602915,20.619383,1,579,0.10208619,19.007454,19.1989,0.11846729,0.1139,302.0175998,32.8566787,0.74,18.9337,0.1138,False,True,False,bulk_1.0.0,0.0,5.96339711615015e+17,17.57961,0.029270062,0.031802505,0.0,687120129.0,t8_f5_c3,ZTF18aawtdbi
ztf,58333.31982639991,579319822915015180,2,579319822915,20.5112,1,579,0.966468,16.09,15.9518,0.099029,0.0116,302.0177203,32.8564712,0.34,15.9327,0.0126,False,True,True,bulk_1.0.0,0.0,5.96339711615015e+17,14.04578,100.0,0.015068649,,,t8_f5_c3,ZTF18aawtdbi
ztf,58333.31982639991,579319822915015182,2,579319822915,20.51123,1,579,0.5058464,15.928901,15.9279,0.017325953,0.0119,302.0175368,32.8565864,0.48333332,15.8629,0.0123,False,True,True,bulk_1.0.0,0.0,5.96339711615015e+17,14.0196705,100.0,0.0029854162,0.0,687120229.0,t8_f5_c3,ZTF18aawtdbi
ztf,58333.32028939994,579320281615015042,2,579320281615,20.348488,1,579,0.5448883,16.310404,16.197,0.1031768,0.0153,302.0174444,32.8567532,0.39,16.2023,0.0171,False,True,True,bulk_1.0.0,0.0,5.96339711615015e+17,14.071329,100.0,0.013120556,0.0,686120216.0,t8_f5_c3,ZTF18aawtdbi
ztf,58336.29228009982,582292282915015056,1,582292282915,20.981047,1,582,0.119904965,19.00504,19.3232,0.13110366,0.0956,302.0175671,32.8567075,0.67333335,19.3538,0.1247,False,True,False,bulk_1.0.0,0.0,6.12231571615015e+17,17.578962,0.032988288,0.035252027,0.0,687120129.0,t8_f5_c3,ZTF18aawtdbi
ztf,58337.37071759999,583370712915015008,1,583370712915,20.781141,1,583,0.6026902,18.990982,19.0581,0.10382023,0.0828,302.0174218,32.8566409,0.79,18.6782,0.0751,False,True,False,bulk_1.0.0,0.0,6.12231571615015e+17,17.575165,0.025313284,0.02818091,0.0,687120129.0,t8_f5_c3,ZTF18aawtdbi
ztf,58340.30482639978,586304822915015083,2,586304822915,20.401993,1,586,0.09422734,15.816091,15.7272,0.07998661,0.0111,302.017616,32.8567032,0.55333334,15.6965,0.0118,False,True,True,bulk_1.0.0,0.0,6.12231571615015e+17,13.999377,100.0,0.015008313,0.0,687120229.0,t8_f5_c3,ZTF18aawtdbi
ztf,58340.34947919985,586349471615015041,1,586349471615,19.953384,1,586,0.62219614,18.518452,18.7814,0.13282113,0.1318,302.0174656,32.8566068,0.68666667,18.7922,0.1701,False,True,False,bulk_1.0.0,0.0,6.12231571615015e+17,17.408722,0.045469787,0.047794234,0.0,686120116.0,t8_f5_c3,ZTF18aawtdbi
ztf,58343.30585649982,589305851615015049,1,589305851615,20.876102,1,589,0.5029204,18.881922,19.0123,0.13473171,0.0803,302.0174675,32.8566785,0.66,19.3328,0.1349,False,True,False,bulk_1.0.0,0.0,6.12231571615015e+17,17.525982,0.03499123,0.038645074,0.0,686120116.0,t8_f5_c3,ZTF18aawtdbi
ztf,58343.306330999825,589306332915015064,1,589306332915,20.941523,1,589,0.33169115,18.95981,19.1147,0.09634791,0.0831,302.0175087,32.8566703,0.6766667,19.2276,0.1157,False,True,False,bulk_1.0.0,0.0,6.12231571615015e+17,17.566614,0.023707785,0.026703244,0.0,687120129.0,t8_f5_c3,ZTF18aawtdbi
ztf,58343.32697919989,589326972915015054,2,589326972915,20.685066,1,589,0.97236186,15.867883,16.4386,0.084009744,0.015,302.0177153,32.8564702,0.39666668,16.3128,0.0151,False,True,True,bulk_1.0.0,0.0,6.12231571615015e+17,14.008908,100.0,0.015161425,0.0,687120229.0,t8_f5_c3,ZTF18aawtdbi
