tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,parent_candid,drb,rfid,oid
ztf,60317.26759260008,2563267596215015037,2,2563267596215,20.0674,1,2563,9.163,19.3835,19.469,0.124589,0.1784,92.5800702,21.0994623,0.727143,t17_f5_c3,19.6649,0.2733,False,False,True,23.12.x,0.0,2.563269466215015e+18,,,ZTF24aaaxeqi
ztf,60317.268055600114,2563268056215015043,2,2563268056215,20.1413,1,2563,9.06662,19.3545,19.6478,0.133258,0.205,92.5799516,21.0994343,0.644286,t17_f5_c3,19.2644,0.1848,False,False,True,23.12.x,0.0,2.563269466215015e+18,,,ZTF24aaaxeqi
ztf,60317.26853010012,2563268536215015037,2,2563268536215,20.1432,1,2563,8.95964,19.48,19.3853,0.128986,0.1607,92.5798747,21.0994337,0.677143,t17_f5_c3,19.3102,0.1919,False,False,True,23.12.x,0.0,2.563269466215015e+18,,,ZTF24aaaxeqi
ztf,60317.26900460012,2563269006215015042,2,2563269006215,20.1114,1,2563,8.45856,19.6154,19.784,0.178685,0.2331,92.5797435,21.0995374,0.675714,t17_f5_c3,20.0065,0.3663,False,False,True,23.12.x,0.0,2.563269466215015e+18,,,ZTF24aaaxeqi
ztf,60317.269467600156,2563269466215015059,2,2563269466215,20.105099,1,2563,8.630054,19.461216,19.2906,0.14881685,0.1491,92.5796665,21.0994532,0.61714286,t17_f5_c3,19.2916,0.1911,True,False,True,23.12.x,0.0,,0.9595148,563120262.0,ZTF24aaaxeqi
ztf,60317.26994210016,2563269946215015038,2,2563269946215,20.087,1,2563,8.24068,19.4315,19.8183,0.142356,0.2429,92.5794738,21.0995063,0.61,t17_f5_c3,19.6534,0.2677,False,False,True,23.12.x,0.0,2.563270416215015e+18,,,ZTF24aaaxeqi
ztf,60317.270416699816,2563270416215015031,2,2563270416215,20.129637,1,2563,7.9257436,19.437654,19.6457,0.13273041,0.2051,92.5793719,21.0995708,0.56,t17_f5_c3,19.5678,0.2448,True,False,True,23.12.x,0.0,,0.9991797,563120262.0,ZTF24aaaxeqi
ztf,60317.27089119982,2563270896215015048,2,2563270896215,20.1077,1,2563,7.88244,19.4591,19.5083,0.154437,0.1844,92.5792444,21.0995527,0.672857,t17_f5_c3,19.2819,0.1925,False,False,True,23.12.x,0.0,2.563271356215015e+18,,,ZTF24aaaxeqi
ztf,60317.27135419985,2563271356215015037,2,2563271356215,19.985954,1,2563,7.6330023,19.515274,19.9065,0.16762649,0.2746,92.5791508,21.0996115,0.63285714,t17_f5_c3,19.8879,0.3474,True,False,True,23.12.x,0.0,,0.99720734,563120262.0,ZTF24aaaxeqi
