tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magap,sigmapsf,sigmagap,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,step_id_corr,phase,oid
ztf,60319.15479170019,2565154793615015022,2,2565154793615,19.206581,1,2565,9.043903,18.696575,18.7437,0.1505076,0.209,90.1144106,20.1115897,0.83,t17_f5_c3,0.99999845,18.7645,0.2732,562120236,True,False,True,23.12.x,0.0,ZTF24aabgxag
ztf,60319.155254600104,2565155253615015029,2,2565155253615,19.286764,1,2565,9.334268,18.635635,18.6638,0.12578489,0.1796,90.1143259,20.1115624,0.8528572,t17_f5_c3,0.9999865,18.3352,0.1705,562120236,True,False,True,23.12.x,0.0,ZTF24aabgxag
