tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magap,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,ra,dec,rb,rbversion,magapbig,sigmagapbig,has_stamp,corrected,dubious,step_id_corr,phase,drb,rfid,parent_candid,oid
ztf,59262.56403939985,1508564035815015000,2,1508564035815,18.9763,1,1508,0.766038,16.1343,13.225791,16.4176,0.115146,100.0,0.007903967,0.0357,302.0607972,21.8122586,0.48,t17_f5_c3,16.3911,0.0417,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
ztf,59263.56065970007,1509560655815015000,2,1509560655815,19.0058,1,1509,0.607434,16.0179,13.217389,16.1146,0.077808,100.0,0.005899563,0.0245,302.0607816,21.8123176,0.62,t17_f5_c3,16.0856,0.0281,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
ztf,59263.5630787001,1509563075815015001,2,1509563075815,18.607718,1,1509,1.6371689,15.60752,,15.9693,0.085243456,,,0.0238,302.0609984,21.8121041,0.41857144,t17_f5_c3,15.8861,0.0265,True,False,True,correction_0.0.1,0.0,0.06578538,592120258.0,,ZTF21aalpbiu
ztf,59264.554861099925,1510554865815015001,2,1510554865815,19.8986,1,1510,0.843956,16.0098,13.216773,16.5176,0.107715,100.0,0.008223666,0.0286,302.0607855,21.8122178,0.457143,t17_f5_c3,16.5263,0.0322,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
ztf,59264.55730320001,1510557305815015002,2,1510557305815,19.8825,1,1510,1.03713,16.1097,13.224084,16.4396,0.108665,100.0,0.0076180478,0.0266,302.0607545,21.8121385,0.362857,t17_f5_c3,16.4182,0.0297,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
ztf,59275.54671300016,1521546715815015002,2,1521546715815,19.254,1,1521,0.434421,14.9457,13.086877,15.0829,0.054552,100.0,0.009846488,0.0094,302.0607262,21.8123298,0.687143,t17_f5_c3,15.0624,0.0107,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
ztf,59276.533749999944,1522533755815015001,2,1522533755815,19.4508,1,1522,0.190394,14.8043,13.059955,14.9219,0.060342,100.0,0.012102673,0.008,302.0606676,21.8123715,0.732857,t17_f5_c3,14.905,0.009,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
ztf,59276.53666670015,1522536665815015003,2,1522536665815,19.5356,1,1522,0.42141,14.8042,13.059935,14.9431,0.072929,100.0,0.014628301,0.0081,302.0607262,21.8123312,0.724286,t17_f5_c3,14.936,0.0091,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
ztf,59276.53960649995,1522539605815015000,2,1522539605815,19.594929,1,1522,0.88918287,14.938771,13.085622,15.512,0.06901388,100.0,0.012522086,0.0117,302.0607826,21.8121969,0.5985714,t17_f5_c3,15.4502,0.0131,True,True,False,correction_0.0.1,0.0,0.75978696,592120258.0,,ZTF21aalpbiu
ztf,59282.534317099955,1528534315815015000,2,1528534315815,20.1671,1,1528,0.541758,14.3676,12.957156,14.4702,0.038471,100.0,0.010494352,0.0046,302.060695,21.8122643,0.607143,t17_f5_c3,14.4563,0.0049,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
ztf,59282.53927080007,1528539275815015001,2,1528539275815,19.9442,1,1528,0.47827,14.3886,12.962844,14.4604,0.033329,100.0,0.008964371,0.0047,302.0606761,21.8122765,0.574286,t17_f5_c3,14.4395,0.005,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
ztf,59300.469224500004,1546469225815015000,2,1546469225815,18.8526,1,1546,0.6516,14.5891,13.013237,14.7057,0.058937,100.0,0.013805204,0.0078,302.0607407,21.8122599,0.7,t17_f5_c3,14.6854,0.0089,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
ztf,59300.50582179986,1546505825815015000,1,1546505825815,18.8502,1,1546,0.331801,16.7328,15.001624,16.8446,0.05225,100.0,0.010607578,0.0396,302.0607174,21.8123683,0.77,t17_f5_c3,16.8167,0.0483,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
ztf,59305.46526619978,1551465265815015000,2,1551465265815,19.4278,1,1551,0.391359,14.9395,13.085754,15.0185,0.074295,100.0,0.013472914,0.0087,302.060683,21.8123127,0.724286,t17_f5_c3,15.0175,0.0099,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
ztf,59305.50201389985,1551502015815015000,1,1551502015815,19.623,1,1551,0.662048,17.1241,15.070461,17.3155,0.071165,100.0,0.010735225,0.0458,302.0607741,21.8122727,0.914286,t17_f5_c3,17.2864,0.055,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
ztf,59308.47627309989,1554476275815015000,1,1554476275815,19.9737,1,1554,0.458609,17.1168,15.069357,17.369,0.129825,0.0062972903,0.019696137,0.0381,302.0607537,21.8123486,0.691429,t17_f5_c3,17.3405,0.0446,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
ztf,59308.50100689987,1554501005815015000,2,1554501005815,19.6278,1,1554,0.613122,15.134,13.118537,15.2451,0.047221,100.0,0.0073781954,0.0095,302.0607459,21.8122765,0.72,t17_f5_c3,15.2313,0.0104,False,True,False,correction_0.0.1,0.0,,,,ZTF21aalpbiu
